,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
15045,728,7886.443,17,0.0,0.0,0.0,0.0,0.0,403.24800000000005,0.0,7483.195000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15046,195,2312.0549999999994,8,0.0,0.0,0.0,0.0,0.0,243.93,0.0,2068.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15047,741,8268.718,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4896.817000000001,0.0,0.0,3371.9010000000003,0.0,0.0,0.0,0.0,0.0
15048,395,2788.082,23,0.0,0.0,0.0,0.0,0.0,822.7349999999999,0.0,1965.3470000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15049,650,9301.354000000001,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625.110000000001,0.0,0.0,1676.244,0.0,0.0,0.0,0.0,0.0
15050,926,10339.940999999999,13,0.0,0.0,0.0,0.0,0.0,992.6320000000001,0.0,2866.4950000000003,0.0,0.0,5772.944999999998,0.0,0.0,0.0,707.8689999999999,0.0
15051,624,8174.367,20,0.0,0.0,0.0,0.0,0.0,674.205,0.0,7500.162000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15052,824,6614.164000000001,9,0.0,0.0,0.0,0.0,0.0,503.9069999999999,0.0,3922.1670000000004,0.0,0.0,1967.629,220.461,0.0,0.0,0.0,0.0
15053,883,10751.143999999998,13,0.0,0.0,0.0,0.0,0.0,695.9660000000001,0.0,2866.4950000000003,0.0,0.0,5772.944999999998,0.0,0.0,0.0,1415.7379999999998,0.0
15054,304,3232.4739999999993,0,0.0,0.0,0.0,0.0,0.0,45.725,0.0,3138.0359999999996,0.0,48.713,0.0,0.0,0.0,0.0,0.0,0.0
15055,693,7994.901,16,0.0,0.0,0.0,0.0,0.0,3098.0089999999996,0.0,2036.7469999999998,0.0,0.0,2860.145,0.0,0.0,0.0,0.0,0.0
15056,203,876.228,12,0.0,0.0,0.0,0.0,0.0,426.0079999999999,0.0,450.21999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15057,528,6860.990000000001,3,0.0,0.0,0.0,0.0,0.0,177.858,0.0,2866.4950000000003,0.0,0.0,3816.6369999999993,0.0,0.0,0.0,0.0,0.0
15058,740,13621.321,12,0.0,0.0,0.0,0.0,0.0,2081.6749999999997,0.0,11539.645999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15059,651,7080.982,19,0.0,0.0,0.0,0.0,0.0,3098.0089999999996,0.0,2036.7469999999998,0.0,0.0,1946.226,0.0,0.0,0.0,0.0,0.0
15060,1040,12769.704,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12769.703999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15061,332,2657.803,22,0.0,0.0,0.0,0.0,0.0,435.461,0.0,2181.3230000000003,0.0,0.0,0.0,0.0,0.0,0.0,41.019,0.0
15062,662,8661.43,11,0.0,0.0,0.0,0.0,0.0,299.39700000000005,0.0,8362.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15063,1316,15089.343,16,0.0,0.0,0.0,1852.4759999999994,0.0,87.386,0.0,13149.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15064,1632,23028.865000000005,20,0.0,0.0,0.0,9352.874,0.0,455.11,0.0,13220.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15065,251,2360.1049999999996,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15066,1579,16110.086000000003,10,0.0,0.0,0.0,1382.06,0.0,1578.5449999999996,0.0,13149.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15067,731,13721.605999999998,16,0.0,0.0,0.0,7665.729,165.903,0.0,0.0,5590.065,0.0,0.0,299.909,0.0,0.0,0.0,0.0,0.0
