,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
70,1298,20883.665,0,0.0,0.0,0.0,17472.956000000006,603.291,2044.837,0.0,0.0,0.0,0.0,762.581,0.0,0.0,0.0,0.0,0.0
71,1776,21150.266,17,0.0,0.0,0.0,19585.078,396.576,0.0,0.0,0.0,0.0,0.0,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
72,732,11077.059000000001,19,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,867.7860000000001,0.0,0.0,0.0,102.52,0.0
73,635,11183.285,2,0.0,0.0,0.0,9565.882000000003,384.698,0.0,0.0,0.0,0.0,0.0,1130.185,0.0,0.0,0.0,102.52,0.0
74,765,11339.458,6,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,1130.185,0.0,0.0,0.0,102.52,0.0
75,657,11230.729,19,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,228.707,867.7860000000001,0.0,0.0,0.0,102.52,0.0
76,794,11418.506,17,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,272.85200000000003,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
77,750,11064.518,21,0.0,0.0,0.0,9565.882000000003,384.698,0.0,0.0,0.0,0.0,0.0,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
78,1642,19461.987999999998,8,0.0,0.0,0.0,17472.956000000006,603.291,319.318,0.0,0.0,0.0,0.0,1066.423,0.0,0.0,0.0,0.0,0.0
79,644,11341.482,18,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1130.185,0.0,0.0,0.0,102.52,0.0
80,659,11341.482,12,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1130.185,0.0,0.0,0.0,102.52,0.0
81,825,11644.515000000001,19,0.0,0.0,0.0,9206.024000000001,384.698,462.71299999999997,0.0,0.0,0.0,434.895,1053.6650000000002,0.0,0.0,0.0,102.52,0.0
82,793,11309.053,19,0.0,0.0,0.0,9427.408,384.698,25.175,0.0,0.0,0.0,357.834,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
83,1002,11341.482,17,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1130.185,0.0,0.0,0.0,102.52,0.0
84,1233,20162.072999999997,22,0.0,0.0,0.0,17472.956000000006,603.291,1179.613,0.0,0.0,0.0,0.0,906.213,0.0,0.0,0.0,0.0,0.0
