,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
15536,997,13294.55,23,tertiary,residential,unclassified,service,nan,nan,0.3891232873621145,0.30001827816661714,0.2761658724815808,0.03469256198968751,,
15537,855,3248.088,15,residential,service,nan,nan,nan,nan,0.9305933213632146,0.06940667863678569,,,,
15538,527,7841.44,17,secondary,residential,primary,secondary_link,unclassified,primary_link,0.36646381276908324,0.34723609439082614,0.17942405986655513,0.044319920830867804,0.03341197535146606,0.02914413679120162
15539,449,5309.186999999999,21,residential,unclassified,nan,nan,nan,nan,0.9100184265500538,0.08998157344994631,,,,
15540,222,2316.2590000000005,1,residential,nan,nan,nan,nan,nan,1.0,,,,,
15541,407,3860.0359999999996,12,residential,unclassified,primary,primary_link,service,nan,0.7356172325853956,0.12414391990126517,0.0841699403839757,0.052400806624601434,0.0036681005047621324,
15542,146,917.8149999999999,16,residential,nan,nan,nan,nan,nan,1.0,,,,,
15543,506,4391.582,8,residential,unclassified,nan,nan,nan,nan,0.8849209692543597,0.11507903074564017,,,,
15544,843,9701.036999999998,10,tertiary,primary,residential,nan,nan,nan,0.5197219637447007,0.4423622959071284,0.03791574034817103,,,
15545,178,811.7160000000001,17,residential,nan,nan,nan,nan,nan,0.9999999999999999,,,,,
15546,406,3441.5840000000003,20,residential,primary,service,nan,nan,nan,0.726873439671965,0.2009045834708669,0.0722219768571681,,,
15547,607,5881.668,18,residential,unclassified,nan,nan,nan,nan,0.9059287263408953,0.09407127365910488,,,,
15548,444,2076.639,19,residential,primary,nan,nan,nan,nan,0.6070453266070802,0.39295467339291995,,,,
15549,756,11002.001,21,secondary,primary,residential,secondary_link,service,nan,0.45496060216682394,0.43623619012577797,0.04959152430544225,0.03158807202435266,0.027623611377603035,
15550,594,4995.0689999999995,22,residential,tertiary,nan,nan,nan,nan,0.8179090218773757,0.18209097812262456,,,,
15551,428,3083.0179999999996,23,primary,residential,nan,nan,nan,nan,0.7487731177696662,0.2512268822303341,,,,
15552,254,1115.9840000000002,7,primary,residential,nan,nan,nan,nan,0.7445904242354728,0.25540957576452705,,,,
15553,824,11182.911,12,primary,residential,unclassified,primary_link,nan,nan,0.5184591918866206,0.3700762708386036,0.08125066898949655,0.03021386828527921,,
15554,1176,19240.120000000003,12,tertiary,secondary,nan,nan,nan,nan,0.7356296114577245,0.2643703885422752,,,,
15555,883,11304.612000000001,21,primary,tertiary,unclassified,residential,nan,nan,0.8092807608080667,0.06852203330817544,0.06330522445175472,0.058891981432003145,,
15556,1186,15395.436999999996,9,primary,tertiary,residential,service,nan,nan,0.6543034796608893,0.1537276272183765,0.11234822369770991,0.07962066942302452,,
15557,383,5019.011,17,tertiary,primary,primary_link,unclassified,secondary,service,0.48202125876990504,0.3248620096668447,0.09623648961916999,0.043537063377625584,0.03679230828543711,0.016550870281017514
15558,157,678.286,10,residential,unclassified,nan,nan,nan,nan,0.9336931618815661,0.06630683811843383,,,,
15559,946,13678.078999999998,0,secondary,residential,track,tertiary,service,nan,0.9404369575581487,0.034959075759103314,0.014424540171174624,0.0067239705224688365,0.003455455989104903,
15560,665,10720.796000000002,6,secondary,nan,nan,nan,nan,nan,1.0,,,,,
15561,215,1603.6000000000001,0,residential,secondary,nan,nan,nan,nan,0.8726802195061112,0.12731978049388873,,,,
15562,1702,32146.034,13,secondary,tertiary,residential,secondary_link,nan,nan,0.7815942395880003,0.1957638693469932,0.020199288036589526,0.002442603028417129,,
15563,829,12403.269,16,secondary,tertiary,nan,nan,nan,nan,0.7417258305048452,0.25827416949515486,,,,
15564,633,12026.572000000002,9,primary,tertiary,unclassified,residential,nan,nan,0.840921502818925,0.10890975416768799,0.04217253262193083,0.007996210391456517,,
15565,138,1076.0900000000001,11,residential,unclassified,nan,nan,nan,nan,0.8070858385451031,0.19291416145489687,,,,
15566,531,3499.6369999999997,12,residential,unclassified,primary,nan,nan,nan,0.5715549927035289,0.29986281434331624,0.12858219295315487,,,
15567,316,2159.1820000000002,13,primary,unclassified,service,residential,nan,nan,0.43089373660951225,0.23489960549874905,0.2066273246071892,0.12757933328454943,,
15568,471,3361.262,12,residential,unclassified,primary,nan,nan,nan,0.6923286551301268,0.16596653280821314,0.14170481206166016,,,
15569,1482,31455.218,14,motorway,primary,residential,tertiary,motorway_link,nan,0.5029823668683523,0.37002121555794026,0.06089968920259908,0.04020757382765556,0.025889154543452857,
15570,1120,22274.372000000003,11,secondary,primary,secondary_link,unclassified,nan,nan,0.954924340852348,0.024882317669831493,0.015602325398893401,0.004591016078926939,,
15571,335,4825.108,15,tertiary,residential,unclassified,primary_link,primary,secondary,0.4583876671776051,0.29235967360730586,0.07309079921112646,0.06935886201925427,0.06853214477271805,0.03827085321199028
15572,305,3060.3689999999997,19,residential,unclassified,nan,nan,nan,nan,0.7819207422372924,0.21807925776270773,,,,
15573,1043,14420.298,17,secondary,tertiary,primary,primary_link,nan,nan,0.5311204387038326,0.299342496250771,0.14434750238864688,0.025189562656749532,,
15574,887,10547.571,7,primary,residential,tertiary,unclassified,nan,nan,0.7682445560214766,0.11497708808976018,0.06388873798526694,0.052889617903496465,,
15575,901,10345.958999999999,8,secondary,tertiary,unclassified,primary,secondary_link,nan,0.6613705892319891,0.19754756422290096,0.05392027940570808,0.05357048099649341,0.03359108614290856,
15576,666,3044.0110000000004,9,residential,unclassified,primary,nan,nan,nan,0.5856637837379692,0.26650790683739317,0.1478283094246374,,,
15577,503,4048.818,10,tertiary,residential,service,nan,nan,nan,0.48363695280943714,0.4818201262689505,0.03454292092161217,,,
15578,425,4900.872,14,residential,service,primary,nan,nan,nan,0.9351690882765352,0.04319823084544954,0.021632680878015176,,,
15579,1589,20111.527000000002,17,tertiary,secondary,residential,nan,nan,nan,0.4616713091949705,0.4581661054379412,0.08016258536708826,,,
15580,1090,14269.589,19,tertiary,secondary,residential,nan,nan,nan,0.6972627592847981,0.2419351391269924,0.060802101588209735,,,
15581,621,6090.736,20,secondary,tertiary,residential,nan,nan,nan,0.5668140927467552,0.29443403884193964,0.13875186841130532,,,
15582,1004,1895.609,7,unclassified,tertiary,residential,service,nan,nan,0.5641237196067332,0.23494191048892465,0.15711256910048432,0.04382180080385776,,
15583,321,2048.6179999999995,22,residential,unclassified,tertiary,service,nan,nan,0.6157648717330417,0.24239853403611614,0.10128779499155043,0.04054879923929206,,
15584,570,3234.8159999999993,14,residential,service,tertiary,nan,nan,nan,0.9396800312598925,0.036885560106046225,0.023434408634061422,,,
15585,404,3628.1459999999997,17,primary,residential,primary_link,tertiary,unclassified,secondary,0.44939922483825073,0.17220806439432151,0.13312915191395275,0.11124386945839558,0.060227179391347536,0.05089679412019252
15586,394,2372.9429999999998,21,unclassified,residential,service,tertiary,nan,nan,0.3788944782913033,0.3575332403686056,0.17612812444293863,0.08744415689715261,,
15587,822,5388.59,7,residential,tertiary,service,nan,nan,nan,0.7184165059876518,0.18624630933138353,0.09533718468096479,,,
15588,299,1625.3290000000002,12,residential,primary_link,unclassified,tertiary,primary,nan,0.4093109764238501,0.255243707581665,0.13444231906278664,0.1276664601443769,0.0733365367873212,
15589,1141,13969.789,13,primary,primary_link,service,tertiary,unclassified,nan,0.9139058578479599,0.03825011243906404,0.029917559957419546,0.014853481323161,0.0030729884323950777,
15590,461,7545.85,20,primary,primary_link,unclassified,tertiary,nan,nan,0.8885655028923185,0.05497790176057038,0.02895803653663934,0.02749855881047198,,
15591,349,2213.1250000000005,21,unclassified,residential,tertiary,service,nan,nan,0.7329748658571024,0.13573160124258682,0.0937588251906241,0.037534707709686525,,
15592,341,2788.197,22,unclassified,residential,tertiary,service,nan,nan,0.692153746668546,0.2036323114901852,0.07442085333281687,0.029793088508451877,,
15593,370,1534.688,6,unclassified,service,residential,tertiary,nan,nan,0.37833878938259763,0.27233027169040225,0.2141243040930795,0.13520663483392062,,
15594,474,3707.2119999999995,7,residential,service,primary,nan,nan,nan,0.8394591407235411,0.13194281848461864,0.02859804079184034,,,
15595,1177,13610.594,9,primary,tertiary,primary_link,residential,unclassified,service,0.7271874394313725,0.18456887333499186,0.03048030085975675,0.02976681252853476,0.016054626271270748,0.01194194757407355
15596,474,1681.926,16,residential,unclassified,service,nan,nan,nan,0.7127150659422592,0.14399206623834818,0.14329286781939277,,,
15597,455,4322.368,22,residential,primary,nan,nan,nan,nan,0.7057809515524823,0.2942190484475176,,,,
15598,906,11430.594000000001,23,tertiary,secondary,primary,primary_link,residential,nan,0.5138530858501319,0.26685349860208485,0.1821019974989926,0.03177796359489279,0.005413454453898021,
15599,416,6656.9619999999995,10,secondary,primary,nan,nan,nan,nan,0.5346850410142043,0.4653149589857956,,,,
15600,661,12660.480999999998,13,secondary,primary,tertiary,residential,nan,nan,0.5879197638699512,0.24466558577039849,0.16143296609346836,0.005981684266182305,,
