,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
13828,1100,12335.122,15,0.0,0.0,0.0,0.0,0.0,367.006,0.0,11954.226,0.0,13.89,0.0,0.0,0.0,0.0,0.0,0.0
13829,1414,12607.679,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12607.678999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13830,1180,16618.218999999997,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16618.218999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13831,1518,17226.787,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15108.146,0.0,0.0,2118.641,0.0,0.0,0.0,0.0,0.0
13832,1847,22024.864999999998,16,0.0,0.0,0.0,0.0,0.0,221.072,0.0,19921.22400000001,0.0,0.0,1882.569,0.0,0.0,0.0,0.0,0.0
13833,2263,17939.165999999997,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17939.165999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13834,932,15767.646999999997,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15767.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13835,1555,19462.407,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15108.146,0.0,0.0,4354.261,0.0,0.0,0.0,0.0,0.0
13836,1350,13553.293999999998,16,0.0,0.0,0.0,0.0,0.0,117.997,0.0,13435.296999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13837,840,8730.231,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8730.230999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13838,2209,9211.555999999999,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9211.555999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13839,1190,18014.208,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15162.609,0.0,0.0,2851.5989999999997,0.0,0.0,0.0,0.0,0.0
13840,2008,17239.395999999997,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14675.8,0.0,0.0,2563.596,0.0,0.0,0.0,0.0,0.0
13841,974,15663.64,0,0.0,0.0,0.0,0.0,0.0,164.303,0.0,15499.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13842,981,10551.655,11,0.0,0.0,0.0,0.0,0.0,1446.4120000000003,0.0,3318.410000000001,0.0,0.0,5786.833,0.0,0.0,0.0,0.0,0.0
13843,495,1967.779,13,0.0,0.0,0.0,357.94399999999996,0.0,0.0,0.0,1609.8349999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13844,1437,15639.552,18,0.0,0.0,0.0,0.0,0.0,259.925,0.0,15379.626999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13845,1072,12155.457999999999,15,0.0,0.0,0.0,0.0,0.0,367.006,0.0,11788.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13846,903,12554.954000000002,21,0.0,0.0,0.0,4863.173000000002,0.0,0.0,0.0,1918.924,0.0,0.0,5772.856999999998,0.0,0.0,0.0,0.0,0.0
13847,888,8528.875999999998,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7369.836999999998,0.0,0.0,1159.0390000000002,0.0,0.0,0.0,0.0,0.0
13848,1544,13414.175,14,0.0,0.0,0.0,0.0,0.0,325.36,0.0,13088.814999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13849,1962,35775.922000000006,14,0.0,0.0,0.0,31546.94999999999,231.279,705.39,0.0,983.8399999999999,0.0,811.6060000000001,1443.708,0.0,0.0,0.0,0.0,53.148999999999994
13850,1398,14267.598999999998,7,0.0,0.0,0.0,0.0,0.0,426.713,0.0,13840.885999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13851,1006,12155.457999999999,17,0.0,0.0,0.0,0.0,0.0,367.006,0.0,11788.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13852,1597,16129.587999999996,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16129.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13853,505,5654.376,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5654.375999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13854,885,13425.315999999999,17,0.0,0.0,0.0,0.0,0.0,1154.804,0.0,12214.373999999996,0.0,56.138000000000005,0.0,0.0,0.0,0.0,0.0,0.0
13855,1052,13385.077999999998,0,0.0,0.0,0.0,0.0,0.0,241.8,0.0,13143.277999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13856,955,16323.203999999998,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15108.146,0.0,0.0,1215.0580000000002,0.0,0.0,0.0,0.0,0.0
13857,1049,12607.679,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12607.678999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13858,1698,21489.438000000002,14,0.0,0.0,0.0,0.0,0.0,13.039000000000001,0.0,19908.185000000012,0.0,0.0,1284.348,0.0,0.0,0.0,283.86600000000004,0.0
13859,1566,15457.912999999999,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15457.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13860,976,2130.041,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.0410000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13861,804,12607.679,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12607.678999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13862,1218,14409.418,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14395.527999999998,0.0,13.89,0.0,0.0,0.0,0.0,0.0,0.0
13863,1887,21508.692,14,0.0,0.0,0.0,0.0,0.0,594.45,0.0,20893.11800000001,0.0,21.124000000000002,0.0,0.0,0.0,0.0,0.0,0.0
13864,1761,19827.514,20,0.0,0.0,0.0,0.0,0.0,402.75800000000004,0.0,19424.756000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13865,862,13866.252,19,0.0,0.0,0.0,0.0,0.0,1560.3470000000002,0.0,12305.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13866,1134,3790.2610000000004,21,0.0,0.0,0.0,0.0,0.0,34.26,0.0,2884.4440000000004,0.0,0.0,871.5569999999999,0.0,0.0,0.0,0.0,0.0
13867,1156,12437.881000000001,2,0.0,0.0,0.0,0.0,0.0,720.8290000000001,0.0,11717.051999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13868,874,9106.751,12,0.0,0.0,0.0,0.0,0.0,310.42500000000007,0.0,8796.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13869,566,9361.118999999999,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9361.118999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13870,1543,17282.144,17,0.0,0.0,0.0,0.0,0.0,189.791,0.0,15083.961,0.0,0.0,2008.392,0.0,0.0,0.0,0.0,0.0
13871,1463,17848.434,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14996.835000000001,0.0,0.0,2851.5989999999997,0.0,0.0,0.0,0.0,0.0
13872,1793,17994.252999999997,18,0.0,0.0,0.0,0.0,0.0,207.22,0.0,17689.606999999996,0.0,97.426,0.0,0.0,0.0,0.0,0.0,0.0
13873,1367,17017.237999999998,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17017.237999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13874,1092,13685.276999999998,17,0.0,0.0,0.0,0.0,0.0,25.29,0.0,13659.986999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13875,2006,34997.272,14,0.0,0.0,0.0,32874.48399999999,0.0,341.135,0.0,1266.6550000000002,0.0,514.998,0.0,0.0,0.0,0.0,0.0,0.0
13876,1043,11873.182,18,0.0,0.0,0.0,0.0,0.0,372.95399999999995,0.0,7535.610999999997,0.0,21.124000000000002,3943.4930000000004,0.0,0.0,0.0,0.0,0.0
13877,1610,20562.96,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7701.384999999997,0.0,56.138000000000005,12805.436999999994,0.0,0.0,0.0,0.0,0.0
13878,1204,12730.456,10,0.0,0.0,0.0,0.0,0.0,847.63,0.0,11882.825999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13879,934,13633.402999999998,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13633.402999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13880,975,3307.0820000000003,8,0.0,0.0,0.0,712.5909999999999,0.0,1267.471,0.0,1327.0199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13881,1032,13686.808999999997,17,0.0,0.0,0.0,0.0,0.0,219.18,0.0,13467.628999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13882,958,13647.293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13633.402999999998,0.0,13.89,0.0,0.0,0.0,0.0,0.0,0.0
13883,1711,20455.076999999997,2,0.0,0.0,0.0,0.0,0.0,454.026,0.0,15582.339,0.0,0.0,4418.712,0.0,0.0,0.0,0.0,0.0
13884,2002,8081.664,15,0.0,0.0,0.0,1493.5400000000002,0.0,2317.711,0.0,1672.244,0.0,95.454,2117.982,384.73300000000006,0.0,0.0,0.0,0.0
13885,1041,11959.493,20,0.0,0.0,0.0,10349.657999999994,0.0,0.0,0.0,1609.8349999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13886,680,6160.732999999998,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160.732999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13887,1254,20672.881,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20672.88100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13888,1429,16342.876,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14818.817,0.0,13.89,1510.1689999999999,0.0,0.0,0.0,0.0,0.0
13889,1206,15880.112999999998,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15880.112999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13890,1284,14229.698999999997,19,0.0,0.0,0.0,0.0,0.0,794.4019999999999,0.0,13435.296999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13891,1359,14288.917999999998,8,0.0,0.0,0.0,0.0,0.0,389.39300000000003,0.0,13899.524999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13892,1005,9880.87,10,0.0,0.0,0.0,0.0,0.0,1389.816,0.0,8491.053999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13893,1641,17670.529,11,0.0,0.0,0.0,0.0,0.0,632.6389999999999,0.0,15029.498,0.0,0.0,2008.392,0.0,0.0,0.0,0.0,0.0
13894,869,14041.947,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13966.682999999999,0.0,0.0,75.264,0.0,0.0,0.0,0.0,0.0
13895,590,7843.880999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7443.877999999998,0.0,0.0,400.00300000000004,0.0,0.0,0.0,0.0,0.0
13896,1178,12977.503999999999,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12977.503999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13897,2002,13290.79,3,0.0,0.0,0.0,0.0,0.0,313.286,0.0,12977.503999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13898,1043,10289.42,16,0.0,0.0,0.0,0.0,0.0,2142.407,0.0,3007.606000000001,0.0,0.0,5139.406999999999,0.0,0.0,0.0,0.0,0.0
13899,1473,18907.423,23,0.0,0.0,0.0,0.0,0.0,603.8660000000001,0.0,14154.217999999997,0.0,0.0,4149.339,0.0,0.0,0.0,0.0,0.0
13900,1813,14343.465999999999,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14343.465999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13901,1298,12959.889000000001,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12959.888999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13902,2343,18701.929,17,0.0,0.0,0.0,0.0,0.0,1315.087,0.0,15108.146,0.0,0.0,2278.696,0.0,0.0,0.0,0.0,0.0
