,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
3965,1016,10283.997,17,secondary,tertiary,primary,residential,secondary_link,unclassified,0.6750218810837847,0.1414111653280335,0.0735314294626885,0.05115511021638766,0.038925915672670855,0.019954498236434724
3966,491,2793.433,23,residential,unclassified,primary,nan,nan,nan,0.7151827160343563,0.15922450976987815,0.1255927741957656,,,
3967,420,3000.408,13,tertiary,primary,unclassified,residential,service,nan,0.4539189336916845,0.18764914638275862,0.17992886300796426,0.15488793524080727,0.023615121676785287,
3968,441,4436.097,16,primary,residential,tertiary,unclassified,primary_link,nan,0.5414854544433992,0.19737282570692213,0.17071899013930492,0.05593678406941959,0.0344859456409542,
3969,918,11435.665,7,secondary,residential,primary,secondary_link,unclassified,nan,0.7713228745333127,0.10960027248087453,0.06612619379808694,0.03500574737017917,0.017944911817546243,
3970,940,14928.961,16,primary,tertiary,residential,unclassified,primary_link,nan,0.7516573993327466,0.11480651600603685,0.06429576713342611,0.05111333601849453,0.018126981509295925,
3971,2015,3720.382,17,primary,unclassified,service,residential,primary_link,nan,0.41670801546722885,0.18559035066829158,0.14757651230438165,0.14672229894672106,0.10340282261337679,
3972,954,10137.283,20,primary,unclassified,tertiary,residential,nan,nan,0.751802134753464,0.10166659054502081,0.08057997394370858,0.06595130075780661,,
3973,653,4690.57,13,secondary,primary,unclassified,residential,secondary_link,nan,0.5024824275088102,0.1612164406458064,0.15187983549973672,0.0990768712544531,0.08534442509119362,
3974,1316,21242.737999999998,1,primary,unclassified,residential,nan,nan,nan,0.9422016126169802,0.03592140523505022,0.02187698214796982,,,
3975,431,2651.683,18,residential,unclassified,primary,service,nan,nan,0.6009345762672236,0.22168675516643582,0.15807394775318168,0.019304720813159038,,
3976,465,2594.8400000000006,18,residential,primary,unclassified,nan,nan,nan,0.7337103636447719,0.13520486812289004,0.131084768232338,,,
3977,691,9887.756000000003,17,secondary,tertiary,primary,secondary_link,residential,unclassified,0.7020726441874168,0.12881962297613328,0.07647812102159476,0.040485829140605806,0.0313896297602813,0.020754152913967528
3978,441,2797.284,19,primary,residential,primary_link,unclassified,service,nan,0.55422080846993,0.17069414474897793,0.13752554263349734,0.11001099638077508,0.02754850776681953,
3979,854,10531.423,20,secondary,tertiary,residential,primary,secondary_link,unclassified,0.6591628690633733,0.13808884136550212,0.07344733945260767,0.07180387683601731,0.0380113874449825,0.019485685837516923
3980,1330,15173.326,3,secondary,tertiary,primary,residential,secondary_link,unclassified,0.7568324176255095,0.11363355667702647,0.0498372604661628,0.03978949638332427,0.02638274561556247,0.013524523232414567
3981,467,2000.766,13,primary,unclassified,residential,primary_link,service,nan,0.4494713524720032,0.23351556353916447,0.18792702394982724,0.11422225287714806,0.014863807161857008,
3982,346,2806.9100000000003,17,primary,residential,primary_link,unclassified,service,nan,0.5523201670163987,0.1394804250937864,0.13705391337805628,0.10963372534210217,0.061511769169656304,
3983,1302,16007.428,21,primary,unclassified,residential,service,nan,nan,0.9602211548288705,0.021756899359472365,0.014824055432265571,0.0031978903793913674,,
3984,517,5036.5689999999995,1,primary,residential,tertiary,unclassified,primary_link,service,0.4769282422220365,0.3396190938712445,0.09364668686163141,0.04926786469122135,0.03037444736684835,0.01016366498701795
3985,1272,3195.865,8,primary,unclassified,residential,primary_link,service,nan,0.48509965220683604,0.17723370668035104,0.17080289686829703,0.12037367035215818,0.046490073892357785,
3986,573,8887.107,16,secondary,primary,secondary_link,residential,unclassified,service,0.7969572100347164,0.08508921969770365,0.04504435470395485,0.04459764015443946,0.01887430859108594,0.009437266818099522
3987,428,3681.8060000000005,8,residential,unclassified,primary,nan,nan,nan,0.5590232076323413,0.33700797923627696,0.10396881313138172,,,
3988,965,12831.554999999998,9,primary,tertiary,unclassified,primary_link,residential,nan,0.8675397486898508,0.05004389569307852,0.040693898751943944,0.02557094599991973,0.01615151086520691,
3989,739,10644.407,13,primary,tertiary,residential,unclassified,nan,nan,0.6425916446073513,0.2078817542395739,0.07783928216949991,0.07168731898357514,,
3990,842,11958.366,14,secondary,tertiary,primary,unclassified,residential,secondary_link,0.7211393262256729,0.0837135274167056,0.06323581332098382,0.05957360729718425,0.03886208199347637,0.03347564374597667
3991,954,12847.123,19,primary,tertiary,unclassified,residential,nan,nan,0.7924131340534375,0.11997705634171948,0.05143618536227917,0.03617362424256388,,
3992,733,2210.6620000000003,20,residential,unclassified,primary,nan,nan,nan,0.5898423187262456,0.2514563510839739,0.15870133018978025,,,
3993,657,9403.093,22,primary,primary_link,unclassified,residential,service,nan,0.9223371501270913,0.028779572849061474,0.021823882843655804,0.014724835753512168,0.012334558426679389,
3994,763,10967.688,18,secondary,primary,unclassified,tertiary,secondary_link,nan,0.7862776548712906,0.0689477125899278,0.06369273086542944,0.04458250453513995,0.03649939713821181,
3995,963,14542.036000000002,10,primary,residential,unclassified,primary_link,service,tertiary,0.7643256418839836,0.13603308367549083,0.05121628085640827,0.022563209168234764,0.015951411480483197,0.009910372935399142
3996,830,7534.949999999999,14,tertiary,residential,primary,unclassified,service,nan,0.7328169397275366,0.11550600866628183,0.07472166371376056,0.046170047578285196,0.030785340314136128,
3997,1576,3334.9950000000003,18,residential,unclassified,primary,service,nan,nan,0.6490966253322717,0.17615018913071834,0.1051980587677043,0.06955512676930549,,
3998,873,7711.035,21,primary,residential,unclassified,nan,nan,nan,0.9219876449789165,0.05139958513999743,0.026612769881086,,,
3999,1020,13156.583,23,secondary,tertiary,primary,secondary_link,unclassified,residential,0.5638788582111327,0.3220959423886885,0.05747670196737253,0.03042689731824745,0.015597666962614835,0.010523933151943783
4000,933,11871.995,1,secondary,tertiary,primary,unclassified,residential,secondary_link,0.5160203487282464,0.2728030124675759,0.06369586577487608,0.06000701651238903,0.03914481096058413,0.03371918536016904
4001,749,5135.334000000001,9,residential,unclassified,primary,nan,nan,nan,0.9235777069222758,0.03996078930795932,0.03646150376976453,,,
4002,1293,4038.967,13,secondary,primary,secondary_link,residential,tertiary,unclassified,0.46876490944342947,0.18722534747127173,0.09911296626092761,0.09813004166659446,0.09595869438893656,0.05080804076884015
4003,1049,11019.984000000002,7,tertiary,primary,primary_link,residential,unclassified,nan,0.5710563645101483,0.27567036394971167,0.06453711729527012,0.04581032059574677,0.04292583364912326,
4004,676,6848.274,9,primary,residential,primary_link,unclassified,nan,nan,0.5605212349856329,0.32428579814417474,0.06433752504645696,0.050855441823735435,,
4005,1274,17199.076,11,secondary,residential,primary,secondary_link,unclassified,nan,0.87353489222328,0.047290912604839926,0.043967303824926404,0.023275320139291202,0.01193157120766255,
4006,1200,12365.569,14,tertiary,residential,unclassified,primary,nan,nan,0.7521488093269302,0.13923297828025544,0.06170917003495756,0.04690904235785673,,
4007,1026,11411.063999999998,15,tertiary,unclassified,primary,residential,nan,nan,0.8415701638339772,0.06687097714989594,0.050832858355715126,0.040726000660411696,,
4008,496,4629.4130000000005,19,residential,primary,unclassified,nan,nan,nan,0.6069484403314199,0.34872369347906523,0.04432786618951473,,,
