,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
6720,503,2637.543,6,primary,service,secondary_link,residential,nan,nan,0.46441441902558556,0.3158303011552797,0.1517753454635621,0.0679799343555726,,
6721,1485,1888.732,9,residential,service,primary,unclassified,primary_link,nan,0.37189765408750425,0.2138598805971414,0.15452854084115691,0.13871634514584388,0.12099757932835363,
6722,2220,2512.3599999999997,11,residential,primary,service,nan,nan,nan,0.38219244057380314,0.32620762947985166,0.2915999299463453,,,
6723,488,2149.888,14,primary,service,residential,nan,nan,nan,0.5998772959335557,0.3544626510776376,0.04566005298880687,,,
6724,1416,16859.357,16,secondary,unclassified,residential,primary,service,secondary_link,0.6706329310186624,0.11788255032502129,0.07687730914055618,0.07265478748685374,0.03820810010725795,0.023744321921648614
6725,778,10937.56,1,primary,service,residential,primary_link,unclassified,nan,0.8431107120783797,0.08637136619136263,0.04423646590281562,0.014191739291030174,0.012089716536412144,
6726,486,2893.3429999999994,16,unclassified,service,residential,primary,primary_link,nan,0.43454820254632787,0.267195420660461,0.11790340792640211,0.10087397173442625,0.07947899713238288,
6727,432,3661.908,21,residential,service,primary,nan,nan,nan,0.6327551101775358,0.1881147751390805,0.17913011468338363,,,
6728,496,3420.6679999999997,22,residential,unclassified,primary,service,primary_link,nan,0.4367462729501958,0.23067804300212705,0.1903213056631044,0.09687639958043284,0.04537797880414001,
6729,253,3443.045,4,primary,residential,service,nan,nan,nan,0.4503972501085521,0.4399021796113615,0.10970057028008638,,,
6730,713,3869.2999999999997,7,residential,unclassified,service,primary,nan,nan,0.45864083942832035,0.23385030884139252,0.20759362158529973,0.09991523014498746,,
6731,1304,12372.13,19,primary,tertiary,residential,service,track,nan,0.6321095074170738,0.17885182260451515,0.11195905636297065,0.04410752231022468,0.03297209130521584,
6732,439,3367.419,21,unclassified,service,residential,primary,primary_link,nan,0.49800930623721007,0.24572380211669534,0.1013045896575389,0.08667261187277259,0.06828969011578304,
6733,1173,3848.715,23,residential,service,primary,unclassified,primary_link,nan,0.6026174970087418,0.19409569167891105,0.07583388221783115,0.06807414942389862,0.05937877967061734,
6734,665,2468.611,1,unclassified,service,residential,primary,nan,nan,0.43448643791994773,0.22105710458229347,0.1878493614425278,0.15660709605523104,,
6735,756,8936.565,2,primary,residential,service,unclassified,primary_link,nan,0.6306493602407637,0.1921090486109596,0.08650840675360162,0.0603734208837512,0.03035976351092394,
6736,577,2888.477,14,unclassified,residential,service,primary,primary_link,nan,0.542389293735072,0.14619157431407626,0.13076233599921344,0.10104390652928863,0.07961288942234956,
6737,892,5680.201999999999,16,tertiary,primary,service,residential,nan,nan,0.653754567179125,0.1816379065392393,0.14732574651394445,0.017281779767691366,,
6738,1285,21472.783,17,primary,service,residential,nan,nan,nan,0.9481099864884773,0.036003158044301944,0.015886855467220993,,,
6739,439,4373.707,6,primary,service,residential,nan,nan,nan,0.7786831628181768,0.1247692175081687,0.0965476196736544,,,
6740,1191,6195.763999999998,12,primary,service,residential,nan,nan,nan,0.8100495758069549,0.110469023674885,0.0794814005181605,,,
6741,354,1812.516,19,residential,service,primary,unclassified,primary_link,nan,0.345486053640354,0.22285265343864552,0.1610264405941796,0.14454934466785396,0.12608550765896687,
6742,348,3290.37,20,unclassified,primary,service,residential,primary_link,nan,0.3539222032780507,0.2539650556016496,0.19388852925354902,0.12833541516607555,0.06988879670067501,
6743,1745,1800.3219999999997,3,unclassified,primary,service,primary_link,residential,nan,0.45732541178744696,0.3616164219511843,0.08746824179230162,0.08674337146354931,0.006846553005517902,
6744,1638,17629.940000000002,10,secondary,primary,tertiary,service,secondary_link,residential,0.7960230153931324,0.06947913606058784,0.06695331918316227,0.0392700145320971,0.022706486805967575,0.005568028025052837
6745,383,2375.9849999999997,12,primary,residential,service,nan,nan,nan,0.4238082311125702,0.37173929970096614,0.20445246918646376,,,
6746,893,6100.918,13,residential,unclassified,tertiary,service,primary,primary_link,0.332524875764598,0.3013190801777699,0.16741742800017964,0.11701370187240674,0.04783919403604507,0.03388572014900053
6747,796,2557.301,17,service,residential,primary,nan,nan,nan,0.34457422102443164,0.33495079382520865,0.3204749851503597,,,
6748,761,11269.273000000001,21,secondary,primary,residential,service,secondary_link,nan,0.7098800428386105,0.10869494420802477,0.07730099359559396,0.06860140844932942,0.035522610908441034,
6749,348,3106.3269999999998,23,unclassified,service,residential,primary,primary_link,nan,0.5629964263260113,0.1514431674450243,0.11757326257023167,0.0939575904275371,0.07402955323119556,
6750,158,454.398,17,service,nan,nan,nan,nan,nan,1.0,,,,,
6751,469,2536.505999999999,1,residential,primary,service,nan,nan,nan,0.3721130563065888,0.32310233052868803,0.30478461316472355,,,
6752,1417,13610.563000000002,17,primary,residential,unclassified,tertiary,primary_link,service,0.7461809625362299,0.10517654559917909,0.06011220843693239,0.03211241151449796,0.028264664731356075,0.028153207181804304
6753,470,3632.877,21,unclassified,residential,primary,service,nan,nan,0.43873464474574825,0.3797414556011667,0.10641758584174471,0.07510631381134017,,
6754,1608,3380.6279999999997,14,primary,residential,service,nan,nan,nan,0.5929714834048585,0.20423158064122998,0.20279693595391154,,,
6755,1179,7787.987,16,primary,residential,service,nan,nan,nan,0.8559421067343846,0.08168285334836846,0.06237503991724691,,,
6756,1473,14605.893000000002,11,primary,residential,tertiary,service,primary_link,nan,0.8469731361170452,0.052710231411389905,0.049519464506552244,0.04686053772953149,0.00393663023548098,
6757,903,5229.843999999999,13,tertiary,primary,service,residential,primary_link,unclassified,0.41610935240133373,0.3431570807848189,0.13264238856837796,0.07063078745752265,0.02925192414917157,0.00820846663877546
6758,784,3514.021,14,residential,primary,service,unclassified,nan,nan,0.5376843223190755,0.28655548728934743,0.15529332351741781,0.02046686687415926,,
6759,380,3235.345,17,residential,service,primary,unclassified,primary_link,nan,0.5590711346085194,0.19910210503053,0.09021078123044066,0.08097992640661197,0.07063605272389807,
6760,573,6085.591,18,primary,secondary,service,residential,primary_link,nan,0.7488462501012638,0.09789008166996434,0.06637383287835151,0.056056182546608865,0.030833652803811493,
6761,1169,12437.912,20,primary,tertiary,service,residential,nan,nan,0.7696472687698707,0.14076992987247378,0.0621557701967983,0.027427031160857224,,
6762,325,2812.1879999999996,23,residential,service,primary,unclassified,primary_link,nan,0.4246124370063453,0.2971725218939844,0.10378502432981011,0.09316517956836456,0.08126483720149578,
6763,245,1771.4030000000002,0,unclassified,service,primary,residential,nan,nan,0.36686626363396696,0.22802490455305766,0.2182462150058456,0.1868626168071297,,
6764,248,2683.301,6,unclassified,service,primary,residential,nan,nan,0.3997233258587091,0.31361744358907184,0.144077015586399,0.1425822149658201,,
6765,933,2314.6959999999995,8,service,residential,primary,unclassified,primary_link,nan,0.39145702070595895,0.2705318538589949,0.1260912880136312,0.1131889457622081,0.0987308916592071,
6766,1177,15382.708,10,primary,residential,service,nan,nan,nan,0.8987731548957439,0.0766730409236137,0.024553804180642316,,,
6767,312,4143.7119999999995,13,residential,service,primary,unclassified,primary_link,nan,0.6114657582380243,0.1997197199033138,0.07043515572510832,0.06322784981195605,0.05515151632159765,
6768,793,6425.845,9,residential,primary,service,tertiary,primary_link,unclassified,0.44727767320873746,0.3639107385876877,0.08492330580647371,0.0734001520422606,0.023807452560713805,0.006680677794126687
6769,818,10414.654999999999,13,secondary,primary,residential,secondary_link,service,nan,0.7681322136931082,0.11761436168552872,0.04961700603620572,0.038437567062951206,0.026198851522205975,
6770,1597,23536.944,15,secondary,primary,residential,service,primary_link,nan,0.7644219232539282,0.19361782906056116,0.0179407742993313,0.016047282943784037,0.00797219044239558,
6771,2109,30870.110999999997,18,primary,residential,primary_link,unclassified,service,nan,0.9176750611619116,0.05445610480636108,0.02205152420734736,0.003321011706112751,0.002496298118267214,
