"","x"
"1447",0
"1448",359
"1449",359
"1450",359
"1451",360
"1452",360
"1453",0
"1454",0
"1455",0
"1456",0
"1457",361
"1458",361
"1459",0
"1460",0
"1461",0
"1462",0
"1463",0
"1464",0
"1465",362
"1466",362
"1467",362
"1468",363
"1469",363
"1470",363
"1471",364
"1472",364
"1473",364
"1474",365
"1475",365
"1476",365
"1477",366
"1478",366
"1479",366
"1480",367
"1481",367
"1482",367
"1483",367
"1484",367
"1485",367
"1486",368
"1487",368
"1488",368
"1489",369
"1490",369
"1491",369
"1492",369
"1493",370
"1494",370
"1495",370
"1496",371
"1497",371
"1498",371
"1499",371
"1500",0
"1501",0
"1502",0
"1503",372
"1504",372
"1505",372
"1506",373
"1507",373
"1508",373
"1509",373
"1510",373
"1511",374
"1512",374
"1513",374
"1514",375
"1515",375
"1516",375
"1517",375
"1518",376
"1519",376
"1520",0
"1521",377
"1522",377
"1523",377
"1524",377
"1525",377
"1526",378
"1527",378
"1528",378
"1529",378
"1530",379
"1531",379
"1532",379
"1533",379
"1534",380
"1535",380
"1536",380
"1537",0
"1538",381
"1539",381
"1540",381
"1541",381
"1542",381
"1543",0
"1544",382
"1545",382
"1546",0
"1547",383
"1548",383
"1549",383
"1550",0
"1551",384
"1552",384
"1553",384
"1554",385
"1555",385
"1556",385
"1557",386
"1558",386
"1559",0
"1560",0
"1561",387
"1562",387
"1563",388
"1564",388
"1565",388
"1566",388
"1567",389
"1568",389
"1569",389
"1570",390
"1571",390
"1572",390
"1573",390
"1574",0
"1575",391
"1576",391
"1577",391
"1578",392
"1579",392
"1580",392
"1581",392
"1582",393
"1583",393
"1584",393
"1585",394
"1586",394
"1587",394
"1588",395
"1589",395
"1590",395
"1591",0
"1592",0
"1593",396
"1594",396
"1595",396
"1596",396
"1597",396
"1598",397
"1599",397
"1600",398
"1601",398
"1602",398
"1603",398
"1604",0
"1605",0
"1606",0
"1607",399
"1608",399
"1609",400
"1610",400
"1611",400
"1612",401
"1613",401
"1614",402
"1615",402
"1616",403
"1617",403
"1618",404
"1619",404
"1620",404
"1621",405
"1622",405
"1623",405
"1624",0
"1625",0
"1626",0
"1627",406
"1628",406
"1629",406
"1630",406
"1631",407
"1632",407
"1633",0
"1634",408
"1635",408
"1636",408
"1637",408
"1638",408
"1639",409
"1640",409
"1641",410
"1642",410
"1643",410
"1644",411
"1645",411
"1646",412
"1647",412
"1648",412
"1649",0
"1650",0
"1651",413
"1652",413
"1653",414
"1654",414
"1655",415
"1656",415
"1657",416
"1658",416
"1659",417
"1660",417
"1661",417
"1662",417
"1663",418
"1664",418
"1665",418
"1666",418
"1667",418
"1668",419
"1669",419
"1670",419
"1671",419
"1672",420
"1673",420
"1674",420
"1675",420
"1676",0
"1677",0
"1678",0
"1679",0
"1680",421
"1681",421
"1682",0
"1683",422
"1684",422
"1685",422
"1686",423
"1687",423
"1688",424
"1689",424
"1690",0
"1691",0
"1692",0
"1693",425
"1694",425
"1695",425
"1696",425
"1697",0
"1698",0
"1699",426
"1700",426
"1701",426
"1702",426
"1703",426
"1704",426
"1705",426
"1706",426
"1707",426
"1708",427
"1709",427
"1710",427
"1711",0
"1712",0
"1713",0
"1714",0
"1715",428
"1716",428
"1717",429
"1718",429
"1719",429
