move,vehicle,hour,mean_speed
hs_sphs,125KK,22,14.87922705
hs_sphs,125KK,1,14.53125
hs_sphs,125KK,11,13.29166667
hs_sphs,125KK,15,12.99768519
hs_sphs,125KK,18,15.03968254
hs_sphs,125KK,18,15.61507937
hs_sphs,125KK,19,14.46859903
hs_sphs,125KK,20,16.08796296
hs_sphs,125KK,11,13.23232323
hs_sphs,125KK,16,13.0952381
hs_sphs,125KK,18,14.25505051
hs_sphs,125KK,19,14.69298246
hs_sphs,125KK,23,17.12121212
hs_sphs,125KK,11,10.06734007
hs_sphs,125KK,14,13.47953216
hs_sphs,125KK,0,12.8042328
hs_sphs,125KK,4,14.38596491
hs_sphs,125KK,7,9.681238616
hs_sphs,125KK,15,9.406565657
hs_sphs,125KK,20,10.84577114
hs_sphs,125KK,22,19.22773838
hs_sphs,125KK,5,15.0462963
hs_sphs,125KK,8,13.20601852
hs_sphs,125KK,10,14.48830409
hs_sphs,125KK,15,13.53703704
hs_sphs,125KK,23,14.72222222
hs_sphs,125KK,2,13.01932367
hs_sphs,125KK,12,15.41666667
hs_sphs,125KK,13,16.72222222
hs_sphs,125KK,15,7.951388889
hs_sphs,125KK,18,8.541666667
hs_sphs,125KK,19,13.10185185
hs_sphs,125KK,21,13.68421053
hs_sphs,125KK,6,12.48677249
hs_sphs,125KK,19,13.61111111
hs_sphs,125KK,3,11.58730159
hs_sphs,125KK,9,13.71212121
hs_sphs,125KK,21,14.05228758
hs_sphs,125KK,17,13.84722222
hs_sphs,125KK,2,14.43181818
hs_sphs,125KK,8,14.01709402
hs_sphs,125KK,19,13.48765432
hs_sphs,125KK,22,16.62962963
hs_sphs,125KK,8,15.93253968
hs_sphs,125KK,11,14.88888889
hs_sphs,125KK,14,17.20486111
hs_sphs,125KK,8,13.31790123
hs_sphs,125KK,11,13.44907407
hs_sphs,125KK,4,15.1754386
hs_sphs,125KK,12,13.99470899
hs_sphs,125KK,17,8.078703704
hs_sphs,125KK,20,14.17824074
hs_sphs,125KK,0,14.2989418
hs_sphs,125KK,4,10.36111111
hs_sphs,125KK,9,13.29059829
hs_sphs,125KK,14,12.06018519
hs_sphs,125KK,9,15.18055556
hs_sphs,125KK,21,13.61111111
hs_sphs,125KK,23,15.31565657
hs_sphs,125KK,14,6.362433862
hs_sphs,125KK,17,16.97986577
hs_sphs,125KK,18,12.99516908
hs_sphs,125KK,18,9.215686275
hs_sphs,125KK,22,14.63888889
hs_sphs,125KK,7,11.75120773
hs_sphs,125KK,9,14.1005291
hs_sphs,125KK,17,9.959150327
hs_sphs,125KK,18,13.50529101
hs_sphs,125KK,12,13.76811594
hs_sphs,125KK,20,13.83838384
hs_sphs,125KK,7,7.861111111
hs_sphs,125KK,11,13.9520202
hs_sphs,125KK,13,8.932748538
hs_sphs,125KK,16,17.04312865
hs_sphs,125KK,21,18.01587302
hs_sphs,125KK,22,15
hs_sphs,125KK,23,14.91666667
hs_sphs,125KK,4,15.34313725
hs_sphs,125KK,20,8.648648649
hs_sphs,125KK,10,13.02910053
hs_sphs,125KK,14,14.8245614
hs_sphs,125KK,20,13.75730994
hs_sphs,125KK,19,9.108187135
hs_sphs,125KK,16,13.49206349
hs_sphs,125KK,1,19.06494523
hs_sphs,125KK,13,13.83838384
hs_sphs,125KK,22,15.25
hs_sphs,125KK,14,11.19152047
hs_sphs,125KK,19,8.071895425
hs_sphs,125KK,23,15.02777778
hs_sphs,125KK,5,12.63888889
hs_sphs,125KK,9,8.932748538
hs_sphs,125KK,11,14.97222222
hs_sphs,125KK,11,11.53225806
hs_sphs,125KK,14,12.72222222
hs_sphs,125KK,20,13.30687831
hs_sphs,125KK,10,15.34722222
hs_sphs,125KK,17,15.5952381
hs_sphs,125KK,23,14
hs_sphs,125KK,15,13.56481481
hs_sphs,125KK,18,13.4178744
hs_sphs,125KK,20,13.23232323
hs_sphs,125KK,4,12.55050505
hs_sphs,125KK,11,15.21164021
hs_sphs,125KK,12,15.02645503
hs_sphs,125KK,18,13.0787037
hs_sphs,125KK,21,12.6010101
hs_sphs,125KK,23,13.14327485
hs_sphs,125KK,20,13.81313131
hs_sphs,125KK,14,13.81578947
hs_sphs,125KK,2,13.28042328
hs_sphs,125KK,16,16.33680556
hs_sphs,125KK,18,16.28968254
hs_sphs,125KK,23,13.69949495
hs_sphs,125KK,20,14.7826087
hs_sphs,125KK,11,13.6352657
hs_sphs,125KK,16,12.90277778
hs_sphs,125KK,17,13.56944444
hs_sphs,125KK,21,11.21031746
hs_sphs,125KK,23,10.98659004
hs_sphs,125KK,11,12.75252525
hs_sphs,125KK,12,15.1010101
hs_sphs,125KK,17,13.45486111
hs_sphs,125KK,23,13.59477124
hs_sphs,125KK,9,6.111111111
hs_sphs,125KK,11,15.33950617
hs_sphs,125KK,13,14.93686869
hs_sphs,125KK,2,15.48245614
hs_sphs,125KK,6,8.594771242
hs_sphs,125KK,10,13.69565217
hs_sphs,125KK,16,13.59722222
hs_sphs,125KK,21,12.8125
hs_sphs,125KK,23,14.04166667
hs_sphs,125KK,8,15.20833333
hs_sphs,125KK,20,12.79100529
hs_sphs,125KK,23,18.12091503
hs_sphs,125KK,6,14.39153439
hs_sphs,125KK,9,17.32905983
hs_sphs,125KK,13,12.94444444
hs_sphs,125KK,18,25.08442266
hs_sphs,125KK,0,21.22173058
hs_sphs,125KK,16,13.62654321
hs_sphs,125KK,18,14.80555556
hs_sphs,125KK,9,17.73448773
hs_sphs,125KK,14,7.829861111
hs_sphs,125KK,18,15.13888889
hs_sphs,125KK,7,13.73737374
hs_sphs,125KK,11,17.35858586
hs_sphs,125KK,13,13.29166667
hs_sphs,125KK,14,15.36111111
hs_sphs,125KK,16,15.35493827
hs_sphs,125KK,17,12.11640212
hs_sphs,125KK,9,14.41798942
hs_sphs,125KK,6,14.9122807
hs_sphs,125KK,9,12.88580247
hs_sphs,125KK,11,11.70138889
hs_sphs,125KK,4,13.14814815
hs_sphs,125KK,12,14.64215686
hs_sphs,125KK,17,12.06521739
hs_sphs,125KK,19,12.59722222
hs_sphs,125KK,15,18.06155076
hs_sphs,125KK,18,13.61111111
hs_sphs,125KK,19,14.51388889
hs_sphs,125KK,3,13.97222222
hs_sphs,125KK,5,14.00966184
hs_sphs,125KK,7,13.43434343
hs_sphs,125KK,10,7.424242424
hs_sphs,125KK,13,11.08888889
hs_sphs,125KK,17,12.26337449
hs_sphs,125KK,19,10.16865079
hs_sphs,125KK,19,11.79951691
hs_sphs,125KK,8,13.65079365
hs_sphs,125KK,10,13.81578947
hs_sphs,125KK,11,13.66161616
hs_sphs,125KK,14,7.123015873
hs_sphs,125KK,1,12.64619883
hs_sphs,125KK,11,14.18055556
hs_sphs,125KK,15,6.646090535
hs_sphs,125KK,21,13.96464646
hs_sphs,125KK,23,19.62301587
hs_sphs,125KK,7,13.46064815
hs_sphs,125KK,9,12.18599034
hs_sphs,125KK,18,7.966269841
hs_sphs,125KK,4,12.61363636
hs_sphs,125KK,14,17.19354839
hs_sphs,125KK,15,10.94650206
hs_sphs,125KK,17,14.61988304
hs_sphs,125KK,1,13.53174603
hs_sphs,125KK,14,11.45833333
hs_sphs,125KK,15,11.84027778
hs_sphs,125KK,17,9.650537634
hs_sphs,125KK,0,11.38888889
hs_sphs,125KK,6,16.26388889
hs_sphs,125KK,9,9.462365591
hs_sphs,125KK,18,14
hs_sphs,125KK,19,14.04040404
hs_sphs,125KK,10,7.579365079
hs_sphs,125KK,8,13.29861111
hs_sphs,125KK,12,13.63636364
hs_sphs,125KK,16,13.39646465
hs_sphs,125KK,19,13.86666667
hs_sphs,125KK,1,14.90277778
hs_sphs,125KK,10,10.60185185
hs_sphs,125KK,18,14.61988304
hs_sphs,125KK,21,14.55026455
hs_sphs,125KK,22,14.86111111
hs_sphs,125KK,10,14.29166667
hs_sphs,125KK,17,15.40123457
hs_sphs,125KK,20,16.19791667
hs_sphs,125KK,22,17.16666667
hs_sphs,125KK,14,13.40277778
hs_sphs,125KK,20,12.5877193
hs_sphs,125KK,23,14.96031746
hs_sphs,125KK,21,14.98737374
hs_sphs,125KK,0,13.39506173
hs_sphs,125KK,8,13.38624339
hs_sphs,125KK,18,12.54901961
hs_sphs,125KK,22,13.88888889
hs_sphs,125KK,16,13.21111111
hs_sphs,125KK,0,11.83574879
hs_sphs,125KK,7,14.55026455
hs_sphs,125KK,0,9.444444444
hs_sphs,125KK,7,12.73333333
hs_sphs,125KK,12,13.56944444
hs_sphs,125KK,15,8.420138889
hs_sphs,125KK,14,7.242547425
hs_sphs,125KK,17,13.76388889
hs_sphs,125KK,22,14.59064327
hs_sphs,125KK,23,16.2962963
hs_sphs,125KK,9,13.47883598
hs_sphs,125KK,20,13.22463768
hs_sphs,125KK,16,9.586894587
hs_sphs,125KK,22,13.76157407
hs_sphs,125KK,2,14.52222222
hs_sphs,125KK,10,13.71212121
hs_sphs,125KK,0,12.97619048
hs_sphs,125KK,21,16.31944444
hs_sphs,125KK,10,9.359567901
hs_sphs,125KK,13,13.02777778
hs_sphs,125KK,18,15.64102564
hs_sphs,125KK,20,13.14814815
hs_sphs,125KK,23,14.45987654
hs_sphs,125KK,11,7.512077295
hs_sphs,125KK,16,13.55555556
hs_sphs,125KK,20,12.70833333
hs_sphs,125KK,21,12.08333333
hs_sphs,125KK,2,13.71693122
hs_sphs,125KK,13,13.92676768
hs_sphs,125KK,14,13.73015873
hs_sphs,125KK,16,11.81899642
hs_sphs,125KK,21,12.81944444
hs_sphs,125KK,5,16.45833333
hs_sphs,125KK,12,11.4537037
hs_sphs,125KK,19,15.98642677
hs_sphs,125KK,13,13.97660819
hs_sphs,125KK,17,12.3989899
hs_sphs,125KK,21,20.21256039
hs_sphs,125KK,0,11.37931034
hs_sphs,125KK,20,16.14814815
hs_sphs,125KK,7,11.27136752
hs_sphs,125KK,9,12.29468599
hs_sphs,125KK,17,13.74338624
hs_sphs,125KK,23,13.57843137
hs_sphs,125KK,9,13.3625731
hs_sphs,125KK,16,7.638888889
hs_sphs,125KK,7,14.81944444
hs_sphs,125KK,9,12.51207729
hs_sphs,125KK,12,7.666666667
hs_sphs,125KK,14,14.44444444
hs_sphs,125KK,19,14.45833333
hs_sphs,125KK,23,12.68055556
hs_sphs,125KK,20,15.13888889
hs_sphs,125KK,6,13.41503268
hs_sphs,125KK,16,13.79084967
hs_sphs,125KK,18,13.90350877
hs_sphs,125KK,11,13.56944444
hs_sphs,125KK,17,8.038888889
hs_sphs,125KK,23,14.00252525
hs_sphs,125KK,8,8.71031746
hs_sphs,125KK,13,13.36666667
hs_sphs,125KK,17,13.19444444
hs_sphs,125KK,4,17.72182254
hs_sphs,125KK,16,13.1547619
hs_sphs,125KK,18,15.47619048
hs_sphs,125KK,20,15.01262626
hs_sphs,125KK,14,14.12037037
hs_sphs,125KK,18,11.95707071
hs_sphs,125KK,5,13.53535354
hs_sphs,125KK,15,11.89102564
hs_sphs,125KK,17,14.62962963
hs_sphs,125KK,8,14.375
hs_sphs,125KK,10,13.94675926
hs_sphs,125KK,16,13.34656085
hs_sphs,125KK,20,14.65608466
hs_sphs,125KK,17,13.59722222
hs_sphs,125KK,13,15.5994152
hs_sphs,125KK,21,17.61221486
hs_sphs,125KK,23,12.90598291
hs_sphs,125KK,8,8.106995885
hs_sphs,125KK,11,9.375
hs_sphs,125KK,23,15.17361111
hs_sphs,125KK,17,11.57051282
hs_sphs,125KK,16,13.33333333
hs_sphs,125KK,17,14.85380117
hs_sphs,125KK,0,14.22222222
hs_sphs,125KK,2,14.40277778
hs_sphs,125KK,11,9.930555556
hs_sphs,125KK,14,13.7345679
hs_sphs,125KK,15,15.35087719
hs_sphs,125KK,21,15.78431373
hs_sphs,125KK,9,13.97342995
hs_sphs,125KK,16,13.71693122
hs_sphs,125KK,20,14.48148148
hs_sphs,125KK,15,13.98148148
hs_sphs,125KK,9,13.56280193
hs_sphs,125KK,19,14.18128655
hs_sphs,125KK,13,11.54761905
hs_sphs,125KK,18,12.35449735
hs_sphs,125KK,12,14.70588235
hs_sphs,125KK,17,16.15740741
hs_sphs,125KK,20,14.59876543
hs_sphs,125KK,20,9.461805556
hs_sphs,125KK,0,15.43859649
hs_sphs,125KK,6,20.48880276
hs_sphs,125KK,9,15.58641975
hs_sphs,125KK,22,13.78306878
hs_sphs,125KK,12,7.682421227
hs_sphs,125KK,18,12.52525253
hs_sphs,125KK,20,9.17989418
hs_sphs,125KK,5,14.27777778
hs_sphs,125KK,10,12.40338164
hs_sphs,125KK,15,13.08201058
hs_sphs,125KK,17,14.51754386
hs_sphs,125KK,19,19.7962963
hs_sphs,125KK,20,13.5
hs_sphs,125KK,11,17.61846405
hs_sphs,125KK,23,13.95424837
hs_sphs,125KK,7,14.28571429
hs_sphs,125KK,11,13.90096618
hs_sphs,125KK,20,15.10683761
hs_sphs,125KK,19,13.85802469
hs_sphs,125KK,20,15.48245614
hs_sphs,125KK,11,14.68518519
hs_sphs,125KK,12,13.08080808
hs_sphs,125KK,16,7.863247863
hs_sphs,125KK,17,13.05555556
hs_sphs,125KK,18,15.44444444
hs_sphs,125KK,5,10.27777778
hs_sphs,125KK,23,13.85964912
hs_sphs,125KK,10,15.99673203
hs_sphs,125KK,16,14.1503268
hs_sphs,125KK,1,12.33333333
hs_sphs,125KK,13,7.936507937
hs_sphs,125KK,10,8.148148148
hs_sphs,125KK,0,12.85353535
hs_sphs,125KK,0,10.59670782
hs_sphs,125KK,1,13.21637427
hs_sphs,125KK,19,16.43939394
hs_sphs,125KK,11,6.666666667
hs_sphs,125KK,15,12.97453704
hs_sphs,125KK,19,13.54575163
hs_sphs,125KK,23,15.44191919
hs_sphs,125KK,8,14.07407407
hs_sphs,125KK,9,13.73611111
hs_sphs,125KK,12,7.465277778
hs_sphs,125KK,14,14.16666667
hs_sphs,125KK,23,13.45486111
hs_sphs,125KK,12,14.44444444
hs_sphs,125KK,17,14.82026144
hs_sphs,125KK,16,9.890572391
hs_sphs,125KK,10,8.013468013
hs_sphs,125KK,18,15.11437908
hs_sphs,125KK,4,16.69934641
hs_sphs,125KK,9,13.70772947
hs_sphs,125KK,19,17.44791667
hs_sphs,125KK,20,15.52777778
hs_sphs,125KK,23,20.63131313
hs_sphs,125KK,14,14.28362573
hs_sphs,125KK,14,11.79951691
hs_sphs,125KK,18,13.33333333
hs_sphs,125KK,19,8.179012346
hs_sphs,125KK,5,12.57575758
hs_sphs,125KK,9,7.25
hs_sphs,125KK,16,16.58496732
hs_sphs,125KK,21,13.88888889
hs_sphs,125KK,9,13.19444444
hs_sphs,125KK,17,17.89215686
hs_sphs,125KK,19,17.65625
hs_sphs,125KK,23,15.68376068
hs_sphs,125KK,0,14.4212963
hs_sphs,125KK,2,15.58333333
hs_sphs,125KK,6,7.9390681
hs_sphs,125KK,16,13.7808642
hs_sphs,125KK,17,13.67283951
hs_sphs,125KK,23,13.0026455
hs_sphs,125KK,14,10.36738351
hs_sphs,125KK,18,13.9520202
hs_sphs,125KK,17,13.09178744
hs_sphs,125KK,15,13.3459596
hs_sphs,125KK,17,12.70061728
hs_sphs,125KK,8,13.11868687
hs_sphs,125KK,18,13.45833333
hs_sphs,125KK,19,12.73611111
hs_sphs,125KK,22,15.07936508
hs_sphs,125KK,1,16.54166667
hs_sphs,125KK,10,13.22751323
hs_sphs,125KK,13,9.263888889
hs_sphs,125KK,16,13.62654321
hs_sphs,125KK,18,7.962962963
hs_sphs,125KK,22,13.83597884
hs_sphs,125KK,9,7.486772487
hs_sphs,125KK,19,12.35185185
hs_sphs,125KK,20,13.67424242
hs_sphs,125KK,6,13.78019324
hs_sphs,125KK,14,9.233333333
hs_sphs,125KK,17,14.38888889
hs_sphs,125KK,23,11.01851852
hs_sphs,125KK,11,12.26337449
hs_sphs,125KK,15,13.30555556
hs_sphs,125KK,19,15.46296296
hs_sphs,125KK,20,14.08333333
hs_sphs,125KK,10,14.47089947
hs_sphs,125KK,12,15.86805556
hs_sphs,125KK,13,19.05769231
hs_sphs,125KK,16,14.83333333
hs_sphs,125KK,19,13.23611111
hs_sphs,125KK,2,14.51388889
hs_sphs,125KK,8,16.02430556
hs_sphs,125KK,12,8.78968254
hs_sphs,125KK,18,15.30555556
hs_sphs,125KK,1,13.16872428
hs_sphs,125KK,20,14.7962963
hs_sphs,125KK,10,13.625
hs_sphs,125KK,11,13.12222222
hs_sphs,125KK,17,12.58547009
hs_sphs,125KK,20,16.16319444
hs_sphs,125KK,8,7.023809524
hs_sphs,125KK,16,11.05555556
hs_sphs,125KK,19,14.23611111
hs_sphs,125KK,20,19.11764706
hs_sphs,125KK,4,9.487179487
hs_sphs,125KK,11,16.07142857
hs_sphs,125KK,13,15.55555556
hs_sphs,125KK,18,15.49382716
hs_sphs,125KK,19,13.0952381
hs_sphs,125KK,20,12.85087719
hs_sphs,125KK,22,18.18903319
hs_sphs,125KK,11,12.33333333
hs_sphs,125KK,19,14.26900585
hs_sphs,125KK,22,14.23280423
hs_sphs,125KK,12,13.46560847
hs_sphs,125KK,5,15.46783626
hs_sphs,125KK,16,14.9537037
hs_sphs,125KK,19,14.26470588
hs_sphs,125KK,22,13.97727273
hs_sphs,125KK,1,13.02777778
hs_sphs,125KK,11,9.878917379
hs_sphs,125KK,14,13.92512077
hs_sphs,125KK,18,18.01587302
hs_sphs,125KK,20,14.54248366
hs_sphs,125KK,2,8.325396825
hs_sphs,125KK,7,12.17592593
hs_sphs,125KK,15,12.31884058
hs_sphs,125KK,16,7.267267267
hs_sphs,125KK,21,14.91452991
hs_sphs,125KK,13,12.5534188
hs_sphs,125KK,11,14.96666667
hs_sphs,125KK,14,12.37268519
hs_sphs,125KK,15,10.18518519
hs_sphs,125KK,16,16.84027778
hs_sphs,125KK,0,14.09356725
hs_sphs,125KK,20,14.78070175
hs_sphs,125KK,6,13.33333333
hs_sphs,125KK,14,9.981481481
hs_sphs,125KK,11,8.187830688
hs_sphs,125KK,15,8.512544803
hs_sphs,125KK,0,20
hs_sphs,125KK,10,15.27777778
hs_sphs,125KK,16,11.97916667
hs_sphs,125KK,18,19.33398311
hs_sphs,125KK,0,18.3954934
hs_sphs,125KK,11,13.90432099
hs_sphs,125KK,2,12.07729469
hs_sphs,125KK,8,10.29569892
hs_sphs,125KK,13,11.75
hs_sphs,125KK,12,17.24074074
hs_sphs,125KK,22,18.18678915
hs_sphs,125KK,16,11.62698413
hs_sphs,125KK,19,12.33091787
hs_sphs,125KK,10,14.38271605
hs_sphs,125KK,18,16.05263158
hs_sphs,125KK,10,14.15277778
hs_sphs,125KK,13,14.57407407
hs_sphs,125KK,18,14.14814815
hs_sphs,125KK,2,18.7360179
hs_sphs,125KK,5,14.98366013
hs_sphs,125KK,9,13.55769231
hs_sphs,125KK,21,12.8968254
hs_sphs,125KK,6,8.670634921
hs_sphs,125KK,12,12.8030303
hs_sphs,125KK,16,5.524691358
hs_sphs,125KK,11,12.7991453
hs_sphs,125KK,15,8.390151515
hs_sphs,125KK,14,11.30268199
hs_sphs,125KK,16,14.47222222
hs_sphs,125KK,19,19.54210069
hs_sphs,125KK,21,14.57602339
hs_sphs,125KK,1,13.71980676
hs_sphs,125KK,14,9.490740741
hs_sphs,125KK,17,13.40534979
hs_sphs,125KK,23,14.51754386
hs_sphs,125KK,21,13.0982906
hs_sphs,125KK,22,13.95833333
hs_sphs,125KK,0,13.34490741
hs_sphs,125KK,22,14.42901235
hs_sphs,125KK,9,12.0212766
hs_sphs,125KK,14,10.21505376
hs_sphs,125KK,8,13.92512077
hs_sphs,125KK,9,11.78240741
hs_sphs,125KK,18,13.03819444
hs_sphs,125KK,5,13.45238095
hs_sphs,125KK,13,14.65686275
hs_sphs,125KK,18,9.074074074
hs_sphs,125KK,13,16.69590643
hs_sphs,125KK,10,7.951388889
hs_sphs,125KK,12,14.25120773
hs_sphs,125KK,15,15.60763889
hs_sphs,125KK,18,14.63450292
hs_sphs,125KK,13,15.3030303
hs_sphs,125KK,16,16.05555556
hs_sphs,125KK,1,13.24652778
hs_sphs,125KK,10,15.23611111
hs_sphs,125KK,12,15
hs_sphs,125KK,14,15.41666667
hs_sphs,125KK,17,14.88562092
hs_sphs,125KK,19,18.92980189
hs_sphs,125KK,20,16.45424837
hs_sphs,125KK,13,12.14912281
hs_sphs,125KK,18,13.19444444
hs_sphs,125KK,19,17.5
hs_sphs,125KK,11,17.15230537
hs_sphs,125KK,19,16.98717949
hs_sphs,125KK,21,11.99074074
hs_sphs,125KK,0,18.61111111
hs_sphs,125KK,19,16.96078431
hs_sphs,125KK,20,14.92283951
hs_sphs,125KK,10,9.19047619
hs_sphs,125KK,15,16.78904429
hs_sphs,125KK,19,14.03703704
hs_sphs,125KK,22,13.14393939
hs_sphs,125KK,9,8.65497076
hs_sphs,125KK,11,14.60784314
hs_sphs,125KK,13,12.48148148
hs_sphs,125KK,15,10
hs_sphs,125KK,17,12.88194444
hs_sphs,125KK,12,7.137188209
hs_sphs,125KK,14,16.87173751
hs_sphs,125KK,7,15.20833333
hs_sphs,125KK,12,18.42013889
hs_sphs,125KK,12,17.42386831
hs_sphs,125KK,14,12.22222222
hs_sphs,125KK,18,12.26851852
hs_sphs,125KK,22,18.7773569
hs_sphs,125KK,5,14.60526316
hs_sphs,125KK,15,13.98148148
hs_sphs,125KK,20,15.86601307
hs_sphs,125KK,21,16.43534002
hs_sphs,125KK,9,9.074074074
hs_sphs,125KK,11,14.85185185
hs_sphs,125KK,14,6.864035088
hs_sphs,125KK,19,17.27037037
hs_sphs,125KK,3,12.43055556
hs_sphs,125KK,6,11.4516129
hs_sphs,125KK,8,11.59961686
hs_sphs,125KK,12,13.06666667
hs_sphs,125KK,19,17.80175859
hs_sphs,125KK,21,14.60526316
hs_sphs,125KK,14,11.62222222
hs_sphs,125KK,17,13.83040936
hs_sphs,125KK,22,13.54444444
hs_sphs,125KK,16,6.977513228
hs_sphs,125KK,21,13.26719577
hs_sphs,125KK,0,12.52057613
hs_sphs,125KK,7,14.8015873
hs_sphs,125KK,18,13.76068376
hs_sphs,125KK,21,15.16203704
hs_sphs,125KK,0,12.67489712
hs_sphs,125KK,8,13.92361111
hs_sphs,125KK,10,13.4375
hs_sphs,125KK,11,11.43333333
hs_sphs,125KK,16,10.3968254
hs_sphs,125KK,17,12.31481481
hs_sphs,125KK,11,17.65765766
hs_sphs,125KK,16,14.25
hs_sphs,125KK,18,15.13888889
hs_sphs,125KK,19,12.47584541
hs_sphs,125KK,3,14.44444444
hs_sphs,125KK,4,13.55072464
hs_sphs,125KK,11,9.371069182
hs_sphs,125KK,17,13.55555556
hs_sphs,125KK,21,14.75308642
hs_sphs,125KK,1,13.875
hs_sphs,125KK,2,13.01388889
hs_sphs,125KK,21,13.6489899
hs_sphs,125KK,23,14.58333333
hs_sphs,125KK,10,13.8647343
hs_sphs,125KK,11,13.39869281
hs_sphs,125KK,21,12.46527778
hs_sphs,125KK,1,13.58695652
hs_sphs,125KK,15,10.16975309
hs_sphs,125KK,18,8.708333333
hs_sphs,125KK,4,14.24382716
hs_sphs,125KK,6,17.52923977
hs_sphs,125KK,8,12.1412037
hs_sphs,125KK,15,12.32638889
hs_sphs,125KK,23,15.76719577
hs_sphs,125KK,3,12.93981481
hs_sphs,125KK,5,7.331871345
hs_sphs,125KK,18,18.27777778
hs_sphs,125KK,17,6.944444444
hs_sphs,125KK,11,9.10968661
hs_sphs,125KK,18,19.90740741
hs_sphs,125KK,7,8.37962963
hs_sphs,125KK,15,14.61352657
hs_sphs,125KK,19,14.59722222
hs_sphs,125KK,1,13.04292929
hs_sphs,125KK,6,14.36728395
hs_sphs,125KK,9,13.33333333
hs_sphs,125KK,16,8.33912037
hs_sphs,125KK,18,16.91919192
hs_sphs,125KK,23,13.99470899
hs_sphs,125KK,2,10.96560847
hs_sphs,125KK,12,14.62560386
hs_sphs,125KK,15,12.87878788
hs_sphs,125KK,17,17.7107959
hs_sphs,125KK,10,14.218107
hs_sphs,125KK,15,13.13888889
hs_sphs,125KK,10,8.933691756
hs_sphs,125KK,11,7.134502924
hs_sphs,125KK,5,14.28743961
hs_sphs,125KK,11,9.052287582
hs_sphs,125KK,13,6.071428571
hs_sphs,125KK,14,11.83760684
hs_sphs,125KK,14,13.1
hs_sphs,125KK,15,10.68287037
hs_sphs,125KK,23,13.49537037
hs_sphs,125KK,2,13.59848485
hs_sphs,125KK,14,7.337398374
hs_sphs,125KK,16,14.27248677
hs_sphs,125KK,19,13.16137566
hs_sphs,125KK,23,12.07407407
hs_sphs,125KK,14,16.97712418
hs_sphs,125KK,21,13.07098765
hs_sphs,125KK,0,14.76388889
hs_sphs,125KK,12,13.2
hs_sphs,125KK,17,10.60344828
hs_sphs,125KK,22,15.16666667
hs_sphs,125KK,3,16.04575163
hs_sphs,125KK,11,17.7285264
hs_sphs,125KK,0,13.22463768
hs_sphs,125KK,10,13.32125604
hs_sphs,125KK,11,9.53125
hs_sphs,125KK,18,12.5
hs_sphs,125KK,2,15
hs_sphs,125KK,5,14.15458937
hs_sphs,125KK,18,16.38888889
hs_sphs,125KK,22,13.87626263
hs_sphs,125KK,15,12.02991453
hs_sphs,125KK,14,13.68357488
hs_sphs,125KK,22,15.50653595
hs_sphs,125KK,5,14.09356725
hs_sphs,125KK,14,12.5
hs_sphs,125KK,17,13.37121212
hs_sphs,125KK,10,14.27777778
hs_sphs,125KK,17,15.78125
hs_sphs,125KK,23,15.1754386
hs_sphs,125KK,5,17.74305556
hs_sphs,125KK,18,16.75925926
hs_sphs,125KK,7,15.29040404
hs_sphs,125KK,12,15.31746032
hs_sphs,125KK,14,12.44949495
hs_sphs,125KK,15,13.52339181
hs_sphs,125KK,16,13.59953704
hs_sphs,125KK,19,15.23391813
hs_sphs,125KK,16,14.39153439
hs_sphs,125KK,12,14.64506173
hs_sphs,125KK,16,12.33796296
hs_sphs,125KK,20,18.03819444
hs_sphs,125KK,7,12.73809524
hs_sphs,125KK,13,14.39814815
hs_sphs,125KK,18,18.48958333
hs_sphs,125KK,3,17.01754386
hs_sphs,125KK,9,13.69565217
hs_sphs,125KK,11,16.67989418
hs_sphs,125KK,20,14.64506173
hs_sphs,125KK,0,12.54273504
hs_sphs,125KK,10,14.05797101
hs_sphs,125KK,13,17.64957265
hs_sphs,125KK,23,15.43055556
hs_sphs,125KK,9,13.05555556
hs_sphs,125KK,20,18.46371882
hs_sphs,125KK,22,15.36111111
hs_sphs,125KK,1,14.83918129
hs_sphs,125KK,13,12.6984127
hs_sphs,125KK,19,17.40391335
hs_sphs,125KK,22,10.21929825
hs_sphs,125KK,18,18.13580247
hs_sphs,125KK,19,13.30687831
hs_sphs,125KK,8,13.43434343
hs_sphs,125KK,17,14.21717172
hs_sphs,125KK,20,16.11111111
hs_sphs,125KK,1,15.625
hs_sphs,125KK,22,16.05902778
hs_sphs,125KK,4,18.22530864
hs_sphs,125KK,10,14.81884058
hs_sphs,125KK,13,13.11403509
hs_sphs,125KK,18,13.68421053
hs_sphs,125KK,19,13.67724868
hs_sphs,125KK,20,13.2010582
hs_sphs,125KK,22,16.18421053
hs_sphs,125KK,10,15.91982701
hs_sphs,125KK,18,18.19542947
hs_sphs,125KK,13,13.88888889
hs_sphs,125KK,16,14.66374269
hs_sphs,125KK,18,13.96604938
hs_sphs,125KK,20,20.46130952
hs_sphs,125KK,7,12.33974359
hs_sphs,125KK,12,17.38703704
hs_sphs,125KK,15,11.72979798
hs_sphs,125KK,17,13.74269006
hs_sphs,125KK,23,13.86111111
hs_sphs,125KK,20,12.97385621
hs_sphs,125KK,4,15.8531746
hs_sphs,125KK,16,16.04700855
hs_sphs,125KK,19,9.093567251
hs_sphs,125KK,14,8.240740741
hs_sphs,125KK,14,12.18055556
hs_sphs,125KK,19,8.839869281
hs_sphs,125KK,20,14.49074074
