,vehicle,No added edges
3136,171LF,23
3137,171LF,31
3138,171LF,23
3139,171LF,23
3140,171LF,23
3141,171LF,14
3142,171LF,21
3143,171LF,24
3144,171LF,20
3145,171LF,19
3146,171LF,23
3147,171LF,18
3148,171LF,19
3149,171LF,21
3150,171LF,95
3151,171LF,109
3152,171LF,23
3153,171LF,107
3154,171LF,22
3155,171LF,29
3156,171LF,26
3157,171LF,20
3158,171LF,23
3159,171LF,23
3160,171LF,24
3161,171LF,28
3162,171LF,25
3163,171LF,29
3164,171LF,20
3165,171LF,19
3166,171LF,21
3167,171LF,22
3168,171LF,20
3169,171LF,32
3170,171LF,26
3171,171LF,20
3172,171LF,21
3173,171LF,23
3174,171LF,25
3175,171LF,22
3176,171LF,26
3177,171LF,21
3178,171LF,19
3179,171LF,22
3180,171LF,21
3181,171LF,17
3182,171LF,40
3183,171LF,101
3184,171LF,23
3185,171LF,25
3186,171LF,22
3187,171LF,23
3188,171LF,19
3189,171LF,25
3190,171LF,21
3191,171LF,20
3192,171LF,106
3193,171LF,26
3194,171LF,154
3195,171LF,29
3196,171LF,21
3197,171LF,25
3198,171LF,17
3199,171LF,18
3200,171LF,27
3201,171LF,23
3202,171LF,25
3203,171LF,25
3204,171LF,25
3205,171LF,26
3206,171LF,35
3207,171LF,20
3208,171LF,21
3209,171LF,96
3210,171LF,24
3211,171LF,22
3212,171LF,20
3213,171LF,91
3214,171LF,19
3215,171LF,18
3216,171LF,21
3217,171LF,28
3218,171LF,20
3219,171LF,20
3220,171LF,20
3221,171LF,18
3222,171LF,20
3223,171LF,23
3224,171LF,113
3225,171LF,20
3226,171LF,23
3227,171LF,24
3228,171LF,18
3229,171LF,30
3230,171LF,95
3231,171LF,23
3232,171LF,26
3233,171LF,21
3234,171LF,18
3235,171LF,31
3236,171LF,69
3237,171LF,92
3238,171LF,23
3239,171LF,21
3240,171LF,23
3241,171LF,22
3242,171LF,21
3243,171LF,21
3244,171LF,16
3245,171LF,19
3246,171LF,19
3247,171LF,20
3248,171LF,22
3249,171LF,20
3250,171LF,21
3251,171LF,22
3252,171LF,102
3253,171LF,19
3254,171LF,105
3255,171LF,23
3256,171LF,20
3257,171LF,24
3258,171LF,93
3259,171LF,25
3260,171LF,25
3261,171LF,23
3262,171LF,18
3263,171LF,20
3264,171LF,23
3265,171LF,28
3266,171LF,24
3267,171LF,21
3268,171LF,17
3269,171LF,22
3270,171LF,105
3271,171LF,22
3272,171LF,25
3273,171LF,21
3274,171LF,23
3275,171LF,19
3276,171LF,21
3277,171LF,17
3278,171LF,32
3279,171LF,22
3280,171LF,25
3281,171LF,11
3282,171LF,25
3283,171LF,28
3284,171LF,20
3285,171LF,19
3286,171LF,31
3287,171LF,26
3288,171LF,20
3289,171LF,19
3290,171LF,26
3291,171LF,23
3292,171LF,21
3293,171LF,23
3294,171LF,27
3295,171LF,119
3296,171LF,18
3297,171LF,24
3298,171LF,20
3299,171LF,21
3300,171LF,26
3301,171LF,19
3302,171LF,18
3303,171LF,22
3304,171LF,21
3305,171LF,20
3306,171LF,18
3307,171LF,21
3308,171LF,21
3309,171LF,21
3310,171LF,24
3311,171LF,21
3312,171LF,36
3313,171LF,25
3314,171LF,24
3315,171LF,25
3316,171LF,22
3317,171LF,25
3318,171LF,24
3319,171LF,37
3320,171LF,104
3321,171LF,12
3322,171LF,19
3323,171LF,23
3324,171LF,20
3325,171LF,23
3326,171LF,24
3327,171LF,22
3328,171LF,22
3329,171LF,19
3330,171LF,25
3331,171LF,20
3332,171LF,19
3333,171LF,17
3334,171LF,22
3335,171LF,22
3336,171LF,16
3337,171LF,24
3338,171LF,25
3339,171LF,22
3340,171LF,23
3341,171LF,20
3342,171LF,16
3343,171LF,19
3344,171LF,18
3345,171LF,26
3346,171LF,21
3347,171LF,20
3348,171LF,21
3349,171LF,20
3350,171LF,21
3351,171LF,23
3352,171LF,98
3353,171LF,17
3354,171LF,27
3355,171LF,18
3356,171LF,24
3357,171LF,21
3358,171LF,97
3359,171LF,22
3360,171LF,23
3361,171LF,22
3362,171LF,27
3363,171LF,29
3364,171LF,22
3365,171LF,24
3366,171LF,23
3367,171LF,20
3368,171LF,19
3369,171LF,23
3370,171LF,21
3371,171LF,22
3372,171LF,23
3373,171LF,33
3374,171LF,89
3375,171LF,20
3376,171LF,20
3377,171LF,17
3378,171LF,20
3379,171LF,22
3380,171LF,18
3381,171LF,20
3382,171LF,20
3383,171LF,22
3384,171LF,19
3385,171LF,27
3386,171LF,24
3387,171LF,92
3388,171LF,13
3389,171LF,23
3390,171LF,31
3391,171LF,24
3392,171LF,27
3393,171LF,92
3394,171LF,27
3395,171LF,18
3396,171LF,24
3397,171LF,24
3398,171LF,17
3399,171LF,31
3400,171LF,23
3401,171LF,20
3402,171LF,22
3403,171LF,109
3404,171LF,22
3405,171LF,25
3406,171LF,23
3407,171LF,18
3408,171LF,20
3409,171LF,21
3410,171LF,61
3411,171LF,28
3412,171LF,26
3413,171LF,25
3414,171LF,31
3415,171LF,25
3416,171LF,22
3417,171LF,24
3418,171LF,20
3419,171LF,25
3420,171LF,18
3421,171LF,23
3422,171LF,27
3423,171LF,75
3424,171LF,24
3425,171LF,23
3426,171LF,23
3427,171LF,21
3428,171LF,24
3429,171LF,23
3430,171LF,24
3431,171LF,24
3432,171LF,20
3433,171LF,25
3434,171LF,28
3435,171LF,21
3436,171LF,24
3437,171LF,96
3438,171LF,24
3439,171LF,69
3440,171LF,23
3441,171LF,24
3442,171LF,17
3443,171LF,18
3444,171LF,20
3445,171LF,20
3446,171LF,28
3447,171LF,30
3448,171LF,22
3449,171LF,23
3450,171LF,27
3451,171LF,12
3452,171LF,8
3453,171LF,103
3454,171LF,23
3455,171LF,18
3456,171LF,23
3457,171LF,21
3458,171LF,28
3459,171LF,24
3460,171LF,18
3461,171LF,20
3462,171LF,17
3463,171LF,22
3464,171LF,21
3465,171LF,25
3466,171LF,22
3467,171LF,22
3468,171LF,17
3469,171LF,18
3470,171LF,19
3471,171LF,21
3472,171LF,18
3473,171LF,27
3474,171LF,18
3475,171LF,21
3476,171LF,29
3477,171LF,26
3478,171LF,105
3479,171LF,27
3480,171LF,26
3481,171LF,24
3482,171LF,13
3483,171LF,27
3484,171LF,26
3485,171LF,24
3486,171LF,22
3487,171LF,133
3488,171LF,20
3489,171LF,22
3490,171LF,19
3491,171LF,28
3492,171LF,30
3493,171LF,20
3494,171LF,21
3495,171LF,20
3496,171LF,25
3497,171LF,25
3498,171LF,24
3499,171LF,32
3500,171LF,21
3501,171LF,27
3502,171LF,29
3503,171LF,24
3504,171LF,18
3505,171LF,104
3506,171LF,115
3507,171LF,86
3508,171LF,22
3509,171LF,29
3510,171LF,24
3511,171LF,27
3512,171LF,18
3513,171LF,28
3514,171LF,17
3515,171LF,17
3516,171LF,19
3517,171LF,24
3518,171LF,120
3519,171LF,29
3520,171LF,29
3521,171LF,28
3522,171LF,20
3523,171LF,24
3524,171LF,20
3525,171LF,22
3526,171LF,21
3527,171LF,23
3528,171LF,18
3529,171LF,18
3530,171LF,26
3531,171LF,9
3532,171LF,23
3533,171LF,23
3534,171LF,99
3535,171LF,22
3536,171LF,27
3537,171LF,17
3538,171LF,22
3539,171LF,108
3540,171LF,55
3541,171LF,25
3542,171LF,25
3543,171LF,28
3544,171LF,26
3545,171LF,22
3546,171LF,103
3547,171LF,18
3548,171LF,17
3549,171LF,22
3550,171LF,0
3551,171LF,0
3552,171LF,19
3553,171LF,22
3554,171LF,19
3555,171LF,30
3556,171LF,120
3557,171LF,101
3558,171LF,22
3559,171LF,25
3560,171LF,26
3561,171LF,103
3562,171LF,20
3563,171LF,30
3564,171LF,27
3565,171LF,24
3566,171LF,35
3567,171LF,27
3568,171LF,92
3569,171LF,23
3570,171LF,26
3571,171LF,24
3572,171LF,26
3573,171LF,28
3574,171LF,20
3575,171LF,23
3576,171LF,22
3577,171LF,18
3578,171LF,24
3579,171LF,18
3580,171LF,22
3581,171LF,115
3582,171LF,20
3583,171LF,31
3584,171LF,21
3585,171LF,31
3586,171LF,21
3587,171LF,29
3588,171LF,18
3589,171LF,25
3590,171LF,17
3591,171LF,23
3592,171LF,112
3593,171LF,24
3594,171LF,26
3595,171LF,25
3596,171LF,21
3597,171LF,21
3598,171LF,26
3599,171LF,20
3600,171LF,18
3601,171LF,27
3602,171LF,17
3603,171LF,23
3604,171LF,26
3605,171LF,22
3606,171LF,22
3607,171LF,14
3608,171LF,11
3609,171LF,33
3610,171LF,33
3611,171LF,24
3612,171LF,24
3613,171LF,26
3614,171LF,35
3615,171LF,26
3616,171LF,18
3617,171LF,18
3618,171LF,19
3619,171LF,18
3620,171LF,27
3621,171LF,112
3622,171LF,26
3623,171LF,21
3624,171LF,18
3625,171LF,11
3626,171LF,18
3627,171LF,20
3628,171LF,25
3629,171LF,24
3630,171LF,23
3631,171LF,19
3632,171LF,21
3633,171LF,40
3634,171LF,53
3635,171LF,19
3636,171LF,18
3637,171LF,22
3638,171LF,24
3639,171LF,32
3640,171LF,31
3641,171LF,24
3642,171LF,31
3643,171LF,21
3644,171LF,117
3645,171LF,28
3646,171LF,31
3647,171LF,29
3648,171LF,34
3649,171LF,23
3650,171LF,18
3651,171LF,18
3652,171LF,29
3653,171LF,28
3654,171LF,28
3655,171LF,23
3656,171LF,11
3657,171LF,19
3658,171LF,24
3659,171LF,18
3660,171LF,21
3661,171LF,25
3662,171LF,21
3663,171LF,34
3664,171LF,24
3665,171LF,36
3666,171LF,30
3667,171LF,17
3668,171LF,21
3669,171LF,123
3670,171LF,25
3671,171LF,31
3672,171LF,20
3673,171LF,23
3674,171LF,24
3675,171LF,26
3676,171LF,24
3677,171LF,23
3678,171LF,23
3679,171LF,18
3680,171LF,20
3681,171LF,27
3682,171LF,112
3683,171LF,20
3684,171LF,16
3685,171LF,18
3686,171LF,25
3687,171LF,27
3688,171LF,111
3689,171LF,22
3690,171LF,31
3691,171LF,18
3692,171LF,12
3693,171LF,25
3694,171LF,23
3695,171LF,34
3696,171LF,22
3697,171LF,23
3698,171LF,23
3699,171LF,20
3700,171LF,22
3701,171LF,47
3702,171LF,19
3703,171LF,17
3704,171LF,65
3705,171LF,29
3706,171LF,19
3707,171LF,20
3708,171LF,27
3709,171LF,22
3710,171LF,27
3711,171LF,22
3712,171LF,21
3713,171LF,25
3714,171LF,46
3715,171LF,18
3716,171LF,22
3717,171LF,19
3718,171LF,23
3719,171LF,24
3720,171LF,18
3721,171LF,115
3722,171LF,25
3723,171LF,23
3724,171LF,25
3725,171LF,22
3726,171LF,18
3727,171LF,20
3728,171LF,19
3729,171LF,27
3730,171LF,19
3731,171LF,125
3732,171LF,20
3733,171LF,20
3734,171LF,25
3735,171LF,26
3736,171LF,23
3737,171LF,28
3738,171LF,29
3739,171LF,21
3740,171LF,19
3741,171LF,19
3742,171LF,24
3743,171LF,26
3744,171LF,22
3745,171LF,35
3746,171LF,28
3747,171LF,19
3748,171LF,22
3749,171LF,27
3750,171LF,27
3751,171LF,101
3752,171LF,18
3753,171LF,22
3754,171LF,22
3755,171LF,24
3756,171LF,26
3757,171LF,20
3758,171LF,23
3759,171LF,19
3760,171LF,20
3761,171LF,18
3762,171LF,22
3763,171LF,27
3764,171LF,24
3765,171LF,18
3766,171LF,29
3767,171LF,21
3768,171LF,20
3769,171LF,18
3770,171LF,24
3771,171LF,22
3772,171LF,21
3773,171LF,34
3774,171LF,21
3775,171LF,18
3776,171LF,28
3777,171LF,19
3778,171LF,17
3779,171LF,24
3780,171LF,27
3781,171LF,81
3782,171LF,109
3783,171LF,21
3784,171LF,23
3785,171LF,33
3786,171LF,19
3787,171LF,24
3788,171LF,22
3789,171LF,24
3790,171LF,25
3791,171LF,19
3792,171LF,26
3793,171LF,17
3794,171LF,20
3795,171LF,106
3796,171LF,26
3797,171LF,40
3798,171LF,146
3799,171LF,25
3800,171LF,106
3801,171LF,25
3802,171LF,20
3803,171LF,24
3804,171LF,28
3805,171LF,22
3806,171LF,22
3807,171LF,26
3808,171LF,31
3809,171LF,20
3810,171LF,26
3811,171LF,19
3812,171LF,18
3813,171LF,19
3814,171LF,25
3815,171LF,21
3816,171LF,27
3817,171LF,22
3818,171LF,27
3819,171LF,29
3820,171LF,30
3821,171LF,22
3822,171LF,21
3823,171LF,111
3824,171LF,120
3825,171LF,29
3826,171LF,23
3827,171LF,23
3828,171LF,25
3829,171LF,28
3830,171LF,23
3831,171LF,18
3832,171LF,21
3833,171LF,34
3834,171LF,3
3835,171LF,19
3836,171LF,20
3837,171LF,29
3838,171LF,24
3839,171LF,23
3840,171LF,131
3841,171LF,25
3842,171LF,30
3843,171LF,25
3844,171LF,24
3845,171LF,27
3846,171LF,21
3847,171LF,27
3848,171LF,27
3849,171LF,27
3850,171LF,28
3851,171LF,28
3852,171LF,33
3853,171LF,26
3854,171LF,17
3855,171LF,26
3856,171LF,31
3857,171LF,20
3858,171LF,20
3859,171LF,19
3860,171LF,27
3861,171LF,24
3862,171LF,16
3863,171LF,19
3864,171LF,23
3865,171LF,22
3866,171LF,20
3867,171LF,20
3868,171LF,18
3869,171LF,24
3870,171LF,29
3871,171LF,32
3872,171LF,30
3873,171LF,23
3874,171LF,24
3875,171LF,19
3876,171LF,23
3877,171LF,24
3878,171LF,22
3879,171LF,27
3880,171LF,28
3881,171LF,27
3882,171LF,22
3883,171LF,21
3884,171LF,23
3885,171LF,22
3886,171LF,14
3887,171LF,27
3888,171LF,24
3889,171LF,19
3890,171LF,19
3891,171LF,25
3892,171LF,22
3893,171LF,21
3894,171LF,20
3895,171LF,16
3896,171LF,25
3897,171LF,28
3898,171LF,28
3899,171LF,27
3900,171LF,19
3901,171LF,18
3902,171LF,18
3903,171LF,17
3904,171LF,24
3905,171LF,24
3906,171LF,25
3907,171LF,28
3908,171LF,20
3909,171LF,28
3910,171LF,25
3911,171LF,26
3912,171LF,19
3913,171LF,26
3914,171LF,29
3915,171LF,24
3916,171LF,18
3917,171LF,106
3918,171LF,24
3919,171LF,25
3920,171LF,21
3921,171LF,23
3922,171LF,26
3923,171LF,23
3924,171LF,21
3925,171LF,109
3926,171LF,27
3927,171LF,24
3928,171LF,25
3929,171LF,30
3930,171LF,16
3931,171LF,19
3932,171LF,111
3933,171LF,21
3934,171LF,17
3935,171LF,23
3936,171LF,19
3937,171LF,24
3938,171LF,24
3939,171LF,36
3940,171LF,18
3941,171LF,26
3942,171LF,22
3943,171LF,24
3944,171LF,22
3945,171LF,24
3946,171LF,21
3947,171LF,29
3948,171LF,26
3949,171LF,26
3950,171LF,20
3951,171LF,20
3952,171LF,22
3953,171LF,24
3954,171LF,21
3955,171LF,29
3956,171LF,26
3957,171LF,16
3958,171LF,24
3959,171LF,39
3960,171LF,18
3961,171LF,25
3962,171LF,20
3963,171LF,19
3964,171LF,18
3965,171LF,27
3966,171LF,21
3967,171LF,18
3968,171LF,23
3969,171LF,32
3970,171LF,17
3971,171LF,30
3972,171LF,20
3973,171LF,27
3974,171LF,30
3975,171LF,27
3976,171LF,19
3977,171LF,27
3978,171LF,97
3979,171LF,18
3980,171LF,25
3981,171LF,19
3982,171LF,18
3983,171LF,23
3984,171LF,24
3985,171LF,25
3986,171LF,20
3987,171LF,20
3988,171LF,19
3989,171LF,17
3990,171LF,26
3991,171LF,25
3992,171LF,28
3993,171LF,28
3994,171LF,31
3995,171LF,25
3996,171LF,19
3997,171LF,19
3998,171LF,22
3999,171LF,12
4000,171LF,20
4001,171LF,20
4002,171LF,20
4003,171LF,24
4004,171LF,29
4005,171LF,33
4006,171LF,33
4007,171LF,18
4008,171LF,23
4009,171LF,18
4010,171LF,20
4011,171LF,18
4012,171LF,38
4013,171LF,18
4014,171LF,18
4015,171LF,35
4016,171LF,17
4017,171LF,25
4018,171LF,21
4019,171LF,21
4020,171LF,30
4021,171LF,21
4022,171LF,22
4023,171LF,25
4024,171LF,25
4025,171LF,33
4026,171LF,27
4027,171LF,25
4028,171LF,26
4029,171LF,26
4030,171LF,25
4031,171LF,26
4032,171LF,26
4033,171LF,257
4034,171LF,27
4035,171LF,18
4036,171LF,20
4037,171LF,20
4038,171LF,20
4039,171LF,23
4040,171LF,23
4041,171LF,35
4042,171LF,30
4043,171LF,19
4044,171LF,20
4045,171LF,18
4046,171LF,21
4047,171LF,113
4048,171LF,20
4049,171LF,26
4050,171LF,17
4051,171LF,20
4052,171LF,28
4053,171LF,21
4054,171LF,24
4055,171LF,26
4056,171LF,20
4057,171LF,28
4058,171LF,19
4059,171LF,21
4060,171LF,101
4061,171LF,10
4062,171LF,20
4063,171LF,34
4064,171LF,28
4065,171LF,28
4066,171LF,24
4067,171LF,22
4068,171LF,19
4069,171LF,32
4070,171LF,24
4071,171LF,23
4072,171LF,72
4073,171LF,20
4074,171LF,21
4075,171LF,18
4076,171LF,25
4077,171LF,38
4078,171LF,27
4079,171LF,18
4080,171LF,44
4081,171LF,0
4082,171LF,27
4083,171LF,24
4084,171LF,21
4085,171LF,29
4086,171LF,23
4087,171LF,19
4088,171LF,25
4089,171LF,23
4090,171LF,21
4091,171LF,62
4092,171LF,27
4093,171LF,17
4094,171LF,48
4095,171LF,23
4096,171LF,31
4097,171LF,26
4098,171LF,23
4099,171LF,23
4100,171LF,23
4101,171LF,24
4102,171LF,29
4103,171LF,16
4104,171LF,49
4105,171LF,24
4106,171LF,17
4107,171LF,19
4108,171LF,33
4109,171LF,30
4110,171LF,21
4111,171LF,23
4112,171LF,24
4113,171LF,19
4114,171LF,23
4115,171LF,16
4116,171LF,29
4117,171LF,34
4118,171LF,19
4119,171LF,68
4120,171LF,21
4121,171LF,25
4122,171LF,17
4123,171LF,16
4124,171LF,20
4125,171LF,23
4126,171LF,24
4127,171LF,11
4128,171LF,20
4129,171LF,19
4130,171LF,23
4131,171LF,21
4132,171LF,17
4133,171LF,21
4134,171LF,21
4135,171LF,17
4136,171LF,23
4137,171LF,24
4138,171LF,28
4139,171LF,19
4140,171LF,19
4141,171LF,118
4142,171LF,19
4143,171LF,33
4144,171LF,21
4145,171LF,29
4146,171LF,24
4147,171LF,29
4148,171LF,20
4149,171LF,18
4150,171LF,28
4151,171LF,25
4152,171LF,24
4153,171LF,21
4154,171LF,29
4155,171LF,19
4156,171LF,29
4157,171LF,22
4158,171LF,20
4159,171LF,34
4160,171LF,18
4161,171LF,27
4162,171LF,21
4163,171LF,26
4164,171LF,24
4165,171LF,24
4166,171LF,21
4167,171LF,112
4168,171LF,1
4169,171LF,18
4170,171LF,19
4171,171LF,27
4172,171LF,24
4173,171LF,24
4174,171LF,27
4175,171LF,26
4176,171LF,27
4177,171LF,19
4178,171LF,29
4179,171LF,23
4180,171LF,24
4181,171LF,17
4182,171LF,22
4183,171LF,137
4184,171LF,17
4185,171LF,23
4186,171LF,19
4187,171LF,26
4188,171LF,28
4189,171LF,23
4190,171LF,25
4191,171LF,282
4192,171LF,23
4193,171LF,24
4194,171LF,30
4195,171LF,26
4196,171LF,28
4197,171LF,22
4198,171LF,17
4199,171LF,25
4200,171LF,27
4201,171LF,21
4202,171LF,19
4203,171LF,21
4204,171LF,19
4205,171LF,34
4206,171LF,30
4207,171LF,27
4208,171LF,102
4209,171LF,24
4210,171LF,20
4211,171LF,19
4212,171LF,109
4213,171LF,26
4214,171LF,36
4215,171LF,104
4216,171LF,22
4217,171LF,15
4218,171LF,36
4219,171LF,27
4220,171LF,18
4221,171LF,34
4222,171LF,101
4223,171LF,26
4224,171LF,23
4225,171LF,21
4226,171LF,21
4227,171LF,21
4228,171LF,21
4229,171LF,22
4230,171LF,20
4231,171LF,24
4232,171LF,24
4233,171LF,54
4234,171LF,20
4235,171LF,23
4236,171LF,109
4237,171LF,19
4238,171LF,22
4239,171LF,19
4240,171LF,25
4241,171LF,25
4242,171LF,28
4243,171LF,110
4244,171LF,26
4245,171LF,20
4246,171LF,24
4247,171LF,26
4248,171LF,18
4249,171LF,18
4250,171LF,32
4251,171LF,32
4252,171LF,21
4253,171LF,24
4254,171LF,26
4255,171LF,25
4256,171LF,31
4257,171LF,17
4258,171LF,24
4259,171LF,32
4260,171LF,30
4261,171LF,18
4262,171LF,110
4263,171LF,58
4264,171LF,21
4265,171LF,21
4266,171LF,18
4267,171LF,18
4268,171LF,24
4269,171LF,18
4270,171LF,21
4271,171LF,24
4272,171LF,19
4273,171LF,26
4274,171LF,25
4275,171LF,21
4276,171LF,30
4277,171LF,24
4278,171LF,19
4279,171LF,107
4280,171LF,25
4281,171LF,24
4282,171LF,23
4283,171LF,101
4284,171LF,18
4285,171LF,28
4286,171LF,23
4287,171LF,20
4288,171LF,17
4289,171LF,118
4290,171LF,23
4291,171LF,24
4292,171LF,14
4293,171LF,23
4294,171LF,22
4295,171LF,17
4296,171LF,19
4297,171LF,21
4298,171LF,31
4299,171LF,100
4300,171LF,31
4301,171LF,32
4302,171LF,34
4303,171LF,22
4304,171LF,26
4305,171LF,117
4306,171LF,22
4307,171LF,28
4308,171LF,26
4309,171LF,23
4310,171LF,19
4311,171LF,24
4312,171LF,23
4313,171LF,20
4314,171LF,235
4315,171LF,24
4316,171LF,19
4317,171LF,104
4318,171LF,29
4319,171LF,18
4320,171LF,23
4321,171LF,37
4322,171LF,22
4323,171LF,19
4324,171LF,17
4325,171LF,18
4326,171LF,11
4327,171LF,27
4328,171LF,24
4329,171LF,32
4330,171LF,22
4331,171LF,18
4332,171LF,36
4333,171LF,23
4334,171LF,16
4335,171LF,27
4336,171LF,23
4337,171LF,28
4338,171LF,19
4339,171LF,25
4340,171LF,28
4341,171LF,24
4342,171LF,19
4343,171LF,17
4344,171LF,28
4345,171LF,27
4346,171LF,19
4347,171LF,19
4348,171LF,26
4349,171LF,30
4350,171LF,23
4351,171LF,26
4352,171LF,31
4353,171LF,30
4354,171LF,21
4355,171LF,19
4356,171LF,29
4357,171LF,24
4358,171LF,20
4359,171LF,25
4360,171LF,20
4361,171LF,26
4362,171LF,31
4363,171LF,108
4364,171LF,33
4365,171LF,26
4366,171LF,25
4367,171LF,105
4368,171LF,18
4369,171LF,22
4370,171LF,18
4371,171LF,19
4372,171LF,21
4373,171LF,20
4374,171LF,23
4375,171LF,19
4376,171LF,31
4377,171LF,21
4378,171LF,24
4379,171LF,20
4380,171LF,27
4381,171LF,19
4382,171LF,20
4383,171LF,18
4384,171LF,22
4385,171LF,21
4386,171LF,29
4387,171LF,25
4388,171LF,20
4389,171LF,21
4390,171LF,28
4391,171LF,24
4392,171LF,18
4393,171LF,26
4394,171LF,20
4395,171LF,27
4396,171LF,27
4397,171LF,24
4398,171LF,143
4399,171LF,23
4400,171LF,24
4401,171LF,26
4402,171LF,25
4403,278JI,136
4404,278JI,52
4405,278JI,56
4406,278JI,64
4407,278JI,65
4408,278JI,66
4409,278JI,5
4410,278JI,61
4411,278JI,58
4412,278JI,62
4413,278JI,56
4414,278JI,67
4415,278JI,56
4416,278JI,52
4417,278JI,60
4418,278JI,70
4419,278JI,65
4420,278JI,65
4421,278JI,65
4422,278JI,237
4423,278JI,69
4424,278JI,47
4425,278JI,62
4426,278JI,62
4427,278JI,54
4428,278JI,67
4429,278JI,58
4430,278JI,51
4431,278JI,53
4432,278JI,130
4433,278JI,58
4434,278JI,58
4435,278JI,66
4436,278JI,60
4437,278JI,62
4438,278JI,75
4439,278JI,50
4440,278JI,61
4441,278JI,57
4442,278JI,65
4443,278JI,57
4444,278JI,48
4445,278JI,69
4446,278JI,65
4447,278JI,13
4448,278JI,93
4449,278JI,67
4450,278JI,59
4451,278JI,58
4452,278JI,66
4453,278JI,53
4454,278JI,68
4455,278JI,63
4456,278JI,183
4457,278JI,65
4458,278JI,96
4459,278JI,84
4460,278JI,66
4461,278JI,67
4462,278JI,60
4463,278JI,55
4464,278JI,62
4465,278JI,63
4466,278JI,52
4467,278JI,49
4468,278JI,69
4469,278JI,62
4470,278JI,86
4471,278JI,91
4472,278JI,52
4473,278JI,54
4474,278JI,100
4475,278JI,54
4476,278JI,88
4477,278JI,96
4478,278JI,91
4479,278JI,88
4480,278JI,45
4481,278JI,98
4482,278JI,78
4483,278JI,3
4484,278JI,67
4485,278JI,90
4486,278JI,90
4487,278JI,89
4488,278JI,94
4489,278JI,92
4490,278JI,11
4491,278JI,137
4492,278JI,90
4493,278JI,98
4494,278JI,66
4495,278JI,51
4496,278JI,90
4497,278JI,87
4498,278JI,63
4499,278JI,45
4500,278JI,62
4501,278JI,54
4502,278JI,57
4503,278JI,64
4504,278JI,56
4505,278JI,59
4506,278JI,67
4507,278JI,66
4508,278JI,65
4509,278JI,71
4510,278JI,72
4511,278JI,58
4512,278JI,51
4513,278JI,53
4514,278JI,50
4515,278JI,60
4516,278JI,66
4517,278JI,55
4518,278JI,66
4519,278JI,54
4520,278JI,63
4521,278JI,68
4522,278JI,62
4523,278JI,69
4524,278JI,55
4525,278JI,51
4526,278JI,62
4527,278JI,56
4528,278JI,64
4529,278JI,62
4530,278JI,63
4531,278JI,66
4532,278JI,63
4533,278JI,73
4534,278JI,57
4535,278JI,63
4536,278JI,65
4537,278JI,66
4538,278JI,66
4539,278JI,68
4540,278JI,61
4541,278JI,49
4542,278JI,59
4543,278JI,58
4544,278JI,54
4545,278JI,62
4546,278JI,59
4547,278JI,60
4548,278JI,54
4549,278JI,61
4550,278JI,58
4551,278JI,85
4552,278JI,70
4553,278JI,60
4554,278JI,73
4555,278JI,57
4556,278JI,46
4557,278JI,66
4558,278JI,100
4559,278JI,60
4560,278JI,65
4561,278JI,52
4562,278JI,70
4563,278JI,58
4564,278JI,64
4565,278JI,65
4566,278JI,79
4567,278JI,49
4568,278JI,62
4569,278JI,69
4570,278JI,63
4571,278JI,86
4572,278JI,49
4573,278JI,59
4574,278JI,277
4575,278JI,60
4576,278JI,65
4577,278JI,62
4578,278JI,66
4579,278JI,52
4580,278JI,64
4581,278JI,61
4582,278JI,9
4583,278JI,62
4584,278JI,60
4585,278JI,60
4586,278JI,62
4587,278JI,49
4588,278JI,63
4589,278JI,61
4590,278JI,63
4591,278JI,64
4592,278JI,51
4593,278JI,64
4594,278JI,61
4595,278JI,59
4596,278JI,66
4597,278JI,50
4598,278JI,66
4599,278JI,67
4600,278JI,65
4601,278JI,62
4602,278JI,52
4603,278JI,63
4604,278JI,62
4605,278JI,64
4606,278JI,53
4607,278JI,13
4608,278JI,66
4609,278JI,3
4610,278JI,58
4611,278JI,63
4612,278JI,75
4613,278JI,67
4614,278JI,66
4615,278JI,68
4616,278JI,62
4617,278JI,56
4618,278JI,62
4619,278JI,60
4620,278JI,62
4621,278JI,56
4622,278JI,54
4623,278JI,65
4624,278JI,48
4625,278JI,69
4626,278JI,62
4627,278JI,67
4628,278JI,65
4629,278JI,47
4630,278JI,102
4631,278JI,63
4632,278JI,64
4633,278JI,50
4634,278JI,63
4635,278JI,68
4636,278JI,65
4637,278JI,66
4638,278JI,64
4639,278JI,49
4640,278JI,63
4641,278JI,64
4642,278JI,58
4643,278JI,78
4644,278JI,55
4645,278JI,67
4646,278JI,104
4647,278JI,59
4648,278JI,66
4649,278JI,74
4650,278JI,128
4651,278JI,63
4652,278JI,36
4653,278JI,32
4654,278JI,46
4655,278JI,26
4656,278JI,23
4657,278JI,26
4658,278JI,35
4659,278JI,22
4660,278JI,29
4661,278JI,25
4662,278JI,29
4663,278JI,26
4664,278JI,29
4665,278JI,28
4666,278JI,29
4667,278JI,32
4668,278JI,36
4669,278JI,28
4670,278JI,78
4671,278JI,67
4672,278JI,30
4673,278JI,28
4674,278JI,38
4675,278JI,132
4676,278JI,27
4677,278JI,25
4678,278JI,27
4679,278JI,28
4680,278JI,35
4681,278JI,25
4682,278JI,39
4683,278JI,32
4684,278JI,30
4685,278JI,24
4686,278JI,30
4687,278JI,29
4688,278JI,24
4689,278JI,31
