,vehicle,No added edges
3182,278JI,25
3183,278JI,37
3184,278JI,70
3185,278JI,106
3186,278JI,67
3187,278JI,70
3188,278JI,39
3189,278JI,48
3190,278JI,57
3191,278JI,59
3192,278JI,29
3193,278JI,29
3194,278JI,58
3195,278JI,43
3196,278JI,59
3197,278JI,73
3198,278JI,26
3199,278JI,21
3200,278JI,48
3201,278JI,38
3202,278JI,57
3203,278JI,33
3204,278JI,50
3205,278JI,80
3206,278JI,39
3207,278JI,60
3208,278JI,94
3209,278JI,31
3210,278JI,91
3211,278JI,79
3212,278JI,63
3213,278JI,51
3214,278JI,41
3215,278JI,50
3216,278JI,67
3217,278JI,75
3218,278JI,46
3219,278JI,141
3220,278JI,90
3221,278JI,40
3222,278JI,33
3223,278JI,32
3224,278JI,28
3225,278JI,31
3226,278JI,43
3227,278JI,64
3228,278JI,51
3229,278JI,67
3230,278JI,34
3231,278JI,72
3232,278JI,60
3233,278JI,33
3234,278JI,34
3235,278JI,91
3236,278JI,32
3237,278JI,41
3238,278JI,26
3239,278JI,58
3240,278JI,76
3241,278JI,60
3242,278JI,39
3243,278JI,57
3244,278JI,66
3245,278JI,69
3246,278JI,152
3247,278JI,38
3248,278JI,73
3249,278JI,31
3250,278JI,50
3251,278JI,77
3252,278JI,85
3253,278JI,40
3254,278JI,37
3255,278JI,55
3256,278JI,57
3257,278JI,37
3258,278JI,47
3259,278JI,76
3260,278JI,35
3261,278JI,89
3262,278JI,95
3263,278JI,63
3264,278JI,65
3265,278JI,35
3266,278JI,52
3267,278JI,44
3268,278JI,31
3269,278JI,120
3270,278JI,43
3271,278JI,61
3272,278JI,77
3273,278JI,52
3274,278JI,43
3275,278JI,111
3276,278JI,59
3277,278JI,5
3278,278JI,31
3279,278JI,73
3280,278JI,70
3281,278JI,77
3282,278JI,45
3283,278JI,58
3284,278JI,71
3285,278JI,41
3286,278JI,24
3287,278JI,67
3288,278JI,34
3289,278JI,65
3290,278JI,39
3291,278JI,30
3292,278JI,34
3293,278JI,62
3294,278JI,86
3295,278JI,24
3296,278JI,62
3297,278JI,70
3298,278JI,45
3299,278JI,39
3300,278JI,56
3301,278JI,146
3302,278JI,59
3303,278JI,39
3304,278JI,51
3305,278JI,29
3306,278JI,35
3307,278JI,34
3308,278JI,24
3309,278JI,62
3310,278JI,41
3311,278JI,36
3312,278JI,54
3313,278JI,68
3314,278JI,50
3315,278JI,50
3316,278JI,44
3317,278JI,46
3318,278JI,54
3319,278JI,55
3320,278JI,60
3321,278JI,63
3322,278JI,33
3323,278JI,55
3324,278JI,45
3325,278JI,43
3326,278JI,33
3327,278JI,52
3328,278JI,35
3329,278JI,47
3330,278JI,31
3331,278JI,67
3332,278JI,56
3333,278JI,52
3334,278JI,66
3335,278JI,72
3336,278JI,73
3337,278JI,26
3338,278JI,43
3339,278JI,46
3340,278JI,63
3341,278JI,38
3342,278JI,30
3343,278JI,62
3344,278JI,129
3345,278JI,52
3346,278JI,63
3347,278JI,55
3348,278JI,50
3349,278JI,88
3350,278JI,60
3351,278JI,39
3352,278JI,98
3353,278JI,54
3354,278JI,42
3355,278JI,49
3356,278JI,55
3357,278JI,87
3358,278JI,92
3359,278JI,89
3360,278JI,56
3361,278JI,31
3362,278JI,82
3363,278JI,40
3364,278JI,36
3365,278JI,49
3366,278JI,29
3367,278JI,33
3368,278JI,85
3369,278JI,122
3370,278JI,53
3371,278JI,60
3372,278JI,55
3373,278JI,32
3374,278JI,136
3375,278JI,53
3376,278JI,45
3377,278JI,61
3378,278JI,74
3379,278JI,59
3380,278JI,54
3381,278JI,30
3382,278JI,73
3383,278JI,80
3384,278JI,36
3385,278JI,57
3386,278JI,27
3387,278JI,78
3388,278JI,38
3389,278JI,26
3390,278JI,65
3391,278JI,55
3392,278JI,49
3393,278JI,138
3394,278JI,61
3395,278JI,81
3396,278JI,88
3397,278JI,69
3398,278JI,52
3399,278JI,161
3400,278JI,40
3401,278JI,47
3402,278JI,115
3403,278JI,56
3404,278JI,115
3405,278JI,33
3406,278JI,64
3407,278JI,45
3408,278JI,45
3409,278JI,88
3410,278JI,39
3411,278JI,23
3412,278JI,88
3413,278JI,99
3414,278JI,27
3415,278JI,76
3416,278JI,67
3417,278JI,149
3418,278JI,27
3419,278JI,34
3420,278JI,87
3421,278JI,57
3422,278JI,45
3423,278JI,43
3424,278JI,55
3425,278JI,63
3426,278JI,40
3427,278JI,41
3428,278JI,29
3429,278JI,63
3430,278JI,46
3431,278JI,85
3432,278JI,94
3433,278JI,56
3434,278JI,47
3435,278JI,89
3436,278JI,87
3437,278JI,49
3438,278JI,64
3439,278JI,78
3440,278JI,63
3441,278JI,47
3442,278JI,114
3443,278JI,40
3444,278JI,50
3445,278JI,81
3446,278JI,31
3447,278JI,42
3448,278JI,83
3449,278JI,32
3450,278JI,66
3451,278JI,102
3452,278JI,51
3453,278JI,122
3454,278JI,63
3455,278JI,99
3456,278JI,91
3457,278JI,35
3458,278JI,64
3459,278JI,49
3460,278JI,30
3461,278JI,53
3462,278JI,27
3463,278JI,58
3464,278JI,72
3465,278JI,39
3466,278JI,30
3467,278JI,65
3468,278JI,80
3469,278JI,43
3470,278JI,30
3471,278JI,52
3472,278JI,42
3473,278JI,72
3474,278JI,35
3475,278JI,35
3476,278JI,59
3477,278JI,46
3478,278JI,73
3479,278JI,77
3480,278JI,35
3481,278JI,51
3482,278JI,46
3483,278JI,128
3484,278JI,54
3485,278JI,63
3486,278JI,18
3487,278JI,68
3488,278JI,80
3489,278JI,51
3490,278JI,134
3491,278JI,40
3492,278JI,47
3493,278JI,33
3494,278JI,54
3495,278JI,22
3496,278JI,67
3497,278JI,23
3498,278JI,26
3499,278JI,62
3500,278JI,41
3501,278JI,82
3502,278JI,64
3503,278JI,32
3504,278JI,29
3505,278JI,30
3506,278JI,50
3507,278JI,76
3508,278JI,47
3509,278JI,40
3510,278JI,29
3511,417IZ,39
3512,417IZ,35
3513,417IZ,34
3514,417IZ,22
3515,417IZ,38
3516,417IZ,77
3517,417IZ,31
3518,417IZ,84
3519,417IZ,70
3520,417IZ,74
3521,417IZ,57
3522,417IZ,39
3523,417IZ,100
3524,417IZ,69
3525,417IZ,78
3526,417IZ,48
3527,417IZ,90
3528,417IZ,20
3529,417IZ,103
3530,417IZ,31
3531,417IZ,36
3532,417IZ,63
3533,417IZ,66
3534,417IZ,37
3535,417IZ,40
3536,417IZ,48
3537,417IZ,42
3538,417IZ,78
3539,417IZ,49
3540,417IZ,31
3541,417IZ,48
3542,417IZ,44
3543,417IZ,31
3544,417IZ,37
3545,417IZ,24
3546,417IZ,25
3547,417IZ,73
3548,417IZ,66
3549,417IZ,45
3550,417IZ,49
3551,417IZ,85
3552,417IZ,26
3553,417IZ,54
3554,417IZ,63
3555,417IZ,26
3556,417IZ,39
3557,417IZ,40
3558,417IZ,60
3559,417IZ,139
3560,417IZ,47
3561,417IZ,37
3562,417IZ,28
3563,417IZ,46
3564,417IZ,110
3565,417IZ,66
3566,417IZ,28
3567,417IZ,82
3568,417IZ,65
3569,417IZ,59
3570,417IZ,49
3571,417IZ,115
3572,417IZ,22
3573,417IZ,20
3574,417IZ,29
3575,417IZ,24
3576,417IZ,47
3577,417IZ,47
3578,417IZ,69
3579,417IZ,92
3580,417IZ,52
3581,417IZ,117
3582,417IZ,0
3583,417IZ,61
3584,417IZ,27
3585,417IZ,59
3586,417IZ,71
3587,417IZ,89
3588,417IZ,39
3589,417IZ,61
3590,417IZ,51
3591,417IZ,96
3592,417IZ,31
3593,417IZ,151
3594,417IZ,116
3595,417IZ,29
3596,417IZ,55
3597,417IZ,35
3598,417IZ,59
3599,417IZ,37
3600,417IZ,54
3601,417IZ,31
3602,417IZ,52
3603,417IZ,35
3604,417IZ,28
3605,417IZ,119
3606,417IZ,63
3607,417IZ,61
3608,417IZ,0
3609,417IZ,44
3610,417IZ,85
3611,417IZ,54
3612,417IZ,99
3613,417IZ,49
3614,417IZ,121
3615,417IZ,46
3616,417IZ,30
3617,417IZ,59
3618,417IZ,96
3619,417IZ,92
3620,417IZ,38
3621,417IZ,27
3622,417IZ,46
3623,417IZ,37
3624,417IZ,28
3625,417IZ,43
3626,417IZ,71
3627,417IZ,47
3628,417IZ,35
3629,417IZ,97
3630,417IZ,40
3631,417IZ,24
3632,417IZ,31
3633,417IZ,100
3634,417IZ,29
3635,417IZ,119
3636,417IZ,61
3637,417IZ,34
3638,417IZ,53
3639,417IZ,39
3640,417IZ,66
3641,417IZ,38
3642,417IZ,30
3643,417IZ,42
3644,417IZ,41
3645,417IZ,78
3646,417IZ,39
3647,417IZ,47
3648,417IZ,48
3649,417IZ,68
3650,417IZ,89
3651,417IZ,44
3652,417IZ,55
3653,417IZ,27
3654,417IZ,51
3655,417IZ,107
3656,417IZ,42
3657,417IZ,78
3658,417IZ,94
3659,417IZ,8
3660,417IZ,24
3661,417IZ,64
3662,417IZ,34
3663,417IZ,99
3664,417IZ,29
3665,417IZ,22
3666,417IZ,33
3667,417IZ,74
3668,417IZ,33
3669,417IZ,9
3670,417IZ,19
3671,417IZ,130
3672,417IZ,41
3673,417IZ,45
3674,417IZ,67
3675,417IZ,73
3676,417IZ,78
3677,417IZ,76
3678,417IZ,50
3679,417IZ,26
3680,417IZ,33
3681,417IZ,23
3682,417IZ,35
3683,417IZ,63
3684,417IZ,32
3685,417IZ,82
3686,417IZ,36
3687,417IZ,33
3688,417IZ,146
3689,417IZ,19
3690,417IZ,1
3691,417IZ,32
3692,417IZ,38
3693,417IZ,95
3694,417IZ,67
3695,417IZ,91
3696,417IZ,170
3697,417IZ,26
3698,417IZ,79
3699,417IZ,62
3700,417IZ,74
3701,417IZ,40
3702,417IZ,66
3703,417IZ,17
3704,417IZ,11
3705,417IZ,24
3706,417IZ,70
3707,417IZ,12
3708,417IZ,68
3709,417IZ,35
3710,417IZ,39
3711,417IZ,27
3712,417IZ,62
3713,417IZ,80
3714,417IZ,13
3715,417IZ,89
3716,417IZ,47
3717,417IZ,75
3718,417IZ,32
3719,417IZ,73
3720,417IZ,26
3721,417IZ,164
3722,417IZ,158
3723,417IZ,61
3724,417IZ,67
3725,417IZ,42
3726,417IZ,29
3727,417IZ,24
3728,417IZ,42
3729,417IZ,31
3730,417IZ,1
3731,417IZ,15
3732,417IZ,69
3733,417IZ,142
3734,417IZ,16
3735,417IZ,77
3736,417IZ,34
3737,417IZ,20
3738,417IZ,17
3739,417IZ,22
3740,417IZ,18
3741,417IZ,84
3742,417IZ,38
3743,417IZ,95
3744,417IZ,32
3745,417IZ,35
3746,417IZ,8
3747,417IZ,13
3748,417IZ,12
3749,417IZ,26
3750,417IZ,184
3751,417IZ,3
3752,417IZ,28
3753,417IZ,130
3754,417IZ,84
3755,417IZ,104
3756,417IZ,23
3757,417IZ,38
3758,417IZ,35
3759,417IZ,108
3760,417IZ,5
3761,417IZ,18
3762,417IZ,42
3763,417IZ,21
3764,417IZ,68
3765,417IZ,34
3766,417IZ,74
3767,417IZ,77
3768,417IZ,33
3769,417IZ,83
3770,417IZ,52
3771,417IZ,35
3772,417IZ,76
3773,417IZ,50
3774,417IZ,79
3775,417IZ,13
3776,417IZ,12
3777,417IZ,31
3778,417IZ,26
3779,417IZ,23
3780,417IZ,31
3781,417IZ,95
3782,417IZ,103
3783,417IZ,29
3784,417IZ,15
3785,417IZ,4
3786,417IZ,157
3787,417IZ,79
3788,417IZ,6
3789,417IZ,31
3790,417IZ,25
3791,417IZ,40
3792,417IZ,81
3793,417IZ,28
3794,417IZ,21
3795,417IZ,132
3796,417IZ,76
3797,417IZ,82
3798,417IZ,82
3799,417IZ,15
3800,417IZ,81
3801,417IZ,16
3802,417IZ,134
3803,417IZ,20
3804,417IZ,79
3805,417IZ,40
3806,417IZ,83
3807,417IZ,76
3808,417IZ,61
3809,417IZ,41
3810,417IZ,31
3811,417IZ,40
3812,417IZ,9
3813,417IZ,118
3814,417IZ,34
3815,417IZ,75
3816,417IZ,33
3817,417IZ,74
3818,417IZ,4
3819,417IZ,32
3820,417IZ,17
3821,417IZ,6
3822,417IZ,42
3823,417IZ,20
3824,417IZ,88
3825,417IZ,25
3826,417IZ,62
3827,417IZ,82
3828,417IZ,44
3829,417IZ,77
3830,417IZ,86
3831,417IZ,36
3832,417IZ,15
3833,417IZ,14
3834,417IZ,82
3835,417IZ,35
3836,417IZ,34
3837,417IZ,36
3838,417IZ,202
3839,417IZ,131
3840,417IZ,30
3841,417IZ,80
3842,417IZ,33
3843,417IZ,91
3844,417IZ,4
3845,417IZ,60
3846,417IZ,30
3847,417IZ,53
3848,417IZ,21
3849,417IZ,79
3850,417IZ,41
3851,417IZ,61
3852,417IZ,22
3853,417IZ,88
3854,417IZ,42
3855,417IZ,31
3856,417IZ,43
3857,417IZ,72
3858,417IZ,69
3859,417IZ,29
3860,417IZ,33
3861,417IZ,80
3862,417IZ,31
3863,417IZ,29
3864,417IZ,101
3865,417IZ,28
3866,417IZ,0
3867,417IZ,24
3868,417IZ,15
3869,417IZ,173
3870,417IZ,16
3871,417IZ,49
3872,417IZ,81
3873,417IZ,21
3874,417IZ,25
3875,417IZ,37
3876,417IZ,31
3877,417IZ,11
3878,417IZ,20
3879,417IZ,22
3880,417IZ,104
3881,417IZ,20
3882,417IZ,75
3883,417IZ,67
3884,417IZ,42
3885,417IZ,114
3886,417IZ,38
3887,417IZ,27
3888,417IZ,76
3889,417IZ,24
3890,417IZ,19
3891,417IZ,51
3892,417IZ,2
3893,417IZ,81
3894,417IZ,27
3895,417IZ,37
3896,417IZ,79
3897,417IZ,7
3898,417IZ,81
3899,417IZ,10
3900,417IZ,36
3901,417IZ,36
3902,417IZ,108
3903,417IZ,7
3904,417IZ,74
3905,417IZ,33
3906,417IZ,74
3907,417IZ,33
3908,417IZ,80
3909,417IZ,25
3910,417IZ,5
3911,417IZ,24
3912,417IZ,37
3913,417IZ,13
3914,417IZ,79
3915,417IZ,30
3916,417IZ,33
3917,417IZ,24
3918,417IZ,81
3919,417IZ,70
3920,417IZ,33
3921,417IZ,1
3922,417IZ,35
3923,417IZ,82
3924,417IZ,27
3925,417IZ,35
3926,417IZ,27
3927,417IZ,30
3928,417IZ,78
3929,417IZ,27
3930,417IZ,14
3931,417IZ,43
3932,417IZ,95
3933,417IZ,30
3934,417IZ,22
3935,417IZ,75
3936,417IZ,60
3937,417IZ,5
3938,417IZ,108
3939,417IZ,29
3940,417IZ,23
3941,417IZ,30
3942,417IZ,88
3943,417IZ,83
3944,417IZ,76
3945,417IZ,6
3946,417IZ,33
3947,417IZ,74
3948,417IZ,40
3949,417IZ,91
3950,417IZ,41
3951,417IZ,12
3952,417IZ,61
3953,417IZ,23
3954,417IZ,28
3955,417IZ,28
3956,417IZ,29
3957,417IZ,6
3958,417IZ,77
3959,417IZ,28
3960,417IZ,40
3961,417IZ,77
3962,417IZ,18
3963,417IZ,14
3964,417IZ,33
3965,417IZ,31
3966,417IZ,4
3967,417IZ,7
3968,417IZ,35
3969,417IZ,26
3970,417IZ,49
3971,417IZ,36
3972,417IZ,19
3973,417IZ,80
3974,417IZ,65
3975,417IZ,1
3976,417IZ,70
3977,417IZ,14
3978,417IZ,116
3979,417IZ,57
3980,417IZ,83
3981,417IZ,19
3982,417IZ,35
3983,417IZ,62
3984,417IZ,3
3985,417IZ,18
3986,417IZ,17
3987,417IZ,27
3988,417IZ,11
3989,417IZ,148
3990,417IZ,30
3991,417IZ,78
3992,417IZ,88
3993,417IZ,23
3994,417IZ,18
3995,417IZ,9
3996,417IZ,52
3997,417IZ,28
3998,417IZ,8
3999,417IZ,184
4000,417IZ,37
4001,417IZ,23
4002,417IZ,33
4003,417IZ,70
4004,417IZ,7
4005,417IZ,38
4006,417IZ,0
4007,417IZ,13
4008,417IZ,32
4009,417IZ,15
4010,417IZ,69
4011,417IZ,93
4012,417IZ,46
4013,417IZ,41
4014,417IZ,27
4015,417IZ,76
4016,417IZ,39
4017,417IZ,136
4018,417IZ,76
4019,417IZ,71
4020,417IZ,81
4021,417IZ,34
4022,417IZ,77
4023,417IZ,19
4024,417IZ,91
4025,417IZ,77
4026,417IZ,33
4027,417IZ,27
4028,417IZ,75
4029,417IZ,91
4030,417IZ,18
4031,417IZ,30
4032,417IZ,24
4033,417IZ,41
4034,417IZ,15
4035,417IZ,73
4036,417IZ,19
4037,417IZ,106
4038,417IZ,69
4039,417IZ,23
4040,417IZ,73
4041,417IZ,14
4042,417IZ,8
4043,417IZ,20
4044,417IZ,39
4045,417IZ,9
4046,417IZ,22
4047,417IZ,188
4048,417IZ,10
4049,417IZ,37
4050,417IZ,8
4051,417IZ,0
4052,417IZ,44
4053,417IZ,131
4054,417IZ,34
4055,417IZ,27
4056,417IZ,51
4057,417IZ,136
4058,417IZ,29
4059,417IZ,30
4060,417IZ,37
4061,417IZ,84
4062,417IZ,19
4063,417IZ,55
4064,417IZ,0
4065,417IZ,74
4066,417IZ,37
4067,417IZ,35
4068,417IZ,24
4069,417IZ,28
4070,417IZ,59
4071,417IZ,35
4072,417IZ,24
4073,417IZ,57
4074,417IZ,18
4075,417IZ,22
4076,417IZ,6
4077,417IZ,32
4078,417IZ,114
4079,417IZ,17
4080,417IZ,10
4081,417IZ,20
4082,417IZ,69
4083,417IZ,47
4084,417IZ,29
4085,417IZ,37
4086,417IZ,25
4087,417IZ,5
4088,417IZ,0
4089,417IZ,31
4090,417IZ,78
4091,417IZ,61
4092,417IZ,30
4093,417IZ,52
4094,417IZ,98
4095,417IZ,19
4096,417IZ,79
4097,417IZ,31
4098,417IZ,71
4099,417IZ,81
4100,417IZ,32
4101,417IZ,53
4102,417IZ,2
4103,417IZ,31
4104,417IZ,76
4105,417IZ,72
4106,417IZ,35
4107,417IZ,78
4108,417IZ,133
4109,417IZ,53
4110,417IZ,0
4111,417IZ,29
4112,417IZ,73
4113,417IZ,36
4114,417IZ,27
4115,417IZ,88
4116,417IZ,73
4117,417IZ,12
4118,417IZ,34
4119,417IZ,21
4120,417IZ,38
4121,417IZ,41
4122,417IZ,29
4123,417IZ,121
4124,417IZ,30
4125,417IZ,19
4126,417IZ,6
4127,417IZ,79
4128,417IZ,40
4129,417IZ,31
4130,417IZ,23
4131,417IZ,28
4132,417IZ,85
4133,417IZ,35
4134,417IZ,0
4135,417IZ,140
4136,417IZ,8
4137,417IZ,7
4138,417IZ,42
4139,417IZ,31
4140,417IZ,77
4141,417IZ,86
4142,417IZ,17
4143,417IZ,17
4144,417IZ,77
4145,417IZ,20
4146,417IZ,29
4147,417IZ,76
4148,417IZ,100
4149,417IZ,30
4150,417IZ,8
4151,417IZ,21
4152,417IZ,52
4153,417IZ,169
4154,417IZ,0
4155,417IZ,8
4156,417IZ,17
4157,417IZ,27
4158,417IZ,70
4159,417IZ,110
4160,417IZ,33
4161,417IZ,81
4162,417IZ,25
4163,417IZ,183
4164,417IZ,25
4165,417IZ,43
4166,417IZ,134
4167,417IZ,88
4168,417IZ,26
4169,417IZ,86
4170,417IZ,11
4171,417IZ,142
4172,417IZ,70
4173,417IZ,31
4174,417IZ,5
4175,417IZ,29
4176,417IZ,73
4177,417IZ,104
4178,417IZ,36
4179,417IZ,17
4180,417IZ,88
4181,417IZ,78
4182,417IZ,35
4183,417IZ,32
4184,417IZ,94
4185,417IZ,100
4186,417IZ,125
4187,417IZ,28
4188,417IZ,14
4189,417IZ,84
4190,417IZ,22
4191,417IZ,45
4192,417IZ,68
4193,417IZ,31
4194,417IZ,19
4195,417IZ,72
4196,417IZ,40
4197,417IZ,110
4198,417IZ,21
4199,417IZ,81
4200,417IZ,77
4201,417IZ,28
4202,417IZ,106
4203,417IZ,19
4204,417IZ,26
4205,417IZ,105
4206,417IZ,26
4207,417IZ,31
4208,417IZ,34
4209,417IZ,40
4210,417IZ,21
4211,417IZ,51
4212,417IZ,74
4213,417IZ,14
4214,417IZ,30
4215,417IZ,33
4216,417IZ,72
4217,417IZ,19
4218,417IZ,32
4219,417IZ,74
4220,417IZ,33
4221,417IZ,32
4222,417IZ,86
4223,417IZ,28
4224,417IZ,80
4225,417IZ,31
4226,417IZ,72
4227,417IZ,72
4228,417IZ,29
4229,417IZ,31
4230,417IZ,31
4231,417IZ,20
4232,417IZ,76
4233,417IZ,22
4234,417IZ,28
4235,417IZ,18
4236,417IZ,35
4237,417IZ,20
4238,417IZ,30
4239,417IZ,110
4240,417IZ,113
4241,417IZ,15
4242,417IZ,16
4243,417IZ,75
4244,417IZ,74
4245,417IZ,21
4246,417IZ,126
4247,417IZ,154
4248,417IZ,33
4249,417IZ,34
4250,417IZ,33
4251,417IZ,11
4252,417IZ,10
4253,417IZ,34
4254,417IZ,29
4255,417IZ,19
4256,417IZ,33
4257,417IZ,4
4258,417IZ,76
4259,417IZ,37
4260,417IZ,33
4261,417IZ,10
4262,417IZ,33
4263,417IZ,14
4264,417IZ,0
4265,417IZ,116
4266,417IZ,39
4267,417IZ,24
4268,417IZ,20
4269,417IZ,33
4270,417IZ,34
4271,417IZ,28
4272,417IZ,32
4273,417IZ,94
4274,417IZ,27
4275,417IZ,24
4276,417IZ,89
4277,417IZ,23
4278,417IZ,8
4279,417IZ,15
4280,417IZ,0
4281,417IZ,32
4282,417IZ,27
4283,417IZ,32
4284,417IZ,30
4285,417IZ,34
4286,417IZ,151
4287,417IZ,17
4288,417IZ,121
4289,417IZ,39
4290,417IZ,35
4291,417IZ,104
4292,417IZ,33
4293,417IZ,29
4294,417IZ,21
4295,417IZ,94
4296,417IZ,20
4297,417IZ,16
4298,417IZ,29
4299,417IZ,32
4300,417IZ,53
4301,417IZ,54
4302,417IZ,100
4303,417IZ,84
4304,417IZ,36
4305,417IZ,44
4306,417IZ,32
4307,417IZ,40
4308,417IZ,19
4309,417IZ,78
4310,417IZ,80
4311,417IZ,17
4312,417IZ,19
4313,417IZ,5
4314,417IZ,102
4315,417IZ,84
4316,417IZ,31
4317,417IZ,29
4318,417IZ,15
4319,417IZ,28
4320,417IZ,10
4321,417IZ,25
4322,417IZ,33
4323,417IZ,31
4324,417IZ,75
4325,417IZ,100
4326,417IZ,8
4327,417IZ,116
4328,417IZ,29
4329,417IZ,55
4330,417IZ,17
4331,417IZ,23
4332,417IZ,67
4333,417IZ,77
4334,417IZ,33
4335,417IZ,34
4336,417IZ,74
4337,417IZ,21
4338,417IZ,12
4339,417IZ,25
4340,417IZ,10
4341,417IZ,33
4342,417IZ,7
4343,417IZ,4
4344,417IZ,89
4345,417IZ,3
4346,417IZ,90
4347,417IZ,165
4348,417IZ,30
4349,417IZ,29
4350,417IZ,89
4351,417IZ,22
4352,417IZ,28
4353,417IZ,42
4354,417IZ,78
4355,417IZ,146
4356,417IZ,11
4357,417IZ,52
4358,417IZ,40
4359,417IZ,32
4360,417IZ,20
4361,417IZ,10
4362,417IZ,15
4363,417IZ,30
4364,417IZ,25
4365,417IZ,130
4366,417IZ,36
4367,417IZ,79
4368,417IZ,2
4369,417IZ,115
4370,417IZ,35
4371,417IZ,27
4372,417IZ,16
4373,417IZ,24
4374,417IZ,10
4375,417IZ,134
4376,417IZ,16
4377,417IZ,20
4378,417IZ,0
4379,417IZ,123
4380,417IZ,12
4381,417IZ,47
4382,417IZ,25
4383,417IZ,40
4384,417IZ,32
4385,417IZ,29
4386,417IZ,33
4387,417IZ,22
4388,417IZ,124
4389,417IZ,21
4390,417IZ,27
4391,417IZ,25
4392,417IZ,28
4393,417IZ,16
4394,417IZ,46
4395,417IZ,82
4396,417IZ,12
4397,417IZ,11
4398,417IZ,85
4399,417IZ,39
4400,417IZ,45
4401,417IZ,28
4402,417IZ,12
4403,417IZ,38
4404,417IZ,30
4405,417IZ,37
4406,417IZ,33
4407,440HY,17
4408,440HY,39
4409,440HY,63
4410,440HY,118
4411,440HY,26
4412,440HY,59
4413,440HY,45
4414,440HY,58
4415,440HY,31
4416,440HY,55
4417,440HY,30
4418,440HY,46
4419,440HY,102
4420,440HY,91
4421,440HY,29
4422,440HY,25
4423,440HY,47
4424,440HY,15
4425,440HY,36
4426,440HY,95
4427,440HY,49
4428,440HY,44
4429,440HY,103
4430,440HY,36
4431,440HY,68
4432,440HY,26
4433,440HY,59
4434,440HY,39
4435,440HY,107
4436,440HY,49
4437,440HY,14
4438,440HY,59
4439,440HY,78
4440,440HY,37
4441,440HY,41
4442,440HY,36
4443,440HY,33
4444,440HY,41
4445,440HY,29
4446,440HY,62
4447,440HY,64
4448,440HY,58
4449,440HY,33
4450,440HY,47
4451,440HY,51
4452,440HY,79
4453,440HY,39
4454,440HY,21
4455,440HY,48
4456,440HY,34
4457,440HY,24
4458,440HY,110
4459,440HY,38
4460,440HY,50
4461,440HY,37
4462,440HY,139
4463,440HY,50
4464,440HY,31
4465,440HY,18
4466,440HY,60
4467,440HY,30
4468,440HY,46
4469,440HY,42
4470,440HY,99
4471,440HY,50
4472,440HY,29
4473,440HY,47
4474,440HY,55
4475,440HY,30
4476,440HY,42
4477,440HY,94
4478,440HY,27
4479,440HY,17
4480,440HY,33
4481,440HY,89
4482,440HY,32
4483,440HY,0
4484,440HY,40
4485,440HY,20
4486,440HY,41
4487,440HY,32
4488,440HY,32
4489,440HY,39
4490,440HY,46
4491,440HY,59
4492,440HY,31
4493,440HY,38
4494,440HY,25
4495,440HY,132
4496,440HY,33
4497,440HY,31
4498,440HY,43
4499,440HY,21
4500,440HY,44
4501,440HY,75
4502,440HY,19
4503,440HY,23
4504,440HY,121
4505,440HY,43
4506,440HY,27
4507,440HY,38
4508,440HY,43
4509,440HY,49
4510,440HY,43
4511,440HY,40
4512,440HY,105
4513,440HY,27
4514,440HY,33
4515,440HY,23
4516,440HY,42
4517,440HY,53
4518,440HY,48
4519,440HY,26
4520,440HY,36
4521,440HY,65
4522,440HY,64
4523,440HY,46
4524,440HY,34
4525,440HY,23
4526,440HY,49
4527,440HY,36
4528,440HY,63
4529,440HY,79
4530,440HY,72
4531,440HY,41
4532,440HY,20
4533,440HY,57
4534,440HY,24
4535,440HY,43
4536,440HY,28
4537,440HY,37
4538,440HY,34
4539,440HY,32
4540,440HY,17
4541,440HY,62
4542,440HY,32
4543,440HY,64
4544,440HY,32
4545,440HY,34
4546,440HY,50
4547,440HY,76
4548,440HY,24
4549,440HY,53
4550,440HY,50
4551,440HY,44
4552,440HY,43
4553,440HY,59
4554,440HY,21
4555,440HY,114
4556,440HY,27
4557,440HY,2
4558,440HY,22
4559,440HY,54
4560,440HY,92
4561,440HY,10
4562,440HY,75
4563,440HY,37
4564,440HY,44
4565,440HY,34
4566,440HY,44
4567,440HY,38
4568,440HY,63
4569,440HY,24
4570,440HY,26
4571,440HY,23
4572,440HY,58
4573,440HY,49
4574,440HY,21
4575,440HY,43
4576,440HY,46
4577,440HY,37
4578,440HY,53
4579,440HY,33
4580,440HY,47
4581,440HY,47
4582,440HY,47
4583,440HY,97
4584,440HY,56
4585,440HY,78
4586,440HY,47
4587,440HY,29
4588,440HY,82
4589,440HY,53
4590,440HY,39
4591,440HY,18
4592,440HY,27
4593,440HY,40
4594,440HY,30
4595,440HY,30
4596,440HY,25
4597,440HY,39
4598,440HY,41
4599,440HY,70
4600,440HY,47
4601,440HY,35
4602,440HY,28
4603,440HY,40
4604,440HY,38
4605,440HY,101
4606,440HY,35
4607,440HY,109
4608,440HY,49
4609,440HY,98
4610,440HY,53
4611,440HY,53
4612,440HY,31
4613,440HY,39
4614,440HY,44
4615,440HY,55
4616,440HY,55
4617,440HY,102
4618,440HY,44
4619,440HY,32
4620,440HY,23
4621,440HY,37
4622,440HY,40
4623,440HY,19
4624,440HY,31
4625,440HY,101
4626,440HY,28
4627,440HY,28
4628,440HY,17
4629,440HY,92
4630,440HY,66
4631,440HY,41
4632,440HY,33
4633,440HY,83
4634,440HY,51
4635,440HY,54
