,vehicle,No added edges
0,110JG,63
1,110JG,61
2,110JG,39
3,110JG,89
4,110JG,44
5,110JG,62
6,110JG,162
7,110JG,55
8,110JG,66
9,110JG,53
10,110JG,66
11,110JG,58
12,110JG,69
13,110JG,36
14,110JG,47
15,110JG,87
16,110JG,2
17,110JG,3
18,110JG,5
19,110JG,12
20,110JG,16
21,110JG,96
22,110JG,81
23,110JG,42
24,110JG,132
25,110JG,72
26,110JG,62
27,110JG,62
28,110JG,66
29,110JG,51
30,110JG,14
31,110JG,51
32,110JG,57
33,110JG,83
34,110JG,44
35,110JG,73
36,110JG,63
37,110JG,63
38,110JG,127
39,110JG,70
40,110JG,89
41,110JG,50
42,110JG,39
43,110JG,62
44,110JG,36
45,110JG,52
46,110JG,24
47,110JG,42
48,110JG,221
49,110JG,50
50,110JG,64
51,110JG,36
52,110JG,140
53,110JG,106
54,110JG,49
55,110JG,112
56,110JG,4
57,110JG,37
58,110JG,46
59,110JG,39
60,110JG,72
61,110JG,131
62,110JG,11
63,110JG,21
64,110JG,55
65,110JG,37
66,110JG,67
67,110JG,98
68,110JG,78
69,110JG,4
70,110JG,41
71,110JG,119
72,110JG,75
73,110JG,76
74,110JG,55
75,110JG,69
76,110JG,50
77,110JG,138
78,110JG,18
79,110JG,38
80,110JG,44
81,110JG,67
82,110JG,19
83,110JG,46
84,110JG,73
85,110JG,4
86,110JG,70
87,110JG,43
88,110JG,35
89,110JG,38
90,110JG,39
91,110JG,79
92,110JG,44
93,110JG,94
94,110JG,64
95,110JG,44
96,110JG,78
97,110JG,60
98,110JG,65
99,110JG,13
100,110JG,127
101,110JG,32
102,110JG,44
103,110JG,51
104,110JG,40
105,110JG,85
106,110JG,69
107,110JG,65
108,110JG,7
109,110JG,43
110,110JG,41
111,110JG,38
112,110JG,112
113,110JG,41
114,110JG,54
115,110JG,43
116,110JG,24
117,110JG,78
118,110JG,14
119,110JG,17
120,110JG,48
121,110JG,54
122,110JG,12
123,110JG,76
124,110JG,52
125,110JG,37
126,110JG,40
127,110JG,87
128,110JG,45
129,110JG,15
130,110JG,55
131,110JG,61
132,110JG,85
133,110JG,4
134,110JG,44
135,110JG,43
136,110JG,47
137,110JG,75
138,110JG,72
139,110JG,55
140,110JG,53
141,110JG,66
142,110JG,55
143,110JG,1
144,110JG,104
145,110JG,5
146,110JG,51
147,110JG,65
148,110JG,51
149,110JG,67
150,110JG,19
151,110JG,3
152,110JG,96
153,110JG,43
154,110JG,85
155,110JG,42
156,110JG,36
157,110JG,58
158,110JG,55
159,110JG,121
160,110JG,88
161,110JG,64
162,110JG,91
163,110JG,43
164,110JG,68
165,110JG,15
166,110JG,44
167,110JG,96
168,110JG,17
169,110JG,63
170,110JG,44
171,110JG,51
172,110JG,58
173,110JG,60
174,110JG,60
175,110JG,47
176,110JG,56
177,110JG,137
178,110JG,33
179,110JG,59
180,110JG,49
181,110JG,59
182,110JG,63
183,110JG,120
184,110JG,52
185,110JG,63
186,110JG,77
187,110JG,79
188,110JG,89
189,110JG,13
190,110JG,51
191,110JG,63
192,110JG,52
193,110JG,77
194,110JG,122
195,110JG,41
196,110JG,26
197,110JG,78
198,110JG,126
199,110JG,56
200,110JG,90
201,110JG,70
202,110JG,44
203,110JG,68
204,110JG,52
205,110JG,63
206,110JG,48
207,110JG,51
208,110JG,50
209,110JG,73
210,110JG,39
211,110JG,125
212,110JG,51
213,110JG,2
214,110JG,62
215,110JG,92
216,110JG,97
217,110JG,74
218,110JG,56
219,110JG,52
220,110JG,13
221,110JG,69
222,110JG,142
223,110JG,225
224,110JG,68
225,110JG,15
226,110JG,47
227,110JG,45
228,110JG,35
229,110JG,44
230,110JG,81
231,110JG,54
232,110JG,33
233,110JG,34
234,110JG,65
235,110JG,51
236,110JG,64
237,110JG,42
238,110JG,49
239,110JG,83
240,110JG,60
241,110JG,76
242,110JG,50
243,110JG,51
244,110JG,95
245,110JG,73
246,110JG,66
247,110JG,92
248,110JG,26
249,110JG,48
250,110JG,185
251,110JG,122
252,110JG,53
253,110JG,8
254,110JG,45
255,110JG,45
256,110JG,50
257,110JG,15
258,110JG,65
259,110JG,84
260,110JG,76
261,110JG,42
262,110JG,73
263,110JG,57
264,110JG,42
265,110JG,78
266,110JG,75
267,110JG,120
268,110JG,49
269,110JG,66
270,110JG,56
271,110JG,96
272,110JG,64
273,110JG,24
274,110JG,131
275,110JG,46
276,110JG,62
277,110JG,30
278,110JG,46
279,110JG,37
280,110JG,48
281,110JG,32
282,110JG,15
283,110JG,39
284,110JG,179
285,110JG,82
286,110JG,38
287,110JG,26
288,110JG,29
289,110JG,68
290,110JG,69
291,110JG,68
292,110JG,90
293,110JG,17
294,110JG,61
295,110JG,58
296,110JG,87
297,110JG,37
298,110JG,130
299,110JG,4
300,110JG,62
301,110JG,51
302,110JG,74
303,110JG,60
304,110JG,162
305,110JG,37
306,110JG,62
307,110JG,87
308,110JG,45
309,110JG,138
310,110JG,37
311,110JG,98
312,110JG,136
313,110JG,58
314,110JG,54
315,110JG,51
316,110JG,46
317,110JG,59
318,110JG,3
319,110JG,38
320,110JG,47
321,110JG,48
322,110JG,10
323,110JG,42
324,110JG,57
325,110JG,68
326,110JG,77
327,110JG,45
328,110JG,79
329,110JG,54
330,110JG,33
331,110JG,48
332,110JG,68
333,110JG,14
334,110JG,88
335,110JG,18
336,110JG,14
337,110JG,132
338,110JG,60
339,110JG,73
340,110JG,34
341,110JG,101
342,110JG,57
343,110JG,49
344,110JG,67
345,110JG,66
346,110JG,76
347,110JG,73
348,110JG,79
349,110JG,16
350,110JG,52
351,110JG,64
352,110JG,60
353,110JG,72
354,110JG,67
355,110JG,72
356,110JG,24
357,110JG,43
358,110JG,57
359,110JG,70
360,110JG,51
361,110JG,136
362,110JG,67
363,110JG,49
364,110JG,88
365,110JG,41
366,110JG,34
367,110JG,72
368,110JG,77
369,110JG,133
370,110JG,63
371,110JG,64
372,110JG,50
373,110JG,4
374,110JG,46
375,110JG,94
376,110JG,14
377,110JG,79
378,110JG,68
379,110JG,44
380,110JG,37
381,110JG,54
382,110JG,44
383,110JG,66
384,110JG,46
385,110JG,49
386,110JG,77
387,110JG,62
388,110JG,47
389,110JG,50
390,110JG,67
391,110JG,78
392,110JG,48
393,110JG,46
394,110JG,38
395,110JG,55
396,110JG,39
397,110JG,78
398,110JG,75
399,110JG,38
400,110JG,80
401,110JG,26
402,110JG,48
403,110JG,22
404,110JG,43
405,110JG,87
406,110JG,96
407,110JG,84
408,110JG,0
409,110JG,54
410,110JG,58
411,110JG,13
412,110JG,3
413,110JG,76
414,110JG,75
415,110JG,93
416,110JG,48
417,110JG,38
418,110JG,80
419,110JG,59
420,110JG,71
421,110JG,59
422,110JG,71
423,110JG,35
424,110JG,43
425,110JG,49
426,110JG,23
427,110JG,17
428,110JG,62
429,110JG,52
430,110JG,71
431,110JG,43
432,110JG,43
433,110JG,149
434,110JG,113
435,110JG,75
436,110JG,51
437,110JG,43
438,110JG,98
439,110JG,14
440,110JG,37
441,110JG,44
442,110JG,27
443,110JG,56
444,110JG,37
445,110JG,87
446,110JG,124
447,110JG,53
448,110JG,52
449,110JG,54
450,110JG,55
451,110JG,43
452,110JG,135
453,110JG,64
454,110JG,46
455,110JG,3
456,110JG,57
457,110JG,69
458,110JG,74
459,110JG,9
460,110JG,48
461,110JG,76
462,110JG,41
463,110JG,81
464,110JG,81
465,110JG,90
466,110JG,66
467,110JG,92
468,110JG,56
469,110JG,48
470,110JG,62
471,110JG,91
472,110JG,56
473,110JG,44
474,110JG,46
475,110JG,80
476,110JG,182
477,110JG,46
478,110JG,61
479,110JG,28
480,110JG,30
481,110JG,73
482,110JG,22
483,110JG,38
484,110JG,75
485,110JG,65
486,110JG,49
487,110JG,73
488,110JG,61
489,110JG,44
490,110JG,57
491,110JG,14
492,110JG,30
493,110JG,68
494,110JG,76
495,110JG,83
496,110JG,37
497,110JG,51
498,110JG,40
499,110JG,66
500,110JG,98
501,110JG,47
502,110JG,57
503,110JG,23
504,110JG,93
505,110JG,37
506,110JG,52
507,110JG,81
508,110JG,58
509,110JG,32
510,110JG,72
511,110JG,51
512,110JG,35
513,110JG,45
514,110JG,49
515,110JG,46
516,110JG,48
517,110JG,81
518,110JG,39
519,110JG,71
520,110JG,84
521,110JG,64
522,110JG,49
523,110JG,69
524,110JG,74
525,110JG,18
526,110JG,61
527,110JG,40
528,110JG,40
529,110JG,46
530,110JG,72
531,110JG,11
532,110JG,22
533,110JG,34
534,110JG,5
535,110JG,43
536,110JG,83
537,110JG,93
538,110JG,35
539,110JG,44
540,110JG,50
541,110JG,73
542,110JG,39
543,110JG,47
544,110JG,72
545,110JG,71
546,110JG,85
547,110JG,100
548,110JG,80
549,110JG,34
550,110JG,48
551,110JG,47
552,110JG,93
553,110JG,40
554,110JG,56
555,110JG,55
556,110JG,91
557,110JG,53
558,110JG,73
559,110JG,86
560,110JG,49
561,110JG,33
562,110JG,52
563,110JG,27
564,110JG,90
565,110JG,54
566,110JG,45
567,110JG,39
568,110JG,66
569,110JG,84
570,110JG,78
571,110JG,83
572,110JG,28
573,110JG,48
574,110JG,59
575,110JG,92
576,110JG,70
577,110JG,79
578,110JG,70
579,110JG,66
580,110JG,80
581,110JG,57
582,110JG,40
583,110JG,45
584,110JG,61
585,110JG,69
586,110JG,16
587,110JG,57
588,110JG,79
589,110JG,100
590,110JG,67
591,110JG,75
592,110JG,67
593,110JG,58
594,110JG,41
595,110JG,56
596,110JG,10
597,110JG,60
598,110JG,67
599,110JG,54
600,110JG,80
601,110JG,91
602,110JG,106
603,110JG,83
604,110JG,71
605,110JG,65
606,110JG,67
607,110JG,87
608,110JG,72
609,110JG,58
610,110JG,72
611,110JG,66
612,110JG,71
613,110JG,87
614,110JG,60
615,110JG,49
616,110JG,101
617,110JG,58
618,110JG,50
619,110JG,60
620,110JG,14
621,110JG,87
622,110JG,34
623,110JG,53
624,110JG,85
625,110JG,78
626,110JG,19
627,110JG,62
628,110JG,20
629,110JG,62
630,110JG,94
631,110JG,47
632,110JG,41
633,110JG,46
634,110JG,69
635,110JG,73
636,110JG,80
637,110JG,34
638,110JG,52
639,110JG,86
640,110JG,31
641,110JG,88
642,110JG,48
643,110JG,20
644,110JG,82
645,110JG,20
646,110JG,57
647,110JG,54
648,110JG,13
649,110JG,67
650,110JG,41
651,110JG,47
652,110JG,44
653,110JG,56
654,110JG,66
655,110JG,28
656,110JG,47
657,110JG,68
658,110JG,39
659,110JG,45
660,110JG,4
661,110JG,100
662,110JG,61
663,110JG,76
664,110JG,62
665,110JG,54
666,110JG,49
667,110JG,61
668,110JG,68
669,110JG,52
670,110JG,52
671,110JG,71
672,110JG,50
673,110JG,42
674,110JG,83
675,110JG,58
676,110JG,50
677,110JG,70
678,110JG,44
679,110JG,58
680,110JG,45
681,110JG,46
682,110JG,92
683,110JG,99
684,110JG,64
685,110JG,72
686,110JG,81
687,110JG,49
688,110JG,46
689,110JG,88
690,110JG,32
691,110JG,18
692,110JG,36
693,110JG,55
694,110JG,45
695,110JG,37
696,110JG,60
697,110JG,70
698,110JG,70
699,110JG,38
700,110JG,51
701,110JG,19
702,110JG,41
703,110JG,13
704,110JG,38
705,110JG,77
706,110JG,41
707,110JG,89
708,110JG,47
709,110JG,69
710,110JG,39
711,110JG,61
712,110JG,37
713,110JG,61
714,110JG,49
715,110JG,36
716,110JG,48
717,110JG,81
718,110JG,45
719,111IZ,127
720,111IZ,21
721,111IZ,134
722,111IZ,264
723,111IZ,17
724,111IZ,137
725,111IZ,13
726,111IZ,145
727,111IZ,102
728,111IZ,137
729,111IZ,31
730,111IZ,256
731,111IZ,89
732,111IZ,120
733,111IZ,158
734,111IZ,115
735,111IZ,95
736,111IZ,26
737,111IZ,99
738,111IZ,27
739,111IZ,29
740,111IZ,142
741,111IZ,17
742,111IZ,155
743,111IZ,65
744,111IZ,27
745,111IZ,86
746,111IZ,81
747,111IZ,136
748,111IZ,115
749,111IZ,0
750,111IZ,105
751,111IZ,55
752,111IZ,28
753,111IZ,30
754,111IZ,117
755,111IZ,139
756,111IZ,19
757,111IZ,18
758,111IZ,59
759,111IZ,134
760,111IZ,45
761,111IZ,57
762,111IZ,69
763,111IZ,342
764,111IZ,41
765,111IZ,49
766,111IZ,145
767,111IZ,104
768,111IZ,13
769,111IZ,49
770,111IZ,104
771,111IZ,139
772,111IZ,7
773,111IZ,139
774,111IZ,185
775,111IZ,191
776,111IZ,146
777,111IZ,19
778,111IZ,187
779,111IZ,45
780,111IZ,12
781,111IZ,182
782,111IZ,114
783,111IZ,12
784,111IZ,61
785,111IZ,137
786,111IZ,26
787,111IZ,126
788,111IZ,57
789,111IZ,157
790,111IZ,147
791,111IZ,128
792,111IZ,67
793,111IZ,9
794,111IZ,2
795,111IZ,138
796,111IZ,46
797,111IZ,12
798,111IZ,27
799,111IZ,14
800,111IZ,130
801,111IZ,140
802,111IZ,3
803,111IZ,32
804,111IZ,12
805,111IZ,34
806,111IZ,126
807,111IZ,135
808,111IZ,130
809,111IZ,106
810,111IZ,133
811,111IZ,134
812,111IZ,70
813,111IZ,22
814,111IZ,11
815,111IZ,27
816,111IZ,15
817,111IZ,43
818,111IZ,64
819,111IZ,135
820,111IZ,4
821,111IZ,84
822,111IZ,6
823,111IZ,80
824,111IZ,111
825,111IZ,56
826,111IZ,36
827,111IZ,49
828,111IZ,86
829,111IZ,150
830,111IZ,190
831,111IZ,99
832,111IZ,131
833,111IZ,125
834,111IZ,71
835,111IZ,28
836,111IZ,105
837,111IZ,15
838,111IZ,131
839,111IZ,103
840,111IZ,28
841,111IZ,19
842,111IZ,16
843,111IZ,69
844,111IZ,52
845,111IZ,137
846,111IZ,30
847,111IZ,23
848,111IZ,17
849,111IZ,28
850,111IZ,28
851,111IZ,28
852,111IZ,138
853,111IZ,7
854,111IZ,21
855,111IZ,128
856,111IZ,65
857,111IZ,133
858,111IZ,136
859,111IZ,59
860,111IZ,66
861,111IZ,21
862,111IZ,28
863,111IZ,77
864,111IZ,56
865,111IZ,29
866,111IZ,37
867,111IZ,138
868,111IZ,14
869,111IZ,135
870,111IZ,9
871,111IZ,130
872,111IZ,35
873,111IZ,149
874,111IZ,18
875,111IZ,24
876,111IZ,28
877,111IZ,68
878,111IZ,135
879,111IZ,31
880,111IZ,80
881,111IZ,6
882,111IZ,138
883,111IZ,133
884,111IZ,26
885,111IZ,20
886,111IZ,131
887,111IZ,69
888,111IZ,138
889,111IZ,141
890,111IZ,14
891,111IZ,132
892,111IZ,128
893,111IZ,132
894,111IZ,137
895,111IZ,69
896,111IZ,141
897,111IZ,59
898,111IZ,15
899,111IZ,25
900,111IZ,58
901,111IZ,92
902,111IZ,207
903,111IZ,130
904,111IZ,19
905,111IZ,139
906,111IZ,137
907,111IZ,28
908,111IZ,29
909,111IZ,127
910,111IZ,109
911,111IZ,137
912,111IZ,148
913,111IZ,129
914,111IZ,83
915,111IZ,69
916,111IZ,133
917,111IZ,7
918,111IZ,49
919,111IZ,85
920,111IZ,28
921,111IZ,23
922,111IZ,13
923,111IZ,87
924,111IZ,24
925,111IZ,15
926,111IZ,61
927,111IZ,131
928,111IZ,16
929,111IZ,5
930,111IZ,88
931,111IZ,50
932,111IZ,27
933,111IZ,5
934,111IZ,30
935,111IZ,12
936,111IZ,13
937,111IZ,9
938,111IZ,27
939,111IZ,102
940,111IZ,152
941,111IZ,26
942,111IZ,30
943,111IZ,30
944,111IZ,241
945,111IZ,33
946,111IZ,9
947,111IZ,57
948,111IZ,145
949,111IZ,74
950,111IZ,27
951,111IZ,131
952,111IZ,2
953,111IZ,25
954,111IZ,25
955,111IZ,148
956,111IZ,65
957,111IZ,26
958,111IZ,31
959,111IZ,59
960,111IZ,18
961,111IZ,3
962,111IZ,29
963,111IZ,29
964,111IZ,53
965,111IZ,77
966,111IZ,28
967,111IZ,64
968,111IZ,68
969,111IZ,42
970,111IZ,45
971,111IZ,46
972,111IZ,33
973,111IZ,20
974,111IZ,38
975,111IZ,16
976,111IZ,79
977,111IZ,29
978,111IZ,31
979,111IZ,52
980,111IZ,97
981,111IZ,67
982,111IZ,43
983,111IZ,47
984,111IZ,29
985,111IZ,15
986,111IZ,18
987,111IZ,101
988,111IZ,39
989,111IZ,32
990,111IZ,32
991,111IZ,101
992,111IZ,116
993,111IZ,22
994,111IZ,26
995,111IZ,39
996,111IZ,49
997,111IZ,47
998,111IZ,19
999,111IZ,113
1000,111IZ,42
1001,111IZ,48
1002,111IZ,46
1003,111IZ,92
1004,111IZ,61
1005,111IZ,41
1006,111IZ,134
1007,111IZ,27
1008,111IZ,4
1009,111IZ,5
1010,111IZ,59
1011,111IZ,18
1012,111IZ,59
1013,111IZ,52
1014,111IZ,22
1015,111IZ,52
1016,111IZ,24
1017,111IZ,90
1018,111IZ,11
1019,111IZ,75
1020,111IZ,37
1021,111IZ,33
1022,111IZ,79
1023,111IZ,70
1024,125KK,32
1025,125KK,37
1026,125KK,17
1027,125KK,27
1028,125KK,40
1029,125KK,55
1030,125KK,37
1031,125KK,32
1032,125KK,79
1033,125KK,75
1034,125KK,54
1035,125KK,36
1036,125KK,65
1037,125KK,49
1038,125KK,50
1039,125KK,32
1040,125KK,72
1041,125KK,54
1042,125KK,91
1043,125KK,39
1044,125KK,81
1045,125KK,53
1046,125KK,87
1047,125KK,92
1048,125KK,75
1049,125KK,87
1050,125KK,26
1051,125KK,35
1052,125KK,122
1053,125KK,79
1054,125KK,39
1055,125KK,62
1056,125KK,58
1057,125KK,32
1058,125KK,21
1059,125KK,59
1060,125KK,20
1061,125KK,53
1062,125KK,66
1063,125KK,25
1064,125KK,124
1065,125KK,59
1066,125KK,3
1067,125KK,44
1068,125KK,114
1069,125KK,43
1070,125KK,101
1071,125KK,18
1072,125KK,56
1073,125KK,41
1074,125KK,21
1075,125KK,30
1076,125KK,39
1077,125KK,22
1078,125KK,7
1079,125KK,34
1080,125KK,72
1081,125KK,28
1082,125KK,55
1083,125KK,76
1084,125KK,38
1085,125KK,56
1086,125KK,26
1087,125KK,153
1088,125KK,38
1089,125KK,50
1090,125KK,40
1091,125KK,40
1092,125KK,68
1093,125KK,82
1094,125KK,37
1095,125KK,64
1096,125KK,52
1097,125KK,21
1098,125KK,63
1099,125KK,38
1100,125KK,69
1101,125KK,36
1102,125KK,62
1103,125KK,61
1104,125KK,77
1105,125KK,48
1106,125KK,15
1107,125KK,53
1108,125KK,55
1109,125KK,70
1110,125KK,33
1111,125KK,22
1112,125KK,17
1113,125KK,51
1114,125KK,9
1115,125KK,15
1116,125KK,53
1117,125KK,64
1118,125KK,54
1119,125KK,79
1120,125KK,12
1121,125KK,14
1122,125KK,33
1123,125KK,37
1124,125KK,25
1125,125KK,38
1126,125KK,121
1127,125KK,44
1128,125KK,40
1129,125KK,70
1130,125KK,27
1131,125KK,50
1132,125KK,59
1133,125KK,94
1134,125KK,141
1135,125KK,71
1136,125KK,108
1137,125KK,71
1138,125KK,46
1139,125KK,71
1140,125KK,71
1141,125KK,37
1142,125KK,27
1143,125KK,48
1144,125KK,61
1145,125KK,19
1146,125KK,56
1147,125KK,98
1148,125KK,54
1149,125KK,72
1150,125KK,51
1151,125KK,54
1152,125KK,47
1153,125KK,73
1154,125KK,96
1155,125KK,30
1156,125KK,48
1157,125KK,57
1158,125KK,40
1159,125KK,19
1160,125KK,59
1161,125KK,61
1162,125KK,64
1163,125KK,52
1164,125KK,54
1165,125KK,65
1166,125KK,40
1167,125KK,49
1168,125KK,67
1169,125KK,46
1170,125KK,7
1171,125KK,33
1172,125KK,131
1173,125KK,52
1174,125KK,56
1175,125KK,45
1176,125KK,56
1177,125KK,49
1178,125KK,22
1179,125KK,25
1180,125KK,67
1181,125KK,47
1182,125KK,115
1183,125KK,85
1184,125KK,103
1185,125KK,92
1186,125KK,49
1187,125KK,46
1188,125KK,8
1189,125KK,42
1190,125KK,36
1191,125KK,148
1192,125KK,36
1193,125KK,19
1194,125KK,62
1195,125KK,43
1196,125KK,46
1197,125KK,52
1198,125KK,57
1199,125KK,60
1200,125KK,64
1201,125KK,11
1202,125KK,71
1203,125KK,51
1204,125KK,43
1205,125KK,21
1206,125KK,40
1207,125KK,29
1208,125KK,76
1209,125KK,53
1210,125KK,28
1211,125KK,74
1212,125KK,13
1213,125KK,29
1214,125KK,70
1215,125KK,117
1216,125KK,37
1217,125KK,46
1218,125KK,42
1219,125KK,16
1220,125KK,80
1221,125KK,30
1222,125KK,35
1223,125KK,57
1224,125KK,52
1225,125KK,21
1226,125KK,37
1227,125KK,48
1228,125KK,54
1229,125KK,26
1230,125KK,26
1231,125KK,32
1232,125KK,30
1233,125KK,48
1234,125KK,9
1235,125KK,33
1236,125KK,42
1237,125KK,75
1238,125KK,41
1239,125KK,74
1240,125KK,30
1241,125KK,32
1242,125KK,18
1243,125KK,51
1244,125KK,36
1245,125KK,5
1246,125KK,63
1247,125KK,118
1248,125KK,84
1249,125KK,43
1250,125KK,62
1251,125KK,88
1252,125KK,55
1253,125KK,17
1254,125KK,38
1255,125KK,29
1256,125KK,61
1257,125KK,33
1258,125KK,21
1259,125KK,51
1260,125KK,14
1261,125KK,80
1262,125KK,47
1263,125KK,44
1264,125KK,49
1265,125KK,81
1266,125KK,32
1267,125KK,42
1268,125KK,43
1269,125KK,76
1270,125KK,29
1271,125KK,21
1272,125KK,89
1273,125KK,6
1274,125KK,112
1275,125KK,62
1276,125KK,80
1277,125KK,88
1278,125KK,7
1279,125KK,62
1280,125KK,60
1281,125KK,31
1282,125KK,76
1283,125KK,60
1284,125KK,25
1285,125KK,64
1286,125KK,45
1287,125KK,36
1288,125KK,156
1289,125KK,38
1290,125KK,98
1291,125KK,38
1292,125KK,38
1293,125KK,42
1294,125KK,34
1295,125KK,48
1296,125KK,27
1297,125KK,42
1298,125KK,40
1299,125KK,24
1300,125KK,155
1301,125KK,28
1302,125KK,58
1303,125KK,32
1304,125KK,27
1305,125KK,58
1306,125KK,75
1307,125KK,127
1308,125KK,43
1309,125KK,6
1310,125KK,71
1311,125KK,56
1312,125KK,38
1313,125KK,28
1314,125KK,21
1315,125KK,60
1316,125KK,31
1317,125KK,56
1318,125KK,46
1319,125KK,39
1320,125KK,35
1321,125KK,62
1322,125KK,46
1323,125KK,51
1324,125KK,37
1325,125KK,91
1326,125KK,31
1327,125KK,37
1328,125KK,38
1329,125KK,23
1330,125KK,26
1331,125KK,49
1332,125KK,33
1333,125KK,78
1334,125KK,21
1335,125KK,88
1336,125KK,32
1337,125KK,32
1338,125KK,106
1339,125KK,83
1340,125KK,22
1341,125KK,34
1342,125KK,46
1343,125KK,102
1344,125KK,36
1345,125KK,37
1346,125KK,72
1347,125KK,60
1348,125KK,37
1349,125KK,70
1350,125KK,17
1351,125KK,59
1352,125KK,47
1353,125KK,64
1354,125KK,47
1355,125KK,60
1356,125KK,50
1357,125KK,107
1358,125KK,32
1359,125KK,38
1360,125KK,45
1361,125KK,66
1362,125KK,42
1363,125KK,44
1364,125KK,61
1365,125KK,67
1366,125KK,41
1367,125KK,45
1368,125KK,54
1369,125KK,53
1370,125KK,71
1371,125KK,57
1372,125KK,43
1373,125KK,26
1374,125KK,67
1375,125KK,34
1376,125KK,26
1377,125KK,56
1378,125KK,39
1379,125KK,41
1380,125KK,65
1381,125KK,19
1382,125KK,61
1383,125KK,78
1384,125KK,80
1385,125KK,70
1386,125KK,56
1387,125KK,13
1388,125KK,32
1389,125KK,37
1390,125KK,17
1391,125KK,36
1392,125KK,47
1393,125KK,81
1394,125KK,29
1395,125KK,59
1396,125KK,50
1397,125KK,71
1398,125KK,43
1399,125KK,39
1400,125KK,46
1401,125KK,70
1402,125KK,41
1403,125KK,41
1404,125KK,51
1405,125KK,50
1406,125KK,73
1407,125KK,71
1408,125KK,57
1409,125KK,34
1410,125KK,50
1411,125KK,38
1412,125KK,47
1413,125KK,16
1414,125KK,41
1415,125KK,19
1416,125KK,76
1417,125KK,59
1418,125KK,31
1419,125KK,67
1420,125KK,79
1421,125KK,59
1422,125KK,45
1423,125KK,41
1424,125KK,122
1425,125KK,61
1426,125KK,69
1427,125KK,129
1428,125KK,69
1429,125KK,12
1430,125KK,31
1431,125KK,37
1432,125KK,27
1433,125KK,35
1434,125KK,61
1435,125KK,49
1436,125KK,153
1437,125KK,31
1438,125KK,92
1439,125KK,48
1440,125KK,7
1441,125KK,75
1442,125KK,56
1443,125KK,31
1444,125KK,52
1445,125KK,34
1446,125KK,25
1447,125KK,109
1448,125KK,53
1449,125KK,71
1450,125KK,55
1451,125KK,47
1452,125KK,46
1453,125KK,55
1454,125KK,66
1455,125KK,41
1456,125KK,31
1457,125KK,44
1458,125KK,85
1459,125KK,62
1460,125KK,45
1461,125KK,24
1462,125KK,59
1463,125KK,60
1464,125KK,34
1465,125KK,16
1466,125KK,21
1467,125KK,78
1468,125KK,35
1469,125KK,54
1470,125KK,47
1471,125KK,16
1472,125KK,35
1473,125KK,38
1474,125KK,50
1475,125KK,19
1476,125KK,83
1477,125KK,47
1478,125KK,43
1479,125KK,36
1480,125KK,10
1481,125KK,52
1482,125KK,48
1483,125KK,21
1484,125KK,42
1485,125KK,43
1486,125KK,45
1487,125KK,81
1488,125KK,36
1489,125KK,21
1490,125KK,118
1491,125KK,57
1492,125KK,112
1493,125KK,56
1494,125KK,36
1495,125KK,13
1496,125KK,33
1497,125KK,70
1498,125KK,44
1499,125KK,65
1500,125KK,6
1501,125KK,56
1502,125KK,71
1503,125KK,111
1504,125KK,115
1505,125KK,24
1506,125KK,6
1507,125KK,17
1508,125KK,67
1509,125KK,54
1510,125KK,24
1511,125KK,89
1512,125KK,11
1513,125KK,109
1514,125KK,82
1515,125KK,51
1516,125KK,68
1517,125KK,73
1518,125KK,71
1519,125KK,73
1520,125KK,47
1521,125KK,63
1522,125KK,14
1523,125KK,37
1524,125KK,59
1525,125KK,48
1526,125KK,65
1527,125KK,43
1528,125KK,45
1529,125KK,72
1530,125KK,11
1531,125KK,31
1532,125KK,10
1533,125KK,73
1534,125KK,78
1535,125KK,140
1536,125KK,60
1537,125KK,71
1538,125KK,34
1539,125KK,33
1540,125KK,56
1541,125KK,7
1542,125KK,48
1543,125KK,31
1544,125KK,23
1545,125KK,103
1546,125KK,73
1547,125KK,62
1548,125KK,6
1549,125KK,30
1550,125KK,70
1551,125KK,103
1552,125KK,29
1553,125KK,76
1554,125KK,28
1555,125KK,104
1556,125KK,68
1557,125KK,22
1558,125KK,39
1559,125KK,29
1560,125KK,64
1561,125KK,74
1562,125KK,46
1563,125KK,38
1564,125KK,30
1565,125KK,20
1566,125KK,134
1567,125KK,76
1568,125KK,26
1569,125KK,60
1570,125KK,42
1571,125KK,60
1572,125KK,71
1573,125KK,40
1574,125KK,11
1575,125KK,67
1576,125KK,80
1577,125KK,54
1578,125KK,44
1579,125KK,38
1580,125KK,34
1581,125KK,124
1582,125KK,54
1583,125KK,48
1584,125KK,62
1585,125KK,78
1586,125KK,65
1587,125KK,84
1588,125KK,78
1589,125KK,136
1590,125KK,46
1591,125KK,43
1592,125KK,117
1593,125KK,35
1594,125KK,151
1595,125KK,16
1596,125KK,12
1597,125KK,44
1598,125KK,35
1599,125KK,46
1600,125KK,73
1601,125KK,106
1602,125KK,34
1603,125KK,88
1604,125KK,40
1605,125KK,54
1606,125KK,49
1607,125KK,63
1608,125KK,23
1609,125KK,19
1610,125KK,132
1611,125KK,6
1612,125KK,97
1613,125KK,69
1614,125KK,26
1615,125KK,48
1616,125KK,87
1617,125KK,19
1618,125KK,41
1619,125KK,61
1620,125KK,94
1621,125KK,71
1622,125KK,36
1623,125KK,66
1624,125KK,63
1625,125KK,56
1626,125KK,50
1627,125KK,27
1628,125KK,87
1629,125KK,46
1630,125KK,75
