,list_hr,move
28164,14,sp_sphs
28165,7,sp_sphs
28166,13,sp_sphs
28167,13,sp_sphs
28168,19,sp_sphs
28169,18,sp_sphs
28170,9,sp_sphs
28171,11,sp_sphs
28172,13,sp_sphs
28173,10,sp_sphs
28174,23,sp_sphs
28175,7,sp_sphs
28176,8,sp_sphs
28177,18,sp_sphs
28178,14,sp_sphs
28179,18,sp_sphs
28180,20,sp_sphs
28181,12,sp_sphs
28182,19,sp_sphs
28183,4,sp_sphs
28184,21,sp_sphs
28185,23,sp_sphs
28186,15,sp_sphs
28187,18,sp_sphs
28188,22,sp_sphs
28189,16,sp_sphs
28190,22,sp_sphs
28191,15,sp_sphs
28192,0,sp_sphs
28193,17,sp_sphs
28194,6,sp_sphs
28195,13,sp_sphs
28196,21,sp_sphs
28197,17,sp_sphs
28198,9,sp_sphs
28199,14,sp_sphs
28200,10,sp_sphs
28201,19,sp_sphs
28202,1,sp_sphs
28203,10,sp_sphs
28204,13,sp_sphs
28205,20,sp_sphs
28206,0,sp_sphs
28207,13,sp_sphs
28208,14,sp_sphs
28209,18,sp_sphs
28210,20,sp_sphs
28211,23,sp_sphs
28212,19,sp_sphs
28213,6,sp_sphs
28214,13,sp_sphs
28215,4,sp_sphs
28216,14,sp_sphs
28217,21,sp_sphs
28218,22,sp_sphs
28219,3,sp_sphs
28220,16,sp_sphs
28221,20,sp_sphs
28222,18,sp_sphs
28223,20,sp_sphs
28224,8,sp_sphs
28225,21,sp_sphs
28226,9,sp_sphs
28227,13,sp_sphs
28228,9,sp_sphs
28229,13,sp_sphs
28230,5,sp_sphs
28231,10,sp_sphs
28232,17,sp_sphs
28233,16,sp_sphs
28234,17,sp_sphs
28235,18,sp_sphs
28236,11,sp_sphs
28237,13,sp_sphs
28238,19,sp_sphs
28239,6,sp_sphs
28240,14,sp_sphs
28241,13,sp_sphs
28242,7,sp_sphs
28243,21,sp_sphs
28244,9,sp_sphs
28245,16,sp_sphs
28246,0,sp_sphs
28247,4,sp_sphs
28248,10,sp_sphs
28249,0,sp_sphs
28250,10,sp_sphs
28251,14,sp_sphs
28252,16,sp_sphs
28253,18,sp_sphs
28254,10,sp_sphs
28255,9,sp_sphs
28256,19,sp_sphs
28257,6,sp_sphs
28258,11,sp_sphs
28259,16,sp_sphs
28260,20,sp_sphs
28261,6,sp_sphs
28262,16,sp_sphs
28263,21,sp_sphs
28264,18,sp_sphs
28265,16,sp_sphs
28266,20,sp_sphs
28267,0,sp_sphs
28268,20,sp_sphs
28269,1,sp_sphs
28270,5,sp_sphs
28271,22,sp_sphs
28272,11,sp_sphs
28273,20,sp_sphs
28274,0,sp_sphs
28275,14,sp_sphs
28276,14,sp_sphs
28277,19,sp_sphs
28278,7,sp_sphs
28279,16,sp_sphs
28280,17,sp_sphs
28281,14,sp_sphs
28282,18,sp_sphs
28283,7,sp_sphs
28284,10,sp_sphs
28285,13,sp_sphs
28286,18,sp_sphs
28287,21,sp_sphs
28288,22,sp_sphs
28289,13,sp_sphs
28290,15,sp_sphs
28291,7,sp_sphs
28292,19,sp_sphs
28293,6,sp_sphs
28294,20,sp_sphs
28295,17,sp_sphs
28296,19,sp_sphs
28297,14,sp_sphs
28298,2,sp_sphs
28299,1,sp_sphs
28300,3,sp_sphs
28301,16,sp_sphs
28302,11,sp_sphs
28303,14,sp_sphs
28304,12,sp_sphs
28305,0,sp_sphs
28306,21,sp_sphs
28307,17,sp_sphs
28308,0,sp_sphs
28309,19,sp_sphs
28310,14,sp_sphs
28311,8,sp_sphs
28312,22,sp_sphs
28313,9,sp_sphs
28314,17,sp_sphs
28315,12,sp_sphs
28316,11,sp_sphs
28317,15,sp_sphs
28318,2,sp_sphs
28319,17,sp_sphs
28320,14,sp_sphs
28321,16,sp_sphs
28322,19,sp_sphs
28323,5,sp_sphs
28324,9,sp_sphs
28325,22,sp_sphs
28326,4,sp_sphs
28327,7,sp_sphs
28328,17,sp_sphs
28329,21,sp_sphs
28330,6,sp_sphs
28331,7,sp_sphs
28332,13,sp_sphs
28333,16,sp_sphs
28334,16,sp_sphs
28335,8,sp_sphs
28336,20,sp_sphs
28337,9,sp_sphs
28338,12,sp_sphs
28339,18,sp_sphs
28340,21,sp_sphs
28341,7,sp_sphs
28342,11,sp_sphs
28343,13,sp_sphs
28344,14,sp_sphs
28345,19,sp_sphs
28346,22,sp_sphs
28347,8,sp_sphs
28348,10,sp_sphs
28349,14,sp_sphs
28350,11,sp_sphs
28351,13,sp_sphs
28352,17,sp_sphs
28353,10,sp_sphs
28354,12,sp_sphs
28355,16,sp_sphs
28356,18,sp_sphs
28357,0,sp_sphs
28358,5,sp_sphs
28359,17,sp_sphs
28360,2,sp_sphs
28361,15,sp_sphs
28362,9,sp_sphs
28363,9,sp_sphs
28364,5,sp_sphs
28365,20,sp_sphs
28366,17,sp_sphs
28367,11,sp_sphs
28368,19,sp_sphs
28369,4,sp_sphs
28370,16,sp_sphs
28371,5,sp_sphs
28372,12,sp_sphs
28373,16,sp_sphs
28374,2,sp_sphs
28375,12,sp_sphs
28376,18,sp_sphs
28377,7,sp_sphs
28378,15,sp_sphs
28379,18,sp_sphs
28380,21,sp_sphs
28381,15,sp_sphs
28382,10,sp_sphs
28383,13,sp_sphs
28384,6,sp_sphs
28385,9,sp_sphs
28386,13,sp_sphs
28387,12,sp_sphs
28388,18,sp_sphs
28389,15,sp_sphs
28390,21,sp_sphs
28391,9,sp_sphs
28392,17,sp_sphs
28393,22,sp_sphs
28394,0,sp_sphs
28395,5,sp_sphs
28396,4,sp_sphs
28397,7,sp_sphs
28398,10,sp_sphs
28399,8,sp_sphs
28400,16,sp_sphs
28401,11,sp_sphs
28402,15,sp_sphs
28403,19,sp_sphs
28404,21,sp_sphs
28405,22,sp_sphs
28406,10,sp_sphs
28407,18,sp_sphs
28408,6,sp_sphs
28409,1,sp_sphs
28410,20,sp_sphs
28411,7,sp_sphs
28412,10,sp_sphs
28413,15,sp_sphs
28414,19,sp_sphs
28415,18,sp_sphs
28416,19,sp_sphs
28417,19,sp_sphs
28418,6,sp_sphs
28419,5,sp_sphs
28420,14,sp_sphs
28421,17,sp_sphs
28422,6,sp_sphs
28423,20,sp_sphs
28424,23,sp_sphs
28425,13,sp_sphs
28426,8,sp_sphs
28427,8,sp_sphs
28428,13,sp_sphs
28429,14,sp_sphs
28430,18,sp_sphs
28431,12,sp_sphs
28432,16,sp_sphs
28433,7,sp_sphs
28434,18,sp_sphs
28435,23,sp_sphs
28436,12,sp_sphs
28437,9,sp_sphs
28438,16,sp_sphs
28439,6,sp_sphs
28440,8,sp_sphs
28441,5,sp_sphs
28442,10,sp_sphs
28443,13,sp_sphs
28444,16,sp_sphs
28445,19,sp_sphs
28446,20,sp_sphs
28447,3,sp_sphs
28448,5,sp_sphs
28449,11,sp_sphs
28450,21,sp_sphs
28451,6,sp_sphs
28452,15,sp_sphs
28453,20,sp_sphs
28454,16,sp_sphs
28455,14,sp_sphs
28456,15,sp_sphs
28457,18,sp_sphs
28458,20,sp_sphs
28459,2,sp_sphs
28460,21,sp_sphs
28461,19,sp_sphs
28462,9,sp_sphs
28463,12,sp_sphs
28464,22,sp_sphs
28465,11,sp_sphs
28466,19,sp_sphs
28467,18,sp_sphs
28468,5,sp_sphs
28469,18,sp_sphs
28470,17,sp_sphs
28471,21,sp_sphs
28472,12,sp_sphs
28473,6,sp_sphs
28474,15,sp_sphs
28475,4,sp_sphs
28476,17,sp_sphs
28477,6,sp_sphs
28478,9,sp_sphs
28479,8,sp_sphs
28480,4,sp_sphs
28481,8,sp_sphs
28482,13,sp_sphs
28483,21,sp_sphs
28484,22,sp_sphs
28485,22,sp_sphs
28486,23,sp_sphs
28487,16,sp_sphs
28488,0,sp_sphs
28489,17,sp_sphs
28490,20,sp_sphs
28491,11,sp_sphs
28492,20,sp_sphs
28493,21,sp_sphs
28494,4,sp_sphs
28495,8,sp_sphs
28496,10,sp_sphs
28497,17,sp_sphs
28498,22,sp_sphs
28499,23,sp_sphs
28500,20,sp_sphs
28501,0,sp_sphs
28502,21,sp_sphs
28503,16,sp_sphs
28504,18,sp_sphs
28505,12,sp_sphs
28506,5,sp_sphs
28507,16,sp_sphs
28508,23,sp_sphs
28509,13,sp_sphs
28510,18,sp_sphs
28511,4,sp_sphs
28512,1,sp_sphs
28513,22,sp_sphs
28514,10,sp_sphs
28515,14,sp_sphs
28516,17,sp_sphs
28517,15,sp_sphs
28518,7,sp_sphs
28519,11,sp_sphs
28520,0,sp_sphs
28521,10,sp_sphs
28522,17,sp_sphs
28523,8,sp_sphs
28524,7,sp_sphs
28525,13,sp_sphs
28526,18,sp_sphs
28527,11,sp_sphs
28528,1,sp_sphs
28529,7,sp_sphs
28530,11,sp_sphs
28531,4,sp_sphs
28532,20,sp_sphs
28533,8,sp_sphs
28534,11,sp_sphs
28535,17,sp_sphs
28536,10,sp_sphs
28537,7,sp_sphs
28538,14,sp_sphs
28539,18,sp_sphs
28540,23,sp_sphs
28541,14,sp_sphs
28542,18,sp_sphs
28543,16,sp_sphs
28544,11,sp_sphs
28545,15,sp_sphs
28546,23,sp_sphs
28547,20,sp_sphs
28548,13,sp_sphs
28549,10,sp_sphs
28550,14,sp_sphs
28551,7,sp_sphs
28552,9,sp_sphs
28553,10,sp_sphs
28554,17,sp_sphs
28555,7,sp_sphs
28556,20,sp_sphs
28557,8,sp_sphs
28558,11,sp_sphs
28559,3,sp_sphs
28560,16,sp_sphs
28561,21,sp_sphs
28562,8,sp_sphs
28563,15,sp_sphs
28564,17,sp_sphs
28565,16,sp_sphs
28566,17,sp_sphs
28567,19,sp_sphs
28568,20,sp_sphs
28569,8,sp_sphs
28570,16,sp_sphs
28571,21,sp_sphs
28572,22,sp_sphs
28573,18,sp_sphs
28574,14,sp_sphs
28575,23,sp_sphs
28576,2,sp_sphs
28577,7,sp_sphs
28578,2,sp_sphs
28579,10,sp_sphs
28580,3,sp_sphs
28581,10,sp_sphs
28582,13,sp_sphs
28583,12,sp_sphs
28584,1,sp_sphs
28585,9,sp_sphs
28586,18,sp_sphs
28587,8,sp_sphs
28588,13,sp_sphs
28589,21,sp_sphs
28590,16,sp_sphs
28591,10,sp_sphs
28592,4,sp_sphs
28593,4,sp_sphs
28594,14,sp_sphs
28595,16,sp_sphs
28596,22,sp_sphs
28597,17,sp_sphs
28598,13,sp_sphs
28599,10,sp_sphs
28600,14,sp_sphs
28601,6,sp_sphs
28602,8,sp_sphs
28603,16,sp_sphs
28604,23,sp_sphs
28605,4,sp_sphs
28606,14,sp_sphs
28607,9,sp_sphs
28608,17,sp_sphs
28609,7,sp_sphs
28610,14,sp_sphs
28611,21,sp_sphs
28612,19,sp_sphs
28613,16,sp_sphs
28614,12,sp_sphs
28615,16,sp_sphs
28616,2,sp_sphs
28617,8,sp_sphs
28618,12,sp_sphs
28619,15,sp_sphs
28620,2,sp_sphs
28621,11,sp_sphs
28622,0,sp_sphs
28623,15,sp_sphs
28624,15,sp_sphs
28625,0,sp_sphs
28626,6,sp_sphs
28627,17,sp_sphs
28628,8,sp_sphs
28629,10,sp_sphs
28630,12,sp_sphs
28631,19,sp_sphs
28632,9,sp_sphs
28633,0,sp_sphs
28634,7,sp_sphs
28635,21,sp_sphs
28636,20,sp_sphs
28637,4,sp_sphs
28638,17,sp_sphs
28639,19,sp_sphs
28640,10,sp_sphs
28641,12,sp_sphs
28642,14,sp_sphs
28643,4,sp_sphs
28644,15,sp_sphs
28645,23,sp_sphs
28646,4,sp_sphs
28647,12,sp_sphs
28648,23,sp_sphs
28649,15,sp_sphs
28650,20,sp_sphs
28651,22,sp_sphs
28652,8,sp_sphs
28653,7,sp_sphs
28654,18,sp_sphs
28655,22,sp_sphs
28656,7,sp_sphs
28657,14,sp_sphs
28658,23,sp_sphs
28659,5,sp_sphs
28660,22,sp_sphs
28661,5,sp_sphs
28662,8,sp_sphs
28663,13,sp_sphs
28664,15,sp_sphs
28665,9,sp_sphs
28666,7,sp_sphs
28667,17,sp_sphs
28668,14,sp_sphs
28669,19,sp_sphs
28670,12,sp_sphs
28671,18,sp_sphs
28672,14,sp_sphs
28673,17,sp_sphs
28674,4,sp_sphs
28675,10,sp_sphs
28676,19,sp_sphs
28677,19,sp_sphs
28678,4,sp_sphs
28679,12,sp_sphs
28680,20,sp_sphs
28681,21,sp_sphs
28682,16,sp_sphs
28683,1,sp_sphs
28684,11,sp_sphs
28685,12,sp_sphs
28686,4,sp_sphs
28687,11,sp_sphs
28688,10,sp_sphs
28689,1,sp_sphs
28690,8,sp_sphs
28691,11,sp_sphs
28692,12,sp_sphs
28693,6,sp_sphs
28694,13,sp_sphs
28695,13,sp_sphs
28696,10,sp_sphs
28697,20,sp_sphs
28698,16,sp_sphs
28699,7,sp_sphs
28700,2,sp_sphs
28701,9,sp_sphs
28702,18,sp_sphs
28703,17,sp_sphs
28704,19,sp_sphs
28705,8,sp_sphs
28706,18,sp_sphs
28707,17,sp_sphs
28708,7,sp_sphs
28709,17,sp_sphs
28710,12,sp_sphs
28711,20,sp_sphs
28712,3,sp_sphs
28713,11,sp_sphs
28714,6,sp_sphs
28715,14,sp_sphs
28716,8,sp_sphs
28717,11,sp_sphs
28718,21,sp_sphs
28719,9,sp_sphs
28720,3,sp_sphs
28721,12,sp_sphs
28722,18,sp_sphs
28723,9,sp_sphs
28724,12,sp_sphs
28725,20,sp_sphs
28726,18,sp_sphs
28727,10,sp_sphs
28728,18,sp_sphs
28729,15,sp_sphs
28730,10,sp_sphs
28731,17,sp_sphs
28732,9,sp_sphs
28733,18,sp_sphs
28734,17,sp_sphs
28735,10,sp_sphs
28736,10,sp_sphs
28737,0,sp_sphs
28738,21,sp_sphs
28739,12,sp_sphs
28740,16,sp_sphs
28741,16,sp_sphs
28742,21,sp_sphs
28743,7,sp_sphs
28744,0,sp_sphs
28745,11,sp_sphs
28746,21,sp_sphs
28747,21,sp_sphs
28748,21,sp_sphs
28749,17,sp_sphs
28750,11,sp_sphs
28751,21,sp_sphs
28752,10,sp_sphs
28753,17,sp_sphs
28754,12,sp_sphs
28755,1,sp_sphs
28756,17,sp_sphs
28757,16,sp_sphs
28758,11,sp_sphs
28759,21,sp_sphs
28760,8,sp_sphs
28761,19,sp_sphs
28762,14,sp_sphs
28763,11,sp_sphs
28764,5,sp_sphs
28765,14,sp_sphs
28766,19,sp_sphs
28767,14,sp_sphs
28768,6,sp_sphs
28769,1,sp_sphs
28770,8,sp_sphs
28771,11,sp_sphs
28772,7,sp_sphs
28773,9,sp_sphs
28774,7,sp_sphs
28775,1,sp_sphs
28776,3,sp_sphs
28777,14,sp_sphs
28778,7,sp_sphs
28779,0,sp_sphs
28780,19,sp_sphs
28781,16,sp_sphs
28782,10,sp_sphs
28783,7,sp_sphs
28784,7,sp_sphs
28785,12,sp_sphs
28786,0,sp_sphs
28787,9,sp_sphs
28788,21,sp_sphs
28789,16,sp_sphs
28790,22,sp_sphs
28791,6,sp_sphs
28792,8,sp_sphs
28793,11,sp_sphs
28794,12,sp_sphs
28795,20,sp_sphs
28796,18,sp_sphs
28797,11,sp_sphs
28798,9,sp_sphs
28799,9,sp_sphs
28800,14,sp_sphs
28801,17,sp_sphs
28802,22,sp_sphs
28803,7,sp_sphs
28804,18,sp_sphs
28805,4,sp_sphs
28806,9,sp_sphs
28807,5,sp_sphs
28808,12,sp_sphs
28809,4,sp_sphs
28810,21,sp_sphs
28811,18,sp_sphs
28812,4,sp_sphs
28813,17,sp_sphs
28814,21,sp_sphs
28815,0,sp_sphs
28816,7,sp_sphs
28817,16,sp_sphs
28818,6,sp_sphs
28819,13,sp_sphs
28820,9,sp_sphs
28821,5,sp_sphs
28822,17,sp_sphs
28823,20,sp_sphs
28824,3,sp_sphs
28825,19,sp_sphs
28826,21,sp_sphs
28827,8,sp_sphs
28828,11,sp_sphs
28829,7,sp_sphs
28830,21,sp_sphs
28831,6,sp_sphs
28832,11,sp_sphs
28833,15,sp_sphs
28834,16,sp_sphs
28835,19,sp_sphs
28836,0,sp_sphs
28837,3,sp_sphs
28838,6,sp_sphs
28839,9,sp_sphs
28840,16,sp_sphs
28841,21,sp_sphs
28842,2,sp_sphs
28843,7,sp_sphs
28844,11,sp_sphs
28845,17,sp_sphs
28846,8,sp_sphs
28847,16,sp_sphs
28848,20,sp_sphs
28849,8,sp_sphs
28850,15,sp_sphs
28851,19,sp_sphs
28852,4,sp_sphs
28853,8,sp_sphs
28854,10,sp_sphs
28855,12,sp_sphs
28856,11,sp_sphs
28857,8,sp_sphs
28858,9,sp_sphs
28859,16,sp_sphs
28860,19,sp_sphs
28861,23,sp_sphs
28862,1,sp_sphs
28863,18,sp_sphs
28864,23,sp_sphs
28865,6,sp_sphs
28866,9,sp_sphs
28867,12,sp_sphs
28868,15,sp_sphs
28869,20,sp_sphs
28870,9,sp_sphs
28871,10,sp_sphs
28872,15,sp_sphs
28873,19,sp_sphs
28874,9,sp_sphs
28875,17,sp_sphs
28876,8,sp_sphs
28877,10,sp_sphs
28878,5,sp_sphs
28879,8,sp_sphs
28880,6,sp_sphs
28881,12,sp_sphs
28882,21,sp_sphs
28883,3,sp_sphs
28884,5,sp_sphs
28885,21,sp_sphs
28886,2,sp_sphs
28887,11,sp_sphs
28888,8,sp_sphs
28889,21,sp_sphs
28890,7,sp_sphs
28891,10,sp_sphs
28892,11,sp_sphs
28893,2,sp_sphs
28894,11,sp_sphs
28895,14,sp_sphs
28896,19,sp_sphs
28897,8,sp_sphs
28898,13,sp_sphs
28899,14,sp_sphs
28900,18,sp_sphs
28901,21,sp_sphs
28902,9,sp_sphs
28903,11,sp_sphs
28904,12,sp_sphs
28905,15,sp_sphs
28906,18,sp_sphs
28907,4,sp_sphs
28908,12,sp_sphs
28909,18,sp_sphs
28910,7,sp_sphs
28911,10,sp_sphs
28912,21,sp_sphs
28913,6,sp_sphs
28914,12,sp_sphs
28915,16,sp_sphs
28916,19,sp_sphs
28917,22,sp_sphs
28918,4,sp_sphs
28919,2,sp_sphs
28920,4,sp_sphs
28921,15,sp_sphs
28922,22,sp_sphs
28923,16,sp_sphs
28924,7,sp_sphs
28925,21,sp_sphs
28926,12,sp_sphs
28927,9,sp_sphs
28928,20,sp_sphs
28929,6,sp_sphs
28930,10,sp_sphs
28931,19,sp_sphs
28932,22,sp_sphs
28933,11,sp_sphs
28934,17,sp_sphs
28935,4,sp_sphs
28936,7,sp_sphs
28937,11,sp_sphs
28938,7,sp_sphs
28939,10,sp_sphs
28940,15,sp_sphs
28941,17,sp_sphs
28942,16,sp_sphs
28943,19,sp_sphs
28944,15,sp_sphs
28945,16,sp_sphs
28946,21,sp_sphs
28947,6,sp_sphs
28948,19,sp_sphs
28949,16,sp_sphs
28950,21,sp_sphs
28951,12,sp_sphs
28952,13,sp_sphs
28953,17,sp_sphs
28954,19,sp_sphs
28955,20,sp_sphs
28956,23,sp_sphs
28957,10,sp_sphs
28958,14,sp_sphs
28959,8,sp_sphs
28960,16,sp_sphs
28961,9,sp_sphs
28962,13,sp_sphs
28963,14,sp_sphs
28964,18,sp_sphs
28965,19,sp_sphs
28966,0,sp_sphs
28967,13,sp_sphs
28968,16,sp_sphs
28969,18,sp_sphs
28970,21,sp_sphs
28971,22,sp_sphs
28972,0,sp_sphs
28973,4,sp_sphs
28974,6,sp_sphs
28975,8,sp_sphs
28976,12,sp_sphs
28977,16,sp_sphs
28978,11,sp_sphs
28979,19,sp_sphs
28980,21,sp_sphs
28981,15,sp_sphs
28982,11,sp_sphs
28983,6,sp_sphs
28984,13,sp_sphs
28985,14,sp_sphs
28986,17,sp_sphs
28987,0,sp_sphs
28988,4,sp_sphs
28989,12,sp_sphs
28990,17,sp_sphs
28991,12,sp_sphs
28992,11,sp_sphs
28993,13,sp_sphs
28994,18,sp_sphs
28995,4,sp_sphs
28996,6,sp_sphs
28997,22,sp_sphs
28998,20,sp_sphs
28999,3,sp_sphs
29000,7,sp_sphs
29001,9,sp_sphs
29002,12,sp_sphs
29003,0,sp_sphs
29004,7,sp_sphs
29005,18,sp_sphs
29006,0,sp_sphs
29007,14,sp_sphs
29008,16,sp_sphs
29009,14,sp_sphs
29010,17,sp_sphs
29011,22,sp_sphs
29012,2,sp_sphs
29013,8,sp_sphs
29014,12,sp_sphs
29015,13,sp_sphs
29016,15,sp_sphs
29017,22,sp_sphs
29018,17,sp_sphs
29019,10,sp_sphs
29020,16,sp_sphs
29021,19,sp_sphs
29022,23,sp_sphs
29023,5,sp_sphs
29024,18,sp_sphs
29025,20,sp_sphs
29026,6,sp_sphs
29027,9,sp_sphs
29028,13,sp_sphs
29029,14,sp_sphs
29030,17,sp_sphs
29031,3,sp_sphs
29032,10,sp_sphs
29033,6,sp_sphs
29034,1,sp_sphs
29035,11,sp_sphs
29036,14,sp_sphs
29037,0,sp_sphs
29038,12,sp_sphs
29039,0,sp_sphs
29040,11,sp_sphs
29041,13,sp_sphs
29042,22,sp_sphs
29043,6,sp_sphs
29044,10,sp_sphs
29045,13,sp_sphs
29046,16,sp_sphs
29047,16,sp_sphs
29048,18,sp_sphs
29049,0,sp_sphs
29050,15,sp_sphs
29051,1,sp_sphs
29052,3,sp_sphs
29053,18,sp_sphs
29054,22,sp_sphs
29055,2,sp_sphs
29056,5,sp_sphs
29057,10,sp_sphs
29058,12,sp_sphs
29059,17,sp_sphs
29060,5,sp_sphs
29061,9,sp_sphs
29062,14,sp_sphs
29063,21,sp_sphs
29064,1,sp_sphs
29065,5,sp_sphs
29066,7,sp_sphs
29067,9,sp_sphs
29068,13,sp_sphs
29069,19,sp_sphs
29070,22,sp_sphs
29071,17,sp_sphs
29072,23,sp_sphs
29073,17,sp_sphs
29074,19,sp_sphs
29075,20,sp_sphs
29076,22,sp_sphs
29077,10,sp_sphs
29078,11,sp_sphs
29079,1,sp_sphs
29080,5,sp_sphs
29081,16,sp_sphs
29082,20,sp_sphs
29083,3,sp_sphs
29084,6,sp_sphs
29085,0,sp_sphs
29086,14,sp_sphs
29087,17,sp_sphs
29088,3,sp_sphs
29089,9,sp_sphs
29090,10,sp_sphs
29091,11,sp_sphs
29092,10,sp_sphs
29093,15,sp_sphs
29094,12,sp_sphs
29095,6,sp_sphs
29096,9,sp_sphs
29097,11,sp_sphs
29098,17,sp_sphs
29099,0,sp_sphs
29100,12,sp_sphs
29101,15,sp_sphs
29102,17,sp_sphs
29103,23,sp_sphs
29104,4,sp_sphs
29105,15,sp_sphs
29106,19,sp_sphs
29107,9,sp_sphs
29108,6,sp_sphs
29109,9,sp_sphs
29110,15,sp_sphs
29111,17,sp_sphs
29112,22,sp_sphs
29113,5,sp_sphs
29114,10,sp_sphs
29115,14,sp_sphs
29116,16,sp_sphs
29117,22,sp_sphs
29118,9,sp_sphs
29119,15,sp_sphs
29120,19,sp_sphs
29121,7,sp_sphs
29122,21,sp_sphs
29123,2,sp_sphs
29124,10,sp_sphs
29125,12,sp_sphs
29126,13,sp_sphs
29127,16,sp_sphs
29128,19,sp_sphs
29129,11,sp_sphs
29130,3,sp_sphs
29131,18,sp_sphs
29132,19,sp_sphs
29133,5,sp_sphs
29134,9,sp_sphs
29135,15,sp_sphs
29136,16,sp_sphs
29137,17,sp_sphs
29138,17,sp_sphs
29139,20,sp_sphs
29140,21,sp_sphs
29141,0,sp_sphs
29142,7,sp_sphs
29143,9,sp_sphs
29144,12,sp_sphs
29145,18,sp_sphs
29146,0,sp_sphs
29147,1,sp_sphs
29148,22,sp_sphs
29149,7,sp_sphs
29150,13,sp_sphs
29151,16,sp_sphs
29152,16,sp_sphs
29153,10,sp_sphs
29154,12,sp_sphs
29155,21,sp_sphs
29156,15,sp_sphs
29157,4,sp_sphs
29158,17,sp_sphs
29159,9,sp_sphs
29160,15,sp_sphs
29161,19,sp_sphs
29162,10,sp_sphs
29163,11,sp_sphs
29164,7,sp_sphs
29165,10,sp_sphs
29166,15,sp_sphs
29167,12,sp_sphs
29168,22,sp_sphs
29169,2,sp_sphs
29170,6,sp_sphs
29171,15,sp_sphs
29172,17,sp_sphs
29173,20,sp_sphs
29174,21,sp_sphs
29175,16,sp_sphs
29176,8,sp_sphs
29177,6,sp_sphs
29178,12,sp_sphs
29179,15,sp_sphs
29180,17,sp_sphs
29181,20,sp_sphs
29182,12,sp_sphs
29183,21,sp_sphs
29184,23,sp_sphs
29185,14,sp_sphs
29186,4,sp_sphs
29187,7,sp_sphs
29188,18,sp_sphs
29189,0,sp_sphs
29190,13,sp_sphs
29191,15,sp_sphs
29192,2,sp_sphs
29193,13,sp_sphs
29194,7,sp_sphs
29195,12,sp_sphs
29196,16,sp_sphs
29197,6,sp_sphs
29198,10,sp_sphs
29199,12,sp_sphs
29200,12,sp_sphs
29201,22,sp_sphs
29202,23,sp_sphs
29203,4,sp_sphs
29204,11,sp_sphs
29205,0,sp_sphs
29206,7,sp_sphs
29207,11,sp_sphs
29208,20,sp_sphs
29209,4,sp_sphs
29210,15,sp_sphs
29211,17,sp_sphs
29212,18,sp_sphs
29213,20,sp_sphs
29214,22,sp_sphs
29215,8,sp_sphs
29216,18,sp_sphs
29217,0,sp_sphs
29218,2,sp_sphs
29219,13,sp_sphs
29220,20,sp_sphs
29221,0,sp_sphs
29222,2,sp_sphs
29223,10,sp_sphs
29224,17,sp_sphs
29225,14,sp_sphs
29226,10,sp_sphs
29227,19,sp_sphs
29228,13,sp_sphs
29229,14,sp_sphs
29230,5,sp_sphs
29231,23,sp_sphs
29232,11,sp_sphs
29233,14,sp_sphs
29234,17,sp_sphs
29235,9,sp_sphs
29236,16,sp_sphs
29237,21,sp_sphs
29238,2,sp_sphs
29239,7,sp_sphs
29240,12,sp_sphs
29241,15,sp_sphs
29242,13,sp_sphs
29243,16,sp_sphs
29244,19,sp_sphs
29245,0,sp_sphs
29246,11,sp_sphs
29247,17,sp_sphs
29248,0,sp_sphs
29249,7,sp_sphs
29250,11,sp_sphs
29251,4,sp_sphs
29252,13,sp_sphs
29253,15,sp_sphs
29254,16,sp_sphs
29255,21,sp_sphs
29256,3,sp_sphs
29257,13,sp_sphs
29258,3,sp_sphs
29259,8,sp_sphs
29260,10,sp_sphs
29261,14,sp_sphs
29262,17,sp_sphs
29263,20,sp_sphs
29264,2,sp_sphs
29265,16,sp_sphs
29266,11,sp_sphs
29267,15,sp_sphs
29268,17,sp_sphs
29269,20,sp_sphs
29270,5,sp_sphs
29271,11,sp_sphs
29272,16,sp_sphs
29273,3,sp_sphs
29274,4,sp_sphs
29275,12,sp_sphs
29276,0,sp_sphs
29277,9,sp_sphs
29278,12,sp_sphs
29279,17,sp_sphs
29280,18,sp_sphs
29281,4,sp_sphs
29282,15,sp_sphs
29283,23,sp_sphs
29284,3,sp_sphs
29285,14,sp_sphs
29286,15,sp_sphs
29287,11,sp_sphs
29288,12,sp_sphs
29289,15,sp_sphs
29290,16,sp_sphs
29291,22,sp_sphs
29292,3,sp_sphs
29293,12,sp_sphs
29294,15,sp_sphs
29295,7,sp_sphs
29296,12,sp_sphs
29297,15,sp_sphs
29298,18,sp_sphs
29299,21,sp_sphs
29300,2,sp_sphs
29301,18,sp_sphs
29302,3,sp_sphs
29303,10,sp_sphs
29304,12,sp_sphs
29305,15,sp_sphs
29306,19,sp_sphs
29307,5,sp_sphs
29308,13,sp_sphs
29309,1,sp_sphs
29310,13,sp_sphs
29311,14,sp_sphs
29312,17,sp_sphs
29313,15,sp_sphs
29314,8,sp_sphs
29315,15,sp_sphs
29316,16,sp_sphs
29317,19,sp_sphs
29318,19,sp_sphs
29319,21,sp_sphs
29320,1,sp_sphs
29321,5,sp_sphs
29322,7,sp_sphs
29323,10,sp_sphs
29324,13,sp_sphs
29325,17,sp_sphs
29326,18,sp_sphs
29327,22,sp_sphs
29328,18,sp_sphs
29329,22,sp_sphs
