"","x"
"1688",312
"1689",312
"1690",313
"1691",313
"1692",313
"1693",314
"1694",314
"1695",315
"1696",315
"1697",315
"1698",316
"1699",316
"1700",316
"1701",0
"1702",317
"1703",317
"1704",318
"1705",318
"1706",319
"1707",319
"1708",320
"1709",320
"1710",321
"1711",321
"1712",322
"1713",322
"1714",0
"1715",0
"1716",323
"1717",323
"1718",323
"1719",0
"1720",324
"1721",324
"1722",325
"1723",325
"1724",325
"1725",325
"1726",325
"1727",0
"1728",0
"1729",0
"1730",0
"1731",0
"1732",0
"1733",0
"1734",0
"1735",0
"1736",0
"1737",0
"1738",0
"1739",0
"1740",0
"1741",0
"1742",0
"1743",0
"1744",0
"1745",0
"1746",0
"1747",0
"1748",0
"1749",0
"1750",0
"1751",0
"1752",0
"1753",0
"1754",0
"1755",0
"1756",0
"1757",0
"1758",0
"1759",0
"1760",0
"1761",0
"1762",0
"1763",0
"1764",0
"1765",0
"1766",0
"1767",0
"1768",0
"1769",0
"1770",0
"1771",0
"1772",0
"1773",0
"1774",0
"1775",0
"1776",0
"1777",0
"1778",326
"1779",326
"1780",326
"1781",327
"1782",327
"1783",327
"1784",328
"1785",328
"1786",328
"1787",328
"1788",0
"1789",0
"1790",0
"1791",0
"1792",0
"1793",0
"1794",0
"1795",0
"1796",0
"1797",0
"1798",0
"1799",0
"1800",329
"1801",329
"1802",330
"1803",330
"1804",330
"1805",0
"1806",331
"1807",331
"1808",0
"1809",332
"1810",332
"1811",332
"1812",0
"1813",0
"1814",333
"1815",333
"1816",334
"1817",334
"1818",335
"1819",335
"1820",335
"1821",336
"1822",336
"1823",336
"1824",337
"1825",337
"1826",337
"1827",337
"1828",337
"1829",0
"1830",338
"1831",338
"1832",338
"1833",339
"1834",339
"1835",339
"1836",340
"1837",340
"1838",0
"1839",341
"1840",341
"1841",341
"1842",341
"1843",342
"1844",342
"1845",0
"1846",343
"1847",343
"1848",343
"1849",0
"1850",0
"1851",344
"1852",344
"1853",344
"1854",345
"1855",345
"1856",345
"1857",346
"1858",346
"1859",347
"1860",347
"1861",0
"1862",348
"1863",348
"1864",348
"1865",349
"1866",349
"1867",0
"1868",350
"1869",350
"1870",350
"1871",351
"1872",351
"1873",351
"1874",352
"1875",352
"1876",353
"1877",353
"1878",354
"1879",354
"1880",355
"1881",355
"1882",356
"1883",356
"1884",0
"1885",357
"1886",357
"1887",358
"1888",358
"1889",359
"1890",359
"1891",0
"1892",0
"1893",360
"1894",360
"1895",360
"1896",361
"1897",361
"1898",362
"1899",362
"1900",363
"1901",363
"1902",364
"1903",364
"1904",364
"1905",365
"1906",365
"1907",0
"1908",366
"1909",366
"1910",367
"1911",367
"1912",367
"1913",0
"1914",368
"1915",368
"1916",368
"1917",0
"1918",0
"1919",0
"1920",0
"1921",0
"1922",0
"1923",0
"1924",0
"1925",0
"1926",0
"1927",0
"1928",0
"1929",0
"1930",0
"1931",369
"1932",369
"1933",370
"1934",370
"1935",371
"1936",371
"1937",372
"1938",372
"1939",372
"1940",372
"1941",372
"1942",372
"1943",372
"1944",372
"1945",372
"1946",0
"1947",0
"1948",0
"1949",0
"1950",0
"1951",0
"1952",0
"1953",0
"1954",0
"1955",0
"1956",0
"1957",0
"1958",0
"1959",373
"1960",373
"1961",374
"1962",374
"1963",0
"1964",0
"1965",0
"1966",0
"1967",0
"1968",0
"1969",375
"1970",375
"1971",375
"1972",375
"1973",375
"1974",375
"1975",375
"1976",0
"1977",0
"1978",0
"1979",376
"1980",376
"1981",377
"1982",377
"1983",377
"1984",377
"1985",377
"1986",377
"1987",377
"1988",377
"1989",377
"1990",377
"1991",377
"1992",377
"1993",377
"1994",0
"1995",0
"1996",378
"1997",378
"1998",378
"1999",0
"2000",379
"2001",379
"2002",0
"2003",0
"2004",0
"2005",0
"2006",0
"2007",0
"2008",0
"2009",0
"2010",0
"2011",0
"2012",0
"2013",0
"2014",0
"2015",0
"2016",0
"2017",0
"2018",0
"2019",0
"2020",0
"2021",0
"2022",0
"2023",0
"2024",380
"2025",380
"2026",380
"2027",0
"2028",0
"2029",381
"2030",381
"2031",382
"2032",382
