"","x"
"1133",0
"1134",210
"1135",210
"1136",210
"1137",210
"1138",0
"1139",211
"1140",211
"1141",0
"1142",0
"1143",0
"1144",0
"1145",0
"1146",0
"1147",0
"1148",0
"1149",0
"1150",0
"1151",0
"1152",0
"1153",0
"1154",0
"1155",0
"1156",0
"1157",0
"1158",0
"1159",0
"1160",0
"1161",0
"1162",0
"1163",0
"1164",0
"1165",0
"1166",0
"1167",0
"1168",0
"1169",0
"1170",0
"1171",0
"1172",0
"1173",0
"1174",0
"1175",212
"1176",212
"1177",0
"1178",213
"1179",213
"1180",214
"1181",214
"1182",0
"1183",0
"1184",0
"1185",0
"1186",0
"1187",0
"1188",0
"1189",215
"1190",215
"1191",215
"1192",0
"1193",216
"1194",216
"1195",216
"1196",216
"1197",217
"1198",217
"1199",218
"1200",218
"1201",218
"1202",219
"1203",219
"1204",219
"1205",0
"1206",0
"1207",0
"1208",0
"1209",0
"1210",0
"1211",0
"1212",220
"1213",220
"1214",0
"1215",0
"1216",0
"1217",0
"1218",0
"1219",0
"1220",0
"1221",221
"1222",221
"1223",0
"1224",222
"1225",222
"1226",0
"1227",0
"1228",0
"1229",0
"1230",0
"1231",0
"1232",0
"1233",223
"1234",223
"1235",0
"1236",224
"1237",224
"1238",224
"1239",225
"1240",225
"1241",226
"1242",226
"1243",226
"1244",226
"1245",226
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",227
"1254",227
"1255",0
"1256",0
"1257",228
"1258",228
"1259",228
"1260",228
"1261",228
"1262",228
"1263",229
"1264",229
"1265",0
"1266",230
"1267",230
"1268",0
"1269",0
"1270",0
"1271",0
"1272",0
"1273",0
"1274",0
"1275",231
"1276",231
"1277",231
"1278",232
"1279",232
"1280",0
"1281",0
"1282",0
"1283",0
"1284",0
"1285",0
"1286",0
"1287",0
"1288",0
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",233
"1295",233
"1296",0
"1297",234
"1298",234
"1299",234
"1300",234
"1301",234
"1302",0
"1303",235
"1304",235
"1305",236
"1306",236
"1307",236
"1308",0
"1309",0
"1310",0
"1311",0
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",0
"1321",237
"1322",237
"1323",237
"1324",0
"1325",238
"1326",238
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",239
"1337",239
"1338",239
"1339",240
"1340",240
"1341",240
"1342",241
"1343",241
"1344",241
"1345",242
"1346",242
"1347",0
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0
"1353",0
"1354",0
"1355",0
"1356",243
"1357",243
"1358",243
"1359",0
"1360",0
"1361",0
"1362",0
"1363",0
"1364",244
"1365",244
"1366",0
"1367",245
"1368",245
"1369",0
"1370",0
"1371",246
"1372",246
"1373",246
"1374",246
"1375",247
"1376",247
"1377",248
"1378",248
"1379",248
"1380",248
"1381",248
"1382",0
"1383",249
"1384",249
"1385",0
"1386",250
"1387",250
"1388",250
"1389",0
"1390",251
"1391",251
"1392",0
"1393",252
"1394",252
"1395",252
"1396",0
"1397",253
"1398",253
"1399",253
"1400",253
"1401",253
"1402",254
"1403",254
"1404",254
"1405",0
"1406",255
"1407",255
"1408",256
"1409",256
"1410",0
"1411",257
"1412",257
"1413",0
"1414",258
"1415",258
"1416",258
"1417",258
"1418",259
"1419",259
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",260
"1431",260
"1432",260
"1433",260
"1434",261
"1435",261
"1436",261
"1437",261
