"","x"
"1721",466
"1722",467
"1723",467
"1724",467
"1725",468
"1726",468
"1727",468
"1728",0
"1729",469
"1730",469
"1731",470
"1732",470
"1733",470
"1734",471
"1735",471
"1736",471
"1737",472
"1738",472
"1739",472
"1740",473
"1741",473
"1742",473
"1743",474
"1744",474
"1745",475
"1746",475
"1747",475
"1748",476
"1749",476
"1750",477
"1751",477
"1752",477
"1753",0
"1754",478
"1755",478
"1756",479
"1757",479
"1758",479
"1759",480
"1760",480
"1761",0
"1762",481
"1763",481
"1764",481
"1765",482
"1766",482
"1767",482
"1768",482
"1769",483
"1770",483
"1771",484
"1772",484
"1773",484
"1774",485
"1775",485
"1776",485
"1777",486
"1778",486
"1779",487
"1780",487
"1781",487
"1782",488
"1783",488
"1784",489
"1785",489
"1786",489
"1787",490
"1788",490
"1789",490
"1790",491
"1791",491
"1792",491
"1793",492
"1794",492
"1795",492
"1796",493
"1797",493
"1798",493
"1799",0
"1800",494
"1801",494
"1802",494
"1803",494
"1804",495
"1805",495
"1806",495
"1807",496
"1808",496
"1809",0
"1810",0
"1811",497
"1812",497
"1813",498
"1814",498
"1815",499
"1816",499
"1817",499
"1818",499
"1819",500
"1820",500
"1821",500
"1822",500
"1823",501
"1824",501
"1825",502
"1826",502
"1827",502
"1828",503
"1829",503
"1830",0
"1831",504
"1832",504
"1833",505
"1834",505
"1835",505
"1836",506
"1837",506
"1838",507
"1839",507
"1840",507
"1841",508
"1842",508
"1843",509
"1844",509
"1845",509
"1846",510
"1847",510
"1848",0
"1849",0
"1850",0
"1851",511
"1852",511
"1853",511
"1854",511
"1855",512
"1856",512
"1857",512
"1858",0
"1859",0
"1860",0
"1861",0
"1862",513
"1863",513
"1864",513
"1865",513
"1866",514
"1867",514
"1868",514
"1869",515
"1870",515
"1871",516
"1872",516
"1873",516
"1874",517
"1875",517
"1876",518
"1877",518
"1878",518
"1879",519
"1880",519
"1881",519
"1882",520
"1883",520
"1884",520
"1885",521
"1886",521
"1887",522
"1888",522
"1889",522
"1890",522
"1891",523
"1892",523
"1893",523
"1894",524
"1895",524
"1896",524
"1897",525
"1898",525
"1899",525
"1900",525
"1901",526
"1902",526
"1903",526
"1904",526
"1905",527
"1906",527
"1907",527
"1908",528
"1909",528
"1910",528
"1911",529
"1912",529
"1913",529
"1914",0
"1915",530
"1916",530
"1917",530
"1918",0
"1919",531
"1920",531
"1921",531
"1922",0
"1923",532
"1924",532
"1925",532
"1926",0
"1927",0
"1928",0
"1929",0
"1930",0
"1931",0
"1932",0
"1933",0
"1934",0
"1935",0
"1936",0
"1937",0
"1938",0
"1939",0
"1940",0
"1941",0
"1942",0
"1943",0
"1944",0
"1945",0
"1946",0
"1947",0
"1948",0
"1949",0
"1950",0
"1951",0
"1952",533
"1953",533
"1954",533
"1955",534
"1956",534
"1957",534
"1958",535
"1959",535
"1960",536
"1961",536
"1962",536
"1963",537
"1964",537
"1965",0
"1966",538
"1967",538
"1968",538
"1969",539
"1970",539
"1971",539
"1972",540
"1973",540
"1974",540
"1975",540
"1976",0
"1977",0
"1978",541
"1979",541
"1980",541
"1981",0
"1982",0
"1983",542
"1984",542
"1985",543
"1986",543
"1987",543
"1988",544
"1989",544
"1990",544
"1991",0
"1992",0
"1993",0
"1994",0
"1995",0
"1996",0
"1997",545
"1998",545
"1999",545
"2000",546
"2001",546
"2002",547
"2003",547
"2004",547
"2005",548
"2006",548
"2007",548
"2008",549
"2009",549
"2010",549
"2011",549
"2012",550
"2013",550
"2014",550
"2015",0
"2016",0
"2017",0
"2018",0
"2019",551
"2020",551
"2021",552
"2022",552
"2023",552
"2024",553
"2025",553
"2026",553
"2027",0
"2028",554
"2029",554
"2030",554
"2031",0
"2032",555
"2033",555
"2034",556
"2035",556
"2036",556
"2037",557
"2038",557
"2039",557
"2040",558
"2041",558
"2042",558
"2043",0
"2044",559
"2045",559
"2046",559
"2047",560
"2048",560
"2049",561
"2050",561
"2051",561
"2052",562
"2053",562
"2054",563
"2055",563
"2056",563
"2057",563
"2058",563
"2059",564
"2060",564
"2061",565
"2062",565
"2063",565
"2064",566
"2065",566
"2066",566
"2067",566
"2068",567
"2069",567
"2070",568
"2071",568
"2072",0
"2073",569
"2074",569
"2075",0
"2076",570
"2077",570
"2078",570
"2079",0
"2080",571
"2081",571
"2082",572
"2083",572
"2084",573
"2085",573
"2086",573
"2087",0
"2088",574
"2089",574
"2090",574
"2091",575
"2092",575
"2093",575
"2094",576
"2095",576
"2096",576
"2097",577
"2098",577
"2099",578
"2100",578
"2101",578
"2102",579
"2103",579
"2104",580
"2105",580
"2106",580
"2107",0
"2108",581
"2109",581
"2110",0
"2111",582
"2112",582
"2113",582
"2114",582
"2115",583
"2116",583
"2117",583
"2118",584
"2119",584
"2120",584
"2121",585
"2122",585
"2123",0
"2124",586
"2125",586
"2126",0
"2127",0
"2128",587
"2129",587
"2130",0
"2131",588
"2132",588
"2133",589
"2134",589
"2135",0
"2136",0
"2137",0
"2138",590
"2139",590
"2140",591
"2141",591
"2142",0
"2143",592
"2144",592
"2145",592
"2146",593
"2147",593
"2148",593
"2149",594
"2150",594
"2151",594
"2152",0
"2153",595
"2154",595
"2155",595
"2156",596
"2157",596
"2158",596
"2159",597
"2160",597
"2161",598
"2162",598
"2163",599
"2164",599
"2165",600
"2166",600
"2167",601
"2168",601
"2169",601
"2170",602
"2171",602
"2172",602
"2173",603
"2174",603
"2175",603
"2176",0
"2177",0
"2178",604
"2179",604
"2180",604
"2181",605
"2182",605
"2183",605
"2184",0
"2185",606
"2186",606
"2187",606
"2188",606
"2189",607
"2190",607
"2191",608
"2192",608
"2193",608
"2194",0
"2195",609
"2196",609
"2197",609
"2198",610
"2199",610
"2200",611
"2201",611
"2202",612
"2203",612
"2204",613
"2205",613
"2206",614
"2207",614
"2208",615
"2209",615
"2210",615
"2211",0
"2212",0
"2213",0
"2214",0
"2215",616
"2216",616
"2217",617
"2218",617
"2219",617
"2220",618
"2221",618
"2222",619
"2223",619
"2224",619
"2225",0
"2226",620
"2227",620
"2228",621
"2229",621
"2230",622
"2231",622
"2232",622
"2233",623
"2234",623
"2235",0
"2236",624
"2237",624
"2238",624
"2239",624
"2240",625
"2241",625
"2242",625
"2243",625
"2244",625
"2245",625
"2246",626
"2247",626
"2248",627
"2249",627
"2250",627
"2251",0
"2252",628
"2253",628
"2254",628
"2255",629
"2256",629
"2257",630
"2258",630
"2259",630
"2260",631
"2261",631
"2262",631
"2263",631
"2264",631
"2265",631
"2266",632
"2267",632
"2268",632
"2269",633
"2270",633
"2271",634
"2272",634
"2273",634
"2274",634
"2275",635
"2276",635
"2277",635
"2278",635
"2279",636
"2280",636
"2281",636
"2282",637
"2283",637
"2284",637
"2285",638
"2286",638
"2287",638
"2288",639
"2289",639
"2290",639
"2291",0
"2292",640
"2293",640
"2294",640
"2295",641
"2296",641
"2297",641
"2298",0
"2299",642
"2300",642
"2301",642
"2302",642
"2303",642
"2304",0
"2305",0
"2306",643
"2307",643
"2308",643
"2309",644
"2310",644
"2311",644
"2312",645
"2313",645
"2314",646
"2315",646
"2316",646
"2317",647
"2318",647
"2319",647
"2320",0
"2321",648
"2322",648
"2323",649
"2324",649
"2325",649
"2326",650
"2327",650
"2328",650
"2329",651
"2330",651
"2331",651
"2332",651
"2333",652
"2334",652
"2335",652
"2336",653
"2337",653
"2338",653
"2339",654
"2340",654
"2341",0
"2342",0
"2343",0
"2344",0
"2345",0
"2346",655
"2347",655
"2348",655
"2349",0
"2350",0
"2351",0
"2352",656
"2353",656
"2354",657
"2355",657
"2356",657
"2357",657
"2358",658
"2359",658
"2360",659
"2361",659
"2362",659
"2363",660
"2364",660
"2365",660
"2366",0
"2367",661
"2368",661
"2369",662
"2370",662
"2371",662
"2372",0
"2373",0
"2374",663
"2375",663
"2376",664
"2377",664
"2378",664
"2379",664
"2380",0
"2381",665
"2382",665
"2383",0
"2384",0
"2385",666
"2386",666
"2387",666
"2388",667
"2389",667
"2390",667
"2391",0
"2392",0
"2393",668
"2394",668
"2395",669
"2396",669
"2397",669
"2398",0
"2399",670
"2400",670
"2401",670
"2402",671
"2403",671
"2404",672
"2405",672
"2406",672
"2407",0
"2408",673
"2409",673
"2410",673
"2411",674
"2412",674
"2413",674
"2414",675
"2415",675
"2416",675
"2417",675
"2418",676
"2419",676
"2420",677
"2421",677
"2422",678
"2423",678
"2424",679
"2425",679
"2426",680
"2427",680
"2428",680
"2429",0
"2430",681
"2431",681
"2432",681
"2433",681
"2434",682
"2435",682
"2436",682
"2437",683
"2438",683
"2439",0
"2440",0
"2441",0
"2442",684
"2443",684
"2444",684
"2445",685
"2446",685
"2447",0
"2448",0
"2449",0
"2450",0
"2451",0
"2452",0
"2453",0
"2454",686
"2455",686
"2456",686
"2457",687
"2458",687
"2459",687
"2460",0
"2461",688
"2462",688
"2463",688
"2464",689
"2465",689
"2466",0
"2467",0
"2468",690
"2469",690
"2470",0
"2471",691
"2472",691
"2473",692
"2474",692
"2475",692
"2476",0
"2477",693
"2478",693
"2479",693
"2480",693
"2481",694
"2482",694
"2483",694
"2484",695
