,travel time,real travel time,euc_dist,distance,hour of day,O lat,O lon,D lat,D lon
9413,627,652.0000002,0.038842666656655325,5600.5509999999995,14,49.404536,18.632319,49.373348,18.609166
9414,1057,1128.0,0.14409659794734958,12537.209,4,49.404601,18.632169,49.438847,18.772137
9415,1470,1486.0000002,0.18670957010822672,17756.869999999995,0,49.404612,18.632491,49.463255,18.809752
9416,979,983.9999999999999,0.14368862924045386,12290.565,11,49.404644,18.632555,49.438751,18.772137
9417,1090,1102.9999997999998,0.1420948659206217,12179.056,19,49.404622,18.632555,49.438161,18.770635
9418,1348,1354.9999997999998,0.09995498238707241,14031.8,19,49.404654,18.632576,49.405652,18.732526
9419,344,349.99999998,0.009258461211237438,989.4330000000001,7,49.404612,18.632555,49.404172,18.623307
9420,464,475.00000002,0.05934756629382312,4874.887000000001,10,49.404622,18.632534,49.412057,18.573654
9421,1536,1536.0,0.16175828988030375,15921.575,17,49.404333,18.63277,49.43242100000001,18.792071
9422,358,373.9999999799999,0.03882993888741229,3659.806,19,49.404601,18.632684,49.412476,18.594661
9423,328,328.9999999799999,0.014412205001318798,1577.4810000000002,21,49.404633,18.632534,49.407626,18.618436
9424,1906,1900.9999998,0.09585344109107577,18597.420000000002,7,49.404612,18.632255,49.482449,18.688195
9425,784,811.9999998,0.09686971246989447,8080.751999999999,20,49.404515,18.632448,49.420952,18.536983
9426,1114,1129.0000002,0.16275343693452285,13914.861,14,49.404601,18.632534,49.438354,18.791749
9427,171,187.00000002000002,0.012898789284267947,1678.7430000000002,19,49.404633,18.632448,49.398711,18.620989
9428,253,253.99999998,0.009358976974005864,1301.3380000000002,8,49.404612,18.632469,49.401479,18.62365
9429,361,384.0,0.006602252418682691,451.694,18,49.404547,18.632598,49.409118,18.627834
9430,704,712.9999998,0.0972829636472896,8318.821,8,49.40459,18.632555,49.41268,18.535609
9431,867,880.9999998,0.06904028639135279,6026.151,5,49.404622,18.632576,49.42549,18.698387
9432,760,784.9999998000001,0.08818750410347062,7865.626,16,49.404547,18.632512,49.380193,18.547754
9433,1365,1378.0000002,0.04604294644134024,11692.852,11,49.404644,18.632598,49.428043,18.672252
9434,726,736.0000001999999,0.07313820482483813,6103.447,16,49.404536,18.632662,49.411499,18.559856
9435,849,837.0,0.03899421890485531,8744.734,18,49.404622,18.632534,49.440714,18.647296
9436,268,280.99999998,0.03467875874364687,3044.3530000000005,3,49.404569,18.632684,49.414461,18.599446
9437,582,589.00000002,0.00854013231747317,2132.5060000000003,13,49.404622,18.632598,49.406328,18.640966
9438,1212,1225.9999998,0.16155329397446772,13983.297,18,49.404622,18.632598,49.369035,18.475013
9439,1335,1345.9999998,0.17091892654999258,19197.408,14,49.404536,18.632405,49.47727800000001,18.787072
9440,195,223.00000002000002,0.009745767132454716,1943.478,1,49.404375,18.632491,49.401114,18.623307
9441,697,706.9999998,0.03891274938885813,3692.9060000000004,10,49.404494,18.632534,49.417926,18.596013
9442,390,418.9999999799999,0.024539695067378763,2689.855,17,49.404622,18.632576,49.409375,18.608501
9443,360,385.00000002,0.03280311107196695,3977.281,5,49.404633,18.632512,49.388497,18.603952
9444,713,726.0,0.07817235892564325,8909.458,16,49.404622,18.632576,49.460262,18.577666
9445,900,918.0,0.04840988102650728,7135.373,13,49.404494,18.632684,49.437828,18.667789000000006
9446,1104,1129.0000002,0.130782713219294,11969.662999999999,17,49.404569,18.632641,49.43771,18.759155
9447,760,769.0000002,0.039603949815633276,6161.579,3,49.404654,18.632448,49.37093400000001,18.611677
9448,1747,1761.0,0.19312309121646254,19395.191999999995,17,49.404633,18.632534,49.48447700000001,18.808379
9449,865,880.0000001999999,0.06956367241599722,12857.900000000001,19,49.404451,18.632276,49.470733,18.611162
9450,239,240.0,0.010139886833689483,1776.5169999999998,19,49.404601,18.632534,49.403785,18.622427
9451,1028,1042.0000002000002,0.1384500464499708,12448.552,13,49.404515,18.632576,49.432506,18.768167
9452,1287,1300.0000002000002,0.11399535010253843,11810.739,18,49.404644,18.632598,49.451786,18.528807
9453,855,864.0,0.1042890364563828,10371.436000000002,23,49.404644,18.632812,49.457419,18.542862
9454,1241,1270.0000002000002,0.14267357503055908,12845.717,9,49.404676,18.632405,49.433912,18.772051
9455,804,810.0,0.047682747540383714,6227.692999999999,19,49.404612,18.632491,49.420329,18.677509
9456,713,717.0,0.07607873285617177,7472.264,16,49.404569,18.632534,49.44824600000001,18.570242
9457,746,754.9999998000001,0.04183910984951687,9120.341000000002,16,49.404665,18.632576,49.441057,18.653219
9458,1045,1090.9999998,0.14441701473856827,12674.393,2,49.404665,18.632426,49.438676,18.772781
9459,848,874.0000002,0.06425882822616975,11710.7,10,49.404536,18.632641,49.468062,18.642318
9460,1252,1257.0,0.1668240471514823,16755.317,12,49.404601,18.632555,49.350163,18.474863
9461,583,604.9999998000001,0.055707942207550105,5274.442999999999,18,49.404633,18.632448,49.379334,18.582816
9462,459,471.0,0.036446381562509,3216.2620000000006,21,49.404601,18.632448,49.415276,18.5976
9463,1185,1194.0,0.14438512441730084,13002.82,4,49.404601,18.632598,49.438654,18.77291
9464,1228,1242.0,0.14585451477756692,13286.285,17,49.404687,18.632576,49.433322,18.775592
9465,1146,1147.0000002000002,0.15229286113275234,13397.810999999998,19,49.404536,18.632383,49.435092,18.781579
9466,197,198.0,0.006903409664796183,759.4060000000001,8,49.404612,18.632491,49.405073,18.625603
9467,191,202.99999997999998,0.006571066884455653,866.3660000000001,10,49.404783,18.632383,49.405041,18.625817
9468,519,520.99999998,0.03543639582406787,3323.93,6,49.404547,18.632512,49.413892,18.666694
9469,423,436.0000000200001,0.02050125635174717,2853.4829999999997,18,49.404569,18.632469,49.424975,18.630495
9470,512,585.0,0.058718355366952316,5200.7390000000005,5,49.404633,18.632598,49.421724,18.688774
9471,739,753.0,0.059620082019400014,5185.033,13,49.404612,18.632469,49.409268,18.573031
9472,277,295.99999998,0.024691496349960543,2128.316,21,49.404633,18.632405,49.407487,18.656931
9473,621,642.0,0.07046194467937744,6904.915000000001,3,49.404472,18.632619,49.380804,18.566251
9474,1019,1030.0000002000002,0.06564034839944012,12275.324999999999,5,49.404665,18.632469,49.465508,18.607836
9475,2247,2239.9999998000003,0.144742601772941,12395.272,23,49.404612,18.632534,49.438944,18.773146
9476,522,550.00000002,0.035079635687957744,5458.798,17,49.404601,18.632555,49.377135,18.654377
9477,1571,1597.9999997999998,0.17559770095306015,18514.623,0,49.404644,18.632555,49.477868,18.792157
9478,326,327.0,0.021405325412151486,2014.7070000000003,2,49.404644,18.632491,49.408528,18.611441
9479,539,565.00000002,0.04691464215999195,5890.631,8,49.404644,18.632405,49.423451,18.675385
9480,1171,1171.9999998,0.1169221485433782,10154.794000000002,15,49.40459,18.632662,49.444834,18.74244
9481,767,793.9999998000001,0.14963464979075095,12769.704,20,49.404601,18.63277,49.43767800000001,18.778703
9482,832,846.0,0.04334966117514754,6101.592,20,49.404536,18.632555,49.383368,18.594725
9483,828,862.9999998,0.10725824298859403,10764.131000000001,5,49.404612,18.632555,49.43462,18.73553
9484,235,250.00000002000002,0.00972321284349855,1520.439,8,49.404644,18.632491,49.398882,18.624659
9485,1186,1212.0,0.15901607891656824,13854.115000000002,11,49.404279,18.632941,49.444394,18.786814
9486,599,630.0,0.04550049517312785,6563.404,3,49.404569,18.632662,49.429063,18.671007
9487,273,277.00000001999996,0.01961506043834528,2158.106,19,49.404558,18.632555,49.396672,18.614595
9488,361,372.0,0.021260406134407616,2938.7509999999997,21,49.404633,18.632512,49.393496,18.614402
9489,254,259.99999998,0.008057869755709646,1031.092,23,49.404654,18.632576,49.412605,18.631268
9490,969,994.9999998,0.1602869811931104,13708.518,2,49.404644,18.632469,49.44419,18.787801
9491,230,244.00000002,0.022523245880636512,2626.3229999999994,20,49.40459,18.632512,49.39292800000001,18.613243
9492,205,214.00000002,0.009666895313385914,1627.4149999999997,6,49.404612,18.632727,49.405813,18.623135
9493,905,910.9999998,0.00619856660849867,5265.259999999999,0,49.404558,18.632555,49.40385,18.638713
9494,787,787.9999998,0.09376299682177848,7586.322,7,49.404601,18.632469,49.43510300000001,18.721132
9495,1281,1306.9999998,0.09607792537830856,13728.151,15,49.404601,18.632598,49.407154,18.728642
9496,692,712.9999998,0.05356427346655789,8740.339000000002,2,49.404612,18.632684,49.448396,18.66354
9497,907,918.0,0.07491101220114255,10591.317,7,49.404558,18.632534,49.467965,18.592644
9498,1562,1582.9999997999998,0.18293602309004,18263.775999999998,19,49.40473,18.632469,49.47157,18.802757
9499,340,352.99999998000004,0.026138207474884767,2708.2329999999997,7,49.40488,18.632319,49.414203,18.656738
9500,1041,1042.0000002000002,0.07087135357109979,11866.746,23,49.404622,18.632576,49.473888,18.647575
9501,1146,1164.0,0.14227875112257596,14320.671,21,49.404569,18.632426,49.397724,18.490312
9502,1006,1033.0000002,0.1482395344096862,13462.775999999998,9,49.404687,18.632534,49.434116,18.777823
9503,1117,1129.9999997999998,0.14438405528658727,11892.648999999998,4,49.438783,18.772845,49.404644,18.632555
9504,2072,2091.0,0.250609465204329,24058.752,21,49.404579,18.632791,49.508724,18.860736
9505,900,927.0,0.14797876822030906,12246.579999999998,22,49.404644,18.632534,49.438354,18.776622
9506,328,352.99999998000004,0.011750881243552225,2312.4429999999998,2,49.404676,18.632448,49.398539,18.622427
9507,666,676.9999998,0.09515286106576375,7733.721000000001,5,49.404654,18.632598,49.412841,18.537798
9508,1040,1066.9999998,0.14386356571766146,12023.855,14,49.404654,18.63292,49.438708,18.772695
9509,1336,1351.0000002,0.15932886281210756,17390.731,12,49.404547,18.632877,49.429181,18.79029
9510,1044,1057.0000002000002,0.1449582692018618,13111.937,17,49.404536,18.632748,49.372833,18.491299
9511,675,687.0,0.04449474100386359,8307.329,5,49.404494,18.632491,49.44139000000001,18.65736
9512,331,358.00000002,0.010247443095717965,1775.8000000000002,15,49.404569,18.632512,49.403152,18.622363
9513,697,745.9999998,0.051572329092254086,8534.561999999998,1,49.404536,18.632491,49.444694,18.664849
9514,402,412.99999998000004,0.018665450034754786,3838.457,1,49.404826,18.632641,49.388218,18.64116
9515,1146,1173.0,0.1606241879979474,14456.377,5,49.404612,18.632469,49.434373,18.790312
9516,205,210.0,0.015247349540164845,1672.611,14,49.40459,18.632748,49.405888,18.617556
9517,793,820.9999998,0.07166863442259575,12545.472,12,49.404622,18.632534,49.471924,18.6079
9518,234,237.0,0.009434587007391715,1193.014,17,49.404622,18.633006,49.405996,18.623672
9519,648,649.0000002,0.08875811528531007,7881.121000000001,18,49.404579,18.632705,49.406929,18.543978
9520,531,547.00000002,0.03429262871230744,2888.192,8,49.404644,18.632534,49.412916,18.665814
9521,1253,1279.9999997999998,0.11656983270983763,16649.061999999998,11,49.40459,18.632491,49.298943,18.583224
9522,1162,1188.0,0.0884114223615994,12894.034000000001,17,49.404644,18.632469,49.413184,18.720467000000006
9523,888,916.0000001999999,0.07666509844772537,10310.091,9,49.404569,18.632534,49.471323,18.594832
9524,934,946.9999998,0.0770698693978469,10492.52,20,49.404665,18.632834,49.46955300000001,18.591249
9525,290,301.99999998,0.016329999999996403,2769.197,23,49.404622,18.632491,49.420952,18.632491
9526,1385,1398.0,0.15912476479794205,13446.234,11,49.404697,18.632662,49.444501,18.786728
9527,897,925.0000001999999,0.11648806449160488,10364.151000000002,16,49.404536,18.632383,49.378648,18.518808
9528,771,793.0000002,0.03748131206348092,9548.61,23,49.404569,18.632534,49.439984,18.644807
9529,747,754.9999998000001,0.07839583767649747,9301.354000000001,8,49.404622,18.632512,49.461871,18.578954
9530,285,355.99999998,0.010232258646067601,1539.172,6,49.404783,18.632448,49.404172,18.622234
9531,326,334.99999998,0.008691184614310354,2406.9330000000004,5,49.404633,18.632469,49.401146,18.624508
9532,1201,1222.9999997999998,0.09640216738746325,14717.357,15,49.404708,18.632426,49.479874,18.692787
9533,320,346.99999998,0.014081911802023927,1979.675,1,49.40459,18.632576,49.404182,18.6185
9534,766,787.9999998,0.0943601408275749,10568.470000000001,15,49.404633,18.632619,49.471517,18.566058
9535,748,754.0000002,0.09929415775361639,11022.250000000002,14,49.404547,18.632619,49.475357,18.563011
9536,242,262.00000001999996,0.007160891634425426,451.694,23,49.404612,18.632512,49.409075,18.626912
9537,235,261.0,0.009128636754739877,1002.3960000000001,21,49.404708,18.632534,49.404311,18.623414
9538,2290,2302.0000002,0.22222226784235877,27725.655,17,49.404697,18.632469,49.488007,18.838484
9539,1087,1087.9999997999998,0.1628501840005085,14437.184,20,49.404633,18.632491,49.438343,18.791814
9540,550,568.99999998,0.07862127611531472,8766.491,22,49.40459,18.632534,49.454683,18.571937
9541,1222,1227.0,0.09278835946389244,13185.368000000002,16,49.404751,18.633671,49.461367,18.707185
9542,866,880.9999998,0.07356164514881693,11541.081999999999,22,49.404526,18.632298,49.471012,18.600819
9543,1161,1162.0000002000002,0.06088905301448343,16613.065,8,49.404579,18.632534,49.462,18.65279
9544,236,265.00000002,0.018946549237262855,1603.602,0,49.404665,18.632534,49.407637,18.613822
9545,613,618.0,0.07818844569371713,8909.458,21,49.404622,18.632491,49.460326,18.577623000000006
9546,119,138.0,0.008621783168232524,561.956,8,49.404633,18.632383,49.402165,18.624122
9547,636,660.0,0.07154802170570371,6650.779,17,49.404526,18.632791,49.426713,18.700812
