,travel time,real travel time,euc_dist,distance,hour of day,O lat,O lon,D lat,D lon
7015,1089,1132.0000002000002,0.04439919149038999,4254.988,17,49.285672,18.742976,49.300338,18.784883
7016,824,862.9999998,0.03622668664119731,5929.445,16,49.264042,18.786857,49.300231,18.785205
7017,322,340.00000002,0.00668996337807318,1061.832,20,49.306174,18.788016,49.300263,18.784883
7018,1296,1332.0,0.13056151794460377,21853.922000000002,18,49.430586,18.792908,49.300274,18.78484
7019,1801,1821.0,0.14290067628251626,23004.29,17,49.441132,18.760936,49.300263,18.784947
7020,306,529.00000002,0.008876419604775507,1052.258,1,49.307923,18.789325,49.300263,18.78484
7021,990,1290.0,0.09093895396913267,13365.374999999998,2,49.218209,18.745658,49.300274,18.78484
7022,428,498.00000000000006,0.030506364254038413,3202.418,4,49.280286,18.76188,49.300274,18.784926
7023,738,744.0,0.06317245802563422,8198.604,10,49.336913,18.836317,49.300295,18.78484
7024,754,774.0,0.04956885192335884,5928.183999999999,16,49.325164,18.741903,49.300359,18.784819
7025,1269,1567.0000002000002,0.0037516196502328505,521.5450000000001,8,49.299512,18.788509,49.300295,18.78484
7026,1627,1657.0000002000002,0.1393769382430263,22081.030000000006,12,49.43903,18.771837,49.300263,18.784862
7027,1086,1104.0,0.09104118753619053,13238.811999999998,18,49.217179,18.74759,49.300241,18.784862
7028,520,540.0,0.03323927053953176,6288.375000000001,0,49.267229,18.780828,49.30022,18.784883
7029,451,514.99999998,0.030820405140099195,2340.084,2,49.30596,18.75525,49.300198,18.785527
7030,1274,1308.0,0.13904552080882346,23306.255999999998,3,49.438783,18.772588,49.30028400000001,18.784904
7031,218,245.99999999999997,0.011489286313778184,1741.001,19,49.289416,18.781106,49.300274,18.784862
7032,1024,1077.0,0.009319197390332499,1375.596,8,49.307365,18.790848,49.300241,18.78484
7033,1376,1486.9999998,0.0835148117761159,10022.271999999997,10,49.2384,18.728793,49.300295,18.784862
7034,1142,1177.0000002000002,0.08243103717047155,9392.137999999999,14,49.231019,18.740122,49.300252,18.784862
7035,600,898.9999998000001,0.04282472394540145,3177.799,16,49.311088,18.743749,49.300263,18.785183
7036,1333,1372.0000002000002,0.14043632371292225,20768.017999999996,19,49.251414,18.653283,49.300327,18.784926
7037,504,505.99999998,0.04458653368450996,3239.6600000000003,18,49.310369,18.741431,49.30028400000001,18.784862
7038,1556,1582.0000002000002,0.138418154510161,22354.771,22,49.438064,18.770657,49.300381,18.784904
7039,511,640.0000001999999,0.06104672083740816,6681.2480000000005,8,49.337417,18.736796,49.300252,18.785226
7040,1251,1275.0,0.13950528087495706,22264.13,8,49.439137,18.771923,49.300241,18.784947
7041,459,508.9999999799999,0.05301130222887108,5207.87,3,49.278344,18.83312,49.30028400000001,18.784862
7042,355,373.00000002,0.011772406933162985,1959.9479999999999,10,49.289298,18.781428,49.300156,18.785977
7043,1602,1678.0000002,0.13802597237476805,23017.664,17,49.437442,18.769906,49.300231,18.784883
7044,800,810.0,0.009486152644777502,1686.627,10,49.298761,18.794303,49.300327,18.784947
7045,782,814.0000002,0.07614275911076102,9213.365,20,49.335325,18.852496,49.300102,18.78499
7046,511,553.99999998,0.05489047349950496,6196.875,9,49.260266,18.747246,49.300241,18.784862
7047,973,1011.0000000000001,0.07411200240177154,9191.929999999998,13,49.337009,18.84917,49.300209,18.78484
7048,1425,1459.9999997999998,0.15882094184961923,24104.019999999997,4,49.458545,18.797715,49.300252,18.784776
7049,625,745.0000001999999,0.06049369429122549,8617.832,20,49.337031,18.832884,49.300188,18.784904
7050,419,483.00000000000006,0.05292018390935667,5040.691,17,49.278397,18.833098,49.300306,18.784926
7051,1648,1948.0000002000002,0.01705753634027958,2344.532,3,49.289952,18.771214,49.300241,18.784819
7052,939,958.0000002,0.04884583209445726,4839.845,8,49.321366,18.740745,49.300263,18.784797
7053,1689,1729.0000002,0.12440804951850944,12271.760999999999,5,49.268913,18.905647,49.300241,18.785248
7054,1287,1320.0,0.13908551132306837,22322.972,8,49.300198,18.78557,49.438654,18.772352
7055,692,694.9999998000001,0.045292598821439496,3999.758,22,49.28445900000001,18.74244,49.300327,18.784862
7056,542,562.00000002,0.008180793237821235,966.5379999999999,8,49.294609,18.790827,49.300252,18.784904
7057,456,546.0,0.050223957988196205,6346.630999999999,1,49.342191,18.812563,49.300241,18.784947
7058,427,646.9999998,0.049255359474883575,5771.415,12,49.322879,18.741002,49.301325,18.785291
7059,430,505.0000000200001,0.04490462765684789,4225.2029999999995,18,49.286659,18.742054,49.30022,18.784862
7060,979,1117.0000002000002,0.12091498187569896,17343.153000000002,20,49.243679,18.677981,49.30022,18.784862
7061,604,673.9999998000001,0.05620579109842767,5990.990999999999,5,49.309329,18.840308,49.300252,18.78484
7062,1777,2077.0000002,0.006980678620306685,2194.247,15,49.304136,18.790655,49.300241,18.784862
7063,1329,1372.0000002000002,0.13458971881239284,22583.431,0,49.434695,18.778167,49.300274,18.784904
7064,1727,1768.0000002,0.09038684986766497,13492.587,10,49.21764,18.748233,49.300263,18.784883
7065,525,598.99999998,0.047892711366137916,4481.303,17,49.318834,18.741024,49.300295,18.785183
7066,780,868.9999998000001,0.035149530025308726,5930.271999999999,21,49.265244,18.786879000000006,49.300338,18.784904
7067,670,736.0000001999999,0.047536569975121595,7802.195,22,49.347556,18.789668,49.300263,18.784862
7068,614,640.0000001999999,0.03510181113561949,5638.985,0,49.265233,18.786857,49.30028400000001,18.784969
7069,843,871.0000001999999,0.05050111548274091,8883.14,1,49.35075300000001,18.784711,49.300252,18.784819
7070,491,580.99999998,0.048338939220882546,4670.1050000000005,8,49.289555,18.737719,49.300241,18.784862
7071,1057,1165.9999998,0.11294057375451826,11771.998,20,49.278376,18.895712,49.30022,18.784904
7072,709,742.9999998,0.048396084480046855,8128.518999999999,23,49.348178,18.791986,49.300306,18.784883
7073,1228,2176.9999998,0.01274335159995516,1212.4779999999998,9,49.292989,18.79529,49.300252,18.784819
7074,1580,1612.9999997999998,0.13890604338544538,22726.585000000003,12,49.438686,18.773468,49.300241,18.784776
7075,1708,1885.9999998,0.12906702960089755,23968.379000000004,20,49.429266,18.786535,49.300209,18.784926
7076,693,729.0,0.0656088382613194,7592.797,22,49.305445,18.719501,49.300252,18.784904
7077,1280,1308.0,0.1389941883173542,21806.648999999998,13,49.438686,18.772609,49.300231,18.78484
7078,2075,2128.9999998,0.1389603959011339,22937.05,7,49.43874,18.772674,49.300338,18.785119
7079,1442,1513.0000002,0.137571971422235,21656.288,20,49.437731,18.778725,49.300295,18.78484
7080,2353,2362.0000002,0.049341082730318266,5847.712,19,49.341569,18.812006,49.300295,18.784969
7081,1398,1447.9999997999998,0.139142274984992,22223.403000000002,23,49.438826,18.772974,49.300198,18.784926
7082,2213,2238.0,0.13901795219683136,23788.132999999998,11,49.43874,18.772695,49.300263,18.784947
7083,2041,2092.9999998,0.13933542214741915,25358.037000000004,11,49.439062,18.772523,49.300274,18.784862
7084,696,742.0000002,0.09572454257921371,8748.783999999998,22,49.262165,18.872688,49.300241,18.784862
7085,518,600.0,0.020967969858813714,2708.8889999999997,7,49.30066,18.805783,49.300252,18.784819
7086,981,1009.0000002,0.11395240061096228,10834.586,20,49.268366,18.894317,49.30028400000001,18.784926
7087,1389,1447.0000002000002,0.1389191393761121,22585.9,17,49.438643,18.772802,49.300252,18.784904
7088,754,784.0000002,0.030573648948075887,3314.0930000000003,21,49.31112,18.8134,49.300263,18.784819
