EdgeID,Highway
197554,residential
197555,residential
197679,residential
197680,residential
197684,residential
197685,residential
197694,residential
197695,residential
197696,residential
197701,tertiary
197702,tertiary
197703,tertiary
197704,tertiary
197705,tertiary
197706,tertiary
197710,tertiary
197714,residential
197729,residential
197739,residential
197740,residential
197748,residential
197765,service
197771,residential
197784,residential
197819,tertiary
197820,tertiary
197821,tertiary
197822,tertiary
197823,tertiary
197824,tertiary
197825,tertiary
197826,tertiary
197827,tertiary
197828,tertiary
197854,residential
197855,residential
197856,residential
197859,residential
197860,residential
197861,residential
197862,residential
197863,residential
197872,residential
197873,residential
197875,residential
197885,residential
197890,residential
197917,service
197921,tertiary
197946,track
198141,residential
198209,residential
198210,residential
198227,residential
198228,residential
198234,residential
198237,residential
198245,residential
198247,residential
198248,residential
198249,residential
198250,residential
198253,residential
198254,residential
198255,residential
198256,residential
198269,tertiary
198354,residential
198355,residential
198356,residential
198357,residential
198365,residential
198387,residential
198402,residential
198481,residential
198484,residential
198486,residential
198487,residential
198778,residential
198779,residential
198781,residential
198790,residential
198791,residential
198795,residential
198796,residential
198797,residential
198798,residential
198806,residential
198815,residential
198823,residential
198824,residential
198826,residential
198827,residential
198830,residential
198831,residential
198832,residential
198833,residential
198857,residential
198858,residential
198902,residential
198940,residential
198941,residential
198955,residential
199089,service
199104,residential
199109,residential
199137,residential
199500,residential
199501,residential
199502,residential
199509,residential
199525,residential
199526,residential
199535,residential
199536,residential
199537,residential
199538,residential
199553,residential
199556,residential
199559,residential
199561,secondary
199562,secondary
199563,secondary
199564,secondary
199565,secondary
199566,secondary
199579,residential
199580,residential
199582,secondary
199583,secondary
199584,secondary
199585,secondary
199586,secondary
199587,secondary
199588,secondary
199589,secondary
199590,secondary
199591,secondary
199592,secondary
199593,secondary
199594,secondary
199595,secondary
199596,secondary
199597,secondary
199598,secondary
199599,secondary
199600,secondary
199601,secondary
199676,service
199697,residential
199726,residential
199727,residential
199732,residential
199733,residential
199734,residential
199749,tertiary
199750,tertiary
199753,residential
199754,residential
199772,residential
199782,residential
199791,residential
200123,residential
200124,residential
200233,service
200234,service
200267,residential
200456,residential
200457,residential
200458,residential
200459,residential
200460,residential
200461,residential
200468,residential
200473,track
200474,track
200475,residential
200484,residential
200492,residential
200555,residential
200876,residential
200881,residential
200942,residential
200943,residential
200944,residential
200945,residential
200950,residential
200960,residential
200963,residential
200972,residential
200982,residential
200988,residential
200991,residential
200992,residential
200996,residential
200997,residential
201003,residential
201004,residential
201005,residential
201006,residential
201007,residential
201012,residential
201013,residential
201014,residential
201017,residential
201020,residential
201029,residential
201030,residential
201031,residential
201032,residential
201033,residential
201038,residential
201039,residential
201055,residential
201056,residential
201130,residential
201132,residential
201133,residential
201139,residential
201152,residential
201153,residential
201154,residential
201166,residential
201865,motorway_link
201867,motorway_link
201977,primary
201986,residential
202005,residential
202007,residential
202008,residential
202009,residential
202038,residential
202041,residential
202042,residential
202049,residential
202165,residential
202166,residential
202167,residential
202171,primary
202172,primary
202173,primary
202174,primary
202175,primary
202176,primary
202177,primary
202178,primary
202179,primary
202421,residential
202423,service
202428,service
202432,residential
202435,service
202436,residential
202437,residential
202439,service
202440,service
202441,service
202442,residential
202443,residential
202444,residential
202445,residential
202967,primary
203600,residential
203601,residential
203602,residential
203603,residential
203607,residential
203608,residential
203609,residential
203610,residential
203611,residential
203612,residential
203613,residential
203614,residential
203870,residential
203871,residential
203878,residential
203879,residential
204372,residential
204373,residential
204489,residential
204986,residential
204987,residential
204988,residential
204989,primary
204990,primary
204991,primary
204992,residential
205011,residential
205014,residential
205020,residential
205024,residential
205025,residential
205026,service
205030,residential
205044,residential
205045,residential
205051,residential
205052,residential
205053,tertiary
205054,tertiary
205055,tertiary
205056,tertiary
205376,tertiary
205377,tertiary
205378,tertiary
205379,residential
205380,residential
205381,residential
205382,residential
205383,residential
205384,residential
205385,residential
205386,residential
205388,residential
205396,residential
205399,tertiary
205400,tertiary
205401,tertiary
205402,tertiary
205403,tertiary
205404,tertiary
205405,secondary
205406,secondary
205407,secondary
205408,secondary
205409,secondary
205410,secondary
205411,secondary
205417,residential
206024,tertiary
206025,tertiary
206026,tertiary
206027,tertiary
206028,tertiary
206029,tertiary
206030,residential
206032,residential
206038,residential
206044,service
206049,residential
206068,tertiary
206069,tertiary
206070,tertiary
206071,tertiary
206072,tertiary
206073,tertiary
206074,tertiary
206511,track
207316,residential
207321,residential
207326,residential
207328,tertiary
207329,tertiary
207330,tertiary
207331,tertiary
207332,tertiary
207333,tertiary
207334,tertiary
207335,tertiary
207336,tertiary
207337,tertiary
207338,tertiary
207339,tertiary
207340,tertiary
207341,tertiary
207342,tertiary
207343,tertiary
207344,tertiary
207345,tertiary
207346,tertiary
207347,tertiary
207348,tertiary
207349,tertiary
207350,tertiary
207351,tertiary
207352,tertiary
207374,service
207375,service
207376,tertiary
207377,tertiary
207378,tertiary
207457,residential
207458,residential
207459,residential
207460,residential
207461,residential
207462,residential
207463,residential
209074,service
209162,residential
209164,residential
209165,residential
209166,residential
209174,residential
209175,residential
209176,residential
209177,residential
209178,residential
209179,residential
209180,residential
209181,residential
209182,residential
209183,residential
209184,residential
209185,residential
209186,residential
209187,residential
209191,living_street
209192,tertiary
209193,tertiary
209194,tertiary
209195,tertiary
209196,tertiary
209197,tertiary
209198,tertiary
209199,primary
209482,residential
209483,residential
209493,living_street
209494,residential
209501,residential
209502,residential
209503,residential
209504,residential
209506,residential
209507,residential
209508,residential
209509,residential
209510,residential
209511,residential
209515,residential
209516,residential
209518,residential
209522,residential
209523,residential
209526,residential
209527,residential
209559,service
209574,track
209575,residential
209576,residential
209577,residential
209579,residential
209581,residential
209582,residential
209647,residential
209648,residential
209649,residential
209650,residential
209651,residential
209663,residential
209664,residential
209670,residential
209671,residential
209672,residential
209673,residential
209674,residential
209675,residential
209708,residential
209709,residential
209710,residential
209711,residential
209712,residential
209713,residential
209714,residential
209715,residential
209716,residential
209723,residential
209724,residential
209725,residential
209726,residential
209732,residential
209733,residential
209747,residential
209748,residential
209749,residential
209809,residential
209819,residential
209820,residential
209902,residential
209903,residential
209904,residential
210497,residential
210507,residential
210511,residential
210513,residential
210515,residential
210516,track
210519,residential
210520,residential
210523,residential
210524,residential
210525,residential
210526,residential
210527,residential
210528,residential
210529,residential
210530,residential
210532,residential
210533,residential
210534,residential
210535,residential
210536,residential
210537,residential
210538,residential
210539,residential
210540,residential
210541,residential
210542,residential
210543,residential
210544,residential
210545,residential
210546,residential
210780,tertiary
211073,tertiary
211074,tertiary
211077,residential
211078,residential
211079,residential
211080,residential
211082,tertiary
211636,residential
211853,residential
211854,residential
211855,residential
211856,residential
213749,residential
213760,residential
213770,residential
213791,residential
213798,residential
213799,residential
213800,residential
213825,tertiary
213826,tertiary
213827,tertiary
213828,tertiary
213829,tertiary
214517,track
214518,track
214574,service
214579,service
214580,service
214603,service
214604,service
214836,secondary
214837,secondary
216269,secondary
216635,residential
216636,residential
216637,residential
216638,residential
216639,tertiary
216640,tertiary
216641,tertiary
216642,tertiary
216643,tertiary
216644,tertiary
216645,tertiary
216646,tertiary
216647,tertiary
216648,tertiary
216649,tertiary
216650,residential
216651,residential
216655,service
216656,residential
216657,tertiary
216658,tertiary
216738,residential
216739,residential
216740,residential
216741,residential
216753,service
216754,service
216758,service
216759,service
216760,service
216768,service
216772,residential
216774,service
216776,residential
216782,residential
216788,residential
216789,residential
216790,residential
216791,residential
216792,residential
216793,residential
216795,residential
216807,residential
216808,residential
216809,residential
216814,service
216815,service
216820,residential
216821,residential
216823,residential
216831,service
216836,residential
216837,residential
216838,residential
216839,residential
216844,residential
216845,residential
216846,residential
216847,primary
216848,primary
216849,primary
216850,primary
216851,primary
216852,primary
217260,primary
217261,primary
217262,primary
217263,primary
217264,primary
217484,primary
217486,secondary
217533,residential
217534,residential
217535,residential
217536,residential
217541,tertiary
217542,tertiary
217543,tertiary
217544,tertiary
217545,tertiary
217546,tertiary
217547,tertiary
217548,tertiary
217549,tertiary
217550,tertiary
217551,tertiary
217552,tertiary
217553,tertiary
217554,tertiary
217555,tertiary
217556,tertiary
217557,tertiary
217558,tertiary
217559,tertiary
217560,tertiary
217561,tertiary
217562,tertiary
217563,tertiary
217564,tertiary
217565,tertiary
217566,tertiary
217567,tertiary
217568,tertiary
217569,tertiary
217570,tertiary
217571,tertiary
217572,tertiary
217573,tertiary
217574,tertiary
217601,tertiary
217605,tertiary
217609,tertiary
217610,tertiary
217611,residential
217614,tertiary
217615,unclassified
217616,unclassified
217617,unclassified
217618,unclassified
217619,unclassified
217620,unclassified
217621,unclassified
217622,unclassified
217623,unclassified
217624,unclassified
217625,unclassified
217626,unclassified
217627,unclassified
217645,tertiary
217646,tertiary
217647,tertiary
217648,tertiary
217649,tertiary
217650,tertiary
217651,tertiary
217652,tertiary
217653,tertiary
217654,tertiary
217655,tertiary
217656,tertiary
217657,tertiary
217658,tertiary
217659,tertiary
217660,tertiary
217678,tertiary
217679,tertiary
217680,tertiary
217681,tertiary
217682,tertiary
217683,tertiary
217684,tertiary
217685,tertiary
217686,tertiary
217687,tertiary
217688,tertiary
217689,tertiary
217690,tertiary
217691,tertiary
217692,tertiary
217693,tertiary
217695,tertiary
217696,tertiary
217697,tertiary
217698,tertiary
217699,tertiary
217700,tertiary
217701,tertiary
217702,tertiary
217703,tertiary
217704,tertiary
217705,tertiary
217706,tertiary
217707,tertiary
217708,tertiary
217709,tertiary
217710,tertiary
217711,tertiary
217712,tertiary
217713,tertiary
217714,tertiary
217715,tertiary
217716,tertiary
217717,tertiary
217718,tertiary
217719,tertiary
217720,tertiary
217721,tertiary
217722,tertiary
217723,tertiary
217724,tertiary
217725,tertiary
217726,tertiary
217727,tertiary
217999,tertiary
218018,tertiary
218111,service
218112,service
218137,service
218150,service
218153,service
218170,service
218273,residential
218274,service
218278,service
218294,secondary
218295,secondary
218296,secondary
218297,service
218298,service
218299,service
218300,service
218312,motorway
218354,tertiary
218355,tertiary
218359,residential
218360,residential
218361,residential
218375,residential
218378,service
218382,residential
218383,residential
218384,residential
218385,residential
218386,residential
218387,residential
218388,residential
218389,residential
218405,service
218856,unclassified
218858,residential
218859,tertiary
218974,residential
218975,residential
219028,tertiary
219029,tertiary
219048,tertiary
219917,motorway
219919,primary
219920,primary
219921,primary
219922,primary
219923,primary
219924,primary
219925,primary
220019,residential
220023,residential
220024,residential
220299,residential
220300,residential
220301,tertiary
220302,tertiary
220350,service
220448,tertiary
220449,tertiary
220450,motorway_link
220451,motorway_link
220452,secondary
220453,secondary
220525,residential
220718,tertiary
220719,tertiary
220720,tertiary
220721,tertiary
220722,tertiary
221187,trunk
221188,primary
221189,primary
221190,primary
221191,primary
221572,primary
221573,primary
221574,primary
221575,primary
221576,primary
221577,primary
221578,primary
221579,primary
221580,primary
221592,service
221593,primary
221597,service
221598,service
221628,service
221634,residential
221654,service
221660,service
221661,service
221662,service
221671,service
221701,residential
221702,residential
221703,residential
221786,residential
221787,residential
221804,service
221826,service
221863,service
221893,primary_link
221894,primary
221895,primary
221896,primary_link
221902,living_street
221903,living_street
221904,living_street
221940,residential
221941,service
221953,residential
221955,residential
221958,residential
221959,residential
221960,residential
221962,residential
221963,residential
221964,residential
221965,residential
221966,residential
221967,residential
221968,residential
221996,primary
221997,primary
222026,service
222027,service
222050,tertiary
222051,tertiary
222052,tertiary
222053,tertiary
222054,tertiary
222055,tertiary
222057,residential
222058,residential
222059,residential
222060,residential
222067,service
222068,residential
222069,residential
222070,residential
222071,service
222078,residential
222079,tertiary
222080,tertiary
222173,tertiary
222182,tertiary
222248,primary
222249,primary
222314,residential
222327,residential
222329,residential
222346,residential
222349,tertiary
222350,tertiary
222351,tertiary
222357,tertiary
222359,tertiary
222360,tertiary
222361,tertiary
222362,tertiary
222363,tertiary
222364,tertiary
222365,tertiary
222366,tertiary
222367,tertiary
222377,residential
222378,residential
222379,residential
222380,residential
222390,residential
222396,residential
222397,residential
222398,tertiary
222399,tertiary
222400,tertiary
222401,tertiary
222402,tertiary
222403,tertiary
222404,tertiary
222405,tertiary
222406,tertiary
222407,tertiary
222408,tertiary
222409,tertiary
222414,tertiary
222415,tertiary
222416,tertiary
222417,tertiary
222418,secondary
222419,secondary
222420,secondary
222421,secondary
222422,secondary
222423,secondary
222424,secondary
222425,secondary
222426,secondary
222427,secondary
222428,secondary
222429,secondary
222430,secondary
223077,residential
223760,residential
223761,residential
223975,service
223976,service
223977,service
224053,residential
224054,residential
224055,residential
224056,residential
224057,residential
224058,residential
224059,residential
224060,residential
224061,residential
224062,residential
224063,residential
224064,residential
224065,residential
224066,residential
224196,residential
224197,residential
224199,residential
224200,residential
224201,residential
224203,residential
224204,residential
224210,residential
224213,tertiary
224214,tertiary
224215,tertiary
224216,tertiary
224217,tertiary
224218,tertiary
224219,tertiary
224220,tertiary
224221,tertiary
224560,residential
224603,residential
224605,tertiary
224606,tertiary
224608,tertiary
224609,tertiary
224610,tertiary
224611,tertiary
224612,tertiary
224613,primary
224614,primary
224615,primary
224616,primary
224617,primary
224618,primary
224619,primary
224621,service
224625,residential
224630,residential
224631,residential
224635,residential
224647,residential
224648,residential
224649,residential
224650,residential
224651,residential
224652,residential
224656,residential
224657,residential
224658,primary
224659,primary
224660,primary
224661,primary
224709,track
224710,tertiary
224711,tertiary
224712,tertiary
225101,secondary
225102,secondary
225103,secondary
225104,secondary
225105,secondary
225106,secondary
225107,secondary
225108,secondary
225109,secondary
225110,secondary
225111,secondary
226582,residential
226583,residential
226588,residential
226589,residential
226594,residential
226595,residential
226598,residential
226599,residential
226602,residential
226605,residential
226606,residential
226607,residential
226608,residential
226609,residential
226610,residential
226611,residential
226612,residential
226613,residential
226614,residential
226615,residential
226625,residential
226628,residential
226666,tertiary
227454,residential
228086,tertiary
228087,tertiary
228088,tertiary
228091,secondary
228092,secondary
228093,secondary
228106,residential
228108,residential
228113,residential
228114,residential
228116,residential
228119,service
228122,residential
228123,residential
228125,tertiary
228126,tertiary
228127,primary
228128,primary
228129,primary
228130,primary
230132,secondary
230133,secondary
230420,living_street
230423,tertiary
230424,tertiary
230425,tertiary
230426,tertiary
230427,tertiary
230428,tertiary
230429,tertiary
230430,tertiary
230431,tertiary
230432,tertiary
230847,primary
231238,primary_link
231239,primary_link
231240,primary_link
231241,primary_link
231343,service
231405,unclassified
231406,unclassified
231407,tertiary
231408,tertiary
231409,tertiary
232071,tertiary
232072,tertiary
232073,tertiary
232074,tertiary
232075,tertiary
232080,primary
232081,primary
232320,tertiary
232323,residential
232325,residential
232326,unclassified
232327,unclassified
232328,tertiary
232329,tertiary
232330,tertiary
232334,secondary
232335,secondary
232336,secondary
232337,secondary
232340,tertiary
232341,tertiary
232342,tertiary
232343,tertiary
232344,tertiary
233703,residential
233704,residential
233707,residential
234606,service
235227,service
236581,service
236582,service
236594,service
236595,service
236615,secondary
236618,secondary
236619,secondary
236620,secondary
236621,secondary
236622,secondary
236623,secondary
237822,residential
237827,service
237828,service
237829,service
237830,residential
238143,residential
238144,residential
238146,residential
238147,living_street
238154,residential
238155,residential
238156,residential
238157,residential
238166,residential
238167,residential
238168,residential
238169,residential
238173,residential
238174,residential
238175,residential
238176,residential
238185,residential
238186,residential
238187,residential
238188,tertiary
238189,tertiary
238190,tertiary
239433,residential
239434,residential
239437,residential
239439,residential
239444,residential
239465,residential
239466,residential
239467,residential
239476,residential
239504,primary
239505,primary
239506,primary
239507,primary
239602,service
239604,residential
239607,residential
239609,residential
239612,residential
239618,residential
239619,residential
239620,residential
239621,residential
239622,residential
239629,residential
239630,tertiary
239631,tertiary
239632,tertiary
239633,tertiary
239634,tertiary
239635,tertiary
239636,tertiary
239637,tertiary
239638,tertiary
239639,tertiary
239640,tertiary
239641,tertiary
239830,residential
239847,residential
239864,residential
239865,residential
239866,residential
239867,residential
239868,residential
239869,residential
239874,tertiary
239875,tertiary
239876,tertiary
239877,primary
239878,primary
239879,primary
239880,primary
239881,primary
239882,secondary
239883,tertiary
239884,tertiary
239885,tertiary
239886,tertiary
239887,tertiary
239888,tertiary
239889,tertiary
239890,tertiary
239891,tertiary
239892,tertiary
239893,tertiary
239894,tertiary
239898,tertiary
240085,residential
240110,tertiary
240273,residential
240275,residential
240282,residential
240283,residential
240284,residential
240285,residential
240920,tertiary
240921,tertiary
241014,tertiary_link
241017,primary_link
241019,primary_link
241133,secondary
241134,secondary
241135,secondary
241136,secondary
241141,secondary
241142,secondary
241143,secondary
241144,secondary
241145,secondary
241146,secondary
241147,secondary
241148,secondary
241149,secondary
241150,secondary
241155,residential
241157,primary
241158,primary
241159,primary
241160,primary
241161,primary
241162,primary
241163,primary
241164,primary
241165,primary
241166,primary
241167,primary
241168,primary
241169,primary
241170,primary
241171,secondary
241172,secondary
241173,secondary
241174,secondary
241175,secondary
241176,secondary
244017,residential
244027,residential
244028,residential
244063,service
244064,service
244065,service
244073,track
244081,residential
244097,service
244199,secondary
244200,secondary
244201,secondary
244202,secondary
244203,secondary
244204,secondary
244205,secondary
244206,secondary
244220,residential
244221,residential
244225,residential
244365,residential
244368,service
244371,service
244378,residential
244435,service
244496,primary
244497,primary
244498,primary
244886,residential
244887,residential
244934,residential
244957,service
244959,residential
245546,primary
245549,residential
245550,service
245551,primary
245552,service
245553,service
245554,service
245555,service
245556,service
245559,residential
245560,primary
245561,primary
245563,residential
245564,residential
245571,residential
245572,residential
245573,residential
245574,residential
245642,residential
245715,residential
245716,residential
245717,residential
245718,residential
245719,residential
245720,residential
245721,residential
245722,residential
245725,service
245726,service
245727,service
245765,residential
245766,residential
245768,residential
245769,service
245770,service
245771,service
245772,service
245773,service
245774,service
245775,service
245784,service
245788,service
245798,service
245804,service
245805,service
245806,service
245807,service
245810,residential
245814,service
245815,service
245816,service
245818,service
245819,service
245820,service
245821,service
246074,residential
246075,residential
246076,residential
246077,residential
246078,residential
246079,residential
246080,residential
246081,residential
246082,residential
246092,residential
246095,service
246104,track
246119,residential
246120,residential
246125,residential
246126,tertiary
246127,tertiary
246128,tertiary
246129,tertiary
246130,tertiary
246131,tertiary
246132,tertiary
246133,tertiary
246134,tertiary
246135,tertiary
246136,tertiary
246139,track
246140,track
246141,service
246142,service
246143,residential
246150,track
246185,service
246187,service
246188,service
246194,service
246208,residential
246209,residential
246210,residential
246329,residential
246332,residential
246333,residential
246336,service
246355,service
246356,service
246359,service
246361,residential
246362,service
246369,service
246370,service
246371,service
246423,primary
246424,service
246432,residential
246434,residential
246435,residential
246436,primary
246437,primary
246438,primary
246439,primary
246511,service
246562,residential
246564,residential
246565,residential
246566,residential
246567,residential
246568,residential
246569,residential
246570,residential
246571,residential
246572,residential
246573,residential
246577,residential
246581,residential
246582,primary
246583,primary
246584,primary
246585,primary
246586,primary
246587,residential
246588,residential
246589,residential
246590,residential
246591,primary
246592,primary
246593,tertiary
246594,tertiary
246595,residential
246596,residential
246597,residential
246598,residential
246599,residential
246600,residential
246601,residential
246602,residential
246603,residential
246604,residential
246605,residential
246606,residential
246607,primary
246608,residential
246609,residential
246610,residential
246611,residential
246612,residential
246613,residential
246614,residential
246615,residential
246616,residential
246617,service
246618,residential
246619,residential
246620,residential
246621,residential
246622,residential
246623,residential
246624,primary
246625,residential
246626,residential
246627,residential
246628,residential
246629,residential
246630,unclassified
246631,residential
246632,service
246633,residential
246634,residential
246635,residential
246636,residential
246637,residential
246638,residential
246639,residential
246640,residential
246641,residential
246642,residential
246644,residential
246693,primary
246694,primary
246695,primary
246696,primary
246697,primary
246698,primary
246699,tertiary
246700,tertiary
246701,tertiary
246702,tertiary
246703,tertiary
246704,tertiary
246705,tertiary
246706,tertiary
246708,residential
246709,service
246710,primary
246711,residential
246712,residential
246713,residential
246715,service
246716,residential
246717,residential
246719,service
246738,service
246739,unclassified
246740,unclassified
246741,unclassified
246742,unclassified
246743,unclassified
246744,unclassified
246745,unclassified
246746,unclassified
246747,unclassified
246748,unclassified
246749,service
246750,unclassified
246787,service
246788,unclassified
246789,service
246792,service
246795,unclassified
246797,service
246808,service
246809,service
246810,service
246811,service
246812,service
246813,service
246814,service
246815,service
246857,residential
246858,residential
246859,residential
246860,residential
246861,residential
246862,residential
246916,residential
247083,residential
247084,service
247085,service
247086,service
247097,residential
247342,service
247353,service
247357,service
247359,service
247362,service
247363,service
247364,service
247456,residential
247457,residential
247458,residential
247459,residential
247460,residential
247461,residential
247463,service
247464,service
247465,residential
247466,residential
247467,residential
247468,residential
247498,service
247500,residential
247501,service
247503,service
247513,unclassified
247516,unclassified
247517,unclassified
247518,residential
247519,residential
247520,residential
247521,residential
247522,service
247523,service
247526,residential
247532,service
247536,residential
247538,service
247547,service
247592,primary
247595,residential
247605,service
247631,residential
247633,residential
247634,residential
247635,residential
247883,residential
247884,residential
247885,residential
247892,residential
247893,residential
247910,residential
247911,residential
247921,residential
247945,secondary
247946,secondary
247947,secondary
247948,secondary
247949,secondary
247950,secondary
247951,secondary
247952,secondary
247953,secondary
247954,secondary
247955,secondary
247956,secondary
247957,secondary
247958,secondary
247959,tertiary
247960,tertiary
247961,tertiary
247962,tertiary
247963,tertiary
247964,tertiary
247965,tertiary
247966,tertiary
247967,tertiary
247968,tertiary
247969,tertiary
247970,tertiary
247971,tertiary
247972,tertiary
247974,tertiary
247975,tertiary
247976,tertiary
247977,tertiary
248321,residential
248330,secondary
248331,secondary
248332,secondary
248333,unclassified
248335,unclassified
248336,unclassified
248337,unclassified
248344,primary
248345,primary
248346,primary
248347,primary
248348,primary
248349,residential
248357,service
248358,residential
248362,service
248363,service
248365,residential
248369,service
248373,primary
248374,primary
248375,residential
248376,residential
248377,residential
248460,residential
248461,residential
248476,track
248493,residential
248498,residential
248546,residential
248547,residential
248554,tertiary
248555,tertiary
248556,tertiary
248557,tertiary
248558,tertiary
248559,tertiary
248560,tertiary
248561,tertiary
248562,tertiary
248563,tertiary
248564,tertiary
248565,tertiary
248566,tertiary
248567,tertiary
248568,primary
248569,primary
248570,primary
248571,primary
248572,primary
248574,residential
248594,residential
248595,residential
248659,secondary
248660,secondary
248661,secondary
248662,secondary
248663,secondary
248680,residential
248681,residential
248696,service
248697,service
248698,service
248703,service
248707,service
248712,service
248725,service
248762,service
248763,service
248764,service
248765,service
248766,service
248965,service
248997,residential
248998,residential
248999,residential
249000,residential
249001,residential
249002,residential
249003,residential
249004,residential
249005,residential
249006,residential
249007,residential
249008,residential
249009,residential
249024,service
249030,residential
249031,residential
249032,residential
249033,residential
249034,residential
249035,residential
249036,residential
249037,residential
249038,residential
249039,residential
249040,residential
249041,residential
249042,residential
249043,residential
249044,residential
249097,residential
249098,track
249099,track
249175,residential
249176,residential
249177,residential
249178,residential
249179,residential
249180,residential
249181,residential
249211,residential
249212,residential
249213,residential
249214,residential
249215,residential
249216,residential
249219,service
249277,residential
249278,residential
249286,residential
249289,service
249297,service
249301,residential
249304,residential
249305,residential
249306,residential
249307,residential
249308,residential
249315,residential
249316,residential
249322,residential
249323,residential
249325,residential
249361,residential
249391,residential
249392,residential
249393,residential
249394,residential
249404,residential
249405,residential
249406,residential
249407,residential
249408,residential
249409,residential
249416,residential
249417,residential
249418,residential
249419,residential
249431,service
249503,service
249510,service
249528,residential
249556,unclassified
249557,unclassified
249558,unclassified
249559,unclassified
249560,unclassified
249561,unclassified
249562,unclassified
249563,unclassified
249564,unclassified
249565,unclassified
249566,unclassified
249567,residential
249568,residential
249569,residential
249570,service
249571,service
249572,service
249573,service
249574,residential
249575,service
249576,service
249577,residential
249614,tertiary
249615,tertiary
249616,tertiary
249617,tertiary
249618,tertiary
249619,tertiary
249620,tertiary
249621,tertiary
249622,tertiary
249623,tertiary
249624,tertiary
249625,tertiary
249626,tertiary
249627,tertiary
249639,residential
249640,residential
249641,residential
249642,residential
249643,residential
249663,service
249680,service
249682,service
249698,service
249706,residential
249707,service
249709,service
249710,residential
249749,residential
249750,service
249753,service
249755,service
249756,service
249830,trunk
249831,trunk
249832,trunk
249833,trunk
249834,trunk
249836,trunk
249841,trunk_link
249846,residential
249849,residential
249853,residential
249863,residential
249864,residential
249867,residential
249871,residential
249874,residential
249877,residential
249878,residential
249879,residential
249883,residential
249884,residential
249885,residential
249892,residential
249900,residential
249902,residential
249912,residential
249913,residential
249914,residential
249915,residential
249926,residential
249930,primary
249931,primary
249932,primary
249933,primary
249934,primary
249935,primary
249937,primary
249938,primary
249939,primary
249940,primary
249941,primary
249942,primary
249943,primary
249944,primary
249945,primary
249946,primary
249947,primary
249948,primary
250009,tertiary
250150,secondary
250151,secondary
250152,secondary
250159,tertiary
250200,residential
250201,residential
250202,residential
250203,residential
250204,residential
250205,residential
250206,residential
250210,service
250215,service
250316,residential
250317,residential
250318,residential
250319,residential
250320,residential
250321,residential
250322,residential
250323,residential
250324,residential
250325,residential
250326,residential
250327,residential
250328,residential
250329,residential
250330,residential
250331,residential
250332,residential
250333,residential
250342,residential
250343,residential
250344,residential
250345,residential
250346,residential
250348,residential
250349,residential
250350,residential
250351,residential
250353,residential
250354,residential
250355,residential
250356,residential
250357,residential
250358,residential
250359,residential
250360,residential
250361,residential
250362,residential
250363,residential
250364,residential
250365,residential
250368,residential
250369,residential
250370,residential
250373,residential
250378,residential
250379,residential
250380,residential
250383,residential
250384,residential
250385,residential
250386,residential
250387,residential
250393,residential
250395,residential
250397,residential
250398,residential
250399,residential
250402,service
250403,residential
250404,residential
250405,residential
250406,residential
250407,residential
250408,residential
250409,residential
250410,residential
250411,residential
250412,residential
250413,residential
250414,residential
250415,service
250416,residential
250417,residential
250418,residential
250419,residential
250420,residential
250421,residential
250423,residential
250425,residential
250426,residential
250427,residential
250429,residential
250430,residential
250431,residential
250432,residential
250433,residential
250434,residential
250435,residential
250436,residential
250437,residential
250438,residential
250439,residential
250440,residential
250441,residential
250442,residential
250443,residential
250444,residential
250445,residential
250446,residential
250448,residential
250450,residential
250452,residential
250453,residential
250454,residential
250456,residential
250457,residential
250459,residential
250460,residential
250463,residential
250464,residential
250465,residential
250466,residential
250467,residential
250468,residential
250469,residential
250470,residential
250478,residential
250479,residential
250480,residential
250481,residential
250482,residential
250483,residential
250484,residential
250485,residential
250486,residential
250487,residential
250488,residential
250489,residential
250490,residential
250491,residential
250492,residential
250493,residential
250497,residential
250498,residential
250500,residential
250501,residential
250502,residential
250503,residential
250513,residential
250514,residential
250515,residential
250516,residential
250518,residential
250530,residential
250531,residential
250532,residential
250533,residential
250536,residential
250537,residential
250538,residential
250539,residential
250540,residential
250541,residential
250542,residential
250543,residential
250544,residential
250545,residential
250546,residential
250547,residential
250548,residential
250549,residential
250550,residential
250551,residential
250552,residential
250553,residential
250554,residential
250555,residential
250556,residential
250560,residential
250561,residential
250564,residential
250565,residential
250566,residential
250567,residential
250570,residential
250571,residential
250574,residential
250575,residential
250576,residential
250577,residential
250578,residential
250579,residential
250580,residential
250581,residential
250582,residential
250584,residential
250585,residential
250588,residential
250589,residential
250592,residential
250593,residential
250594,residential
250595,residential
250596,residential
250597,residential
250598,residential
250599,residential
250600,residential
250601,residential
250602,residential
250603,residential
250604,residential
250605,residential
250606,residential
250607,residential
250608,residential
250609,residential
250610,residential
250611,residential
250612,residential
250613,residential
250614,residential
250616,residential
250617,residential
250621,residential
250622,residential
250623,residential
250624,residential
250625,residential
250626,residential
250627,residential
250628,residential
250629,residential
250630,residential
250631,residential
250632,residential
250633,residential
250634,residential
250635,residential
250636,residential
250637,residential
250638,residential
250639,residential
250640,residential
250641,residential
250642,residential
250644,residential
250645,residential
250646,residential
250647,residential
250648,residential
250649,residential
250650,residential
250651,residential
250653,residential
250654,residential
250657,residential
250658,residential
250659,residential
250660,residential
250661,residential
250663,residential
250665,residential
250666,residential
250667,residential
250668,residential
250669,residential
250670,residential
250671,residential
250672,residential
250673,residential
250674,residential
