,Time Error [s]
326,-659.3964545854042
327,-453.91327227055444
328,-458.98150114830696
329,-290.6919845952533
330,-433.77967862214814
331,-323.47499022353327
332,-40.07985604615669
333,-391.07462838931474
334,-250.36411343395594
335,-434.1455950255745
336,-575.2374247591879
337,-398.15742452358586
338,-336.76556727176694
339,-996.0663093856042
340,-182.06013888968334
341,-337.0437260557276
342,-806.4502281800214
343,-364.43350467198604
344,-376.77247993163496
345,-428.72052213990344
346,-45.23025307368107
347,-443.17902450978283
348,-228.2071215912273
349,-448.50412290747283
350,-547.0818662769075
351,-572.6939207032563
352,-272.09397934489016
353,-316.69906767244595
354,-281.760972319977
355,-163.19494773785277
356,-335.89870410967944
357,-176.14433971422818
358,-912.977762373951
359,-149.09754906642092
360,24.799999999999997
361,-59.18939023125921
362,-273.03383263417663
363,-716.6855533830201
364,-275.36049750257666
365,-1203.8059638317927
366,-1211.0087170579498
367,-814.9809740861397
368,-1222.0204092366089
369,-20.0646769822053
370,-266.76109158094687
371,-404.72939467226956
372,-410.6440370743991
373,-75.5837267264061
374,-241.3443700711863
375,-473.667111468828
376,-612.421415084451
377,-251.89606883964166
378,-2.3361540047526717
379,-83.98971819083744
380,-552.5557163046857
381,-238.19779833163824
382,-1168.2202294367428
383,-166.47401481597433
384,-1284.4567855070372
385,-197.27808144812144
386,-717.4658406612579
387,-32.99333756243766
388,-355.41603743544704
389,-273.3535365407973
390,-178.5799212218236
391,-237.27830174798692
392,-418.6008223368382
393,-153.52715368141065
394,-692.8543621652852
395,-122.5005452369075
396,-902.7841391707598
397,-250.03512172980163
398,-514.0957549975371
399,-87.78319393050248
400,58.44021062895638
401,38.80886866151286
402,-807.336643301506
403,-457.92186015003597
404,-553.5869041107921
405,-252.377083336047
406,-338.9991425632189
407,-564.95471545027
408,-316.98236641624044
409,-78.30736665617371
410,-545.1548082696241
411,55.10628942980884
412,-313.261839754126
413,-280.1034838339883
414,-530.8384420519053
415,-217.92126157668906
416,-625.2757006696042
417,-283.5683157907688
418,-223.8345846791811
419,-212.4365214548004
420,-280.3701606411287
421,-222.68547197771068
422,-334.19440630733504
423,-139.6744734384207
424,-567.265383285016
425,-1173.9137808642572
426,-233.21516517500527
427,-461.54523019726366
428,-898.5753765194254
429,-629.488625005024
430,-197.7983144801185
431,-739.354873786654
432,-325.3256280710043
433,-347.8396353633291
434,-949.6486215742993
435,-157.75554903136128
436,-475.552405772773
437,-46.55713482861265
438,-98.02050334851378
439,-350.3664050333326
440,-527.5124379266417
441,-619.3212427617784
442,-196.05526370504845
443,26.80616335857985
444,-199.46124618393958
445,3.820347071229776
446,-1169.0596279554475
447,-441.7398273427948
448,-751.3493544936621
449,-167.79794267806716
450,-232.77041931320593
451,-382.5993561783091
452,-333.3949591031345
453,-339.04042727084607
454,-1091.3314502140013
455,69.99211677512801
456,-264.19779833163824
457,-617.5848988530124
458,-882.0189124785979
459,-600.6670294534546
460,-149.32164927522933
461,-701.6808438790861
462,-527.584033078868
463,-84.95422602008199
464,-587.5647924339602
465,-619.6960381259667
466,-92.44731119864497
467,-680.9279396648601
468,0.4039612849949208
469,-346.1010353838026
470,-70.35822933727093
471,-671.7682450150103
472,-700.9523845433794
473,-900.5969117260133
474,-708.0228035886844
475,-763.4678696015208
476,-1010.7699177215536
477,-678.668679268095
478,-619.8034164140067
479,-167.0923247949504
480,-276.23797523436633
481,-347.03362723039595
482,1103.889242347448
483,-263.10679646449535
484,-1068.3986796165996
485,-373.7441487840415
486,-3278.9028555196446
487,-42.81780808414999
488,-52.86912094277528
489,-98.82159686728482
490,-314.2485303797323
491,-1295.0604331309842
492,-193.94851889258848
493,-502.5190998278649
494,-128.19513461064344
495,-771.6181858992913
496,-491.06767741964063
497,-471.0643727847272
498,-193.1425882529726
499,-4.09992457109206
500,-1669.3072300117387
501,-2512.355877197473
502,-362.41263880009285
503,-1766.1132227166572
504,-400.3611614025493
505,-415.6081496928143
506,-996.3832566030671
507,-500.5995148943621
508,-205.80141918811637
509,-10.72339464297687
510,-2527.201168052416
511,-953.5980435159627
512,-161.5921116835425
513,-1101.4893311067658
514,-592.9299183108478
515,-262.64284903822374
516,-1996.3027463563235
517,-426.11089923796976
518,-416.8840193897313
519,126.68201046192968
520,-1400.0080442665248
521,4.341376543876436
522,-2368.207671858942
523,-845.2327951034129
524,-491.7323672562337
525,-1589.1800887526365
526,-76.90231969309127
527,-1782.3652905945828
528,-558.0704825163102
529,229.53089510342204
530,-341.4170665544128
531,-2195.537516297436
532,-581.5717307740667
533,-38.75307625307539
534,-2079.3651037759696
535,-231.46702635279973
536,-127.86756651163614
537,-30.301054495654625
538,-2664.687272106936
539,-1276.2412081695793
540,-911.7904488006395
541,-377.78916789814775
542,-408.13272612311835
543,70.19314971327401
544,-1080.9001843210008
545,-2398.1749649600247
546,-358.0364847028052
547,-983.8953220863959
548,-194.7357613845778
549,-692.102565724653
550,-50.73710479760334
551,-2378.782296361519
552,-804.3698287447728
553,-2508.7444635852708
554,-162.01696358656363
555,-712.4705357903918
556,-650.0956315701933
557,97.65011027926357
558,-91.86650152547509
559,-2258.623360467945
560,-3.3698406437911075
561,-1094.0055370071073
562,-18.460763241166575
563,-5.48612279324675
564,-1495.0926411547957
565,-66.730609116805
566,-1292.3643259558817
567,-322.71909471791116
568,200.29112554112555
569,-794.7919345764556
570,-723.1083997049248
571,-556.2204662467425
572,-344.92263670617785
573,-5.8950821958210895
574,-264.5975744334055
575,-205.05224742214295
576,-340.84019982809514
577,-257.8857161360337
578,-412.75083299721507
579,-102.53023651898542
580,-542.711155242128
581,-46.71273060086321
582,-307.2315924831904
583,130.6526821243129
584,-240.0476622157688
585,-2147.6628429540638
586,-574.083992592121
587,-443.9913102869814
588,-346.72905278130554
589,-366.2433972012884
590,-215.15595800024488
591,-600.9875235878839
592,-1379.2206379004847
593,-560.3746511859714
594,-317.4502363420502
595,-336.9703632525386
596,-448.5769837442747
597,-905.3954187813852
598,-785.2082703178198
599,-849.5973531984321
600,-158.38221252403505
601,-484.8972977781681
602,-99.71581086112144
603,-230.8468999975837
604,-133.3434487613235
605,-153.2974465744149
606,-417.384591982649
607,-162.09847085232315
608,-222.55965602281015
609,-1184.930400946978
610,-478.6522112270429
611,-280.54606603500633
612,-559.9555213324103
613,-433.8790392299418
614,-559.9980882506496
615,-635.1794156632677
616,-92.2348484848485
617,-222.6909673027762
618,-502.5712263297655
619,-259.708833710814
620,-284.58220474096095
621,-517.2258252336972
622,-405.81076063389673
623,-274.84336058403403
624,-483.9744562300202
625,-847.2261425373733
626,-288.11556236511217
627,-751.5885192996374
628,-678.5801858763564
629,-646.017060973553
630,-1352.6108190970117
631,-460.12692775709115
632,959.5740233275787
633,-240.8164565014249
634,-708.290167223912
635,-1750.9694161067741
636,-780.1502896801123
637,-425.96340299281064
638,-432.25293802869703
639,-291.38651149650013
640,-620.2804763342572
641,-316.1253922081189
642,-472.52829294003277
643,-750.6182875109359
644,-393.3708479539232
645,-408.07070728989606
646,-159.69756341579932
647,-862.5911253570046
648,120.63251309725743
649,-1167.3867075730345
650,-370.2864351554084
651,-350.4682425300816
652,-94.30222933207665
653,-294.80908362850516
654,-626.7770253623121
655,-789.4709867864168
656,-1257.3977157671293
657,-163.5804624058032
658,-702.1468059857523
659,-1641.445737124492
660,-192.07598113140688
661,-965.1307523345395
662,-435.70990679739646
663,-448.6626726594569
664,-502.76160630674553
665,-362.73533433668194
666,-418.9175056712477
667,-286.3678363556869
668,-210.74641688249676
669,-509.24934997485025
670,-352.5423355883663
671,-727.904876452383
672,-680.023945852945
673,-1073.9392390315807
674,-192.1844393302738
675,-1594.4291488227095
676,-702.2532097477299
677,-658.9336628288022
678,-260.81279991224585
679,-425.73650008453046
680,-12.310867513629887
681,-50.37834852828519
682,-371.6224057343733
683,-8.484195402298852
684,86.35189976809687
685,-553.4943101272042
686,-413.2147815214107
687,473.6900719452866
688,-290.58662798348814
689,-185.78161292700878
690,-437.2848633404933
691,-485.5618361881475
692,-457.8468270348242
693,-446.3857854252019
694,-1218.7209222322417
695,-409.03028221775514
696,-143.05918129485434
697,-214.01416821515488
698,-43.24399888155426
699,-687.3037912509114
700,-495.13121682397286
701,-497.4761104883456
702,-2275.7852350177322
703,-383.31478220040606
704,-581.3695211896184
705,-333.950322992048
706,-384.3134916563437
707,-430.595130266704
708,-903.85102404914
709,-1884.2491341316272
710,-49.84736009948978
711,-169.94483715743513
712,-1068.7842041077008
713,-48.41820545140092
714,-193.0419480007685
715,-342.2656881606574
716,-419.9675644392563
717,-1173.2810774541465
718,-408.46278588882
719,-235.3919178129173
720,-762.0094523016978
721,-645.1470828732322
722,-120.32816503410095
723,-970.2930897651427
724,-2414.2495653520705
725,-352.9706487947276
726,-133.58734655885831
727,-831.263420623947
728,-353.95463255196654
729,-263.91218323669057
730,-1862.9843906946048
731,-425.50418817254183
732,59.61337315645497
733,-49.833333333333314
734,-376.70511924468906
735,-555.1879130934432
736,-230.71109735958612
737,-375.8191821440215
738,-333.4024609187011
739,-743.7986190356883
740,-217.28969836134485
741,-623.1175182770701
742,-818.6428332564103
743,-475.5390289089173
744,-189.62716396548927
745,-150.83568233053177
746,-672.0289449317768
747,128.0393603756977
748,-510.8723946394043
749,-648.0979485027044
750,-881.4280745412998
751,-692.3243297845843
752,-671.2433797326703
753,-2038.0509050750488
754,-469.530996366369
755,-536.8535965390743
756,-291.00336245590324
757,-188.01593365008824
758,-495.92544220210743
759,-448.26349416125106
760,-767.6077630219477
761,-139.79572124075855
762,-364.5914440493382
763,-587.4521680541111
764,469.0873710057235
765,-191.83925593904803
766,-1157.7573893310512
767,-233.54788314101359
768,-583.9963499388
769,-279.4923466615059
770,-216.86254991685757
771,-320.1419303353631
772,26.163043478260875
773,-526.4660973485902
774,-530.4930375848712
775,-959.3982150439733
776,-268.93718481983524
777,-686.4657387229422
778,-176.0926703317682
779,-1858.6367514126305
780,-510.4940385736718
781,-830.5665827406615
782,-336.33084307407466
783,-767.2323870783193
784,-297.31956113426764
785,-394.55856107462125
786,-332.097264269314
787,-717.4067293894977
788,117.01109950732643
789,-735.8120969842814
790,-514.9283895666102
791,-565.2680393045564
792,-1487.2650470531235
793,-451.72720966076736
794,-266.54944403832815
795,113.2228473277728
796,4.460233747317517
797,-385.24334211728205
798,-241.9961996858201
799,-61.28512472490348
800,-2127.623898953364
801,-349.1455999951818
802,-239.5566025174162
803,358.385899482895
804,-437.33025174938575
805,-355.61248414080376
806,-581.8018462474859
807,68.57214699328176
808,-190.77793946825244
809,-572.3224739337745
810,-326.5557653724627
811,-116.42933557892366
812,-313.88467757110766
813,-911.9369415125061
814,-592.7679268439655
815,-538.7562221302826
816,-229.29207917333088
817,-237.59778159774987
818,-554.0765078527247
819,-2675.0114656359233
820,-584.3260564559691
821,-354.01140366763514
822,-319.27362077986766
823,-261.1291577824995
824,-512.8972752921547
825,-624.6119392908977
826,-611.797426709763
827,-109.92690497082162
828,-279.21183438235994
829,111.08282676563476
830,-441.9712215622128
831,-822.8341624919433
832,-164.93077540443846
833,-626.1754542758409
834,-596.4198604197928
835,-685.6001236362463
836,-580.3143722745679
837,-569.9188423901112
838,-497.20716528456524
839,-657.4198329989764
840,-59.84518213719494
841,-635.8385483741831
842,-370.4213996853882
843,75.59963269095812
844,-817.514364914002
845,-276.0446407967852
846,-435.5458980820073
847,-388.62352818539455
848,-743.8339758466764
849,-530.4092246398001
850,-561.7797224627554
851,-923.270047856178
852,-497.0295765571941
853,-432.6621469795822
854,-709.2753243899042
855,-599.2219147261595
856,-451.41105600058495
857,-510.08029329753776
858,-511.8528946974935
859,-979.3881410714405
860,-595.042167049385
861,-812.8780558643757
862,-634.883184031476
863,-34.531143030797864
864,-797.071053837087
865,-483.5967064175237
866,-593.1266413563352
867,-340.78362213111507
868,-994.4137971293726
869,-1639.6941365860885
870,-331.1111619331857
871,-589.9282254674499
872,-84.40116147242796
873,-350.5540972102268
874,-307.52625600033355
875,-330.142472737758
876,-566.5323231658799
877,-114.1303728807091
878,-457.7402992206107
879,-321.3493104480467
880,-474.6837610496916
881,-455.6463227692867
882,-571.5272350411853
883,-509.83746999398363
884,-733.6548357735628
885,-363.70637496556185
886,-478.78699062998487
887,-506.42725229187215
888,-286.4417084869066
889,-417.1620862813721
890,-855.4050655950064
891,35.21036179633279
892,-337.9390814001615
893,-1107.5700467650388
894,-622.5413651179108
895,-377.6765792322219
896,-226.93266581056878
897,-559.8717708467315
898,-246.506125173006
899,-554.1421821250822
900,-419.5002769035997
901,-439.20724875561655
902,-740.9108564505536
903,-108.8921658911404
904,-1013.2605541966464
905,-1182.9914103467497
906,-383.41887630068845
907,-330.9093467751085
908,-1167.2911731297281
909,-752.4392725206278
910,-634.4668593431659
911,-350.8980965191852
912,-449.42374164417913
913,-649.8532340594854
914,-927.8110742314411
915,-438.0795612838631
916,-490.84662238232227
917,-246.23214011592006
918,-584.5025698777414
919,-1087.9410560406773
920,-382.52900223985046
921,-465.61755895674037
922,-416.231541881373
923,-296.767651197013
924,-414.2875402169959
925,-689.0979730735521
926,-689.4162372107519
927,-1441.2215620765373
928,-484.97220680063174
929,-701.4222643912487
930,-114.66739586766937
931,-216.9714832784536
932,-134.40116147242796
933,-594.1679439636083
934,-720.0580237502213
935,-636.1888383327407
936,-805.7240051199174
937,-185.92244527163518
938,-493.00212889617967
939,-512.0410255754466
940,-912.8352895447915
941,-1052.7103311997337
942,-521.0929024426133
943,-224.07312897872436
944,-952.1613830184101
945,-433.9588618997019
946,-300.1617923255617
947,-308.78466253065164
948,-233.86278300081938
949,-259.71966212198595
950,-847.8266069711428
951,-975.0888920392117
952,-315.33851246664244
953,-828.6497806635459
954,-623.4344562529168
955,-638.9150632970836
956,-544.6906437814977
957,-931.2275549424955
958,-744.7838917883334
959,-371.455878662789
960,-303.0133580895507
961,-1013.4369887999812
962,-496.48984579885155
963,-954.1469680874447
964,-869.4214644091135
965,-457.92559559997403
966,-774.355325195641
967,46.962291265651515
968,-1071.4365147368362
969,-453.95826324372035
970,-294.5610582458329
971,-298.42725229187215
972,-432.2631318859658
973,-678.9222481450629
974,-571.3919478286228
975,-185.17613841777228
976,-294.1301701026496
977,-412.8062375108533
978,-378.02197941447025
979,-727.3006343588013
980,-282.58603504181383
981,-682.8708136185419
982,-728.5381381223863
983,-585.3040131006856
984,-216.89289022632903
985,438.48267831043734
986,-555.1626673827554
987,-70.01255630824465
988,-322.9569532623765
989,-320.9130840280776
990,-479.4651725053611
991,-27.665388476626504
992,-1437.4206177510791
993,-95.50724050164396
994,-1306.6316890994667
995,-402.16871017545145
996,-1685.7811925464248
997,-95.07219380179055
998,-336.19726626613715
999,165.47813806791015
1000,-607.3268278030366
1001,-471.7115922412768
1002,-558.6305149872962
1003,-336.32629437023024
1004,12.940460584266248
1005,-43.16240417271834
1006,-37.030894724169684
1007,-355.0956038287318
1008,-905.5469408170397
1009,-374.7529219662347
1010,-430.7546749213234
1011,-1967.7265426287904
1012,-525.4862469882426
1013,-820.1265148170182
1014,-577.9306325603053
1015,-317.59977175248036
1016,-822.9307098443501
1017,-1361.3976709204899
1018,337.1858702691872
1019,29.750855627422368
1020,-175.17123312779597
1021,-1150.9086003235884
1022,-592.3519614635496
1023,-142.13504866074703
1024,-2237.550014280404
1025,-1100.3925683451798
1026,-1484.6356178696878
1027,-79.15719968774056
1028,-791.0918352626281
1029,-221.54912976683522
1030,-882.6896330480088
1031,-372.72410924797623
1032,-1818.275282353648
1033,-542.8219645241245
1034,-247.81529832796434
1035,-4.8911404066284945
1036,-636.1923841895248
1037,81.49904678370493
1038,-58.09379017673331
1039,-73.64463109946496
1040,-130.47607104106464
1041,49.532634784528625
1042,-88.5955496886445
1043,-399.8970439244472
1044,-460.1063062021864
1045,-117.76249554389574
1046,-2411.612882693965
1047,-2.636405655258841
1048,119.78318856783068
1049,-458.1602846363685
1050,-915.5780493333491
1051,-277.35443176205143
1052,-131.67137003147093
1053,-826.8297140841694
1054,-312.24055295957317
1055,67.24733146995703
1056,-386.9549239787426
1057,-2107.0334281547753
1058,-1233.1025961573869
1059,-78.61888148805127
1060,1.6929560615218975
1061,-42.40586911066515
1062,-91.8742636193657
1063,-707.0564108716494
1064,-548.5817833841697
1065,-891.7024269719009
1066,-170.5245373725562
1067,-163.6472264506404
1068,-1211.1779563984892
1069,-423.178162575751
1070,-1113.0619139568253
1071,-1443.849714164277
1072,-1640.901071016288
1073,-87.93230656515829
1074,-1477.2575160341207
1075,-398.71049234390296
1076,-2310.1786370500085
1077,-343.16572087581676
1078,-627.0174832744228
1079,-149.91476023759674
1080,-485.734123252013
1081,-332.6224526049773
1082,-183.370467751665
1083,-269.9924611742466
1084,-815.7403176985918
1085,-917.2602752877042
1086,-258.00566350534154
1087,-68.01259390169162
1088,54.42004681838
1089,-427.0868446066886
1090,-459.58936036723935
1091,-51.74234339998566
1092,48.339155378476136
1093,-3.493274566658897
1094,-96.9820385267061
1095,-1091.504754269256
1096,-401.23879748677814
1097,-759.4250802878312
1098,-1328.677628327628
1099,-253.4202405896084
1100,17.91209771733267
1101,-1112.7220855248054
1102,-946.7175927187532
1103,-85.38871870761011
1104,-1443.0706572260665
1105,-388.971652147515
1106,-348.7967389082114
1107,-176.87100989289786
1108,-123.56682277299217
1109,-198.29586647074888
1110,-313.3681177381716
1111,-1480.4333086483493
1112,-733.6545482954084
1113,-511.3602142242487
1114,-256.41714465236964
1115,41.87276253789281
1116,-1067.685751581017
1117,-1200.834486302264
1118,-184.3957908947366
1119,-1912.1043642785776
1120,-1558.7445770231047
1121,-93.75657347697978
1122,-331.97542118252886
1123,-392.505186465919
1124,-83.64463109946496
1125,-164.50187980124988
1126,-544.3464557625592
1127,-408.6174771592466
1128,-143.73415618030083
1129,-933.1654598338741
1130,70.94455015421272
1131,-450.4138507744781
1132,-129.583049387521
1133,-226.29266218846726
1134,-446.3207327483934
1135,-151.0194135679796
1136,-64.12364670818033
1137,-147.96136219469702
1138,26.124287221288824
1139,-409.1786601452766
1140,-1191.7851078630224
1141,-367.1286235949026
1142,-1086.3776781397892
1143,-1022.6667158252324
1144,-43.489759682728845
1145,-1543.9687527198703
1146,-355.05291225245196
1147,-1650.0822740670346
1148,-642.190457003434
1149,73.47905553619955
1150,-391.5847082586606
1151,-253.39612669129224
1152,-380.2718956026506
1153,-1087.8059875942313
1154,-1943.7921729572054
1155,-1771.424289067606
1156,-43.363261840285645
1157,-822.4832103638269
1158,-214.31751096143876
1159,-1795.9676360645321
1160,13.87158517377884
1161,-1076.1243223206443
1162,-327.64313378404995
1163,-713.2055099913912
1164,-116.77788508787378
1165,-355.53931778503056
1166,-314.6842831655657
1167,-387.2490460462452
1168,-313.7212037327836
1169,-522.7115922412768
1170,-452.89622259052385
1171,-628.9607396247088
1172,-276.97064198284
1173,-193.79575198302177
1174,-71.03507586026802
1175,45.21732804962534
1176,-254.72066404962175
1177,-657.486246988243
1178,-393.8057805621929
1179,7.427937515783299
1180,289.45620014525116
1181,-1427.2803212392892
1182,-733.3129194093101
1183,-155.76153618912917
1184,93.32185386069321
1185,-115.90197502489869
1186,-881.3315529435563
1187,-260.68944855843483
1188,-697.2087402573295
1189,-379.65242621800144
1190,285.1160623515028
1191,-1471.2582340043018
1192,87.41666666666669
1193,-727.405656359809
1194,-1516.4712623718715
1195,-311.3736016357351
1196,-508.8326352282545
1197,-885.8223469685186
1198,-408.5511618842115
1199,-874.0429005249084
1200,-115.4686150434581
1201,-300.78917720943105
1202,-361.7529219662347
1203,-18.172728579408727
1204,-207.5017507012151
1205,-239.73206154953186
1206,-97.99554263721939
1207,-331.0519306107252
1208,-1003.0408900322482
1209,-361.7631071730598
1210,-123.66494933555248
1211,13.261046155267422
1212,-316.4841536430084
1213,-133.93834597104365
1214,-1983.240126133162
1215,-58.14454933164831
1216,-264.6853095819372
1217,-0.4957968480420334
1218,-21.78283383283383
1219,-363.21278015794064
1220,431.4322966672046
1221,146.08964790410195
1222,-305.6217921065653
1223,-305.64099325351935
1224,-1037.7301111315248
1225,-1833.357809919777
1226,6.950466178142449
1227,-411.46632136450216
1228,-1061.692378955424
1229,133.30851463204613
1230,-269.26619007488057
1231,-83.61552475993136
1232,-1217.7161822397088
1233,-183.0969184826224
1234,-237.1824241933732
1235,-440.6027447549035
1236,-99.83273074020104
1237,-686.9790092123981
1238,-421.87375241535597
1239,-707.6786601452766
1240,-636.7089524945966
1241,-122.66113055664977
1242,92.72418694133529
1243,-518.0317986668928
1244,-248.3505840280776
1245,-972.9849905188553
1246,-684.7195919462563
1247,-41.673328318046174
1248,-359.6833684053669
1249,-262.2481272500577
1250,14.043809526120185
1251,-231.0568367611197
