EdgeID,Length(m)(poly),Hour_of_Day,time_poly(s)
262900,165.505,15.0,20.35
262900,165.505,16.0,20.6
262900,165.505,17.0,20.428571428571427
262900,165.505,18.0,18.818181818181817
262900,165.505,19.0,20.7
262900,165.505,20.0,19.25
262900,165.505,21.0,25.5
262900,165.505,22.0,18.875
262900,165.505,23.0,17.785714285714285
262901,5.494,0.0,
262901,5.494,1.0,
262901,5.494,2.0,21.8
262901,5.494,3.0,19.666666666666668
262901,5.494,4.0,16.5
262901,5.494,5.0,20.0
262901,5.494,6.0,23.0
262901,5.494,7.0,18.75
262901,5.494,8.0,18.0
262901,5.494,9.0,18.6
262901,5.494,10.0,20.25
262901,5.494,11.0,25.0
262901,5.494,12.0,21.0
262901,5.494,13.0,17.5
262901,5.494,14.0,20.714285714285715
262901,5.494,15.0,22.0
262901,5.494,16.0,22.0
262901,5.494,17.0,22.333333333333332
262901,5.494,18.0,20.25
262901,5.494,19.0,19.6
262901,5.494,20.0,21.0
262901,5.494,21.0,20.5
262901,5.494,22.0,23.0
262901,5.494,23.0,19.0
262902,150.599,0.0,18.375
262902,150.599,1.0,20.272727272727273
262902,150.599,2.0,17.714285714285715
262902,150.599,3.0,19.5
262902,150.599,4.0,19.5
262902,150.599,5.0,21.857142857142858
262902,150.599,6.0,25.4
262902,150.599,7.0,19.666666666666668
262902,150.599,8.0,20.285714285714285
262902,150.599,9.0,20.8
262902,150.599,10.0,19.5
262902,150.599,11.0,21.142857142857142
262902,150.599,12.0,21.5
262902,150.599,13.0,21.285714285714285
262902,150.599,14.0,20.083333333333332
262902,150.599,15.0,19.571428571428573
262902,150.599,16.0,21.8125
262902,150.599,17.0,20.0
262902,150.599,18.0,20.5
262902,150.599,19.0,22.333333333333332
262902,150.599,20.0,18.666666666666668
262902,150.599,21.0,22.083333333333332
262902,150.599,22.0,21.625
262902,150.599,23.0,22.0
262903,24.896,0.0,
262903,24.896,1.0,
262903,24.896,2.0,17.0
262903,24.896,3.0,
262903,24.896,4.0,
262903,24.896,5.0,
262903,24.896,6.0,16.0
262903,24.896,7.0,18.666666666666668
262903,24.896,8.0,18.0
262903,24.896,9.0,18.5
262903,24.896,10.0,
262903,24.896,11.0,18.0
262903,24.896,12.0,18.0
262903,24.896,13.0,18.0
262903,24.896,14.0,19.0
262903,24.896,15.0,
262903,24.896,16.0,
262903,24.896,17.0,16.5
262903,24.896,18.0,18.0
262903,24.896,19.0,17.5
262903,24.896,20.0,20.0
262903,24.896,21.0,
262903,24.896,22.0,18.0
262903,24.896,23.0,20.0
262904,49.569,12.0,145.0
262910,198.348,1.0,
262910,198.348,5.0,22.333333333333332
262910,198.348,9.0,30.0
262910,198.348,10.0,32.0
262910,198.348,13.0,29.0
262910,198.348,15.0,21.0
262910,198.348,18.0,26.0
262910,198.348,19.0,30.0
262910,198.348,21.0,16.5
262911,160.204,1.0,
262911,160.204,5.0,13.0
262911,160.204,9.0,
262911,160.204,10.0,11.0
262911,160.204,13.0,
262911,160.204,15.0,15.5
262911,160.204,18.0,
262911,160.204,19.0,
262911,160.204,21.0,13.5
262912,81.412,1.0,89.0
262912,81.412,5.0,23.0
262912,81.412,9.0,
262912,81.412,10.0,
262912,81.412,13.0,12.0
262912,81.412,15.0,
262912,81.412,18.0,11.0
262912,81.412,19.0,11.0
262912,81.412,21.0,
263263,498.65,7.0,25.0
263263,498.65,11.0,10.0
263263,498.65,12.0,21.0
263263,498.65,14.0,30.333333333333332
263263,498.65,15.0,42.666666666666664
263263,498.65,16.0,24.0
263263,498.65,17.0,50.666666666666664
263263,498.65,18.0,27.4
263263,498.65,19.0,24.0
264094,60.924,0.0,15.666666666666666
264094,60.924,1.0,14.181818181818182
264094,60.924,2.0,11.714285714285714
264094,60.924,3.0,13.6
264094,60.924,4.0,12.142857142857142
264094,60.924,5.0,14.142857142857142
264094,60.924,6.0,17.0
264094,60.924,7.0,
264094,60.924,8.0,11.8
264094,60.924,9.0,15.461538461538462
264094,60.924,10.0,11.0
264094,60.924,11.0,15.333333333333334
264094,60.924,12.0,12.411764705882353
264094,60.924,13.0,12.0
264094,60.924,14.0,13.0
264094,60.924,15.0,13.384615384615385
264094,60.924,16.0,14.0
264094,60.924,17.0,12.2
264094,60.924,18.0,13.0
264094,60.924,19.0,10.76923076923077
264094,60.924,20.0,14.142857142857142
264094,60.924,21.0,12.363636363636363
264094,60.924,22.0,22.75
264094,60.924,23.0,13.538461538461538
264095,364.995,0.0,20.97222222222222
264095,364.995,1.0,17.06
264095,364.995,2.0,18.475
264095,364.995,3.0,17.764705882352942
264095,364.995,4.0,17.62962962962963
264095,364.995,5.0,25.607142857142858
264095,364.995,6.0,27.272727272727273
264095,364.995,7.0,24.24
264095,364.995,8.0,19.035714285714285
264095,364.995,9.0,20.896551724137932
264095,364.995,10.0,18.736842105263158
264095,364.995,11.0,20.93103448275862
264095,364.995,12.0,16.6
264095,364.995,13.0,17.958333333333332
264095,364.995,14.0,19.414634146341463
264095,364.995,15.0,17.622222222222224
264095,364.995,16.0,18.736842105263158
264095,364.995,17.0,18.016393442622952
264095,364.995,18.0,18.91780821917808
264095,364.995,19.0,18.375
264095,364.995,20.0,18.296296296296298
264095,364.995,21.0,19.338461538461537
264095,364.995,22.0,17.25
264095,364.995,23.0,17.79591836734694
264096,18.976,0.0,13.0
264096,18.976,1.0,12.333333333333334
264096,18.976,2.0,13.666666666666666
264096,18.976,3.0,17.0
264096,18.976,4.0,15.666666666666666
264096,18.976,5.0,20.5
264096,18.976,6.0,14.0
264096,18.976,7.0,15.5
264096,18.976,8.0,12.0
264096,18.976,9.0,15.5
264096,18.976,10.0,18.0
264096,18.976,11.0,
264096,18.976,12.0,11.5
264096,18.976,13.0,10.8
264096,18.976,14.0,15.5
264096,18.976,15.0,12.75
264096,18.976,16.0,13.5
264096,18.976,17.0,11.5
264096,18.976,18.0,11.5
264096,18.976,19.0,14.8
264096,18.976,20.0,13.25
264096,18.976,21.0,13.333333333333334
264096,18.976,22.0,13.333333333333334
264096,18.976,23.0,13.666666666666666
264097,295.995,0.0,14.3
264097,295.995,1.0,15.636363636363637
264097,295.995,2.0,15.379310344827585
264097,295.995,3.0,14.434782608695652
264097,295.995,4.0,14.64
264097,295.995,5.0,17.8
264097,295.995,6.0,20.636363636363637
264097,295.995,7.0,19.391304347826086
264097,295.995,8.0,14.518518518518519
264097,295.995,9.0,17.137931034482758
264097,295.995,10.0,16.114285714285714
264097,295.995,11.0,15.28
264097,295.995,12.0,16.805555555555557
264097,295.995,13.0,16.341463414634145
264097,295.995,14.0,16.904761904761905
264097,295.995,15.0,14.85
264097,295.995,16.0,14.916666666666666
264097,295.995,17.0,15.392857142857142
264097,295.995,18.0,15.67142857142857
264097,295.995,19.0,14.895833333333334
264097,295.995,20.0,16.5
264097,295.995,21.0,15.945454545454545
264097,295.995,22.0,15.538461538461538
264097,295.995,23.0,14.69767441860465
264245,71.748,0.0,26.0
264245,71.748,1.0,
264245,71.748,2.0,
264245,71.748,5.0,
264245,71.748,6.0,
264245,71.748,7.0,85.0
264245,71.748,8.0,56.0
264245,71.748,9.0,83.5
264245,71.748,10.0,129.0
264245,71.748,11.0,135.5
264245,71.748,12.0,58.25
264245,71.748,13.0,
264245,71.748,14.0,80.66666666666667
264245,71.748,15.0,74.2
264245,71.748,16.0,68.8
264245,71.748,17.0,89.16666666666667
264245,71.748,18.0,123.5
264245,71.748,19.0,77.5
264245,71.748,20.0,81.33333333333333
264245,71.748,21.0,185.0
264245,71.748,22.0,34.0
264245,71.748,23.0,87.66666666666667
264792,25.682,7.0,
264792,25.682,10.0,
264792,25.682,13.0,65.0
264792,25.682,15.0,45.0
264792,25.682,22.0,
264792,25.682,23.0,
264793,24.184,7.0,188.0
265120,192.142,11.0,11.0
265121,55.837,11.0,
265122,15.172,11.0,14.0
265123,30.88,11.0,
265124,27.39,11.0,
265125,14.016,11.0,
265126,16.678,11.0,
265127,24.137,11.0,
265128,49.633,11.0,
265129,51.042,11.0,14.0
265295,29.758,0.0,
265295,29.758,9.0,65.0
265295,29.758,11.0,
265295,29.758,17.0,
265295,29.758,21.0,
265300,124.825,1.0,
265300,124.825,9.0,16.0
265300,124.825,11.0,
265300,124.825,12.0,
265300,124.825,14.0,
265300,124.825,15.0,12.0
265300,124.825,16.0,10.0
265300,124.825,18.0,15.0
265300,124.825,19.0,11.0
265300,124.825,20.0,12.0
265300,124.825,21.0,
265300,124.825,22.0,
265301,129.095,1.0,
265301,129.095,9.0,17.0
265301,129.095,11.0,13.0
265301,129.095,12.0,14.0
265301,129.095,14.0,24.0
265301,129.095,15.0,
265301,129.095,16.0,13.0
265301,129.095,18.0,15.0
265301,129.095,19.0,9.0
265301,129.095,20.0,
265301,129.095,21.0,
265301,129.095,22.0,18.0
265302,106.61,1.0,
265302,106.61,9.0,14.0
265302,106.61,11.0,
265302,106.61,12.0,
265302,106.61,14.0,
265302,106.61,15.0,11.0
265302,106.61,16.0,9.0
265302,106.61,18.0,19.0
265302,106.61,19.0,
265302,106.61,20.0,13.0
265302,106.61,21.0,19.0
265302,106.61,22.0,
265303,57.458,1.0,19.0
265303,57.458,9.0,13.0
265303,57.458,11.0,15.0
265303,57.458,12.0,13.0
265303,57.458,14.0,18.0
265303,57.458,15.0,
265303,57.458,16.0,
265303,57.458,18.0,14.0
265303,57.458,19.0,11.0
265303,57.458,20.0,
265303,57.458,21.0,
265303,57.458,22.0,13.0
265304,134.546,1.0,
265304,134.546,9.0,17.0
265304,134.546,11.0,
265304,134.546,12.0,
265304,134.546,14.0,
265304,134.546,15.0,10.0
265304,134.546,16.0,14.0
265304,134.546,18.0,15.0
265304,134.546,19.0,
265304,134.546,20.0,19.0
265304,134.546,21.0,14.0
265304,134.546,22.0,
265305,32.806,1.0,
265305,32.806,9.0,
265305,32.806,11.0,
265305,32.806,12.0,12.0
265305,32.806,14.0,17.0
265305,32.806,15.0,
265305,32.806,16.0,11.0
265305,32.806,18.0,14.0
265305,32.806,19.0,
265305,32.806,20.0,
265305,32.806,21.0,
265305,32.806,22.0,12.0
265306,20.101,1.0,
265306,20.101,9.0,9.0
265306,20.101,11.0,16.0
265306,20.101,12.0,
265306,20.101,14.0,
265306,20.101,15.0,
265306,20.101,16.0,
265306,20.101,18.0,
265306,20.101,19.0,
265306,20.101,20.0,
265306,20.101,21.0,
265306,20.101,22.0,
265307,51.03,1.0,11.0
265307,51.03,9.0,
265307,51.03,11.0,
265307,51.03,12.0,
265307,51.03,14.0,
265307,51.03,15.0,
265307,51.03,16.0,
265307,51.03,18.0,
265307,51.03,19.0,9.0
265307,51.03,20.0,
265307,51.03,21.0,
265307,51.03,22.0,
265308,86.973,1.0,
265308,86.973,9.0,15.0
265308,86.973,11.0,
265308,86.973,12.0,
265308,86.973,14.0,
265308,86.973,15.0,14.0
265308,86.973,16.0,
265308,86.973,18.0,16.0
265308,86.973,19.0,
265308,86.973,20.0,
265308,86.973,21.0,17.0
265308,86.973,22.0,
265309,302.601,1.0,16.0
265309,302.601,9.0,15.5
265309,302.601,11.0,31.0
265309,302.601,12.0,23.0
265309,302.601,14.0,22.0
265309,302.601,15.0,11.0
265309,302.601,16.0,26.5
265309,302.601,18.0,22.0
265309,302.601,19.0,14.0
265309,302.601,20.0,25.0
265309,302.601,21.0,15.0
265309,302.601,22.0,23.0
265310,60.72,15.0,
265310,60.72,20.0,
265311,42.655,14.0,21.0
265311,42.655,15.0,
265311,42.655,20.0,
265311,42.655,22.0,
265312,91.629,14.0,
265312,91.629,15.0,13.0
265312,91.629,20.0,
265312,91.629,22.0,12.0
265313,194.137,14.0,22.0
265313,194.137,15.0,12.0
265313,194.137,20.0,39.0
265313,194.137,22.0,11.0
265314,24.183,14.0,
265314,24.183,15.0,
265314,24.183,20.0,13.0
265314,24.183,22.0,
265327,84.97,12.0,
265327,84.97,15.0,
265327,84.97,16.0,81.0
265328,89.119,15.0,
265328,89.119,16.0,
265332,84.56,16.0,
265333,12.517,14.0,
265334,15.967,14.0,
265335,28.35,14.0,27.0
265336,56.997,14.0,
265337,86.763,14.0,
265343,79.197,1.0,
265343,79.197,2.0,28.0
265343,79.197,7.0,48.0
265343,79.197,8.0,
265343,79.197,9.0,
265343,79.197,10.0,
265343,79.197,11.0,
265343,79.197,12.0,
265343,79.197,13.0,
265343,79.197,14.0,
265343,79.197,15.0,58.0
265343,79.197,16.0,
265343,79.197,17.0,
265343,79.197,18.0,
265343,79.197,19.0,
265343,79.197,20.0,40.0
265343,79.197,21.0,36.0
265343,79.197,22.0,19.0
265343,79.197,23.0,
265626,22.841,1.0,
265626,22.841,2.0,
265626,22.841,3.0,
265626,22.841,5.0,
265626,22.841,6.0,
265626,22.841,7.0,
265626,22.841,8.0,
265626,22.841,9.0,
265626,22.841,10.0,
265626,22.841,11.0,
265626,22.841,12.0,
265626,22.841,13.0,
265626,22.841,14.0,44.5
265626,22.841,15.0,
265626,22.841,16.0,
265626,22.841,17.0,
265626,22.841,18.0,
265626,22.841,19.0,
265626,22.841,20.0,
265626,22.841,21.0,
265626,22.841,22.0,
265626,22.841,23.0,
265627,5.09,1.0,
265627,5.09,2.0,
265627,5.09,3.0,
265627,5.09,5.0,
265627,5.09,6.0,
265627,5.09,7.0,
265627,5.09,8.0,
265627,5.09,9.0,
265627,5.09,10.0,
265627,5.09,11.0,
265627,5.09,12.0,
265627,5.09,13.0,
265627,5.09,14.0,
265627,5.09,15.0,
265627,5.09,16.0,
265627,5.09,17.0,
265627,5.09,18.0,
265627,5.09,19.0,122.0
265627,5.09,20.0,
265627,5.09,21.0,
265627,5.09,22.0,
265627,5.09,23.0,
265628,94.537,1.0,
265628,94.537,2.0,30.0
265628,94.537,3.0,
265628,94.537,6.0,
265628,94.537,7.0,
265628,94.537,8.0,20.0
265628,94.537,9.0,
265628,94.537,10.0,31.5
265628,94.537,11.0,
265628,94.537,12.0,
265628,94.537,13.0,
265628,94.537,14.0,
265628,94.537,15.0,25.666666666666668
265628,94.537,16.0,30.0
265628,94.537,17.0,
265628,94.537,18.0,
265628,94.537,19.0,
265628,94.537,20.0,12.0
265628,94.537,21.0,38.0
265628,94.537,22.0,
265628,94.537,23.0,
265629,57.318,1.0,78.0
265629,57.318,2.0,127.0
265629,57.318,3.0,138.0
265629,57.318,5.0,
265629,57.318,6.0,19.0
265629,57.318,7.0,
265629,57.318,8.0,
265629,57.318,9.0,22.25
265629,57.318,10.0,20.2
265629,57.318,11.0,
265629,57.318,12.0,
265629,57.318,13.0,
265629,57.318,14.0,22.0
265629,57.318,15.0,21.0
265629,57.318,16.0,
265629,57.318,17.0,88.0
265629,57.318,19.0,
265629,57.318,20.0,
265629,57.318,21.0,17.0
265629,57.318,22.0,15.0
265629,57.318,23.0,
265630,156.84,0.0,17.25
265630,156.84,1.0,18.03448275862069
265630,156.84,2.0,18.235294117647058
265630,156.84,3.0,19.043478260869566
265630,156.84,4.0,20.80952380952381
265630,156.84,5.0,20.48
265630,156.84,6.0,19.428571428571427
265630,156.84,7.0,22.0
265630,156.84,8.0,21.21951219512195
265630,156.84,9.0,20.80392156862745
265630,156.84,10.0,20.875
265630,156.84,11.0,19.651162790697676
265630,156.84,12.0,19.566666666666666
265630,156.84,13.0,18.77358490566038
265630,156.84,14.0,21.022727272727273
265630,156.84,15.0,20.745098039215687
265630,156.84,16.0,20.84313725490196
265630,156.84,17.0,19.52542372881356
265630,156.84,18.0,20.12962962962963
265630,156.84,19.0,19.603448275862068
265630,156.84,20.0,20.527272727272727
265630,156.84,21.0,20.72972972972973
265630,156.84,22.0,20.05128205128205
265630,156.84,23.0,18.310344827586206
265631,22.819,0.0,9.0
265631,22.819,1.0,16.333333333333332
265631,22.819,2.0,17.0
265631,22.819,3.0,14.0
265631,22.819,4.0,13.0
265631,22.819,5.0,16.0
265631,22.819,6.0,13.0
265631,22.819,7.0,20.5
265631,22.819,8.0,23.0
265631,22.819,9.0,17.0
265631,22.819,10.0,16.75
265631,22.819,11.0,20.333333333333332
265631,22.819,12.0,19.2
265631,22.819,13.0,14.0
265631,22.819,14.0,17.0
265631,22.819,15.0,18.0
265631,22.819,16.0,23.666666666666668
265631,22.819,17.0,18.5
265631,22.819,18.0,17.428571428571427
265631,22.819,19.0,15.0
265631,22.819,20.0,17.0
265631,22.819,21.0,19.25
265631,22.819,22.0,16.5
265631,22.819,23.0,17.25
265632,71.202,7.0,12.0
265632,71.202,9.0,11.0
265632,71.202,10.0,
265632,71.202,14.0,
265632,71.202,16.0,
265632,71.202,19.0,
265632,71.202,23.0,15.0
265633,24.333,0.0,
265633,24.333,1.0,12.0
265633,24.333,2.0,15.0
265633,24.333,3.0,17.0
265633,24.333,4.0,13.0
265633,24.333,5.0,21.0
265633,24.333,6.0,9.0
265633,24.333,7.0,15.0
265633,24.333,8.0,19.0
265633,24.333,9.0,15.0
265633,24.333,10.0,18.5
265633,24.333,11.0,19.0
265633,24.333,12.0,18.25
265633,24.333,13.0,19.0
265633,24.333,14.0,23.5
265633,24.333,15.0,19.0
265633,24.333,16.0,16.5
265633,24.333,17.0,13.75
265633,24.333,18.0,13.166666666666666
265633,24.333,19.0,14.333333333333334
265633,24.333,20.0,14.5
265633,24.333,21.0,
265633,24.333,22.0,17.0
265633,24.333,23.0,18.333333333333332
265634,70.155,0.0,
265634,70.155,1.0,26.0
265634,70.155,2.0,18.666666666666668
265634,70.155,3.0,
265634,70.155,4.0,
265634,70.155,5.0,15.0
265634,70.155,6.0,16.0
265634,70.155,7.0,21.5
265634,70.155,8.0,18.333333333333332
265634,70.155,9.0,16.666666666666668
265634,70.155,10.0,24.5
265634,70.155,11.0,
265634,70.155,12.0,10.5
265634,70.155,13.0,
265634,70.155,14.0,21.5
265634,70.155,15.0,28.333333333333332
265634,70.155,16.0,15.5
265634,70.155,17.0,23.0
265634,70.155,18.0,12.833333333333334
265634,70.155,19.0,16.5
265634,70.155,20.0,18.428571428571427
265634,70.155,21.0,12.0
265634,70.155,22.0,17.666666666666668
265634,70.155,23.0,18.8
265635,135.443,0.0,17.666666666666668
265635,135.443,1.0,18.0
265635,135.443,2.0,12.0
265635,135.443,3.0,15.5
265635,135.443,4.0,17.0
265635,135.443,5.0,19.6
265635,135.443,6.0,10.8
265635,135.443,7.0,23.2
265635,135.443,8.0,22.0
265635,135.443,9.0,12.75
265635,135.443,10.0,13.625
265635,135.443,11.0,18.0
265635,135.443,12.0,15.909090909090908
265635,135.443,13.0,14.0
265635,135.443,14.0,15.285714285714286
265635,135.443,15.0,18.0
265635,135.443,16.0,23.333333333333332
265635,135.443,17.0,16.75
265635,135.443,18.0,15.3
265635,135.443,19.0,17.1
265635,135.443,20.0,14.333333333333334
265635,135.443,21.0,16.7
265635,135.443,22.0,31.22222222222222
265635,135.443,23.0,13.642857142857142
265636,321.467,0.0,21.571428571428573
265636,321.467,1.0,18.5625
265636,321.467,2.0,19.153846153846153
265636,321.467,3.0,19.692307692307693
265636,321.467,4.0,17.833333333333332
265636,321.467,5.0,19.526315789473685
265636,321.467,6.0,19.27777777777778
265636,321.467,7.0,19.0
265636,321.467,8.0,18.941176470588236
265636,321.467,9.0,22.0
265636,321.467,10.0,19.90909090909091
265636,321.467,11.0,21.761904761904763
265636,321.467,12.0,19.576923076923077
265636,321.467,13.0,18.571428571428573
265636,321.467,14.0,18.352941176470587
265636,321.467,15.0,20.88
265636,321.467,16.0,18.066666666666666
265636,321.467,17.0,19.666666666666668
265636,321.467,18.0,19.319148936170212
265636,321.467,19.0,17.727272727272727
265636,321.467,20.0,18.96
265636,321.467,21.0,21.37142857142857
265636,321.467,22.0,19.523809523809526
265636,321.467,23.0,18.333333333333332
265792,242.414,2.0,
265792,242.414,19.0,
267334,316.021,4.0,51.0
267334,316.021,7.0,44.0
267334,316.021,11.0,341.0
267334,316.021,15.0,18.0
267334,316.021,19.0,51.0
267335,96.312,4.0,
267335,96.312,7.0,
267335,96.312,11.0,
267335,96.312,15.0,30.0
267335,96.312,19.0,107.0
267377,4.057,0.0,
267377,4.057,1.0,
267377,4.057,2.0,71.0
267377,4.057,5.0,
267377,4.057,6.0,
267377,4.057,7.0,
267377,4.057,8.0,
267377,4.057,9.0,
267377,4.057,10.0,50.0
267377,4.057,11.0,104.5
267377,4.057,12.0,455.0
267377,4.057,13.0,
267377,4.057,14.0,75.5
267377,4.057,15.0,
267377,4.057,16.0,187.0
267377,4.057,17.0,66.5
267377,4.057,18.0,64.0
267377,4.057,19.0,
267377,4.057,20.0,
267377,4.057,21.0,
267377,4.057,22.0,
267377,4.057,23.0,
267380,29.739,0.0,70.0
267380,29.739,9.0,
267380,29.739,10.0,
267380,29.739,11.0,
267380,29.739,14.0,
267380,29.739,15.0,
267380,29.739,19.0,48.0
267380,29.739,20.0,173.0
267381,106.618,0.0,
267381,106.618,9.0,120.0
267381,106.618,10.0,191.0
267381,106.618,11.0,96.0
267381,106.618,14.0,86.0
267381,106.618,15.0,225.0
267381,106.618,19.0,131.0
267564,111.704,3.0,12.0
269213,58.833,1.0,14.0
269213,58.833,2.0,
269213,58.833,7.0,
269213,58.833,8.0,
269213,58.833,9.0,
269213,58.833,10.0,
269213,58.833,11.0,
269213,58.833,12.0,
269213,58.833,13.0,107.0
269213,58.833,14.0,
269213,58.833,15.0,60.0
269213,58.833,16.0,34.0
269213,58.833,17.0,
269213,58.833,18.0,
269213,58.833,19.0,62.0
269213,58.833,20.0,39.5
269213,58.833,21.0,
269213,58.833,22.0,
269213,58.833,23.0,43.0
269214,3.065,1.0,
269214,3.065,2.0,38.0
269214,3.065,7.0,
269214,3.065,8.0,
269214,3.065,9.0,
269214,3.065,10.0,
269214,3.065,11.0,
269214,3.065,12.0,
269214,3.065,13.0,
269214,3.065,14.0,
269214,3.065,15.0,
269214,3.065,16.0,
269214,3.065,17.0,
269214,3.065,18.0,
269214,3.065,19.0,
269214,3.065,20.0,58.0
269214,3.065,21.0,
269214,3.065,22.0,
269214,3.065,23.0,
269215,71.008,1.0,
269215,71.008,2.0,
269215,71.008,7.0,
269215,71.008,8.0,31.666666666666668
269215,71.008,9.0,
269215,71.008,10.0,24.0
269215,71.008,11.0,54.0
269215,71.008,12.0,36.0
269215,71.008,13.0,
269215,71.008,14.0,160.0
269215,71.008,15.0,52.5
269215,71.008,16.0,
269215,71.008,17.0,
269215,71.008,18.0,42.0
269215,71.008,19.0,
269215,71.008,20.0,
269215,71.008,21.0,18.0
269215,71.008,22.0,25.0
269215,71.008,23.0,40.0
269479,108.664,0.0,
269479,108.664,12.0,
269479,108.664,13.0,34.0
269479,108.664,15.0,
269578,10.405,9.0,
269578,10.405,10.0,
269578,10.405,17.0,
269579,76.971,10.0,
269579,76.971,19.0,113.0
269580,111.289,11.0,100.0
269580,111.289,19.0,
269581,32.943,9.0,
269581,32.943,17.0,
269705,543.776,0.0,61.41388888888889
269705,543.776,1.0,64.16666666666667
269705,543.776,2.0,67.35766423357664
269705,543.776,3.0,61.236607142857146
269705,543.776,4.0,72.5798319327731
269705,543.776,5.0,70.64285714285714
269705,543.776,6.0,79.51785714285714
269705,543.776,7.0,69.73195876288659
269705,543.776,8.0,70.40452261306532
269705,543.776,9.0,83.41803278688525
269705,543.776,10.0,87.32848232848232
269705,543.776,11.0,81.07113821138212
269705,543.776,12.0,87.08023483365949
269705,543.776,13.0,87.43621399176955
269705,543.776,14.0,77.62896825396825
269705,543.776,15.0,76.56082474226804
269705,543.776,16.0,68.6639175257732
269705,543.776,17.0,71.31340872374798
269705,543.776,18.0,76.50854139290408
269705,543.776,19.0,74.6984667802385
269705,543.776,20.0,73.8425460636516
269705,543.776,21.0,84.11877394636015
269705,543.776,22.0,64.67943548387096
269705,543.776,23.0,64.9726368159204
269708,79.506,2.0,
269708,79.506,11.0,
269708,79.506,20.0,
269708,79.506,21.0,
269711,89.39,0.0,78.66666666666667
269711,89.39,1.0,204.6
269711,89.39,2.0,51.0
269711,89.39,3.0,140.33333333333334
269711,89.39,4.0,64.5
269711,89.39,5.0,70.5
269711,89.39,6.0,51.333333333333336
269711,89.39,7.0,132.66666666666666
269711,89.39,8.0,78.0
269711,89.39,9.0,298.0
269711,89.39,10.0,276.3333333333333
269711,89.39,11.0,369.2
269711,89.39,12.0,220.83333333333334
269711,89.39,13.0,135.0
269711,89.39,14.0,341.8333333333333
269711,89.39,15.0,199.7
269711,89.39,16.0,101.71428571428571
269711,89.39,17.0,167.16666666666666
269711,89.39,18.0,67.08333333333333
269711,89.39,19.0,220.57142857142858
269711,89.39,20.0,69.75
269711,89.39,21.0,158.83333333333334
269711,89.39,22.0,137.8181818181818
269711,89.39,23.0,322.6
270683,91.971,1.0,
270683,91.971,13.0,
270684,128.57,1.0,
270684,128.57,13.0,
270685,77.537,0.0,
270685,77.537,1.0,
270685,77.537,13.0,
270685,77.537,16.0,
270685,77.537,17.0,
270685,77.537,18.0,
270685,77.537,19.0,
270685,77.537,20.0,
270686,175.47,0.0,
270686,175.47,1.0,
270686,175.47,8.0,23.0
270686,175.47,9.0,
270686,175.47,13.0,
270686,175.47,16.0,24.0
270686,175.47,17.0,
270686,175.47,18.0,
270686,175.47,19.0,29.0
270686,175.47,20.0,
270686,175.47,21.0,21.0
270686,175.47,22.0,
270697,37.27,14.0,
270697,37.27,22.0,
270705,65.126,14.0,20.0
270705,65.126,22.0,
270725,58.491,14.0,40.0
270725,58.491,22.0,
270726,30.815,14.0,
270726,30.815,22.0,
270727,4.711,14.0,
270727,4.711,22.0,23.0
270739,258.456,14.0,13.0
270739,258.456,22.0,
270746,138.015,1.0,12.0
270746,138.015,2.0,14.0
270746,138.015,3.0,
270746,138.015,9.0,
270746,138.015,10.0,13.0
270746,138.015,11.0,13.0
270746,138.015,12.0,
270746,138.015,13.0,14.0
270746,138.015,14.0,14.5
270746,138.015,15.0,14.8
270746,138.015,16.0,18.0
270746,138.015,17.0,18.75
270746,138.015,18.0,9.0
270746,138.015,19.0,12.75
270746,138.015,20.0,23.0
270746,138.015,21.0,14.0
270746,138.015,22.0,19.5
270746,138.015,23.0,
270747,315.545,1.0,9.0
270747,315.545,2.0,38.0
270747,315.545,3.0,31.0
270747,315.545,9.0,59.0
270747,315.545,10.0,46.0
270747,315.545,11.0,33.0
270747,315.545,13.0,50.333333333333336
270747,315.545,14.0,40.5
270747,315.545,15.0,34.857142857142854
270747,315.545,16.0,46.0
270747,315.545,17.0,35.5
270747,315.545,18.0,22.5
270747,315.545,19.0,19.5
270747,315.545,20.0,33.5
270747,315.545,21.0,96.5
270747,315.545,22.0,33.0
270747,315.545,23.0,99.0
270748,48.647,1.0,26.0
270748,48.647,2.0,
270748,48.647,3.0,
270748,48.647,9.0,
270748,48.647,10.0,
270748,48.647,11.0,
270748,48.647,12.0,
270748,48.647,13.0,
270748,48.647,14.0,
270748,48.647,15.0,26.0
270748,48.647,16.0,
270748,48.647,17.0,
270748,48.647,18.0,
270748,48.647,19.0,21.5
270748,48.647,20.0,
270748,48.647,21.0,
270748,48.647,22.0,18.0
270748,48.647,23.0,
270749,75.64,1.0,
270749,75.64,2.0,
270749,75.64,3.0,
270749,75.64,9.0,
270749,75.64,10.0,
270749,75.64,11.0,
270749,75.64,12.0,
270749,75.64,13.0,
270749,75.64,14.0,
270749,75.64,15.0,
270749,75.64,16.0,
270749,75.64,17.0,
270749,75.64,18.0,
270749,75.64,19.0,
270749,75.64,20.0,
270749,75.64,21.0,
270749,75.64,22.0,
270749,75.64,23.0,
270750,54.044,1.0,
270750,54.044,2.0,
270750,54.044,3.0,
270750,54.044,9.0,
270750,54.044,10.0,
270750,54.044,11.0,
270750,54.044,12.0,
270750,54.044,13.0,
270750,54.044,14.0,
270750,54.044,15.0,
270750,54.044,16.0,
270750,54.044,17.0,28.0
270750,54.044,18.0,28.0
