,EdgeID,Length(m)(poly),from_node,to_node,weight
7663,371127,142.434,8940,237772,"[17.932098768333333, 25.405092590000002, 15.888888886666669, 7.407407407000001, 10.740740741, 14.8958333325, 13.942460316, 14.131944445, 12.222222219999999, 14.566798941322753, 13.528163580185186, 15.502645504285715, 14.206349209999999, 12.63888889, 19.062500000000004, 14.750000000600002, 14.166666668, 17.899305556, 16.507936507142855, 17.047430081428573, 16.245791246363634, 15.268224574444446, 16.064814815, 16.157407406666668]"
7664,371128,54.824,8940,237771,"[17.55941358, 24.69907407, 16.595679013333335, 3.888888889, 10.3796296294, 15.0096450625, 13.703042329999999, 14.149305555, 12.36496914, 14.644620812698415, 13.519290123333334, 15.150462962857144, 14.695767194999998, 12.10648148, 17.92206790166667, 14.2185185196, 12.736111112000001, 16.252657749777775, 15.674823633714286, 15.897534012857141, 15.981060605454543, 14.229828041900001, 15.67691799, 15.86419753]"
7665,371134,37.013000000000005,44503,87525,"[13.421296296666666, 13.421296296666666, 12.08333333, 12.08333333, 12.08333333, 11.9212963, 12.15277778, 12.15277778, 11.89814815, 11.62037037, 10.48611111, 11.273148146666665, 13.40277778, 10.83333333, 14.796296300000002, 12.481481479666664, 9.824074076333334, 11.889660493499997, 12.38425926, 12.40625, 10.0, 11.990740743333333, 14.476190476666666, 14.476190476666666]"
7666,371255,471.244,51040,191272,"[31.6666666675, 30.138888885, 31.990740740000003, 30.405092591666662, 32.407407406666664, 34.02777778, 35.30092592666667, 34.02777777800001, 34.085648148333334, 34.502314815, 34.39484126999999, 35.27777778, 33.986111112, 35.9375, 33.777777779999994, 33.003703703999996, 34.46759259333334, 34.546296296666675, 33.24074074, 33.83838383818182, 32.73504273538461, 31.079059830000002, 31.494949494545452, 32.021604939999996]"
7667,371257,125.021,34078,237839,"[18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 18.88888889, 31.5, 31.5, 32.91666666666667, 32.91666666666667, 31.19444444277778, 35.208333335, 26.636574075555558, 33.05555556, 33.05555556]"
7668,371258,32.46,16364,234827,"[31.7187500025, 30.925925925, 32.766666668, 32.219444446, 30.422067902500004, 38.10416667, 36.32760141, 35.092592592, 34.528549381666664, 35.09799382833334, 34.233796295, 33.50925926, 35.047685185, 35.1435185175, 33.40462963, 34.805555554, 36.438271605000004, 36.23672839466667, 33.74768518625, 33.76118827166666, 32.96545583923077, 31.20263532692308, 31.935185183636364, 32.634066358333335]"
7669,371259,153.399,5451,83738,"[31.597222222499997, 31.041666665, 32.177777776000006, 32.04444444400001, 29.1747685175, 37.83333333, 36.421516753333336, 35.65277777600001, 34.564814813333335, 34.94444444666666, 34.71296296166667, 34.013888890000004, 34.906018519, 34.555555555, 33.87037037, 35.04861111, 36.74074074, 36.465432098666675, 34.024305556250006, 33.793650794166666, 32.62393162307692, 31.523504272307694, 32.20202020181818, 32.827932098333335]"
7670,371260,425.27,5452,5453,"[32.256944445, 30.555555554999998, 33.083333332, 32.0, 35.69444444333333, 38.888888885, 36.75925925666667, 34.666666668, 34.53703703833334, 35.43981481666666, 34.53703703833333, 34.652777779999994, 35.236111111999996, 35.5902777775, 33.88888889, 35.055555554, 36.62037037166667, 36.308641974000004, 34.2708333325, 34.10879629666667, 33.587962962499994, 32.29166666583334, 32.33936588090909, 33.07870370333333]"
7671,371263,71.407,51041,191272,"[31.527777777500003, 30.208333330000002, 31.755401235000004, 30.169753086666663, 32.40740741, 34.27083333, 35.13888889, 34.370370367999996, 33.89274691333333, 33.888888888333334, 34.22619047714286, 35.13888889, 33.452546298, 35.572916667499996, 33.747685186, 32.252777777999995, 35.71428571571429, 33.86491402142857, 33.18287036888889, 33.707912458181816, 32.61663105461538, 30.606812168571427, 31.30625, 31.709104938333336]"
7672,371264,168.128,234824,237839,"[22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 22.5, 31.61111111, 31.61111111, 32.77777777777778, 32.77777777777778, 31.138888888888893, 34.583333332777784, 27.347222222962966, 32.77777778, 32.77777778]"
7673,371265,309.027,5452,16364,"[31.8055555575, 30.97222222, 32.694444442, 32.277777778, 30.5555555575, 38.194444445, 36.29629629666667, 34.944444444, 34.46759259166667, 35.04629629666667, 34.074074073333335, 33.47222222, 35.106481482999996, 35.6250000025, 33.477777775999996, 34.763888888000004, 36.48148148166667, 36.22530864266667, 33.70659722125, 33.8020833325, 32.24435286846154, 31.030982905384615, 31.942340068181817, 32.604166668333335]"
7674,371266,119.02799999999999,5453,191269,"[32.453703704999995, 30.138888889999997, 30.301697530000002, 29.112654323333334, 35.6404321, 38.171296295000005, 36.828703706666666, 34.81712963, 34.22222222166666, 35.59799382666667, 34.75529100285714, 35.27777778, 35.152777777, 35.6597222225, 34.266203704000006, 34.493055556, 36.539351853333336, 36.527777777999994, 34.4936342575, 34.052854938333326, 32.89173789230769, 31.663105413076924, 32.20924523181818, 32.98611111333333]"
7675,371267,578.382,83736,83738,"[31.9444444425, 31.25, 32.0, 32.222222220000006, 28.1944444475, 38.055555555, 36.45282187, 35.944444444, 34.537037035, 34.76851851833334, 35.069444444999995, 34.444444445, 35.111111111, 35.5555555575, 34.222222222, 35.083333334, 37.22222222333334, 36.69642857214286, 34.41975308666666, 33.751653440000005, 33.26923076846154, 31.736111110769226, 32.247474747272726, 32.96199845666667]"
7676,371268,836.539,34079,83751,"[28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 28.05555556, 31.94444444, 31.94444444, 31.805555555555557, 31.805555555555557, 30.972222222222225, 34.861111110555555, 30.0, 32.77777778, 32.77777778]"
7677,371269,363.92,83751,237841,"[27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 27.22222222, 33.88888889, 33.88888889, 31.597222222222214, 31.597222222222214, 29.027777778333338, 30.416666668888894, 30.48611111185185, 31.66666667, 31.66666667]"
7678,371448,61.398999999999994,141071,217620,"[11.75925926, 11.75925926, 11.75925926, 11.75925926, 11.75925926, 11.75925926, 11.75925926, 13.59375, 12.22222222, 17.88888889, 9.7511574055, 15.69444444, 15.69444444, 12.91666667, 3.73015873, 12.30452675, 13.1250000005, 10.193938550285713, 15.061728396666666, 9.359375, 17.31481481, 17.82407407, 16.38888889, 17.08333333666667]"
7679,371449,101.13799999999999,141069,141071,"[9.166666667000001, 9.166666667000001, 9.166666667000001, 9.166666667000001, 9.166666667000001, 9.166666667000001, 9.166666667000001, 12.46527778, 11.66666667, 16.83333333, 9.745370369, 16.66666667, 16.66666667, 14.35185185, 3.951719577, 11.40033577625, 12.447916667000001, 9.27360501975, 7.7484567892500005, 9.1493055555, 17.77777778, 18.47222222, 13.61111111, 16.88271604666667]"
7680,371450,18.486,141069,173854,"[9.888888889, 9.888888889, 9.888888889, 9.888888889, 9.888888889, 9.888888889, 9.888888889, 11.33680556, 11.11111111, 15.77777778, 9.952546295000001, 14.86111111, 14.86111111, 15.78703704, 4.1732804230000005, 11.34729853475, 12.0486111115, 11.918569571428574, 11.260802468, 8.939236111500001, 15.97222222, 15.625, 12.96296296, 16.682098763333332]"
7681,371451,206.386,173854,216561,"[10.61111111, 10.61111111, 10.61111111, 10.61111111, 10.61111111, 10.61111111, 10.61111111, 10.20833333, 10.55555556, 14.72222222, 10.159722221, 13.05555556, 13.05555556, 17.22222222, 4.39484127, 11.2942612935, 11.759259259333334, 13.413336581285716, 14.773148147499999, 8.7291666665, 14.16666667, 12.7777777755, 12.31481481, 16.481481483333337]"
7682,371534,112.321,49765,49768,"[8.504188712285714, 10.2546296275, 11.0763888895, 8.611111111, 8.611111111, 11.805555555, 10.097993826166666, 9.7741126535, 13.505291006142857, 12.444444444, 10.2361111108, 10.2361111108, 12.737268518875002, 11.83035714342857, 7.114197530000001, 12.480158728428574, 12.283950616833332, 11.359126983142856, 12.746913579333333, 12.94415509375, 10.379188711142858, 13.00925926, 8.3101851865, 11.9444444455]"
7683,371535,58.23,30287,49768,"[10.3086419755, 5.833333333, 11.039737655333333, 11.039737655333333, 11.039737655333333, 11.273809525, 12.181216928, 9.027314815, 12.34160053142857, 11.7366666686, 11.3396990755, 11.3396990755, 12.256330309142857, 10.222999076999999, 9.6759259245, 12.17078189, 12.348875660000001, 11.4236111104, 11.559964727666667, 11.153328923333333, 10.644547325600001, 12.335648148999999, 12.335648148999999, 11.01793981475]"
7684,371536,93.86399999999999,49766,49767,"[10.01388889, 10.01388889, 8.75, 8.75, 8.75, 9.682539683, 11.5674603195, 11.048611112749999, 7.708333333499999, 8.49305555675, 4.223646724, 8.5725308645, 8.703703702333334, 9.383818342, 11.83333333, 11.83333333, 8.49991732775, 8.102954144, 9.017305996000001, 9.920634920666666, 8.503086418666667, 9.714506172666667, 9.714506172666667, 7.361111111]"
7685,371537,87.055,49766,218734,"[10.82638889, 10.82638889, 9.555555556, 9.555555556, 9.555555556, 10.07936508, 11.906746034, 10.842978395499998, 9.370370370333333, 9.377777778, 4.5441595445, 10.243055557, 9.787037038, 9.9419826575, 11.58333333, 11.58333333, 9.244378304749999, 11.455026454999999, 9.3322641096, 10.659501764666667, 9.050925926, 10.269675925333333, 10.269675925333333, 7.682870370250001]"
7686,371538,41.528999999999996,218734,237911,"[11.63888889, 11.63888889, 10.36111111, 10.36111111, 10.36111111, 10.47619048, 12.246031748500002, 10.637345679, 9.944444446333334, 10.262500000000001, 4.8646723645000005, 10.36111111, 10.870370370666668, 10.500146973833333, 11.33333333, 11.33333333, 9.9888392875, 11.554232803, 9.551543208999998, 11.398368608666665, 9.00462963, 10.824845679666666, 10.824845679666666, 8.655092592666668]"
7687,371543,13.981,237912,381698,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 2.658730159, 2.658730159, 2.658730159, 2.658730159, 2.222222222, 2.222222222, 2.222222222, 2.222222222, 2.222222222, 2.222222222, 2.222222222, 2.222222222, 2.222222222, 2.222222222]"
7688,371606,224.47099999999998,123952,123958,"[17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 17.31481481, 15.555555555, 15.555555555, 15.555555555, 15.555555555, 15.555555555]"
7689,371607,12.270999999999999,165120,213110,"[13.101291099999997, 12.903967975666667, 13.042838926923078, 13.090829275714286, 13.809493553333333, 11.012191357399999, 14.452346842499999, 14.63465778125, 13.5117483085, 14.09162555, 13.184624015, 15.286197213571427, 13.633521860333333, 13.577587382222223, 14.41920481, 14.020279983428571, 13.94599391875, 12.573675295142857, 13.37814123466667, 12.891424735300001, 13.708432855333333, 14.169980246153845, 13.795916084545455, 12.560940775833332]"
7690,371718,30.6,29678,237982,"[4.903703704, 8.657407407, 8.657407407, 8.657407407, 8.5162037015, 8.5162037015, 9.305555556, 6.643518519, 6.643518519, 6.643518519, 9.548611111, 11.56712963, 9.884259259, 9.884259259, 9.884259259, 7.75, 7.5220458575, 7.5220458575, 7.5220458575, 7.5220458575, 7.5220458575, 7.5220458575, 7.5220458575, 7.5220458575]"
7691,371719,86.22399999999999,168935,237993,"[7.222222222, 7.222222222, 10.27777778, 10.27777778, 10.27777778, 10.27777778, 10.27777778, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 10.293209876999999, 12.361111115, 6.666666667, 6.666666667, 6.666666667, 9.8958333355, 9.8958333355, 9.8958333355, 9.8958333355, 15.0, 15.0]"
7692,371720,115.398,237981,237993,"[7.083333333, 7.083333333, 9.722222222000001, 9.722222222000001, 9.722222222000001, 10.88888889, 10.88888889, 8.888888889, 8.888888889, 8.888888889, 8.888888889, 8.888888889, 8.888888889, 10.51697531, 10.943287035, 7.037037037, 7.037037037, 7.037037037, 9.7499999985, 9.7499999985, 9.7499999985, 9.7499999985, 12.01388889, 12.01388889]"
7693,371721,224.94799999999998,168942,237981,"[6.944444444, 6.944444444, 9.166666667000001, 9.166666667000001, 9.166666667000001, 11.5, 11.5, 7.916666667, 7.916666667, 7.916666667, 7.916666667, 7.916666667, 7.916666667, 10.74074074, 9.5254629605, 7.407407407000001, 7.407407407000001, 7.407407407000001, 9.604166666, 9.604166666, 9.604166666, 9.604166666, 9.027777777999999, 9.027777777999999]"
7694,371722,119.23700000000001,237985,381748,"[3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481, 3.981481481]"
7695,371729,29.014,237986,237987,"[3.194444444, 2.685185185, 2.685185185, 5.416666667, 3.611111111, 3.611111111, 6.5740740739999985, 6.5740740739999985, 6.5740740739999985, 6.5740740739999985, 3.9236111109999996, 4.444444444, 4.444444444, 4.783950617, 4.783950617, 4.783950617, 2.648148148, 2.648148148, 2.648148148, 2.648148148, 2.648148148, 2.648148148, 2.648148148, 2.648148148]"
7696,371730,172.18099999999998,237986,237988,"[3.0555555560000003, 3.0555555560000003, 3.0555555560000003, 3.0555555560000003, 3.0555555560000003, 3.0555555560000003, 4.722222222, 4.722222222, 4.722222222, 4.722222222, 4.722222222, 4.722222222, 4.722222222, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5]"
7697,371731,78.688,29671,237983,"[16.13425926, 13.384452156666667, 13.09027778, 13.09027778, 12.881944444999998, 12.881944444999998, 13.05555556, 12.424768516666667, 15.71566358, 11.647376544333332, 10.189043210000001, 10.189043210000001, 9.675925926, 12.46527778, 14.13194444, 13.25617284, 14.008156967142858, 13.334104935, 10.25462963, 12.716049383833331, 13.375330687142858, 13.1145833325, 10.016203705999999, 10.016203705999999]"
7698,371735,35.619,238003,238004,"[15.998167438333331, 14.697708926461539, 15.827160494000001, 15.968915342857144, 17.4508177, 15.469907406666666, 16.261836678235294, 16.895477206153842, 16.550194931578947, 16.68366317346154, 16.042879188214286, 17.576379244, 17.022910337777777, 16.503260465789474, 17.203503453333333, 16.419498948333334, 17.073489380434783, 17.914926203684207, 16.304783950000004, 16.28242860526923, 16.34211493233333, 15.896726191000003, 16.507773919999998, 15.22381341352941]"
7699,371736,17.456,238003,274394,"[15.70934606583333, 15.245934236153847, 15.287037038, 15.489417988571429, 17.27398989909091, 15.119212963333332, 15.719732337647057, 16.456552706923077, 16.188109162105267, 16.48727381807693, 15.60741843, 17.08140432, 16.53012525333334, 16.218654274736846, 16.998195915333334, 15.955871546666666, 16.885375929130436, 17.57508354210526, 15.838938815882353, 16.048087521923076, 15.933866108333332, 15.314451058649999, 15.870582562000001, 14.923621487176472]"
7700,371737,216.78,274374,274394,"[15.420524693333334, 15.794159544615384, 14.511111111999998, 15.009920634285715, 16.591666667, 15.496031744285714, 15.177627995294115, 16.017628205384614, 15.82602339210526, 16.290884462692308, 15.171957671785716, 16.586429398499998, 15.78013852144444, 15.958820662105262, 16.693975970666663, 15.496187903888888, 16.697262479565218, 17.235240879999996, 15.373093682352941, 15.813746438076922, 14.961170848064516, 14.735648148099997, 15.233391204499998, 14.623429557]"
7701,371738,4.77,55159,274374,"[14.044664904000001, 14.232650579090908, 13.297685183999999, 13.783377425714287, 15.520339506, 14.0848765425, 13.690714561625002, 14.158484505714288, 14.167267536666662, 15.064158951666668, 13.782279693103446, 15.599714628888888, 14.524983261481479, 14.576784488888892, 15.368271604666667, 14.102521801111115, 15.538710605217394, 15.63517048722222, 13.787589343157896, 14.501521164166668, 13.679308186225807, 14.002071149789472, 13.716805555499999, 14.009809027500001]"
7702,371743,53.273999999999994,214408,381758,"[6.9907407410000015, 6.9907407410000015, 6.9907407410000015, 6.9907407410000015, 6.9907407410000015, 6.9907407410000015, 6.9907407410000015, 6.9907407410000015, 9.246031746, 7.666666667, 7.666666667, 7.666666667, 5.694444444, 6.388888889, 6.388888889, 6.388888889, 7.12962963, 7.12962963, 7.166666667, 7.166666667, 10.820987652333335, 6.296296296, 6.193783069, 8.5069444445]"
7703,371744,26.754,237997,381759,"[9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111]"
7704,371748,15.682,237983,237997,"[12.986111115, 12.986111115, 12.986111115, 12.986111115, 12.986111115, 12.986111115, 12.986111115, 11.121238425000001, 11.121238425000001, 11.121238425000001, 11.121238425000001, 11.121238425000001, 11.121238425000001, 11.121238425000001, 11.121238425000001, 11.57407407, 16.2037037, 16.2037037, 16.2037037, 16.2037037, 11.75925926, 11.76388889, 10.159722223, 10.159722223]"
7705,371749,10.558,237997,381763,"[11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 11.57407407, 12.08333333, 12.08333333, 12.08333333]"
7706,371876,6.056,238099,238100,"[3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415, 3.4417989415]"
7707,371888,3.536,78225,238100,"[3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002, 3.8201058205000002]"
7708,371892,4.2139999999999995,78223,238090,"[9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 9.861111111, 13.17460317, 13.17460317, 13.17460317, 13.17460317, 13.17460317, 13.17460317, 13.17460317, 13.17460317, 13.17460317]"
7709,371896,2.947,238088,238089,"[15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032, 15.31746032]"
7710,371901,43.073,238079,381822,"[2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667, 2.916666667]"
7711,371903,48.181000000000004,78227,381824,"[2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185, 2.685185185]"
7712,371909,32.091,238081,381826,"[3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296, 3.796296296]"
7713,371919,274.75,238063,238070,"[5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556, 5.555555556]"
7714,371925,3.992,78227,238099,"[3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635, 3.0634920635]"
7715,372053,1119.731,12231,228472,"[14.305555555, 14.305555555, 14.305555555, 25.0, 26.11111111, 15.1984127, 20.64814815, 16.626984126666667, 21.21141975333333, 23.10185185, 23.10185185, 23.61111111, 23.61111111, 24.768518516666663, 24.194444445000002, 20.55555556, 24.44444444, 21.44444444, 22.04861111, 19.72222222, 26.2037037, 22.61111111, 18.1423611125, 14.88888889]"
7716,372054,966.069,12231,214373,"[17.40740741, 17.40740741, 17.40740741, 24.09722222, 30.0, 18.61111111, 21.31944444, 22.152777779999997, 22.157407406666668, 23.00617284, 23.00617284, 26.01851852, 26.01851852, 24.043209876666666, 23.333333335, 20.55555556, 25.0, 21.66666667, 21.796296294999998, 19.33333333, 26.66666667, 23.33333333, 16.850529102666666, 20.074074075]"
7717,372055,198.8,12232,214373,"[17.881944445000002, 17.881944445000002, 17.881944445000002, 23.99305556, 30.27777778, 18.54166667, 21.11111111, 19.930555553333335, 21.990740740000003, 23.41049382666667, 23.41049382666667, 27.22222222, 27.22222222, 22.160493826666666, 23.541666669999998, 20.83333333, 25.55555556, 21.38888889, 21.75925926, 20.55555556, 26.52777778, 24.44444444, 16.139109350000002, 21.064814815]"
7718,372056,287.27099999999996,12232,138831,"[17.63888889, 17.63888889, 17.63888889, 23.88888889, 29.44444444, 18.47222222, 20.27777778, 17.68518518666667, 21.608796296666668, 22.962962963333336, 22.962962963333336, 23.05555556, 23.05555556, 19.39814815, 23.055555554999998, 21.11111111, 26.11111111, 21.11111111, 21.52777778, 19.44444444, 26.38888889, 23.05555556, 14.821428571666667, 21.944444445000002]"
7719,372421,22.875,109419,109424,"[14.16666667, 14.16666667, 13.24074074, 14.11111111, 11.2841961295, 11.2841961295, 12.56944444, 12.56944444, 17.7991453, 10.53872054, 12.47685185, 12.47685185, 14.02777778, 14.02777778, 14.02777778, 14.02777778, 14.02777778, 14.02777778, 13.632478631000001, 13.632478631000001, 12.96296296, 13.04292929, 13.097222219999999, 7.939814815]"
7720,373169,131.937,63075,238514,"[20.963220165, 17.391975305, 18.98148148, 18.98148148, 21.383744855, 21.381944445, 17.5, 17.476851850000003, 18.88888889, 20.582561725, 18.472222225, 16.70096022, 24.050925926666668, 20.833333335, 22.916666665, 18.055555554999998, 19.89262443666667, 21.222593736666667, 21.222593736666667, 19.7598379625, 20.514814813999998, 19.12808642, 17.68930041, 17.31481481333333]"
7721,373170,204.649,55166,63075,"[20.8263888875, 20.27777778, 17.796296296666668, 17.796296296666668, 20.416666669999998, 21.076388889999997, 15.83333333, 14.44444444425, 18.333333335, 19.6875, 13.61111111, 17.63888889, 23.37268518666667, 18.75, 20.277777774999997, 16.52777778, 19.149305556250003, 20.79648525857143, 20.79648525857143, 19.6875, 19.555555558000002, 17.777777776666667, 17.152777775, 16.018518516666667]"
7722,373171,8.738999999999999,55166,169770,"[19.5925925925, 18.81944444, 18.03858024666667, 18.03858024666667, 20.833333335, 20.91435185, 14.0625, 14.483989197249999, 18.353174605, 19.195601855, 13.472222219999999, 16.38888889, 21.86882716, 17.78472222, 20.555555555, 14.125, 18.36309524, 19.97891865125, 19.97891865125, 18.6371527775, 18.037962964, 15.219907406666666, 17.089120375, 15.479276893333333]"
7723,373801,61.549,144558,191503,"[21.06481481666667, 21.38888889, 19.62962963, 17.07175926, 17.07175926, 18.58796296, 16.921296294999998, 17.77281746, 19.554673725, 15.30092593, 19.884259258, 20.127314815, 18.858333335999998, 17.727430556599998, 14.84953703766667, 17.407407405999997, 19.26388889, 19.23958333375, 18.5694444444, 17.125000001600004, 18.670033671, 19.076388891, 20.851851850000003, 18.17129629833333]"
7724,373802,263.498,144557,144558,"[21.076388889999997, 21.805555554999998, 19.074074073333332, 18.055555553333335, 18.055555553333335, 19.490740740000003, 16.203703700000002, 18.596866096153846, 19.483024695, 15.18518519, 20.023148148333334, 20.277777777500003, 19.5, 17.313131311200003, 16.74603174285714, 17.574074076, 19.409722224999996, 18.586700336636365, 18.437500000000004, 17.96296296346667, 18.47222222255556, 18.990740741000003, 13.9300925944, 18.171296295]"
7725,373803,131.577,144557,144571,"[18.3680555525, 15.3587962975, 17.68518518666667, 15.58862434, 15.58862434, 17.685185183333335, 13.404320986666667, 17.68794091714285, 19.25231481333333, 19.25231481333333, 17.600308642833333, 15.76388889, 15.76884920757143, 16.9722222225, 14.62235449757143, 15.416203702, 19.666666667000005, 15.010582010285715, 17.1932870375, 16.20448179388236, 17.02263374588889, 15.954398148099997, 15.781250000000002, 16.365740741666666]"
7726,373804,192.24599999999998,144571,144573,"[13.7384259275, 9.461805555, 12.129629629666667, 6.492063492333333, 6.492063492333333, 10.580540857999999, 7.117283950666668, 9.144701645999998, 6.635942760833333, 6.222222222, 11.094444444599999, 4.375, 9.55150462925, 11.25347222125, 7.285493827833332, 7.869444444600001, 8.2156746026, 8.477017196250001, 9.4955632715, 8.157716048733333, 7.838844797166668, 8.128472221625, 7.8287037040000005, 6.517699672]"
7727,373805,32.065,144573,256105,"[9.1087962965, 9.241898148999999, 11.62037037, 9.208333332999999, 9.208333332999999, 9.182098765500001, 6.961805556, 8.843644781363635, 8.508522727666666, 8.416666667000001, 13.044753087333333, 6.440972222, 15.3125, 11.854938271333333, 8.305555552666666, 8.305555552666666, 9.412165638444444, 9.304012345666667, 9.31905864325, 9.893004114777776, 8.781746032000001, 12.547288358666668, 6.416666667, 7.947530864]"
7728,373806,93.178,144574,256105,"[5.086111110999999, 8.640046296000001, 8.0555555555, 11.13888889, 11.13888889, 6.666666667, 7.442129627, 7.134580761666668, 10.381102693, 10.61111111, 11.978395061, 8.506944444, 14.51388889, 11.783950618666667, 1.388888889, 1.388888889, 10.643775719777778, 10.34722222, 11.458333333999999, 11.249999999875001, 9.19047619, 12.488756615, 12.488756615, 3.935185185]"
7729,373807,26.930999999999997,114251,144574,"[3.9013888889999997, 9.13339120325, 6.076388889, 13.06944444, 13.06944444, 13.06944444, 7.9224537015, 8.367283951000001, 12.253682658333332, 12.80555556, 14.80324074, 10.57291667, 13.71527778, 11.712962961999999, 11.712962961999999, 11.712962961999999, 11.875385803333334, 11.63194444, 12.39583333, 11.708504801111111, 9.599206349, 12.623677248666667, 12.623677248666667, 12.623677248666667]"
