"","x"
"1557",216
"1558",0
"1559",0
"1560",217
"1561",217
"1562",217
"1563",0
"1564",0
"1565",0
"1566",218
"1567",218
"1568",218
"1569",0
"1570",0
"1571",219
"1572",219
"1573",219
"1574",219
"1575",219
"1576",219
"1577",219
"1578",220
"1579",220
"1580",220
"1581",0
"1582",0
"1583",0
"1584",221
"1585",221
"1586",221
"1587",222
"1588",222
"1589",222
"1590",0
"1591",0
"1592",223
"1593",223
"1594",224
"1595",224
"1596",225
"1597",225
"1598",0
"1599",0
"1600",0
"1601",226
"1602",226
"1603",226
"1604",227
"1605",227
"1606",227
"1607",0
"1608",0
"1609",0
"1610",0
"1611",0
"1612",228
"1613",228
"1614",228
"1615",229
"1616",229
"1617",229
"1618",229
"1619",230
"1620",230
"1621",231
"1622",231
"1623",231
"1624",231
"1625",231
"1626",231
"1627",231
"1628",231
"1629",0
"1630",0
"1631",232
"1632",232
"1633",232
"1634",233
"1635",233
"1636",0
"1637",0
"1638",0
"1639",0
"1640",234
"1641",234
"1642",234
"1643",234
"1644",234
"1645",234
"1646",234
"1647",234
"1648",234
"1649",235
"1650",235
"1651",0
"1652",236
"1653",236
"1654",236
"1655",236
"1656",236
"1657",236
"1658",0
"1659",237
"1660",237
"1661",238
"1662",238
"1663",238
"1664",239
"1665",239
"1666",239
"1667",239
"1668",239
"1669",239
"1670",239
"1671",240
"1672",240
"1673",241
"1674",241
"1675",242
"1676",242
"1677",242
"1678",0
"1679",0
"1680",243
"1681",243
"1682",243
"1683",243
"1684",243
"1685",0
"1686",0
"1687",244
"1688",244
"1689",0
"1690",0
"1691",0
"1692",245
"1693",245
"1694",245
"1695",246
"1696",246
"1697",246
"1698",0
"1699",0
"1700",0
"1701",0
"1702",0
"1703",0
"1704",0
"1705",0
"1706",0
"1707",0
"1708",0
"1709",0
"1710",0
"1711",0
"1712",0
"1713",0
"1714",0
"1715",0
"1716",0
"1717",0
"1718",0
"1719",0
"1720",0
"1721",0
"1722",0
"1723",0
"1724",0
"1725",0
"1726",0
"1727",0
"1728",0
"1729",0
"1730",247
"1731",247
"1732",247
"1733",247
"1734",247
"1735",247
"1736",248
"1737",248
"1738",0
"1739",249
"1740",249
"1741",0
"1742",250
"1743",250
"1744",250
"1745",250
"1746",250
"1747",0
"1748",251
"1749",251
"1750",251
"1751",251
"1752",251
"1753",0
"1754",0
"1755",252
"1756",252
"1757",0
"1758",0
"1759",0
"1760",0
"1761",0
"1762",0
"1763",0
"1764",0
"1765",253
"1766",253
"1767",254
"1768",254
"1769",254
"1770",0
"1771",0
"1772",0
"1773",0
"1774",0
"1775",0
"1776",0
"1777",0
"1778",0
"1779",0
"1780",0
"1781",0
"1782",0
"1783",0
"1784",0
"1785",0
"1786",0
"1787",0
"1788",0
"1789",0
"1790",0
"1791",0
"1792",255
"1793",255
"1794",256
"1795",256
"1796",256
"1797",257
"1798",257
"1799",258
"1800",258
"1801",0
"1802",259
"1803",259
"1804",259
"1805",0
"1806",0
"1807",0
"1808",0
"1809",260
"1810",260
"1811",260
"1812",0
"1813",0
"1814",0
"1815",0
"1816",0
"1817",0
"1818",0
"1819",0
"1820",261
"1821",261
"1822",262
"1823",262
"1824",262
"1825",262
"1826",262
"1827",262
"1828",262
"1829",0
"1830",263
"1831",263
"1832",263
"1833",0
"1834",264
"1835",264
"1836",264
"1837",264
"1838",264
"1839",264
"1840",264
"1841",0
"1842",0
"1843",265
"1844",265
"1845",265
"1846",265
"1847",265
"1848",266
"1849",266
"1850",267
"1851",267
"1852",268
"1853",268
"1854",268
"1855",268
"1856",268
"1857",269
"1858",269
"1859",269
"1860",269
"1861",269
"1862",270
"1863",270
"1864",270
"1865",271
"1866",271
"1867",271
"1868",271
"1869",271
"1870",0
"1871",0
"1872",0
"1873",272
"1874",272
"1875",272
"1876",272
"1877",273
"1878",273
"1879",273
"1880",274
"1881",274
"1882",274
"1883",274
"1884",274
"1885",274
"1886",274
"1887",274
"1888",274
"1889",274
"1890",274
"1891",274
"1892",275
"1893",275
"1894",276
"1895",276
"1896",276
"1897",277
"1898",277
"1899",277
"1900",278
"1901",278
"1902",278
"1903",0
"1904",279
"1905",279
"1906",0
"1907",0
"1908",0
"1909",0
"1910",0
"1911",0
"1912",0
"1913",0
"1914",0
"1915",0
"1916",0
"1917",0
"1918",0
"1919",0
"1920",0
"1921",0
"1922",0
"1923",0
"1924",0
"1925",0
"1926",0
"1927",0
"1928",0
"1929",0
"1930",0
"1931",280
"1932",280
"1933",280
"1934",280
"1935",280
"1936",280
"1937",281
"1938",281
"1939",281
"1940",281
"1941",281
"1942",281
"1943",0
"1944",282
"1945",282
"1946",282
"1947",282
"1948",282
"1949",282
"1950",282
"1951",283
"1952",283
"1953",283
"1954",0
"1955",0
"1956",0
"1957",284
"1958",284
"1959",284
"1960",285
"1961",285
"1962",285
"1963",286
"1964",286
"1965",286
"1966",286
"1967",286
"1968",287
"1969",287
"1970",287
"1971",287
"1972",0
"1973",288
"1974",288
"1975",288
"1976",288
"1977",288
"1978",288
"1979",288
"1980",289
"1981",289
"1982",290
"1983",290
"1984",290
"1985",290
"1986",290
"1987",0
"1988",0
"1989",0
"1990",0
"1991",291
"1992",291
"1993",292
"1994",292
"1995",292
"1996",0
"1997",293
"1998",293
"1999",293
"2000",293
"2001",293
"2002",293
"2003",293
"2004",294
"2005",294
"2006",294
"2007",294
"2008",0
"2009",295
"2010",295
"2011",295
"2012",296
"2013",296
"2014",0
"2015",297
"2016",297
"2017",297
"2018",297
"2019",0
"2020",0
"2021",298
"2022",298
"2023",298
"2024",298
"2025",298
"2026",0
"2027",299
"2028",299
"2029",299
"2030",299
"2031",300
"2032",300
"2033",300
"2034",301
"2035",301
"2036",301
"2037",301
