"","x"
"1450",307
"1451",0
"1452",308
"1453",308
"1454",308
"1455",308
"1456",308
"1457",309
"1458",309
"1459",309
"1460",0
"1461",310
"1462",310
"1463",0
"1464",0
"1465",311
"1466",311
"1467",311
"1468",311
"1469",311
"1470",312
"1471",312
"1472",312
"1473",313
"1474",313
"1475",313
"1476",0
"1477",0
"1478",0
"1479",314
"1480",314
"1481",314
"1482",314
"1483",315
"1484",315
"1485",315
"1486",0
"1487",316
"1488",316
"1489",316
"1490",317
"1491",317
"1492",318
"1493",318
"1494",318
"1495",319
"1496",319
"1497",319
"1498",319
"1499",319
"1500",320
"1501",320
"1502",320
"1503",321
"1504",321
"1505",321
"1506",322
"1507",322
"1508",322
"1509",0
"1510",323
"1511",323
"1512",323
"1513",324
"1514",324
"1515",324
"1516",324
"1517",0
"1518",325
"1519",325
"1520",326
"1521",326
"1522",326
"1523",327
"1524",327
"1525",327
"1526",328
"1527",328
"1528",328
"1529",0
"1530",0
"1531",329
"1532",329
"1533",329
"1534",0
"1535",330
"1536",330
"1537",330
"1538",331
"1539",331
"1540",332
"1541",332
"1542",332
"1543",0
"1544",0
"1545",0
"1546",0
"1547",333
"1548",333
"1549",0
"1550",0
"1551",334
"1552",334
"1553",334
"1554",334
"1555",0
"1556",0
"1557",335
"1558",335
"1559",335
"1560",0
"1561",336
"1562",336
"1563",337
"1564",337
"1565",337
"1566",0
"1567",338
"1568",338
"1569",338
"1570",339
"1571",339
"1572",339
"1573",340
"1574",340
"1575",341
"1576",341
"1577",341
"1578",341
"1579",341
"1580",342
"1581",342
"1582",342
"1583",342
"1584",343
"1585",343
"1586",343
"1587",344
"1588",344
"1589",344
"1590",0
"1591",345
"1592",345
"1593",345
"1594",0
"1595",0
"1596",346
"1597",346
"1598",346
"1599",0
"1600",347
"1601",347
"1602",347
"1603",0
"1604",0
"1605",0
"1606",0
"1607",0
"1608",348
"1609",348
"1610",348
"1611",348
"1612",348
"1613",0
"1614",349
"1615",349
"1616",349
"1617",0
"1618",350
"1619",350
"1620",351
"1621",351
"1622",352
"1623",352
"1624",352
"1625",353
"1626",353
"1627",0
"1628",354
"1629",354
"1630",354
"1631",354
"1632",355
"1633",355
"1634",355
"1635",0
"1636",356
"1637",356
"1638",356
"1639",357
"1640",357
"1641",0
"1642",358
"1643",358
"1644",358
"1645",359
"1646",359
"1647",359
"1648",0
"1649",0
"1650",360
"1651",360
"1652",360
"1653",361
"1654",361
"1655",361
"1656",361
"1657",362
"1658",362
"1659",362
"1660",362
"1661",362
"1662",363
"1663",363
"1664",364
"1665",364
"1666",364
"1667",365
"1668",365
"1669",365
"1670",365
"1671",365
"1672",0
"1673",0
"1674",366
"1675",366
"1676",0
"1677",367
"1678",367
"1679",367
"1680",368
"1681",368
"1682",368
"1683",368
"1684",368
"1685",368
"1686",368
"1687",368
"1688",0
"1689",369
"1690",369
"1691",369
"1692",0
"1693",370
"1694",370
"1695",370
"1696",370
"1697",370
"1698",370
"1699",370
"1700",0
"1701",371
"1702",371
"1703",371
"1704",372
"1705",372
"1706",372
"1707",373
"1708",373
"1709",373
"1710",0
"1711",374
"1712",374
"1713",374
"1714",0
"1715",375
"1716",375
"1717",375
"1718",376
"1719",376
"1720",376
"1721",0
"1722",377
"1723",377
"1724",377
"1725",377
"1726",0
"1727",378
"1728",378
"1729",378
"1730",378
"1731",378
"1732",0
"1733",379
"1734",379
"1735",379
"1736",380
"1737",380
"1738",380
"1739",381
"1740",381
"1741",381
"1742",382
"1743",382
"1744",382
"1745",0
"1746",0
"1747",0
"1748",383
"1749",383
"1750",383
"1751",383
"1752",0
"1753",384
"1754",384
"1755",0
"1756",385
"1757",385
"1758",386
"1759",386
"1760",387
"1761",387
"1762",388
"1763",388
"1764",388
"1765",388
"1766",389
"1767",389
"1768",390
"1769",390
"1770",390
"1771",0
"1772",0
"1773",0
"1774",391
"1775",391
"1776",391
"1777",0
"1778",392
"1779",392
"1780",0
"1781",393
"1782",393
"1783",393
"1784",394
"1785",394
"1786",395
"1787",395
"1788",395
"1789",395
"1790",395
"1791",395
"1792",0
"1793",396
"1794",396
"1795",396
"1796",396
"1797",0
"1798",397
"1799",397
"1800",397
"1801",398
"1802",398
"1803",398
"1804",0
"1805",399
"1806",399
"1807",400
"1808",400
"1809",400
"1810",401
"1811",401
"1812",402
"1813",402
"1814",402
"1815",403
"1816",403
"1817",403
"1818",0
"1819",404
"1820",404
"1821",404
"1822",405
"1823",405
"1824",406
"1825",406
"1826",406
"1827",0
"1828",407
"1829",407
"1830",0
"1831",408
"1832",408
"1833",408
"1834",408
"1835",408
"1836",0
"1837",409
"1838",409
"1839",409
"1840",0
"1841",410
"1842",410
"1843",410
"1844",411
"1845",411
"1846",0
"1847",412
"1848",412
"1849",412
"1850",413
"1851",413
"1852",413
"1853",0
"1854",0
"1855",414
"1856",414
"1857",0
"1858",0
"1859",0
"1860",0
"1861",415
"1862",415
"1863",415
"1864",415
"1865",415
"1866",415
"1867",0
"1868",0
"1869",416
"1870",416
"1871",417
"1872",417
"1873",418
"1874",418
"1875",0
"1876",0
"1877",419
"1878",419
"1879",419
"1880",0
"1881",420
"1882",420
"1883",420
"1884",0
"1885",0
"1886",421
"1887",421
"1888",421
"1889",422
"1890",422
"1891",422
"1892",0
