,Unnamed: 0,EdgeID,Length(m)(poly),weight,data avail,from_node,from_lat,from_lon,to_node,to_lat,to_lon
5717,5717,246095,44.16,"[34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 11.0, 10.0, 16.0, 16.0, 16.0]",4,173586,49.43995679,18.78257473,347355,49.43967945,18.78301189
5718,5718,246119,18.321,"[4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031, 4.179223819766031]",1,141249,49.44884496,18.7790981,141256,49.4486913,18.77900665
5719,5719,246120,179.839,"[41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935, 41.023275613935]",1,141248,49.44715219,18.77955035,141256,49.4486913,18.77900665
5720,5720,246125,50.861,"[11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966, 11.601959647241966]",1,141249,49.44884496,18.7790981,141260,49.44922196,18.77949652
5721,5721,246141,35.637,"[49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",2,173613,49.43888857,18.77996386,347367,49.43892209,18.78044796
5722,5722,246142,50.065,"[25.790263978411804, 25.790263978411804, 117.0, 117.0, 117.0, 117.0, 117.0, 134.0, 121.0, 121.0, 121.0, 121.0, 134.5, 80.0, 24.0, 24.0, 78.0, 78.0, 25.790263978411804, 147.0, 147.0, 21.0, 166.0, 137.0]",13,173610,49.43825173,18.7799864,173612,49.43868144,18.78019259
5723,5723,246143,87.949,"[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]",1,173611,49.43842663,18.78177193,347368,49.43843669,18.78278148
5724,5724,246336,9.841,"[5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519, 5.069449471917519]",2,173702,49.21284167,18.7509025,173703,49.21287613,18.7507777
5725,5725,246359,54.418,"[164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 129.0]",2,173715,49.21365658,18.76196885,347429,49.21408163,18.76160638
5726,5726,246362,102.588,"[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]",1,173718,49.21413807,18.7537408,347431,49.2135003,18.75352641
5727,5727,246369,2.543,"[1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 1.3099898391511282, 37.0, 37.0, 37.0, 37.0, 37.0]",2,173702,49.21284167,18.7509025,175348,49.21283273,18.75093472
5728,5728,246370,35.44,"[34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 18.25640578038379, 18.25640578038379, 18.25640578038379, 18.25640578038379, 18.25640578038379]",2,173699,49.21264293,18.75125919,175348,49.21283273,18.75093472
5729,5729,246371,24.972,"[12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225, 12.863966285207225]",3,48957,49.21244381,18.75110646,173699,49.21264293,18.75125919
5730,5730,246423,332.437,"[27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 50.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",3,173749,49.43210072,18.79343023,173752,49.43506251,18.79401174
5731,5731,246436,15.993,"[1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537, 1.2292568413279537]",8,52276,49.43181592,18.79338385,276310,49.43187683,18.79319237
5732,5732,246437,45.608,"[3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045, 19.0, 19.0, 3.5055302957097045, 3.5055302957097045, 3.5055302957097045]",7,52276,49.43181592,18.79338385,173749,49.43210072,18.79343023
5733,5733,246438,23.157,"[46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 1.7798974973195412, 1.7798974973195412, 1.7798974973195412, 1.7798974973195412, 1.7798974973195412, 1.7798974973195412, 1.7798974973195412, 1.7798974973195412, 1.7798974973195412]",6,173749,49.43210072,18.79343023,216561,49.43201466,18.79316759
5734,5734,246439,16.014,"[1.2308709471034731, 1.2308709471034731, 1.2308709471034731, 1.2308709471034731, 1.2308709471034731, 1.2308709471034731, 1.2308709471034731, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 1.2308709471034731, 1.2308709471034731, 1.2308709471034731, 1.2308709471034731, 1.2308709471034731, 1.2308709471034731, 1.2308709471034731]",8,216561,49.43201466,18.79316759,276310,49.43187683,18.79319237
5735,5735,246511,10.395,"[5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836, 5.354834596136836]",6,173808,49.21476988,18.76482521,173809,49.21484644,18.76490735
5736,5736,246565,176.343,"[109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0, 109.0]",1,173852,49.43324885,18.79107119,173855,49.43467377,18.7900227
5737,5737,246566,69.676,"[15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994, 15.893870360024994]",2,173851,49.43268745,18.79149866,173852,49.43324885,18.79107119
5738,5738,246567,25.153,"[5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722, 5.737678987968722]",2,52210,49.43248554,18.7916555,173851,49.43268745,18.79149866
5739,5739,246568,37.594,"[8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 8.575609425265222, 15.0]",4,173750,49.43467731,18.78942032,173751,49.43483862,18.78987723
5740,5740,246569,37.451,"[8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356, 8.542989535181356]",4,52225,49.43442362,18.78907965,173750,49.43467731,18.78942032
5741,5741,246570,123.904,"[28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 28.263880146514392, 45.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 28.263880146514392]",4,52225,49.43442362,18.78907965,173853,49.4333282,18.78877026
5742,5742,246571,82.577,"[18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 18.836731912276598, 19.0]",4,52258,49.43258556,18.78877399,173853,49.4333282,18.78877026
5743,5743,246572,121.868,"[27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 27.799445907278344, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 27.799445907278344]",4,52258,49.43258556,18.78877399,52268,49.43149014,18.78882838
5744,5744,246573,94.572,"[21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 193.0, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543, 21.572924790290543]",3,52230,49.43064375,18.78869967,52268,49.43149014,18.78882838
5745,5745,246577,80.312,"[18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465, 18.320060226682465]",1,173852,49.43324885,18.79107119,173854,49.43361002,18.7917639
5746,5746,246581,29.633,"[6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602, 6.759616803183602]",1,105165,49.21438171,18.76543541,173329,49.21415484,18.76564943
5747,5747,246582,67.424,"[5.182355609935343, 71.0, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 72.0, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 5.182355609935343, 57.0, 5.182355609935343, 5.182355609935343, 5.182355609935343]",20,9133,49.21877345,18.75966308,105151,49.21907706,18.75885953
5748,5748,246583,14.624,"[1.1240325172000245, 38.0, 62.0, 17.0, 34.5, 1.1240325172000245, 33.0, 1.1240325172000245, 1.1240325172000245, 43.0, 51.0, 81.0, 1.1240325172000245, 59.0, 59.0, 54.5, 119.5, 1.1240325172000245, 132.0, 58.0, 1.1240325172000245, 1.1240325172000245, 1.1240325172000245, 1.1240325172000245]",24,105147,49.21920987,18.75888933,105157,49.21926407,18.75870586
5749,5749,246584,88.394,"[14.25, 11.0, 10.0, 6.794155520061473, 15.666666666666666, 13.666666666666666, 13.5, 19.666666666666668, 15.0, 13.0, 15.5, 14.0, 15.0, 12.0, 15.4, 16.666666666666668, 18.5, 11.666666666666666, 12.714285714285714, 19.25, 14.7, 13.714285714285714, 16.1, 15.833333333333334]",24,46836,49.216477,18.76655486,178373,49.21610335,18.76762905
5750,5750,246585,156.506,"[43.66666666666666, 37.2, 43.66666666666666, 12.029392309690031, 43.0, 12.029392309690031, 20.75, 20.75, 29.0, 29.0, 15.0, 15.0, 35.5, 80.0, 72.0, 57.0, 58.0, 44.833333333333336, 43.16666666666666, 54.1, 42.0, 47.6, 42.8, 25.0]",22,9133,49.21877345,18.75966308,173887,49.2181165,18.76156875
5751,5751,246586,106.963,"[29.33333333333333, 25.75, 34.5, 23.0, 28.0, 45.5, 25.0, 37.0, 20.0, 51.0, 29.5, 25.0, 22.0, 8.221409336519846, 38.2, 37.25, 48.66666666666666, 43.2, 26.473684210526315, 32.27272727272727, 32.8, 31.875, 27.818181818181817, 33.166666666666664]",24,46833,49.2176784,18.76287987,173887,49.2181165,18.76156875
5752,5752,246587,114.913,"[26.212933071381137, 26.212933071381137, 26.212933071381137, 26.212933071381137, 26.212933071381137, 26.212933071381137, 26.212933071381137, 26.212933071381137, 26.212933071381137, 26.212933071381137, 31.0, 31.0, 31.0, 15.0, 18.0, 18.0, 18.0, 18.0, 18.0, 26.212933071381137, 21.5, 23.0, 23.0, 23.0]",9,46741,49.21018554,18.76797122,123780,49.21073577,18.76931028
5753,5753,246588,26.091,"[5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 17.0, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 92.0, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338, 5.951647218029338]",10,46739,49.21006056,18.76766724,46741,49.21018554,18.76797122
5754,5754,246589,66.921,"[15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 15.26542422589174, 20.0, 86.0, 22.0, 22.0, 22.0]",9,46742,49.21105633,18.77008998,123780,49.21073577,18.76931028
5755,5755,246590,55.662,"[12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 12.697121131805948, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0]",4,46754,49.2120968,18.76562093,175799,49.21252148,18.76521525
5756,5756,246591,134.555,"[10.342190601193195, 16.0, 10.342190601193195, 39.0, 75.0, 10.342190601193195, 83.5, 10.342190601193195, 25.0, 25.0, 10.342190601193195, 58.5, 33.0, 47.0, 76.5, 99.0, 10.342190601193195, 45.25, 41.0, 57.0, 52.0, 54.0, 27.0, 62.0]",24,9134,49.22074506,18.75980836,46800,49.21964536,18.75904095
5757,5757,246592,304.321,"[39.2, 30.5, 42.5, 30.33333333333333, 17.666666666666668, 45.333333333333336, 30.428571428571427, 48.25, 54.66666666666666, 71.5, 55.66666666666666, 50.0, 57.0, 26.666666666666668, 39.333333333333336, 53.36363636363637, 59.72727272727273, 61.25, 43.2, 38.66666666666666, 29.8, 43.57142857142857, 32.916666666666664, 49.09090909090909]",24,35948,49.21648929,18.75585397,35949,49.21858663,18.75826032
5758,5758,246593,108.719,"[15.0, 153.5, 15.333333333333334, 18.0, 10.0, 25.0, 14.666666666666666, 19.666666666666668, 43.25, 13.25, 15.0, 31.5, 15.0, 13.0, 20.0, 13.333333333333334, 19.33333333333333, 18.75, 15.5, 15.11111111111111, 19.375, 16.0, 20.5, 15.0]",24,46708,49.20941589,18.77269675,46734,49.21037926,18.7729253
5759,5759,246594,17.854,"[11.5, 30.0, 69.0, 14.0, 1.9449632763437696, 1.9449632763437696, 1.9449632763437696, 1.9449632763437696, 21.0, 1.9449632763437696, 18.0, 30.0, 1.9449632763437696, 1.9449632763437696, 51.0, 1.9449632763437696, 68.5, 49.5, 42.66666666666666, 84.0, 14.5, 1.9449632763437696, 1.9449632763437696, 18.0]",24,46735,49.21082145,18.77291245,173858,49.21066089,18.77291561
5760,5760,246595,31.8,"[7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 520.0, 7.253933599069907, 64.0, 64.0, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907, 7.253933599069907]",9,123784,49.21058619,18.76530354,175785,49.21082815,18.76507015
5761,5761,246596,90.992,"[98.0, 98.0, 98.0, 98.0, 20.75628698259651, 20.75628698259651, 20.75628698259651, 20.75628698259651, 20.75628698259651, 34.0, 20.75628698259651, 20.75628698259651, 20.75628698259651, 288.0, 20.75628698259651, 71.0, 20.75628698259651, 102.0, 20.75628698259651, 105.0, 20.75628698259651, 20.75628698259651, 26.0, 145.0]",19,46744,49.21257103,18.76335018,173259,49.213263,18.76268149
5762,5762,246597,7.472,"[82.0, 82.0, 82.0, 82.0, 1.7044462846619606, 1.7044462846619606, 1.7044462846619606, 1.7044462846619606, 152.0, 1.7044462846619606, 1.7044462846619606, 1.7044462846619606, 112.5, 1.7044462846619606, 1.7044462846619606, 1.7044462846619606, 1.7044462846619606, 80.0, 57.0, 142.5, 1.7044462846619606, 595.0, 1.7044462846619606, 1.7044462846619606]",19,46745,49.21331981,18.76262655,173259,49.213263,18.76268149
5763,5763,246598,30.285,"[6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 6.908345253076482, 43.0, 6.908345253076482, 6.908345253076482, 6.908345253076482]",18,46367,49.21404867,18.76292569,123823,49.21390524,18.76257123
5764,5764,246599,16.208,"[118.0, 3.697225024330976, 134.0, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976, 3.697225024330976]",23,46359,49.21324829,18.76098518,46775,49.21332354,18.76117629
5765,5765,246600,45.401,"[10.356472934948831, 10.356472934948831, 10.356472934948831, 10.356472934948831, 10.356472934948831, 10.356472934948831, 10.356472934948831, 10.356472934948831, 10.356472934948831, 71.0, 10.356472934948831, 10.356472934948831, 10.356472934948831, 23.0, 10.356472934948831, 10.356472934948831, 10.356472934948831, 56.0, 10.356472934948831, 10.356472934948831, 10.356472934948831, 10.356472934948831, 10.356472934948831, 10.356472934948831]",23,46359,49.21324829,18.76098518,173704,49.21303352,18.76045358
5766,5766,246601,60.094,"[13.708109613286384, 87.0, 13.708109613286384, 13.708109613286384, 13.708109613286384, 13.708109613286384, 13.708109613286384, 13.708109613286384, 13.708109613286384, 79.5, 61.66666666666666, 204.0, 34.5, 13.708109613286384, 13.708109613286384, 37.5, 27.0, 35.0, 13.708109613286384, 87.0, 18.0, 101.0, 74.0, 189.0]",23,46360,49.21275487,18.75974485,173704,49.21303352,18.76045358
5767,5767,246602,58.502,"[58.66666666666666, 14.0, 165.0, 13.344956711093952, 13.344956711093952, 13.344956711093952, 87.0, 13.344956711093952, 155.5, 53.0, 127.0, 57.0, 314.0, 13.344956711093952, 145.0, 13.344956711093952, 13.344956711093952, 77.0, 118.5, 32.0, 13.344956711093952, 81.0, 56.66666666666666, 44.0]",23,46360,49.21275487,18.75974485,46361,49.21263678,18.75897259
5768,5768,246603,98.363,"[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 22.43769404419224, 22.43769404419224, 22.43769404419224, 22.43769404419224, 19.0, 19.0, 19.0, 19.0, 22.43769404419224, 19.0, 19.0, 173.0, 173.0, 173.0, 173.0, 173.0, 173.0]",6,46358,49.21545366,18.76458363,197597,49.21464471,18.76408816
5769,5769,246604,74.907,"[17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 25.0, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 138.0, 118.0, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046, 17.087119625960046]",8,46370,49.21421351,18.76330473,197597,49.21464471,18.76408816
5770,5770,246605,33.076,"[7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 15.0, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573, 7.545003387510573]",5,46367,49.21404867,18.76292569,46370,49.21421351,18.76330473
5771,5771,246606,12.733,"[2.904538884181042, 2.904538884181042, 2.904538884181042, 19.0, 19.0, 2.904538884181042, 2.904538884181042, 2.904538884181042, 2.904538884181042, 2.904538884181042, 19.0, 2.904538884181042, 2.904538884181042, 2.904538884181042, 2.904538884181042, 2.904538884181042, 2.904538884181042, 30.0, 2.904538884181042, 2.904538884181042, 2.904538884181042, 2.904538884181042, 26.0, 2.904538884181042]",22,46344,49.20782445,18.76239409,123785,49.20788592,18.76254198
5772,5772,246607,14.925,"[62.0, 20.0, 1.1471680333158074, 1.1471680333158074, 26.0, 1.1471680333158074, 35.0, 1.1471680333158074, 89.0, 77.0, 71.0, 31.0, 1.1471680333158074, 55.5, 86.0, 57.4, 1.1471680333158074, 1.1471680333158074, 98.0, 1.1471680333158074, 1.1471680333158074, 1.1471680333158074, 1.1471680333158074, 1.1471680333158074]",24,105147,49.21920987,18.75888933,105151,49.21907706,18.75885953
5773,5773,246608,42.544,"[9.704759466629875, 9.704759466629875, 9.704759466629875, 9.704759466629875, 9.704759466629875, 9.704759466629875, 9.704759466629875, 27.0, 34.0, 9.704759466629875, 9.704759466629875, 9.704759466629875, 14.0, 19.0, 29.0, 9.704759466629875, 9.704759466629875, 23.0, 23.0, 9.704759466629875, 9.704759466629875, 51.5, 9.704759466629875, 9.704759466629875]",19,46746,49.21354892,18.76244084,46772,49.21335017,18.76194035
5774,5774,246609,8.986,"[2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 2.0498065195359176, 19.0]",21,46357,49.21537561,18.76495299,191701,49.21545347,18.76498614
5775,5775,246610,30.52,"[6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 38.0, 6.96195136615137, 6.96195136615137, 125.5, 16.0, 99.5, 6.96195136615137, 6.96195136615137, 6.96195136615137, 6.96195136615137, 22.0]",22,46368,49.21385719,18.76316373,46369,49.21399949,18.76352304
5776,5776,246611,37.866,"[8.637655649760411, 16.0, 16.0, 8.637655649760411, 8.637655649760411, 8.637655649760411, 8.637655649760411, 20.0, 8.637655649760411, 43.0, 8.637655649760411, 8.637655649760411, 8.637655649760411, 8.637655649760411, 8.637655649760411, 8.637655649760411, 15.0, 8.637655649760411, 14.5, 17.0, 8.637655649760411, 8.637655649760411, 8.637655649760411, 8.637655649760411]",22,46338,49.21420829,18.76393487,46369,49.21399949,18.76352304
