,Unnamed: 0,EdgeID,Length(m)(poly),weight,data avail,from_node,from_lat,from_lon,to_node,to_lat,to_lon
4443,4443,339599,33.29,"[13.875, 12.333333333333334, 13.22222222222222, 14.9, 12.5, 23.3, 10.0, 13.6, 12.22222222222222, 14.0, 12.9, 10.5, 13.6, 11.75, 12.5, 12.333333333333334, 11.22222222222222, 11.666666666666666, 11.4, 10.75, 13.090909090909092, 12.0, 14.363636363636363, 14.307692307692308]",24,143876,49.33477378,18.80800114,143880,49.33447445,18.80799555
4444,4444,339600,448.774,"[19.818181818181817, 18.571428571428573, 19.7027027027027, 19.88888888888889, 19.03703703703704, 19.866666666666667, 28.47826086956522, 30.08695652173913, 24.03703703703704, 23.096774193548388, 22.17142857142857, 23.035714285714285, 21.58974358974359, 21.933333333333334, 25.261904761904763, 47.770833333333336, 21.30555555555556, 20.18032786885246, 21.068493150684933, 19.963636363636365, 21.27777777777778, 19.508196721311474, 21.73170731707317, 17.608695652173914]",24,4366,49.3304612,18.80851076,143880,49.33447445,18.80799555
4445,4445,339609,118.57,"[14.071428571428571, 12.578947368421051, 12.846153846153848, 12.944444444444445, 13.764705882352942, 14.833333333333334, 11.727272727272728, 12.538461538461538, 12.5, 13.157894736842104, 11.916666666666666, 14.384615384615383, 14.36842105263158, 13.647058823529411, 12.95, 13.15, 12.11111111111111, 13.027027027027026, 13.392857142857142, 12.045454545454543, 11.851851851851851, 12.333333333333334, 13.857142857142858, 13.19047619047619]",24,2906,49.42063911,18.83778372,110472,49.42170418,18.8377474
4446,4446,339612,53.527,"[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 5.782263913740846, 5.782263913740846, 5.782263913740846, 5.782263913740846]",2,142725,49.3744945,18.84327536,142726,49.37497078,18.84321706
4447,4447,339613,11.163,"[1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242, 1.205885106004242]",2,142724,49.37439522,18.84329827,142725,49.3744945,18.84327536
4448,4448,339614,34.545,"[3.731729910142125, 3.731729910142125, 3.731729910142125, 3.731729910142125, 3.731729910142125, 3.731729910142125, 3.731729910142125, 38.0, 38.0, 38.0, 38.0, 38.0, 3.731729910142125, 22.0, 22.0, 22.0, 3.731729910142125, 3.731729910142125, 3.731729910142125, 3.731729910142125, 3.731729910142125, 3.731729910142125, 3.731729910142125, 3.731729910142125]",7,142680,49.3812777,18.84062276,222045,49.38122722,18.84109364
4449,4449,339628,45.233,"[3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303, 3.467036846528303]",8,69555,49.06219763,18.92413893,282754,49.06182753,18.92388133
4450,4450,339629,38.434,"[2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707, 2.945904409600707]",8,69555,49.06219763,18.92413893,196959,49.06252006,18.92432874
4451,4451,339630,62.926,"[4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 24.0, 24.0, 24.0, 66.0, 4.823176897500497, 25.0, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497, 4.823176897500497]",8,196959,49.06252006,18.92432874,196961,49.06305259,18.92462098
4452,4452,339631,65.078,"[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 30.0, 27.0, 20.0, 4.988124243326087, 4.988124243326087, 4.988124243326087, 26.666666666666668, 4.988124243326087, 4.988124243326087, 4.988124243326087, 4.988124243326087, 4.988124243326087, 4.988124243326087, 4.988124243326087, 4.988124243326087]",9,196961,49.06305259,18.92462098,196964,49.06360319,18.92492385
4453,4453,339632,209.521,"[48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805, 16.059448347919805]",6,69495,49.05637054,18.91804994,221813,49.0550298,18.9160327
4454,4454,339633,139.403,"[10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 26.0, 26.0, 39.0, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867, 10.685016194295867]",6,69495,49.05637054,18.91804994,69527,49.05724486,18.91942029
4455,4455,339636,111.992,"[33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]",1,69573,49.06530993,18.91953689,222048,49.0662854,18.91991557
4456,4456,339697,42.592,"[9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 26.0, 26.0, 26.0, 26.0, 26.0, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324, 9.403968229381324]",13,46785,49.2259506,18.74068403,174316,49.22557024,18.74072351
4457,4457,340624,45.51,"[10.048238967861195, 10.048238967861195, 10.048238967861195, 10.048238967861195, 10.048238967861195, 10.048238967861195, 106.0, 106.0, 10.048238967861195, 10.048238967861195, 10.048238967861195, 13.0, 10.048238967861195, 10.048238967861195, 10.048238967861195, 10.048238967861195, 52.0, 10.048238967861195, 10.048238967861195, 10.048238967861195, 10.048238967861195, 10.048238967861195, 10.048238967861195, 10.048238967861195]",23,44730,49.21320284,18.73683487,46895,49.21359437,18.73701741
4458,4458,340625,279.901,"[26.5, 27.5, 25.0, 30.0, 27.0, 24.0, 61.8, 61.8, 39.72727272727273, 48.57142857142857, 35.6, 38.0, 53.4, 38.42857142857143, 50.90909090909091, 51.2, 49.875, 38.3, 48.81818181818182, 54.66666666666666, 31.285714285714285, 35.77777777777778, 26.25, 28.4]",23,44730,49.21320284,18.73683487,44731,49.21070615,18.73634388
4459,4459,340626,32.407,"[12.0, 15.0, 12.0, 7.155202817654972, 7.155202817654972, 18.666666666666668, 14.0, 14.0, 13.75, 16.5, 17.75, 19.0, 7.155202817654972, 14.0, 18.5, 16.75, 7.155202817654972, 17.5, 16.0, 14.0, 15.6, 14.2, 13.714285714285714, 14.333333333333334]",23,44731,49.21070615,18.73634388,53244,49.21042284,18.7362392
4460,4460,340627,33.057,"[7.298717546925678, 7.298717546925678, 7.298717546925678, 12.5, 10.0, 7.298717546925678, 7.298717546925678, 7.298717546925678, 7.298717546925678, 125.0, 15.0, 7.298717546925678, 15.333333333333334, 22.666666666666668, 31.0, 60.6, 21.5, 15.333333333333334, 21.0, 7.298717546925678, 7.298717546925678, 11.0, 13.5, 12.0]",23,53244,49.21042284,18.7362392,287638,49.21013823,18.73610769
4461,4461,340630,130.274,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]",1,53243,49.21082424,18.73521847,53249,49.21093693,18.73343368
4462,4462,340633,20.326,"[4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335, 4.4878159802405335]",1,53243,49.21082424,18.73521847,53245,49.21064729,18.73514825
4463,4463,340638,240.307,"[14.6, 12.0, 12.0, 14.0, 25.0, 12.0, 17.5, 17.5, 64.45454545454545, 35.42857142857143, 36.3, 67.75, 29.4, 20.428571428571427, 52.875, 43.45454545454545, 33.0, 31.625, 33.18181818181818, 26.0, 19.666666666666668, 15.5, 14.1, 19.0]",23,50134,49.20647869,18.73444174,52571,49.20855144,18.7353781
4464,4464,340639,64.917,"[29.0, 11.0, 14.333147200102072, 14.0, 14.333147200102072, 14.333147200102072, 29.0, 29.0, 14.333333333333334, 14.333147200102072, 22.666666666666668, 22.0, 14.333147200102072, 28.0, 38.5, 50.0, 14.333147200102072, 28.0, 14.333147200102072, 14.333147200102072, 22.0, 14.333147200102072, 25.0, 14.333147200102072]",23,50134,49.20647869,18.73444174,175431,49.20592548,18.7341562
4465,4465,340642,50.404,"[11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013, 11.128794483324013]",3,44717,49.20549093,18.73395876,175431,49.20592548,18.7341562
4466,4466,340643,50.707,"[18.0, 11.19569442635328, 11.19569442635328, 16.0, 11.19569442635328, 26.0, 28.0, 28.0, 17.0, 22.666666666666668, 15.5, 17.75, 25.0, 25.0, 15.0, 32.25, 34.0, 20.0, 23.4, 11.19569442635328, 24.75, 25.0, 19.0, 11.19569442635328]",23,44718,49.20551552,18.73385054,175431,49.20592548,18.7341562
4467,4467,344506,135.448,"[14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.631794843506457, 14.631794843506457, 14.631794843506457, 14.631794843506457, 14.631794843506457]",2,106655,49.30747317,18.72256049,179752,49.30863174,18.72198381
4468,4468,344507,39.543,"[4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837, 4.271639769481837]",2,106597,49.30896292,18.72178507,179752,49.30863174,18.72198381
4469,4469,344508,66.168,"[7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 7.147810238653471, 18.0, 18.0, 18.0, 18.0, 18.0]",2,106597,49.30896292,18.72178507,106619,49.30954891,18.72167294
4470,4470,344509,321.912,"[123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 22.0, 22.0, 22.0, 22.0, 22.0]",2,106584,49.31218976,18.72027577,106619,49.30954891,18.72167294
4471,4471,344510,34.181,"[3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703, 3.692408743915703]",1,106577,49.31248444,18.72014147,106584,49.31218976,18.72027577
4472,4472,344511,62.822,"[72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0]",1,106577,49.31248444,18.72014147,106640,49.31302609,18.71989504
4473,4473,344512,150.752,"[16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215, 16.285012227927215]",1,106629,49.31431821,18.71964061,106640,49.31302609,18.71989504
4474,4474,344523,136.788,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 14.77654858730702, 14.77654858730702, 14.77654858730702, 14.77654858730702, 14.77654858730702]",2,106604,49.29077084,18.73216764,282080,49.29169359,18.73093736
4475,4475,344524,8.03,"[0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706, 0.8674422109839706]",2,106599,49.29175636,18.7308826,282080,49.29169359,18.73093736
4476,4476,344525,52.916,"[5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 5.716260527575066, 19.0, 19.0, 19.0, 19.0, 19.0]",2,106599,49.29175636,18.7308826,282076,49.29216987,18.73052143
4477,4477,344526,144.446,"[13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 15.603805430609045, 15.603805430609045, 15.603805430609045, 15.603805430609045, 15.603805430609045]",2,138709,49.29309113,18.72912296,282076,49.29216987,18.73052143
4478,4478,344527,122.719,"[13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 13.25674230258305, 12.0, 12.0, 12.0, 12.0, 12.0]",2,106634,49.29405747,18.72832184,138709,49.29309113,18.72912296
4479,4479,344528,546.851,"[67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 67.5, 47.0, 47.0, 47.0, 47.0, 47.0]",2,106592,49.30292683,18.72481783,106655,49.30747317,18.72256049
4480,4480,344693,44.46,"[4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351, 4.802799589084351]",1,30239,49.14994312,18.75650813,148973,49.14990382,18.75711647
4481,4481,344694,28.547,"[3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947, 3.0837948688616947]",1,30240,49.14991835,18.75750502,148973,49.14990382,18.75711647
4482,4482,344981,10.455,"[6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 29.0, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855, 6.610430230825855]",3,58687,49.21752865,18.72766153,224707,49.21748115,18.72753729
4483,4483,344982,23.443,"[14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704, 14.822411850908704]",2,224707,49.21748115,18.72753729,224708,49.21737516,18.72725827
4484,4484,344985,89.248,"[55.0, 55.0, 55.0, 55.0, 43.0, 43.0, 43.0, 61.0, 78.0, 78.0, 57.0, 49.0, 66.0, 66.0, 66.0, 86.33333333333333, 51.5, 56.0, 48.0, 45.0, 48.5, 70.0, 70.0, 70.0]",14,224708,49.21737516,18.72725827,224709,49.21675416,18.72803518
4485,4485,344995,121.593,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 26.846748424942795, 26.846748424942795, 26.846748424942795, 26.846748424942795, 26.846748424942795, 26.846748424942795, 26.846748424942795]",2,49933,49.20463765,18.73070304,132679,49.20486676,18.73224867
4486,4486,346026,8.711,"[1.9233181641186308, 102.0, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 20.0, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 1.9233181641186308, 78.0, 1.9233181641186308]",21,46300,49.21576174,18.74449369,56631,49.21568724,18.74445663
4487,4487,346027,6.127,"[1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 18.0, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 16.0, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 21.0, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824, 1.3527919172947824]",21,46300,49.21576174,18.74449369,46858,49.2158152,18.74451418
4488,4488,346672,106.259,"[35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 23.461125565501277, 23.461125565501277, 23.461125565501277, 23.461125565501277, 23.461125565501277, 23.461125565501277]",3,63871,49.11316389,18.45043063,167298,49.11278633,18.45177174
4489,4489,346948,44.519,"[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 13.0, 3.877716109683399, 14.0, 17.0, 14.666666666666666, 14.666666666666666, 14.666666666666666, 13.0, 15.0, 3.877716109683399, 3.877716109683399, 3.877716109683399, 3.877716109683399, 3.877716109683399, 3.877716109683399, 3.877716109683399, 3.877716109683399, 3.877716109683399]",11,12215,49.09539128,18.4731089,173355,49.09555705,18.47255234
4490,4490,346995,22.406,"[1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185, 1.9516185708027185]",3,158302,49.11634343,18.44148156,158303,49.11646971,18.44124165
4491,4491,346996,53.467,"[5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403, 5.775782402824403]",1,29841,49.11906978,18.45097043,63997,49.11865255,18.45133402
4492,4492,346999,118.541,"[12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726, 12.805413092434726]",1,72961,49.09983164,18.45119432,72962,49.10036528,18.45255107
4493,4493,347112,52.577,"[5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163, 5.679639990897163]",1,83719,49.12009442,18.43664408,180051,49.11967849,18.43698755
4494,4494,347644,28.604,"[2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635, 2.4914798535767635]",11,12214,49.09929985,18.46518521,175989,49.09945259,18.46486911
4495,4495,347645,45.428,"[3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375, 3.9568922803903375]",11,12214,49.09929985,18.46518521,175988,49.09903722,18.46566316
4496,4496,347646,194.425,"[13.0, 13.0, 13.0, 11.0, 11.0, 11.0, 13.0, 19.0, 14.0, 16.4, 14.0, 14.0, 14.0, 13.0, 13.5, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 20.0, 20.0, 20.0]",11,173360,49.09783134,18.46758932,175988,49.09903722,18.46566316
4497,4497,349120,33.96,"[3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805, 3.668535178706805]",1,159329,49.10106806,18.43829308,159331,49.1011869,18.43786337
4498,4498,349272,30.664,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",1,226935,49.37938078,18.54583513,374583,49.37911666,18.54595695
4499,4499,353420,8.705,"[28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0]",1,229236,49.22503492,18.73704032,375927,49.22510905,18.73707888
4500,4500,353446,119.035,"[10.666666666666666, 26.281962767289773, 26.281962767289773, 8.0, 14.5, 19.0, 13.75, 11.0, 13.285714285714286, 14.285714285714286, 11.0, 12.6, 13.0, 12.0, 11.142857142857142, 14.333333333333334, 13.75, 13.5, 15.5, 16.5, 20.666666666666668, 19.5, 16.5, 15.0]",24,225640,49.21380075,18.74077753,229252,49.21400378,18.7391697
4501,4501,354630,95.979,"[10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233, 10.368148937488233]",3,75714,49.43638499,18.88284055,128322,49.43567848,18.88207798
4502,4502,354631,30.613,"[3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219, 3.306974894751219]",3,128322,49.43567848,18.88207798,287968,49.43545646,18.88182764
