,Time Error [s]
325,-619.2792675216291
326,-718.1010986478389
327,-84.35997155158134
328,1174.0188149278945
329,-374.9156716670494
330,-106.7211421178281
331,-785.0820526368168
332,-161.0107826335534
333,-946.0531398601024
334,-1253.6600211032244
335,73.09492680640233
336,-946.9023087858038
337,-313.847510590483
338,-607.6659215927496
339,707.7534475447335
340,-215.5890737001547
341,-527.4795353892523
342,-533.1752243496958
343,-738.1749959614176
344,-520.3673770723293
345,-157.22976496084425
346,-129.0503043598136
347,-456.97025323010416
348,54.66340459841393
349,-251.92106686576517
350,241.64715286622084
351,-665.8064406424505
352,-476.44293876256563
353,-2422.455897840783
354,-454.67831062729965
355,-216.2120834294078
356,-525.1637121558969
357,-733.020581708889
358,1661.8245966790644
359,-88.07679918828774
360,-91.87389183946976
361,-278.52008776788807
362,-680.2848112071808
363,-211.06210183105975
364,-660.9452616315016
365,-650.4489777593546
366,-291.2721359073986
367,1834.6060598191284
368,-650.8109365311602
369,323.50647213224755
370,-392.2203994331642
371,-330.3525536523242
372,87.12366072302757
373,-275.64663697158653
374,-606.9789147147193
375,-476.1884169806401
376,-560.5076971617923
377,-481.69228866072854
378,-730.8285948104829
379,-249.53546871746403
380,-576.3865899893681
381,-1564.122870370837
382,-688.337531867068
383,-851.875198401792
384,-659.7689098387559
385,-517.1063835095254
386,-740.6586864753638
387,-636.3589672735334
388,-307.2658984196635
389,-72.16089126485576
390,-322.92169282800717
391,1086.9916666666668
392,-529.8390784726612
393,-483.2240722935687
394,-707.6913117743479
395,-853.0382524408269
396,-61.01762223087542
397,-114.54527719832862
398,-851.4052474919067
399,-78.65384346009728
400,-65.82133818027665
401,-329.1967064018611
402,-539.7284897161878
403,-475.2787455151249
404,-109.72032476650134
405,-85.98117133735968
406,-923.4589964639831
407,-3.269135221411986
408,-297.63902202790223
409,-123.32833545723958
410,-438.17973063110276
411,1543.58231292517
412,-358.1878518330851
413,-260.23493049150557
414,-181.5242978871206
415,-378.37028792610386
416,-615.8765245314551
417,-106.86971154569665
418,83.60220163912436
419,-350.44977480445766
420,-1704.9494680226035
421,-1378.6032940831687
422,-467.12515576908334
423,-264.1512171368073
424,-475.89850047568643
425,-1506.418914834269
426,262.50451251248523
427,-278.24135116329046
428,-297.47196437177433
429,-577.2255593735333
430,-288.8418134324912
431,-661.220210487571
432,-2586.927134398973
433,122.46508475095288
434,-359.8025206533905
435,-960.257325039398
436,-730.5098244008958
437,468.9986539957714
438,-554.624458461777
439,-103.56708321013821
440,-27.597904687520327
441,-281.38613244952603
442,118.52107785356554
443,370.3588657117291
444,-92.06611399084318
445,-1107.5415299607293
446,-336.50558185170473
447,-385.74479338617266
448,-826.696440250724
449,-347.9600001452027
450,-168.13854908455778
451,-472.2493866356567
452,-639.1539525159659
453,-193.5441049664986
454,-109.23572771103454
455,-630.4674952146354
456,-339.7820779544704
457,-651.1492603468537
458,-544.3543077860772
459,-313.5568123170716
460,-293.9630556042878
461,-485.20523569554325
462,-900.4379946001284
463,-470.8009588852576
464,-444.1143513937344
465,-507.146709672404
466,-594.9148632454353
467,680.9345734870893
468,-511.54261982048683
469,-538.1805372192473
470,-193.21287941492653
471,152.23182300445387
472,-352.92970849279163
473,-737.0266927064886
474,-326.9011570817695
475,-632.7721963585733
476,-308.56927639464743
477,-699.6960955126224
478,-527.5414173250447
479,1187.0636152908492
480,-350.1018447765042
481,-610.8761293258983
482,-1021.7937601030771
483,-387.46207093278394
484,-268.65882576951446
485,-349.6092668244414
486,-597.3699529067304
487,-842.6127064291418
488,-415.11813791743884
489,-466.6712725246016
490,-7.271428571428572
491,-562.1042961154484
492,-712.0026411812323
493,-483.83846564099144
494,-403.6522587736839
495,-600.6859700753923
496,-386.2276091033142
497,-585.588244127927
498,36.42479274027761
499,-155.48577479710684
500,-321.7101871914572
501,-533.1094941619906
502,-461.63585831197656
503,-465.75080152920646
504,-86.43119788962875
505,-595.1478609148976
506,-317.1811738100163
507,515.7420909914593
508,-378.05968041579786
509,-601.8951175385553
510,-358.58807938486825
511,-425.9012372793279
512,-169.56254940065276
513,-316.707845687395
514,-1077.6195297635024
515,-213.37730604339765
516,-130.4466827483427
517,-575.6224609916085
518,-138.8123958373933
519,-1226.9412998601365
520,-313.70091588487
521,-194.74914978368327
522,-83.80522088305179
523,-101.81688219501973
524,-181.75524862457314
525,-119.98810180636337
526,-893.357581529579
527,-58.48168838609723
528,146.63404518664169
529,-843.1816561533099
530,-435.28245349810913
531,-289.3006250564192
532,-1958.3151747228721
533,-256.7243097864682
534,-1931.2472194895731
535,-1687.3112990167938
536,24.453615530187108
537,-293.95726435459767
538,-191.54366518986433
539,81.30129281946168
540,-55.95491479192768
541,-477.6102965612663
542,-363.4784711037529
543,-298.6469394829222
544,85.47945242762512
545,17.84834485969924
546,-67.25798720643411
547,-97.98328083273054
548,-134.3601727338998
549,-139.90640088214002
550,18.68697582666141
551,316.50970275216383
552,-2160.9548936661813
553,-251.2303959786143
554,-376.0738178781636
555,-108.16988658050462
556,-245.6391037831736
557,-288.1316124569365
558,-463.4350826792147
559,-373.8199198437944
560,-1104.3995093879184
561,-281.95264150486037
562,-453.2939246167565
563,-101.42825710534271
564,-1371.2896446882455
565,-363.71482826164447
566,-13.798525292244449
567,-87.19327319361656
568,783.2746011967005
569,-542.6861405336076
570,-68.00683966844167
571,-424.9932741576729
572,586.4731882704563
573,-446.9828419035716
574,-500.6312529148164
575,-184.9148587853606
576,-1336.7448189609586
577,-732.6362828244944
578,-554.4271862251735
579,-997.6810197911991
580,-543.2484158599516
581,-455.3227428939957
582,-285.50118569358926
583,-360.12175688512264
584,-260.7948455314713
585,-72.84476053257447
586,3.5648471878875228
587,-113.32010242943716
588,-496.8671718571427
589,-481.4015589046312
590,-314.6482417181312
591,-1355.5897325991314
592,-1712.376658218972
593,-990.0821514877498
594,-364.86399986631807
595,-106.90818774353966
596,-474.6341347321759
597,-205.35580210661738
598,-922.2775462437471
599,-120.35643884129297
600,-206.35568030355125
601,-67.30679395618873
602,-1314.4904309565936
603,-1277.8230760001657
604,-142.6312529148164
605,-405.4414181548367
606,-13.800722984494769
607,-182.77497337318835
608,-294.97921847227894
609,-149.55692291814387
610,-354.3433906628271
611,-396.8948290383855
612,-307.43425688512264
613,-536.1839784361696
614,-465.94279192557246
615,71.96195954946927
616,-198.10328866194732
617,-212.3042594582405
618,-194.59481369941273
619,78.48101126948745
620,-814.3135504092431
621,-359.22591231162903
622,-506.8948290383855
623,-1357.2118887653005
624,-288.97975429919063
625,40.431669979156965
626,-68.29631754775642
627,49.735240538321335
628,59.48353821911053
629,106.952508433164
630,6.531406109629657
631,108.12862136242249
632,-1884.8839942371055
633,-1890.736291629668
634,-261.27737143893535
635,-257.0284925099819
636,-1340.641052256803
637,-113.0819065649024
638,-275.09239180575753
639,-540.7698560512231
640,-293.5235190572639
641,-1156.8178326391844
642,-336.81982545947244
643,-358.7321547568165
644,-602.4831564345379
645,-316.2990676512534
646,-79.65333513633107
647,-64.14557360552976
648,-198.9201518614825
649,-427.516459675889
650,-1915.6637704695145
651,-221.98929800275755
652,148.7019599926894
653,-1456.5715838662854
654,-132.8200419345843
655,-143.23766082038327
656,-348.81262539119825
657,-1845.852426059991
658,-75.28266475653766
659,-135.0088584241459
660,153.57632569889364
661,-2228.8493779262717
662,227.52693359447227
663,-678.4883850989613
664,-198.48497376839975
665,-512.4831564345379
666,-556.8190881195867
667,-189.67413678474327
668,-611.8457325734926
669,50.811636610488875
670,-1044.1100446951818
671,-149.1316420248333
672,-302.67199743221386
673,-181.7447897016167
674,-239.13384908947114
675,-67.16128440431112
676,-453.298352929163
677,-1074.0149032378504
678,-159.6552441343648
679,-67.02090895021087
680,-1003.8296455740835
681,-472.76745279017223
682,-264.47050148893004
683,-347.35966162939644
