,Time Error [s]
457,-2121.5217457409904
458,-1816.8649497090255
459,-1328.6337626783152
460,-1935.1112065584807
461,-2590.0489714074474
462,-1091.6112703764338
463,-1079.9610288504643
464,-3061.631358828352
465,-1803.65513528957
466,-1857.5835092980815
467,-1419.8510155072681
468,-2642.400282646877
469,-838.6757473922444
470,-3453.673875534195
471,-1183.791949173172
472,-1315.6155716845988
473,-1958.8663685866836
474,-2732.3554784040525
475,-2027.208734135586
476,-2413.548830825359
477,-2545.879316587175
478,-3031.4784455402087
479,-776.6468147945523
480,-892.2302116453775
481,-1874.555789542967
482,-1596.3883236109587
483,-716.1278800791845
484,-3548.036922421211
485,-2240.519529856612
486,-1619.5025246893179
487,-2276.3783454619306
488,-2408.6845756240446
489,86.5288037097248
490,-1336.8285754409353
491,-1248.8916355933302
492,-2489.6662602622946
493,-1490.1623780397372
494,-1519.9577288131645
495,-1821.4217579781598
496,-1747.2468534964178
497,-2618.4745219972137
498,-1388.425105297721
499,-2306.7390852217504
500,-1396.7173607459013
501,-2198.9712211769092
502,-1117.5426879067807
503,-3380.140780223719
504,-1915.8230019054818
505,-2067.8660900837945
506,-1803.3034963899754
507,-1022.6936232196258
508,-2349.4999742650775
509,-1418.1521101120766
510,-1953.3102503409486
511,-3146.906715174605
512,327.2080437339149
513,-1862.756851582497
514,-962.6690898949118
515,-605.6354444595111
516,-2817.4183670914435
517,-1119.365827095486
518,-910.7291944838221
519,-385.4589216484725
520,-2214.1533467765194
521,-853.9953084582789
522,-632.4864591078848
523,-992.5500483670833
524,-451.11712673069496
525,-560.3523242154336
526,-577.9005800227567
527,-603.6153765202046
528,240.5268780017168
529,-442.8591373865661
530,100.64765291607397
531,-680.8284511520008
532,-570.3958453100579
533,-475.6347136671128
534,-384.97939027323946
535,-419.3521441694618
536,-3055.3263228103933
537,-329.16921459143
538,-931.7264744232377
539,-584.073875829698
540,-694.5869600909159
541,-728.4148658651495
542,-2000.0191666570977
543,-1488.773134883048
544,-132.23775691584586
545,-220.52857698239131
546,-926.1894571566759
547,-908.0941655997722
548,-744.8839261742305
549,-411.66470748559334
550,-292.6675331946934
551,-101.65264484632337
552,-462.7138346050468
553,-396.1838632669926
554,-386.53700894682765
555,-328.372180091729
556,-666.6870636353774
557,-755.9793687818308
558,-691.8629830551463
559,-1309.667051161538
560,-1139.4517482611254
561,-13.44262486170382
562,-786.6035801305518
563,-919.9105797000129
564,-454.27294116414214
565,-169.90169342685465
566,-319.02078382208697
567,-1091.455841449581
568,-1000.7948108617509
569,-1016.3983505760691
570,-957.6049836500811
571,-762.6072069549277
572,-904.3504237805355
573,-645.3260263046363
574,-427.2581490470552
575,-212.0567037300831
576,-67.09256450238342
577,90.21672857608178
578,-1875.1241299837357
579,-1502.8727032254824
580,-1593.737348703141
581,-896.5640671405135
582,-537.1188956983908
583,-63.28350823312951
584,-973.9995494711859
585,-844.8070158873902
586,-1064.8283610859096
587,-798.0648833686464
588,-648.5123103973806
589,-574.7112468473338
590,-1765.1179327408781
591,-33.96559309328333
592,-313.41587825263207
593,-761.8451146261766
594,180.70028805075236
595,-493.3690016212804
596,-720.1409532193002
597,630.9109018989277
598,-1743.8642716065
599,-374.42797690995815
600,-1209.0327932977752
601,-1906.166747588899
602,-544.7885807661946
603,-557.6076185789889
604,-458.89894354647595
605,-1207.4212280825009
606,-1210.5451607725877
607,-564.1851437036208
608,-366.1201597175625
609,-732.6954826076915
610,-347.08894592987326
611,-275.89703901672834
612,-233.9079027046007
613,-720.728359500835
614,-878.959969011901
615,-1192.6780408676082
616,-1472.6094661294253
617,-1790.5316417668523
618,-1173.7748502337301
619,-322.5034893441916
620,-608.2754646487839
621,-2197.4788315624783
622,-50.82146225854973
623,-468.7133222521229
624,-175.85308332841322
625,-1.1423090413786667
626,-220.53700894682777
627,-211.94431993825287
628,-108.36698427454184
629,-396.01426585988577
630,-947.1390962632831
631,-539.8732476250175
632,-804.5559514387201
633,-1053.7805313643712
634,-1288.9150802210102
635,-543.5926169815164
636,-312.0649855631906
637,-632.9288138545692
638,-2507.3447067099532
639,-2694.5240727416526
640,-681.1054065650087
641,-1497.764438553857
642,15.813093232442384
643,-297.82131423876604
644,195.98770422553798
645,-1213.195314997717
646,-2134.815629769197
647,-328.05811556539015
648,-1889.9229640527183
649,-1815.9835758175905
650,-468.0037503060587
651,-64.45502996683342
652,-711.9010862598682
653,-721.5107294182326
654,-927.9562007248073
655,-303.91166413814153
656,-397.99328726319686
657,-1027.9659846265945
658,-1139.819367083032
659,-316.8986629687789
660,-897.0794952707315
661,-2391.844815808663
662,-305.98048633083886
663,-597.3939299692586
664,-300.3897998401298
665,-498.1105956956237
